;GO:1902476;GO:0022408;GO:0032570;GO:0051291;GO:0051091;GO:1902910;GO:0007016;GO:0045766;GO:0002159;GO:0050873;GO:0001666;GO:0045893;GO:0006914;GO:0035635;GO:0042307;GO:0000902;GO:0003382;GO:0051260;GO:0090263;GO:0043312;GO:0097186;GO:0071681;GO:0071285;GO:0007416;GO:0032912;GO:0001954;GO:0010628;GO:0048333;GO:0070830;GO:0035987;GO:0070831;GO:0086091;GO:0030334;GO:0072659;GO:0030335;GO:0046718;GO:0031581;GO:0008284;GO:0060901;GO:0048699;GO:0045944;GO:0061436;GO:0043568;GO:0048023;GO:0010838;GO:0045471;GO:0007229;GO:0098911;GO:0032463;GO:0043537;GO:0007043;GO:0038044;GO:0007162;GO:0045995;GO:0007565;GO:0051796;GO:0050982;GO:0043066;GO:0032773;GO:0086073;GO:2000147
GO:1902476;1.0;0.0;0.0;0.0;0.0;0.0;0.20388701803314468;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3224191210389815;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26098634407762933;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19966458846779814;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0022408;0.0;1.0;0.0;0.0;0.10417971122360108;0.06452643012088397;0.058894200811566655;0.08735224158591362;0.0;0.0;0.0;0.13012863628308707;0.0;0.0;0.07636125418202645;0.0;0.0;0.0;0.09391284014331587;0.0;0.0;0.0;0.0;0.0;0.18154054005728118;0.6267818443569638;0.11826065643517343;0.0;0.0;0.0;0.0;0.07545029552274876;0.11921720569725754;0.0;0.11162002131609837;0.0;0.0;0.12144595557851563;0.06452643012088397;0.0;0.1258577962737411;0.06244721103341155;0.07841090559633641;0.07135542291434897;0.07606442206226506;0.0;0.09328773114823934;0.07890143253421328;0.2238858089591741;0.24558136757405546;0.0;0.0;0.9495127493269943;0.08489007046786408;0.0;0.1728534705316683;0.0;0.35228820717451653;0.0567845705552097;0.0;0.11208666339254561
GO:0032570;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22303185791338967;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4454204947548636;0.28755098812441915;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714512343960388;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18988998332999374;0.0;0.0;0.0;0.0
GO:0051291;0.0;0.0;0.0;1.0;0.0;0.0;0.19275116738121334;0.0;0.29565929645068845;0.024840449620312885;0.0;0.0;0.030188638322822224;0.0;0.0;0.25449385327878027;0.21056049604003782;0.7853981892442496;0.0;0.03293805149820105;0.0;0.02161829570905092;0.023294178654743362;0.3761720056542361;0.0;0.0;0.0;0.023435080837380846;0.35041558625897423;0.024840449620312885;0.2894922947180754;0.0;0.0;0.0;0.0;0.0;0.3218417995352025;0.0;0.01928171746578758;0.022808676565513043;0.0;0.0;0.0;0.0;0.0;0.0;0.027541864252318693;0.0;0.0;0.0;0.38856225271924894;0.020223081134937714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051091;0.0;0.10417971122360108;0.0;0.0;1.0;0.16032290413457004;0.06112453137848768;0.2509022913882737;0.0;0.0;0.0;0.45941768950671463;0.0;0.0;0.21797393695011763;0.0;0.0;0.0;0.23675016727621878;0.0;0.0;0.0;0.0;0.0;0.061624567189669015;0.2208952558169932;0.4074622920621141;0.0;0.0;0.0;0.0;0.07865760814797523;0.1263829226980842;0.0;0.2838917218481026;0.0;0.0;0.3104146959490019;0.0665693157398131;0.0;0.443379547254023;0.06496050687760827;0.19615667915296886;0.21961230763746173;0.19006627440191826;0.0;0.09761875019225895;0.08197761790417253;0.08027958551586702;0.08838605777821007;0.0;0.0;0.10971390565808412;0.0889718459028642;0.0;0.05858235143890313;0.0;0.1291492997594708;0.3308026831811271;0.0;0.28514539830866237
GO:1902910;0.0;0.06452643012088397;0.0;0.0;0.16032290413457004;1.0;0.04158973532777567;0.15540289930048715;0.0;0.0;0.0;0.20359079457868667;0.0;0.0;0.5617469575318124;0.0;0.0;0.0;0.16604968856726718;0.0;0.0;0.0;0.0;0.0;0.04361053511999991;0.14334238519974626;0.1872097969316293;0.0;0.0;0.0;0.0;0.05150319009614524;0.29800300997838475;0.0;0.28617341581026956;0.0;0.0;0.19540062925856752;0.047799631016701725;0.0;0.19961950021592695;0.04333071161169873;0.14681819251874867;0.13729323669851928;0.1437076936956648;0.0;0.061947654407109115;0.22742637763397397;0.054480490529196214;0.2391123365050489;0.0;0.0;0.06660741936166652;0.05573373257852173;0.0;0.042064647228987374;0.0;0.07330462449006477;0.11511873865597294;0.0;0.2869175006572628
GO:0007016;0.20388701803314468;0.058894200811566655;0.0;0.19275116738121334;0.06112453137848768;0.04158973532777567;1.0;0.058894200811566655;0.15293630381415857;0.02062727568362247;0.0;0.07211610850423605;0.02418518651379283;0.0;0.05299811118589777;0.2039832143799919;0.17475719339132725;0.21041737325736606;0.05641088215945427;0.2353205970961962;0.0;0.01835546266242781;0.019549669583091338;0.18700538396898586;0.04333071161169873;0.053538221735925665;0.07380333663476461;0.019648816607209404;0.17639882115667263;0.02062727568362247;0.1502125268459646;0.23894790755200862;0.06764624079744996;0.21452387662782635;0.06440590638877848;0.0;0.1643144864101153;0.06857650692268882;0.04158973532777567;0.01920656017453798;0.0703916119284032;0.22909577023269673;0.04885319126026569;0.04522381300535717;0.04765987877387211;0.0;0.05611663680798188;0.2235037980185147;0.04830375621439229;0.05204533198186668;0.19201413535618553;0.15743227111049543;0.06116638632250846;0.057602846808583096;0.0;0.04158973532777567;0.0;0.06867189859932037;0.04158973532777567;0.0;0.06460809156195003
GO:0045766;0.0;0.08735224158591362;0.0;0.0;0.2509022913882737;0.15540289930048715;0.058894200811566655;1.0;0.0;0.0;0.0;0.3133966550222238;0.0;0.0;0.20897860418915587;0.0;0.0;0.0;0.22617596560778921;0.0;0.0;0.0;0.0;0.0;0.2682855600642371;0.21166230033483077;0.3236451152753972;0.0;0.0;0.0;0.0;0.3394160526086689;0.10491356511786722;0.0;0.26882123960689736;0.0;0.0;0.2924856306146595;0.25544757185366634;0.0;0.3031109330528307;0.06244721103341155;0.18884172026283708;0.171849575141975;0.1831905422312552;0.0;0.08209510027749325;0.3123554072165762;0.06804952758107319;0.33578817229774965;0.0;0.0;0.0917624161037106;0.4660580498748888;0.0;0.3117550270612933;0.0;0.10707711302497341;0.15540289930048715;0.0;0.2699450819065511
GO:0002159;0.0;0.0;0.0;0.29565929645068845;0.0;0.0;0.15293630381415857;0.0;1.0;0.0193532780096808;0.0;0.0;0.022452254132169763;0.0;0.0;0.1893938740481947;0.16393811435682626;0.3207625863929777;0.0;0.02393837158402052;0.0;0.017339728950274563;0.018401602429566784;0.2874272405757379;0.0;0.0;0.0;0.018489420279622117;0.7036782236060978;0.0193532780096808;0.23391230901165713;0.0;0.0;0.0;0.0;0.0;0.5996194514930092;0.0;0.01580365215978331;0.01809729474646061;0.0;0.0;0.0;0.0;0.0;0.0;0.020954574867523425;0.0;0.0;0.0;0.7617582886012211;0.016430515760039975;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0050873;0.0;0.0;0.0;0.024840449620312885;0.0;0.0;0.02062727568362247;0.0;0.0193532780096808;1.0;0.0;0.0;0.026481942959946225;0.0;0.0;0.3402202792093732;0.2875702955120994;0.027340365367034714;0.0;0.02857423882615891;0.1829931804641434;0.019648816607209404;0.021023545921079443;0.024036147225061304;0.0;0.0;0.0;0.32829135734439396;0.02256256257530849;0.34594526346697074;0.01898513217417398;0.0;0.0;0.0;0.0;0.0;0.020901046312813445;0.0;0.017699386080986357;0.32035557970082656;0.0;0.0;0.0;0.0;0.0;0.0;0.02442306753526618;0.0;0.0;0.0;0.024737040163287722;0.018489420279622117;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
