;GO:0036498;GO:1902311;GO:0043508;GO:0036494;GO:1902430;GO:0042495;GO:1902953;GO:0051091;GO:0045648;GO:0051092;GO:0046856;GO:1902955;GO:0042535;GO:0072583;GO:1902948;GO:0002755;GO:0048488;GO:0045893;GO:0030308;GO:0071374;GO:0034983;GO:0034620;GO:0015701;GO:0035434;GO:0035556;GO:0065003;GO:0034067;GO:1902960;GO:0051260;GO:1902963;GO:0045652;GO:0045410;GO:0090063;GO:0006337;GO:0042149;GO:1902966;GO:0051131;GO:0070434;GO:2000484;GO:0032436;GO:0030091;GO:0043407;GO:0008285;GO:1900034;GO:1903265;GO:0008203;GO:0045820;GO:0043488;GO:0006661;GO:0045944;GO:0043525;GO:0045668;GO:1903428;GO:0060304;GO:0048661;GO:0048268;GO:0043252;GO:0070863;GO:0033235;GO:0016236;GO:2001240;GO:0050908;GO:0038123;GO:0002076;GO:0050861;GO:0071260;GO:0071787;GO:2000785;GO:0010882;GO:0001819;GO:0030512;GO:0022604;GO:0031284;GO:1902476;GO:0007173;GO:1902997;GO:0051291;GO:0045444;GO:1902236;GO:0043666;GO:0006402;GO:0032091;GO:1901029;GO:0006913;GO:0045053;GO:0097201;GO:0006878;GO:0051560;GO:0016055;GO:0051607;GO:0051604;GO:0031397;GO:0014898;GO:0051603;GO:0010592;GO:0071727;GO:0030183;GO:1901673;GO:0045577;GO:0045732;GO:0043433;GO:0043312;GO:0006898;GO:0042742;GO:0032757;GO:1990456;GO:0010628;GO:0046034;GO:2001137;GO:0034137;GO:0050768;GO:0018105;GO:0072659;GO:0018107;GO:0034130;GO:0046718;GO:0036151;GO:0009299;GO:1902894;GO:0036152;GO:1902771;GO:0045742;GO:0006468;GO:0006622;GO:0006469;GO:0043687;GO:0048742;GO:0071356;GO:0030321;GO:0010832;GO:0014911;GO:0014910;GO:0035335;GO:1904562;GO:0006351;GO:0006470;GO:0032460;GO:0008654;GO:0044267;GO:0006355;GO:0051085;GO:0007166;GO:1901215;GO:0007602;GO:0090084;GO:0006357;GO:1903912;GO:0090090;GO:0070370;GO:0043066;GO:0045087;GO:0034599;GO:0070933;GO:0070417;GO:1902380;GO:0070932;GO:0015732
GO:0036498;1.0;0.3341171169609177;0.14975968470435047;0.3798510514200884;0.29565992106300054;0.16324274305829267;0.38950444730530503;0.2802975850229213;0.3102735976448487;0.27464476049996434;0.17838478222909715;0.3692034204509062;0.22892257589498144;0.0;0.207770542155396;0.397554894418506;0.0;0.22679877414248165;0.4251751307116654;0.35446906821933555;0.16318965337897356;0.48541021997126954;0.0;0.0;0.6930006260447689;0.26847288933413455;0.0;0.22394165410822348;0.249533521804464;0.21708013832830209;0.4136879151114237;0.23683289825544704;0.27647104045656185;0.22781588257940422;0.45995177117474767;0.3128924567145308;0.24972532039041992;0.26467240496960004;0.24829821694784468;0.223920846437844;0.2018918459032442;0.16836324177955503;0.47036975821684296;0.47533264133422076;0.32490869494112684;0.0;0.16902388898890747;0.3175472138466286;0.15617524605008457;0.21874069061012275;0.36539336429594776;0.36484889839473666;0.35695097972522477;0.3804010257332687;0.4391356751573268;0.2497165700944098;0.0;0.24338203869355;0.27972097242379573;0.24665269884699154;0.27637982264227967;0.18839222423810653;0.3977137777953899;0.2711384714989802;0.3084192670525747;0.39279640384089226;0.25131171927358703;0.36469173770814994;0.49774880658835824;0.3665407810896805;0.31070082327744986;0.4746469953701244;0.1813226830363726;0.0;0.6060925910825659;0.4017999950123747;0.249729623395488;0.28263084652709586;0.24981074687947363;0.31039052473218026;0.21408565819293546;0.2578351203700061;0.25548408700368597;0.0;0.35291026109610996;0.3666266991163677;0.26992756573434795;0.26228510925878823;0.6460642893713033;0.2541482839415585;0.0;0.28086246144291466;0.25859753501922933;0.0;0.3307568812520378;0.3195700861909583;0.2201362112228498;0.3343564383138004;0.35808312064913883;0.2652800330923934;0.280731252475104;0.16567358624896716;0.0;0.2718038693299385;0.34269525413065927;0.24138564758884423;0.33119411892018263;0.12137953321058882;0.3760754806471181;0.2760369390009983;0.33489294351640786;0.1581347574651149;0.0;0.1582345171867022;0.39776064644741765;0.0;0.17544838666416995;0.12700241968074105;0.2095026386655285;0.17545009584838422;0.2384282743524681;0.34104163143674365;0.16947215380176628;0.0;0.2140337846649292;0.18377296891853537;0.36034717960187035;0.37714016869818456;0.0;0.3675336674296925;0.35540835734137516;0.4439009420431585;0.16601643169549524;0.19274238259111395;0.13165890361975796;0.16988278200624596;0.40023481921583903;0.17969937638176423;0.20745735528071624;0.31669925428364454;0.2777565388046768;0.6921465566045828;0.4393366050809784;0.5887143659730043;0.4257827414457386;0.3085154133846583;0.19315290193259033;0.34151545289184915;0.521507182072947;0.40929335867681943;0.32555273914271;0.5512826406301731;0.14807498048860634;0.5556990107912999;0.2516109861403656;0.14805378859873478;0.0
GO:1902311;0.3341171169609177;1.0;0.1193492127331194;0.14555978316342325;0.2467137607156764;0.0;0.47973239338041623;0.2327411062117696;0.2601346337866525;0.22763426258499148;0.0;0.45167797150614225;0.1869983943243586;0.0;0.1685938089352931;0.22718557668155565;0.0;0.1851393562710504;0.3702591919433713;0.0;0.0;0.0;0.0;0.0;0.42367653509242387;0.0;0.0;0.18264234711002209;0.0;0.17666399318465684;0.3588676821541667;0.19394457452393704;0.22928212604392817;0.0;0.0;0.43397266333790835;0.0;0.21867005863939143;0.29209365485376343;0.1826241785373454;0.0;0.13494864879993823;0.41594582923695944;0.42104892072222355;0.2737032183282555;0.0;0.13550592186928673;0.2668620651878573;0.0;0.17810844293998282;0.31192046398578804;0.3113997178231877;0.30386686293343046;0.32634835973496734;0.38422260373544004;0.0;0.0;0.3845400925150453;0.2322193372719678;0.0;0.22919977386950893;0.0;0.22728435040491096;0.0;0.2584246188359318;0.0;0.0;0.3112494386661517;0.2908814318104189;0.4270628566708145;0.26052890145662944;0.420342871791358;0.1459221065877686;0.0;0.36308517853838523;0.3471708639255999;0.0;0.0;0.2054163098829386;0.26024252977782125;0.16905029795917703;0.30222345428155817;0.23394318753135232;0.0;0.26869617240851257;0.15151600218519848;0.19837585748238998;0.1921444901894306;0.390647232374205;0.0;0.0;0.23325244259090588;0.0;0.0;0.2791614675248103;0.0;0.0;0.2825313880964553;0.30494426767464944;0.29559844274055386;0.2331336533156608;0.0;0.0;0.0;0.3950366348710292;0.0;0.37983190134235534;0.0;0.4611323774588254;0.22889025884952816;0.28303434537554384;0.0;0.0;0.0;0.2273134887692948;0.0;0.0;0.0;0.17009173526836274;0.0;0.27590043613751664;0.28881117004780615;0.0;0.0;0.17401800960485375;0.0;0.3071012761625542;0.0;0.0;0.31396933970497526;0.3686808428062279;0.4742851589369389;0.0;0.0;0.0;0.0;0.3456377663631883;0.0;0.0;0.2660761429474288;0.0;0.4230689774331027;0.3844245377714477;0.3062965431938088;0.37086419461103504;0.2585132319543874;0.15601694251487502;0.2892573009286513;0.0;0.3545329183900538;0.0;0.0;0.0;0.0;0.20701510745338864;0.0;0.0
GO:0043508;0.14975968470435047;0.1193492127331194;1.0;0.238982515124354;0.4439597322716791;0.0;0.1499205388136807;0.2786782104566353;0.13650391303056686;0.27603569236787473;0.0;0.146813357655558;0.25203072468702886;0.0;0.7592994257248499;0.1723634168236992;0.0;0.23104957970093123;0.21128863108470292;0.0;0.0;0.0;0.0;0.0;0.1614099652201337;0.0;0.0;0.5010947837232999;0.0;0.4929740496320109;0.1533714922509886;0.25644766171415845;0.1295361834663881;0.0;0.0;0.11652570979403186;0.0;0.2554148386643999;0.12299744003779588;0.2686063632113327;0.0;0.9265287552337501;0.21895429453107387;0.23987338959657806;0.2356563748563959;0.0;0.35707740367784435;0.27119528934900233;0.0;0.22672320338084276;0.14620712529665586;0.1992822886517028;0.20129800673051318;0.31172360480014555;0.15673892961315106;0.0;0.0;0.10532327570705387;0.320837985276446;0.0;0.34843116041409894;0.0;0.17239582991902427;0.0;0.2303770328052783;0.0;0.0;0.20304673689087283;0.14252615764574753;0.12324346910146695;0.36745228084050574;0.16103930254529492;0.2529566977626183;0.0;0.15395370220140556;0.20690272542564866;0.0;0.0;0.4090605238972626;0.4263024353375494;0.18764179095025216;0.1383195186288036;0.2969989701676357;0.0;0.08179043137577081;0.3181004144450644;0.07382455029117219;0.07294419466920543;0.1575441085504703;0.0;0.0;0.516774167401406;0.0;0.0;0.14032716319030608;0.0;0.0;0.14097103903179825;0.14502247221445658;0.24430122873860613;0.3233109707413428;0.0;0.0;0.0;0.12042599019266026;0.0;0.17986439495335474;0.0;0.14788795208810768;0.23959838107887413;0.19239011558028013;0.0;0.0;0.0;0.17240538876670333;0.0;0.0;0.0;0.33777846106971243;0.0;0.16090665142919167;0.2405334338861608;0.0;0.0;0.7714864905013349;0.0;0.14539243656104733;0.0;0.0;0.19986700758991127;0.14458179278218267;0.15734179927672562;0.0;0.0;0.0;0.0;0.20659767575804408;0.0;0.0;0.27088033973555703;0.0;0.16134272105222344;0.213799749152242;0.1452548001370395;0.21139855400471685;0.2677909808688811;0.6312700967744532;0.3826294395117752;0.0;0.20834290850666434;0.0;0.0;0.0;0.0;0.28509482460771024;0.0;0.0
GO:0036494;0.3798510514200884;0.14555978316342325;0.238982515124354;1.0;0.3606891758890879;0.0791389298384082;0.21530275932635395;0.46775111782673673;0.22220894816006803;0.4625427256749006;0.08964592540749684;0.20993469948581536;0.5971368909794625;0.0;0.2963507292455495;0.22036283865314615;0.0;0.6198742871118491;0.18848480747724264;0.1626348150259451;0.08563860468613631;0.22292075974163186;0.0;0.0;0.25088790680069983;0.10782940462702878;0.0;0.3102337803481938;0.10463956198530877;0.3044417975205012;0.18619281414186212;0.6092781061779073;0.20888240528827237;0.10061731836687282;0.21739476678955105;0.17639484915852374;0.10467327407297676;0.20387921191272476;0.1966024463774234;0.4955311026868025;0.09521737985047828;0.25881010657794656;0.19687045212725088;0.19773454436361534;0.22755756251007508;0.0;0.24040547101121781;0.37666041567242375;0.08366660033772029;0.6064944212210657;0.24119481418619684;0.17561248122737605;0.42504936647759856;0.31802943785477095;0.2623865170881705;0.1046717367042466;0.0;0.15623292742143102;0.5631509254932487;0.10412956013902948;0.15216752281072318;0.0846150094489765;0.22041149475746513;0.10825686231900226;0.22151398378607162;0.17025703299496975;0.10495096348041627;0.24402087517890259;0.21578569314665255;0.1888868980124947;0.16202136157211935;0.19761579378126648;0.39449941403040345;0.0;0.23680663694535545;0.18374598363214562;0.10467403005935515;0.11004342652031034;0.14374991728221057;0.3727152165784046;0.2061715835961649;0.10426841847565575;0.16007480606829952;0.0;0.15139189934474903;0.46073016134316297;0.13375261603512617;0.13184894870324293;0.2435503871995892;0.11533382024148159;0.0;0.35333471338250294;0.11624141697626282;0.0;0.22962946289234928;0.1548747997931699;0.09909055355398375;0.16822794454744666;0.17402977693272514;0.4402981444377744;0.4391922812421938;0.0863177514925072;0.0;0.11883687732147899;0.18360996255691778;0.10317909546710478;0.38558397213702267;0.07252810496131085;0.24453546012778032;0.20870172893826308;0.1683636523217255;0.08422572045574918;0.0;0.08425401234777435;0.22042584439007468;0.0;0.08889821918670249;0.07449897731649553;0.3703532735927589;0.08889865799431226;0.10094568374159765;0.23318665877467773;0.08733768064503675;0.0;0.30182418701312336;0.0909865618161447;0.1745628147892451;0.16724761825376305;0.0;0.17623211802753197;0.23797918451612698;0.19207682158519299;0.08641072555503887;0.09313233060985247;0.07607732035104205;0.08744661019173303;0.1834179653463776;0.08997671207562291;0.09643754801368601;0.46826705133430824;0.10929663395720442;0.25075959113866697;0.19121722198011828;0.25342543881390867;0.18860412303137858;0.4619356788963076;0.46646369757363043;0.17002116766988326;0.2302394209360053;0.18529736756696735;0.12808243597393668;0.23586367051740006;0.0812844723718432;0.23666840546789258;0.43609238569813386;0.08127808606857063;0.0
GO:1902430;0.29565992106300054;0.2467137607156764;0.4439597322716791;0.3606891758890879;1.0;0.0;0.29628751960168265;0.4494934342736331;0.2480960398857246;0.4420742684690804;0.0;0.2843923368898336;0.41247558200009;0.0;0.5912183463514349;0.22444615381918231;0.0;0.37698435262565905;0.43163094862127194;0.0;0.0;0.0;0.0;0.0;0.34479142184988704;0.0;0.0;0.6842810558618878;0.0;0.6664426936747774;0.31007594774027814;0.42443977174559344;0.2260014406924433;0.0;0.0;0.23494562510433836;0.0;0.21805538689304219;0.20681880176834835;0.40484376078602546;0.0;0.49250747387412785;0.4648795325586945;0.34346260975870485;0.25736561469185665;0.0;0.3923572329425487;0.49703412703605515;0.0;0.3656014155788869;0.2821263026286175;0.3843287483594161;0.3850754882582879;0.5166056030511131;0.3241558605014643;0.0;0.0;0.19345786127984124;0.48713596963062267;0.0;0.30814382388966327;0.0;0.22451958669431343;0.0;0.24690902099461878;0.0;0.0;0.39152599431515345;0.2687337114165963;0.26395482385693236;0.33873261169703006;0.3431044824765464;0.28053456807636273;0.0;0.3124649370904726;0.4137153566270872;0.0;0.0;0.28349488251064286;0.529840585531362;0.2978842012273468;0.18380185944175131;0.23665149600771165;0.0;0.17083775677954735;0.4890903240739015;0.1394162051269742;0.13630945841446906;0.3276187286869034;0.0;0.0;0.7607447718960995;0.0;0.0;0.26102137380743;0.0;0.0;0.26325797260726735;0.27774823732766335;0.4630881797927812;0.49208326718967454;0.0;0.0;0.0;0.25135971813696184;0.0;0.3705654663643727;0.0;0.28845245198391034;0.2257112798100925;0.35949188865619075;0.0;0.0;0.0;0.22454124646165388;0.0;0.0;0.0;0.5372095452247299;0.0;0.17372188206348985;0.2673847885475274;0.0;0.0;0.6064136228105702;0.0;0.2791084507362313;0.0;0.0;0.3865094706320292;0.2761362980376389;0.326745059012434;0.0;0.0;0.0;0.0;0.41249748402919156;0.0;0.0;0.49597723796419324;0.0;0.34448473063789975;0.44224194885345824;0.27860167270700786;0.4320899318730472;0.48571740384501844;0.5803425788067053;0.3650638062404249;0.0;0.4195139251452749;0.0;0.0;0.0;0.0;0.4112609442974221;0.0;0.0
GO:0042495;0.16324274305829267;0.0;0.0;0.0791389298384082;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2895375929118767;0.0;0.28907490267463176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2150883405721761;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.29346070458523943;0.0;0.0;0.0;0.2489103012389124;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08208478873624249;0.0;0.0;0.0;0.34748302981240525;0.0;0.0;0.17340315346502602;0.0;0.0;0.6129918765965923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36964614577529625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30657456711345477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2567584700632129;0.0;0.0;0.0;0.0;0.17866328447217422;0.0;0.2139674645800113;0.2571901276195889;0.0;0.18937658261217813;0.0;0.0;0.0
GO:1902953;0.38950444730530503;0.47973239338041623;0.1499205388136807;0.21530275932635395;0.29628751960168265;0.0;1.0;0.3338479425521654;0.3696303602522182;0.32710188203579244;0.0;0.8428335562905331;0.2725573073817047;0.0;0.20808027766692497;0.3265080308879536;0.0;0.2700245742943014;0.42647421323256;0.0;0.0;0.0;0.0;0.0;0.47952324464503066;0.0;0.0;0.22430152209245852;0.0;0.2174182749771035;0.41491764817681087;0.2819914166873452;0.3292812981193288;0.0;0.0;0.5239035875041105;0.0;0.31520224347825304;0.41603830074955833;0.2665926338615538;0.0;0.1685665686773773;0.47196021139166744;0.47695689133428704;0.3871058975854163;0.0;0.16922881567350057;0.31827128604813765;0.0;0.260415634260265;0.43546713876366716;0.36580507667958845;0.42537990896526906;0.3814405740402329;0.5236288415417871;0.0;0.0;0.6042476201061087;0.3331597900680631;0.0;0.27692816218577626;0.0;0.3266387771843426;0.0;0.36741639569034296;0.0;0.0;0.3656470913337202;0.3440852834223889;0.4588965695409407;0.3113939756580458;0.4762665549517471;0.21581072362453;0.0;0.41920643731192136;0.40295996816957186;0.0;0.0;0.2502586419783723;0.3110822917529964;0.15891610921506258;0.25875956412311985;0.26849898091233254;0.0;0.23378376150082156;0.18814224906278765;0.1786761645415225;0.1736051390200517;0.44694155259409946;0.0;0.0;0.281428750629993;0.0;0.0;0.3940901512297866;0.0;0.0;0.3351592932188728;0.35900412014258387;0.3318044850450096;0.28129701215247443;0.0;0.0;0.0;0.4289462543846614;0.0;0.414505484859949;0.0;0.8585637753303766;0.3287632520521105;0.335698380098784;0.0;0.0;0.0;0.3266773457812017;0.0;0.0;0.0;0.20981756388910477;0.0;0.23921857924409376;0.40637423775984505;0.0;0.0;0.21436249036380123;0.0;0.3612798775236339;0.0;0.0;0.36850398842773074;0.48303087014339446;0.5196717498388482;0.0;0.0;0.0;0.0;0.401385759888928;0.0;0.0;0.31741946022266615;0.0;0.47893024172992016;0.44072380805255645;0.36043123017298256;0.4270855453029332;0.3091988383329963;0.19342055978070657;0.3423530993029617;0.0;0.4104970658920879;0.0;0.0;0.0;0.0;0.2996191179442988;0.0;0.0
GO:0051091;0.2802975850229213;0.2327411062117696;0.2786782104566353;0.46775111782673673;0.4494934342736331;0.0;0.3338479425521654;1.0;0.2819347195638478;0.9841546289270872;0.0;0.32111601398572875;0.5020806833187389;0.0;0.36816278532290136;0.25613266773030774;0.0;0.7273318713026667;0.2989465349732516;0.0;0.0;0.0;0.0;0.0;0.32407801791383245;0.0;0.0;0.39160416118063557;0.0;0.3817334710405262;0.2932216903877659;0.5161263248874903;0.25783615769971246;0.0;0.0;0.2772775647546135;0.0;0.2491230154949916;0.23675948773962557;0.3948284818599897;0.0;0.30833729561874135;0.32060584006755766;0.3229037954699753;0.2919889322054842;0.0;0.3344433493009488;0.6041494411081112;0.0;0.7061018741556365;0.3186845289269517;0.2678115836791898;0.4632949203434527;0.49016528877608134;0.3634692269329462;0.0;0.0;0.23051597980457872;0.47182810488812865;0.0;0.2168577920833989;0.0;0.2562131192261443;0.0;0.2806448371679296;0.0;0.0;0.37209486463286995;0.2559817608520629;0.309447290273789;0.2374373100805426;0.32258723849875715;0.4351033685448038;0.0;0.29535713545404346;0.2871988425042131;0.0;0.0;0.20015459547411774;0.507156991162143;0.2300207176369302;0.2294320671028184;0.1681126311406212;0.0;0.16097809556504988;0.5922999092742518;0.13277945472049216;0.1299584615144094;0.3088611224726715;0.0;0.0;0.4319031681856146;0.0;0.0;0.2959450766789013;0.0;0.0;0.2510085532989183;0.2641480714956221;0.44614782071417963;0.8917377808524275;0.0;0.0;0.0;0.29553253144360575;0.0;0.46197098118507585;0.0;0.3254677221670239;0.25751841896182365;0.2513107974599997;0.0;0.0;0.0;0.25623684880488223;0.0;0.0;0.0;0.6487000737378602;0.0;0.2686202882247982;0.30281917288486343;0.0;0.0;0.377315552210563;0.0;0.26537804338584275;0.0;0.0;0.2692553284589215;0.31224781621734166;0.30808451310514295;0.0;0.0;0.0;0.0;0.2863982870337706;0.0;0.0;0.901204785952953;0.0;0.3238070544203563;0.3058789791819181;0.2649198586940301;0.29924679156906125;0.8833784907127212;0.4637676876855208;0.25502182973441817;0.0;0.2910070302531323;0.0;0.0;0.0;0.0;0.572195483676456;0.0;0.0
GO:0045648;0.3102735976448487;0.2601346337866525;0.13650391303056686;0.22220894816006803;0.2480960398857246;0.0;0.3696303602522182;0.2819347195638478;1.0;0.27710839275137583;0.0;0.3540864435486592;0.3390170473420399;0.0;0.18310207141875004;0.3502821006209232;0.0;0.27136518574828544;0.33328835865162465;0.0;0.0;0.0;0.0;0.0;0.36483011261149273;0.0;0.0;0.19554617482789768;0.0;0.19029399598426341;0.6900675571402906;0.34917212050227775;0.3217631604239128;0.0;0.0;0.30827588392657945;0.0;0.3814720312582375;0.36373172834918005;0.26835832810739535;0.0;0.15179178996240783;0.3604357139604088;0.3633426887090958;0.3683260456661797;0.0;0.1523285793356155;0.30879136651843775;0.0;0.2629213368209611;0.40542959857769967;0.44110127722348674;0.3978228324649321;0.30513503934186237;0.4691169099889365;0.0;0.0;0.2515440252012404;0.32496479108952214;0.0;0.23437635656624356;0.0;0.3504009547009133;0.0;0.4340160898564297;0.0;0.0;0.29494395309273574;0.32798934993882917;0.4689594420429249;0.25860086514803776;0.42312430204478224;0.2226774417932297;0.0;0.3288330639871759;0.31875219868837995;0.0;0.0;0.21498611555634115;0.258385870516786;0.13979691490979837;0.19483515722031053;0.20926411185988375;0.0;0.24054599694944154;0.16748386374175167;0.19431758357007234;0.1897975918437646;0.3456588132477743;0.0;0.0;0.23759208587288932;0.0;0.0;0.37378493399724166;0.0;0.0;0.274781660564757;0.5717209548283193;0.2700072636634812;0.23749818463386765;0.0;0.0;0.0;0.4453406642126515;0.0;0.3223420761725075;0.0;0.41495845330246295;0.39536499906176487;0.45595531160421426;0.0;0.0;0.0;0.3504360124616187;0.0;0.0;0.0;0.18444595300880257;0.0;0.18354585648887214;0.38330281503921515;0.0;0.0;0.18794899518828886;0.0;0.48404717418400617;0.0;0.0;0.3937858718663174;0.3964255834781501;0.34468642137284833;0.0;0.0;0.0;0.0;0.3177663745306963;0.0;0.0;0.26274285578342965;0.0;0.36448675448485773;0.34192804741705424;0.2915408090097886;0.3336616052936449;0.2570851395626868;0.17165382914818164;0.2795984278649632;0.0;0.32344997678637405;0.0;0.0;0.0;0.0;0.2968887975501693;0.0;0.0
GO:0051092;0.27464476049996434;0.22763426258499148;0.27603569236787473;0.4625427256749006;0.4420742684690804;0.0;0.32710188203579244;0.9841546289270872;0.27710839275137583;1.0;0.0;0.3148698761552847;0.4952970461639636;0.0;0.3635647597553306;0.25214305745843113;0.0;0.717578265614057;0.2925251086617097;0.0;0.0;0.0;0.0;0.0;0.3165451548216479;0.0;0.0;0.38640610473224063;0.0;0.3767925011585842;0.2870413083189137;0.5089605446249351;0.2537937214437771;0.0;0.0;0.2714622505670284;0.0;0.24534717705680514;0.23334655855139133;0.3895880196605104;0.0;0.30510563311444244;0.31323169031214726;0.31542479081651503;0.2868153978359673;0.0;0.33092641731376765;0.5936261403071824;0.0;0.6969057523896641;0.31253171805764696;0.26264651815459517;0.4544998146350749;0.48042520556412055;0.3554872555101744;0.0;0.0;0.22648245613111798;0.4643636592968399;0.0;0.2134586939001675;0.0;0.25222102181198447;0.0;0.27586219671224177;0.0;0.0;0.3649207973416428;0.25125889833598564;0.30222189491941526;0.23336851280529283;0.31512272116734164;0.43024894218038023;0.0;0.28908736829395953;0.28126717811092217;0.0;0.0;0.19725545395466323;0.4984727170336695;0.22714198959422077;0.2239477523775796;0.1660626627120527;0.0;0.15738012666917117;0.5854922910585175;0.130321978776562;0.12760337188041299;0.3020115783384879;0.0;0.0;0.42504888942401664;0.0;0.0;0.29063167618393576;0.0;0.0;0.24646579114169287;0.25912202385021926;0.4378290451789256;0.8775910407605261;0.0;0.0;0.0;0.288935401215819;0.0;0.45189492438283513;0.0;0.3190528350534023;0.25348586187001854;0.24675718789714232;0.0;0.0;0.0;0.25224401764973664;0.0;0.0;0.0;0.6405431818830527;0.0;0.2625231938622703;0.29725838953397477;0.0;0.0;0.37248756402650335;0.0;0.26030552988137595;0.0;0.0;0.2640349669117384;0.306338736989978;0.301268991004053;0.0;0.0;0.0;0.0;0.2804993055045479;0.0;0.0;0.8855385981184073;0.0;0.3162866364474042;0.29915962638403626;0.25986467899251214;0.2928125984596804;0.8683207660314634;0.4583135326367135;0.25033399791497457;0.0;0.2849186854114812;0.0;0.0;0.0;0.0;0.5638604218158301;0.0;0.0
