;GO:0036498;GO:1902311;GO:0043508;GO:0036494;GO:1902430;GO:0042495;GO:1902953;GO:0051091;GO:0045648;GO:0051092;GO:0046856;GO:1902955;GO:0042535;GO:0072583;GO:1902948;GO:0002755;GO:0048488;GO:0045893;GO:0030308;GO:0071374;GO:0034983;GO:0034620;GO:0015701;GO:0035434;GO:0035556;GO:0065003;GO:0034067;GO:1902960;GO:0051260;GO:1902963;GO:0045652;GO:0045410;GO:0090063;GO:0006337;GO:0042149;GO:1902966;GO:0051131;GO:0070434;GO:2000484;GO:0032436;GO:0030091;GO:0043407;GO:0008285;GO:1900034;GO:1903265;GO:0008203;GO:0045820;GO:0043488;GO:0006661;GO:0045944;GO:0043525;GO:0045668;GO:1903428;GO:0060304;GO:0048661;GO:0048268;GO:0043252;GO:0070863;GO:0033235;GO:0016236;GO:2001240;GO:0050908;GO:0038123;GO:0002076;GO:0050861;GO:0071260;GO:0071787;GO:2000785;GO:0010882;GO:0001819;GO:0030512;GO:0022604;GO:0031284;GO:1902476;GO:0007173;GO:1902997;GO:0051291;GO:0045444;GO:1902236;GO:0043666;GO:0006402;GO:0032091;GO:1901029;GO:0006913;GO:0045053;GO:0097201;GO:0006878;GO:0051560;GO:0016055;GO:0051607;GO:0051604;GO:0031397;GO:0014898;GO:0051603;GO:0010592;GO:0071727;GO:0030183;GO:1901673;GO:0045577;GO:0045732;GO:0043433;GO:0043312;GO:0006898;GO:0042742;GO:0032757;GO:1990456;GO:0010628;GO:0046034;GO:2001137;GO:0034137;GO:0050768;GO:0018105;GO:0072659;GO:0018107;GO:0034130;GO:0046718;GO:0036151;GO:0009299;GO:1902894;GO:0036152;GO:1902771;GO:0045742;GO:0006468;GO:0006622;GO:0006469;GO:0043687;GO:0048742;GO:0071356;GO:0030321;GO:0010832;GO:0014911;GO:0014910;GO:0035335;GO:1904562;GO:0006351;GO:0006470;GO:0032460;GO:0008654;GO:0044267;GO:0006355;GO:0051085;GO:0007166;GO:1901215;GO:0007602;GO:0090084;GO:0006357;GO:1903912;GO:0090090;GO:0070370;GO:0043066;GO:0045087;GO:0034599;GO:0070933;GO:0070417;GO:1902380;GO:0070932;GO:0015732
GO:0036498;1.0;0.1578947368421053;0.05555555555555558;0.19999999999999996;0.1333333333333333;0.0714285714285714;0.19047619047619047;0.12903225806451613;0.13793103448275867;0.125;0.0714285714285714;0.17391304347826086;0.09523809523809523;0.0;0.08333333333333337;0.1875;0.0;0.09756097560975607;0.2222222222222222;0.19047619047619047;0.06666666666666665;0.3157894736842105;0.0;0.0;0.5;0.125;0.0;0.09090909090909094;0.11111111111111116;0.08695652173913049;0.21052631578947367;0.09999999999999998;0.11428571428571432;0.09523809523809523;0.2857142857142857;0.1428571428571429;0.11111111111111116;0.11111111111111116;0.09999999999999998;0.09090909090909094;0.09090909090909094;0.06451612903225812;0.2666666666666667;0.2666666666666667;0.14814814814814814;0.0;0.0625;0.14814814814814814;0.06060606060606055;0.09302325581395354;0.17391304347826086;0.17391304347826086;0.17391304347826086;0.19047619047619047;0.23529411764705888;0.11111111111111116;0.0;0.09999999999999998;0.125;0.11111111111111116;0.11764705882352944;0.08695652173913049;0.1875;0.125;0.13793103448275867;0.2222222222222222;0.11111111111111116;0.17391304347826086;0.26086956521739135;0.1875;0.13793103448275867;0.2666666666666667;0.06896551724137934;0.0;0.375;0.19999999999999996;0.11111111111111116;0.1333333333333333;0.10256410256410253;0.1428571428571429;0.0888888888888889;0.11764705882352944;0.10204081632653061;0.0;0.16666666666666663;0.19148936170212771;0.11111111111111116;0.1071428571428571;0.4285714285714286;0.13636363636363635;0.0;0.125;0.13636363636363635;0.0;0.14814814814814814;0.16000000000000003;0.09090909090909094;0.14814814814814814;0.16666666666666663;0.12;0.12903225806451613;0.0625;0.0;0.15000000000000002;0.16666666666666663;0.10526315789473684;0.16666666666666663;0.0444444444444444;0.18181818181818177;0.11764705882352944;0.15384615384615385;0.06451612903225812;0.0;0.06451612903225812;0.1875;0.0;0.0714285714285714;0.050000000000000044;0.08695652173913049;0.0714285714285714;0.10526315789473684;0.16000000000000003;0.0714285714285714;0.0;0.08695652173913049;0.07999999999999996;0.16666666666666663;0.21052631578947367;0.0;0.17391304347826086;0.16666666666666663;0.23529411764705888;0.06896551724137934;0.07999999999999996;0.052631578947368474;0.0714285714285714;0.19999999999999996;0.07407407407407407;0.09523809523809523;0.15384615384615385;0.125;0.5;0.23529411764705888;0.35;0.2222222222222222;0.14814814814814814;0.07692307692307687;0.16000000000000003;0.3529411764705882;0.21052631578947367;0.19999999999999996;0.4;0.05882352941176472;0.4;0.10810810810810811;0.05882352941176472;0.0
GO:1902311;0.1578947368421053;1.0;0.04225352112676062;0.054545454545454564;0.10344827586206895;0.0;0.2777777777777778;0.09999999999999998;0.1071428571428571;0.09677419354838712;0.0;0.25;0.07317073170731703;0.0;0.06382978723404253;0.09090909090909094;0.0;0.07499999999999996;0.17647058823529416;0.0;0.0;0.0;0.0;0.0;0.23076923076923073;0.0;0.0;0.06976744186046513;0.0;0.06666666666666665;0.16666666666666663;0.07692307692307687;0.08823529411764708;0.0;0.0;0.2222222222222222;0.0;0.08571428571428574;0.1351351351351351;0.06976744186046513;0.0;0.049180327868852514;0.2142857142857143;0.2142857142857143;0.11538461538461542;0.0;0.04761904761904767;0.11538461538461542;0.0;0.0714285714285714;0.13636363636363635;0.13636363636363635;0.13636363636363635;0.15000000000000002;0.1875;0.0;0.0;0.1923076923076923;0.09677419354838712;0.0;0.09090909090909094;0.0;0.09090909090909094;0.0;0.1071428571428571;0.0;0.0;0.13636363636363635;0.125;0.2142857142857143;0.1071428571428571;0.2142857142857143;0.052631578947368474;0.0;0.17647058823529416;0.1578947368421053;0.0;0.0;0.07894736842105265;0.11111111111111116;0.06818181818181823;0.1333333333333333;0.1063829787234043;0.0;0.11764705882352944;0.05882352941176472;0.07692307692307687;0.07407407407407407;0.19999999999999996;0.0;0.0;0.09677419354838712;0.0;0.0;0.11538461538461542;0.0;0.0;0.11538461538461542;0.13043478260869568;0.13043478260869568;0.09999999999999998;0.0;0.0;0.0;0.1875;0.0;0.1875;0.0;0.26315789473684215;0.09090909090909094;0.12;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.06666666666666665;0.0;0.11764705882352944;0.125;0.0;0.0;0.06666666666666665;0.0;0.13043478260869568;0.0;0.0;0.13636363636363635;0.18181818181818177;0.2666666666666667;0.0;0.0;0.0;0.0;0.1578947368421053;0.0;0.0;0.12;0.0;0.23076923076923073;0.1875;0.13636363636363635;0.17647058823529416;0.11538461538461542;0.05882352941176472;0.125;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.08333333333333337;0.0;0.0
GO:0043508;0.05555555555555558;0.04225352112676062;1.0;0.1089108910891089;0.24637681159420288;0.0;0.0547945205479452;0.1298701298701299;0.04938271604938271;0.1282051282051282;0.0;0.053333333333333344;0.11363636363636365;0.0;0.6;0.0714285714285714;0.0;0.10227272727272729;0.08823529411764708;0.0;0.0;0.0;0.0;0.0;0.06060606060606055;0.0;0.0;0.2987012987012987;0.0;0.2911392405063291;0.05633802816901412;0.11627906976744184;0.04597701149425293;0.0;0.0;0.04109589041095896;0.0;0.12195121951219512;0.04347826086956519;0.1235955056179775;0.0;0.84375;0.09230769230769231;0.109375;0.10666666666666669;0.0;0.18811881188118806;0.1216216216216216;0.0;0.09999999999999998;0.053333333333333344;0.0821917808219178;0.0821917808219178;0.14925373134328357;0.05797101449275366;0.0;0.0;0.03658536585365857;0.1578947368421053;0.0;0.1842105263157895;0.0;0.0714285714285714;0.0;0.10389610389610393;0.0;0.0;0.0821917808219178;0.051948051948051965;0.044117647058823484;0.19718309859154926;0.05970149253731338;0.11764705882352944;0.0;0.05714285714285716;0.08571428571428574;0.0;0.0;0.23376623376623373;0.23529411764705888;0.08602150537634412;0.05970149253731338;0.15217391304347827;0.0;0.028169014084507005;0.16129032258064513;0.025000000000000022;0.024691358024691357;0.05882352941176472;0.0;0.0;0.31343283582089554;0.0;0.0;0.05063291139240511;0.0;0.0;0.05063291139240511;0.052631578947368474;0.11111111111111116;0.16000000000000003;0.0;0.0;0.0;0.042857142857142816;0.0;0.07352941176470584;0.0;0.05405405405405406;0.11111111111111116;0.07894736842105265;0.0;0.0;0.0;0.0714285714285714;0.0;0.0;0.0;0.1724137931034483;0.0;0.07352941176470584;0.1095890410958904;0.0;0.0;0.59375;0.0;0.052631578947368474;0.0;0.0;0.0821917808219178;0.052631578947368474;0.05797101449275366;0.0;0.0;0.0;0.0;0.08571428571428574;0.0;0.0;0.12328767123287676;0.0;0.06060606060606055;0.08955223880597019;0.053333333333333344;0.08823529411764708;0.1216216216216216;0.43999999999999995;0.20895522388059706;0.0;0.08695652173913049;0.0;0.0;0.0;0.0;0.13414634146341464;0.0;0.0
GO:0036494;0.19999999999999996;0.054545454545454564;0.1089108910891089;1.0;0.18644067796610164;0.03125;0.0892857142857143;0.2678571428571429;0.09523809523809523;0.26315789473684215;0.03125;0.08620689655172409;0.38983050847457623;0.0;0.1428571428571429;0.08823529411764708;0.0;0.42105263157894735;0.07407407407407407;0.07017543859649122;0.030303030303030276;0.10909090909090913;0.0;0.0;0.10204081632653061;0.038461538461538436;0.0;0.15068493150684936;0.03703703703703709;0.1466666666666666;0.07272727272727275;0.4035087719298246;0.08695652173913049;0.03508771929824561;0.10526315789473684;0.0714285714285714;0.03703703703703709;0.08571428571428574;0.08108108108108103;0.29230769230769227;0.03448275862068961;0.1208791208791209;0.07843137254901966;0.07843137254901966;0.09836065573770492;0.0;0.1063829787234043;0.1964285714285714;0.02898550724637683;0.4067796610169492;0.10526315789473684;0.06779661016949157;0.23529411764705888;0.15094339622641506;0.11764705882352944;0.03703703703703709;0.0;0.06153846153846154;0.3584905660377359;0.03703703703703709;0.05714285714285716;0.03389830508474578;0.08823529411764708;0.038461538461538436;0.09523809523809523;0.07407407407407407;0.03703703703703709;0.10526315789473684;0.08333333333333337;0.07843137254901966;0.06153846153846154;0.07843137254901966;0.2098765432098766;0.0;0.09433962264150941;0.0714285714285714;0.03703703703703709;0.039215686274509776;0.053333333333333344;0.19298245614035092;0.08974358974358976;0.037735849056603765;0.05882352941176472;0.0;0.05555555555555558;0.26027397260273977;0.04761904761904767;0.046875;0.0980392156862745;0.051724137931034475;0.0;0.180327868852459;0.051724137931034475;0.0;0.09836065573770492;0.06557377049180324;0.03448275862068961;0.06349206349206349;0.06666666666666665;0.2549019607843137;0.24561403508771928;0.02941176470588236;0.0;0.0535714285714286;0.07547169811320753;0.036363636363636376;0.1875;0.024691358024691357;0.1071428571428571;0.08823529411764708;0.06451612903225812;0.02985074626865669;0.0;0.02985074626865669;0.08823529411764708;0.0;0.03125;0.02631578947368418;0.19444444444444442;0.03125;0.036363636363636376;0.10169491525423724;0.03125;0.0;0.1466666666666666;0.032786885245901676;0.06666666666666665;0.07272727272727275;0.0;0.06779661016949157;0.10344827586206895;0.07547169811320753;0.03076923076923077;0.032786885245901676;0.027027027027026973;0.03125;0.0714285714285714;0.031746031746031744;0.03508771929824561;0.2692307692307693;0.038461538461538436;0.10204081632653061;0.07547169811320753;0.10526315789473684;0.07407407407407407;0.26415094339622647;0.2777777777777778;0.06557377049180324;0.1132075471698113;0.07272727272727275;0.05882352941176472;0.11764705882352944;0.02857142857142858;0.11764705882352944;0.24193548387096775;0.02857142857142858;0.0
GO:1902430;0.1333333333333333;0.10344827586206895;0.24637681159420288;0.18644067796610164;1.0;0.0;0.12903225806451613;0.25;0.10256410256410253;0.2432432432432432;0.0;0.12121212121212122;0.21739130434782605;0.0;0.37777777777777777;0.09090909090909094;0.0;0.19565217391304346;0.23076923076923073;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.4871794871794872;0.0;0.46341463414634143;0.13793103448275867;0.2272727272727273;0.0888888888888889;0.0;0.0;0.09677419354838712;0.0;0.08695652173913049;0.07999999999999996;0.20833333333333337;0.0;0.288135593220339;0.26086956521739135;0.16000000000000003;0.10810810810810811;0.0;0.19999999999999996;0.28125;0.0;0.1875;0.12121212121212122;0.19354838709677424;0.19354838709677424;0.2962962962962963;0.14814814814814814;0.0;0.0;0.07499999999999996;0.2777777777777778;0.0;0.1428571428571429;0.0;0.09090909090909094;0.0;0.10256410256410253;0.0;0.0;0.19354838709677424;0.11428571428571432;0.11538461538461542;0.16216216216216217;0.16000000000000003;0.125;0.0;0.1428571428571429;0.2142857142857143;0.0;0.0;0.12765957446808507;0.3125;0.1568627450980392;0.07407407407407407;0.10344827586206895;0.0;0.06896551724137934;0.2941176470588235;0.052631578947368474;0.05128205128205132;0.15384615384615385;0.0;0.0;0.5862068965517242;0.0;0.0;0.10810810810810811;0.0;0.0;0.10810810810810811;0.11764705882352944;0.2666666666666667;0.2857142857142857;0.0;0.0;0.0;0.1071428571428571;0.0;0.1923076923076923;0.0;0.125;0.09090909090909094;0.17647058823529416;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.33333333333333337;0.0;0.06896551724137934;0.11428571428571432;0.0;0.0;0.39534883720930236;0.0;0.11764705882352944;0.0;0.0;0.19354838709677424;0.11764705882352944;0.14814814814814814;0.0;0.0;0.0;0.0;0.2142857142857143;0.0;0.0;0.29032258064516125;0.0;0.16666666666666663;0.24;0.12121212121212122;0.23076923076923073;0.28125;0.375;0.18181818181818177;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.2142857142857143;0.0;0.0
GO:0042495;0.0714285714285714;0.0;0.0;0.03125;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14814814814814814;0.0;0.14814814814814814;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14814814814814814;0.0;0.0;0.0;0.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.033333333333333326;0.0;0.0;0.0;0.1923076923076923;0.0;0.0;0.06896551724137934;0.0;0.0;0.45833333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20833333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16000000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13793103448275867;0.0;0.0;0.0;0.0;0.07407407407407407;0.0;0.09090909090909094;0.125;0.0;0.07999999999999996;0.0;0.0;0.0
GO:1902953;0.19047619047619047;0.2777777777777778;0.0547945205479452;0.0892857142857143;0.12903225806451613;0.0;1.0;0.16129032258064513;0.1724137931034483;0.15625;0.0;0.75;0.11904761904761907;0.0;0.08163265306122447;0.1470588235294118;0.0;0.12195121951219512;0.21052631578947367;0.0;0.0;0.0;0.0;0.0;0.2666666666666667;0.0;0.0;0.0888888888888889;0.0;0.08510638297872342;0.19999999999999996;0.125;0.1428571428571429;0.0;0.0;0.3157894736842105;0.0;0.13888888888888884;0.21621621621621623;0.11363636363636365;0.0;0.06349206349206349;0.25;0.25;0.18518518518518523;0.0;0.06153846153846154;0.1428571428571429;0.0;0.11627906976744184;0.21739130434782605;0.16666666666666663;0.21739130434782605;0.18181818181818177;0.2941176470588235;0.0;0.0;0.41666666666666663;0.15625;0.0;0.11428571428571432;0.0;0.1470588235294118;0.0;0.1724137931034483;0.0;0.0;0.16666666666666663;0.15384615384615385;0.25;0.1333333333333333;0.25;0.08620689655172409;0.0;0.21052631578947367;0.19047619047619047;0.0;0.0;0.09999999999999998;0.13793103448275867;0.06382978723404253;0.11111111111111116;0.12244897959183676;0.0;0.09999999999999998;0.07547169811320753;0.06896551724137934;0.06666666666666665;0.23529411764705888;0.0;0.0;0.12121212121212122;0.0;0.0;0.18518518518518523;0.0;0.0;0.1428571428571429;0.16000000000000003;0.16000000000000003;0.125;0.0;0.0;0.0;0.2222222222222222;0.0;0.2222222222222222;0.0;0.8;0.1470588235294118;0.14814814814814814;0.0;0.0;0.0;0.1470588235294118;0.0;0.0;0.0;0.08510638297872342;0.0;0.09999999999999998;0.19999999999999996;0.0;0.0;0.08510638297872342;0.0;0.16000000000000003;0.0;0.0;0.16666666666666663;0.26086956521739135;0.2941176470588235;0.0;0.0;0.0;0.0;0.19047619047619047;0.0;0.0;0.14814814814814814;0.0;0.2666666666666667;0.2222222222222222;0.16666666666666663;0.21052631578947367;0.1428571428571429;0.07547169811320753;0.15384615384615385;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.1351351351351351;0.0;0.0
GO:0051091;0.12903225806451613;0.09999999999999998;0.1298701298701299;0.2678571428571429;0.25;0.0;0.16129032258064513;1.0;0.1282051282051282;0.9583333333333334;0.0;0.1515151515151515;0.2954545454545454;0.0;0.18867924528301883;0.11363636363636365;0.0;0.5555555555555556;0.13793103448275867;0.0;0.0;0.0;0.0;0.0;0.16000000000000003;0.0;0.0;0.20408163265306123;0.0;0.196078431372549;0.1333333333333333;0.30952380952380953;0.11111111111111116;0.0;0.0;0.12903225806451613;0.0;0.10869565217391308;0.09999999999999998;0.20408163265306123;0.0;0.14925373134328357;0.15384615384615385;0.15384615384615385;0.1351351351351351;0.0;0.16176470588235292;0.4;0.0;0.5263157894736843;0.1515151515151515;0.11764705882352944;0.2666666666666667;0.2857142857142857;0.18518518518518523;0.0;0.0;0.09999999999999998;0.2702702702702703;0.0;0.0888888888888889;0.0;0.11363636363636365;0.0;0.1282051282051282;0.0;0.0;0.1875;0.11111111111111116;0.15384615384615385;0.09999999999999998;0.15384615384615385;0.23728813559322037;0.0;0.13793103448275867;0.12903225806451613;0.0;0.0;0.07999999999999996;0.303030303030303;0.11111111111111116;0.11111111111111116;0.06557377049180324;0.0;0.06666666666666665;0.39583333333333337;0.05128205128205132;0.050000000000000044;0.14814814814814814;0.0;0.0;0.23684210526315785;0.0;0.0;0.1351351351351351;0.0;0.0;0.10526315789473684;0.11428571428571432;0.25806451612903225;0.84;0.0;0.0;0.0;0.1428571428571429;0.0;0.28;0.0;0.15625;0.11363636363636365;0.10810810810810811;0.0;0.0;0.0;0.11363636363636365;0.0;0.0;0.0;0.45238095238095233;0.0;0.1428571428571429;0.1428571428571429;0.0;0.0;0.196078431372549;0.0;0.11428571428571432;0.0;0.0;0.11764705882352944;0.1470588235294118;0.1428571428571429;0.0;0.0;0.0;0.0;0.12903225806451613;0.0;0.0;0.782608695652174;0.0;0.16000000000000003;0.1428571428571429;0.11764705882352944;0.13793103448275867;0.8260869565217391;0.26415094339622647;0.11111111111111116;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.368421052631579;0.0;0.0
GO:0045648;0.13793103448275867;0.1071428571428571;0.04938271604938271;0.09523809523809523;0.10256410256410253;0.0;0.1724137931034483;0.1282051282051282;1.0;0.125;0.0;0.16129032258064513;0.17021276595744683;0.0;0.07017543859649122;0.17500000000000004;0.0;0.125;0.14814814814814814;0.0;0.0;0.0;0.0;0.0;0.17391304347826086;0.0;0.0;0.07547169811320753;0.0;0.07272727272727275;0.5238095238095238;0.1777777777777778;0.1428571428571429;0.0;0.0;0.13793103448275867;0.0;0.19512195121951215;0.1777777777777778;0.11764705882352944;0.0;0.05633802816901412;0.16666666666666663;0.16666666666666663;0.17647058823529416;0.0;0.0547945205479452;0.1428571428571429;0.0;0.12;0.19999999999999996;0.24137931034482762;0.19999999999999996;0.1333333333333333;0.25;0.0;0.0;0.10526315789473684;0.15384615384615385;0.0;0.09302325581395354;0.0;0.17500000000000004;0.0;0.23529411764705888;0.0;0.0;0.125;0.1515151515151515;0.2727272727272727;0.10526315789473684;0.21739130434782605;0.09230769230769231;0.0;0.14814814814814814;0.13793103448275867;0.0;0.0;0.08333333333333337;0.10810810810810811;0.054545454545454564;0.07692307692307687;0.08620689655172409;0.0;0.11111111111111116;0.06557377049180324;0.08333333333333337;0.08108108108108103;0.16000000000000003;0.0;0.0;0.09756097560975607;0.0;0.0;0.17647058823529416;0.0;0.0;0.11111111111111116;0.37037037037037035;0.12121212121212122;0.09999999999999998;0.0;0.0;0.0;0.25;0.0;0.15384615384615385;0.0;0.2068965517241379;0.20512820512820518;0.25806451612903225;0.0;0.0;0.0;0.17500000000000004;0.0;0.0;0.0;0.07272727272727275;0.0;0.0714285714285714;0.1875;0.0;0.0;0.07272727272727275;0.0;0.27586206896551724;0.0;0.0;0.19999999999999996;0.19354838709677424;0.15384615384615385;0.0;0.0;0.0;0.0;0.13793103448275867;0.0;0.0;0.11428571428571432;0.0;0.17391304347826086;0.15384615384615385;0.125;0.14814814814814814;0.11111111111111116;0.06557377049180324;0.11764705882352944;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.13636363636363635;0.0;0.0
GO:0051092;0.125;0.09677419354838712;0.1282051282051282;0.26315789473684215;0.2432432432432432;0.0;0.15625;0.9583333333333334;0.125;1.0;0.0;0.1470588235294118;0.28888888888888886;0.0;0.18518518518518523;0.11111111111111116;0.0;0.5405405405405406;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.19999999999999996;0.0;0.1923076923076923;0.12903225806451613;0.3023255813953488;0.10869565217391308;0.0;0.0;0.125;0.0;0.1063829787234043;0.0980392156862745;0.19999999999999996;0.0;0.1470588235294118;0.14814814814814814;0.14814814814814814;0.13157894736842102;0.0;0.1594202898550725;0.3870967741935484;0.0;0.5128205128205128;0.1470588235294118;0.11428571428571432;0.25806451612903225;0.27586206896551724;0.1785714285714286;0.0;0.0;0.09756097560975607;0.26315789473684215;0.0;0.08695652173913049;0.0;0.11111111111111116;0.0;0.125;0.0;0.0;0.18181818181818177;0.10810810810810811;0.14814814814814814;0.09756097560975607;0.14814814814814814;0.23333333333333328;0.0;0.1333333333333333;0.125;0.0;0.0;0.07843137254901966;0.2941176470588235;0.10909090909090913;0.1071428571428571;0.06451612903225812;0.0;0.06451612903225812;0.3877551020408163;0.050000000000000044;0.04878048780487809;0.1428571428571429;0.0;0.0;0.23076923076923073;0.0;0.0;0.13157894736842102;0.0;0.0;0.10256410256410253;0.11111111111111116;0.25;0.8076923076923077;0.0;0.0;0.0;0.13793103448275867;0.0;0.2692307692307693;0.0;0.1515151515151515;0.11111111111111116;0.10526315789473684;0.0;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.4418604651162791;0.0;0.13793103448275867;0.13888888888888884;0.0;0.0;0.1923076923076923;0.0;0.11111111111111116;0.0;0.0;0.11428571428571432;0.1428571428571429;0.13793103448275867;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.75;0.0;0.15384615384615385;0.13793103448275867;0.11428571428571432;0.1333333333333333;0.7916666666666666;0.2592592592592593;0.10810810810810811;0.0;0.12903225806451613;0.0;0.0;0.0;0.0;0.3589743589743589;0.0;0.0
