;GO:0018108;GO:0021879;GO:0061098;GO:0090331;GO:0046777;GO:0060603;GO:0045124;GO:1900016;GO:0042531;GO:0002286;GO:0030224;GO:0036006;GO:0050712;GO:0030225;GO:0038145;GO:0043312;GO:0007342;GO:0045217;GO:0048015;GO:0050727;GO:0001916;GO:2000249;GO:0031623;GO:0071404;GO:0030335;GO:0008360;GO:0046718;GO:0014003;GO:0008285;GO:0008284;GO:0090197;GO:0051271;GO:0009414;GO:0002576;GO:0000165;GO:0009968;GO:0043171;GO:0010955;GO:0019221;GO:2000391;GO:0007169;GO:0046488;GO:0007166;GO:0030316;GO:0030913;GO:0043066;GO:0045087;GO:0070374;GO:0006508;GO:0070498;GO:2000660;GO:0071902;GO:2000661
GO:0018108;1.0;0.125;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.125;0.0;0.0;0.09090909090909091;0.125;0.0;0.0;0.0;0.3333333333333333;0.1;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.6666666666666666;0.0;0.3;0.0;0.125;0.0;0.125;0.4;0.125;0.0;0.125;0.0;0.0;0.0;0.375;0.125;0.0;0.0;0.0
GO:0021879;0.125;1.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.16666666666666666;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0061098;0.0;0.0;1.0;0.1875;0.0;0.0;0.1;0.07692307692307693;0.8181818181818182;0.0;0.0;0.0;0.17647058823529413;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.21428571428571427;0.21428571428571427;0.0;0.0;0.2857142857142857;0.1;0.0;0.0;0.23076923076923078;0.3333333333333333;0.26666666666666666;0.23076923076923078;0.0;0.0;0.0;0.21428571428571427;0.0;0.38461538461538464;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.6666666666666666;0.0;0.0;0.1875;0.7777777777777778;0.26666666666666666
GO:0090331;0.0;0.0;0.1875;1.0;0.0;0.0;0.2222222222222222;0.4;0.2;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.18181818181818182;0.2727272727272727;0.0;0.0;0.25;0.2222222222222222;0.0;0.0;0.4444444444444444;0.3;0.25;0.4444444444444444;0.0;0.0;0.2727272727272727;0.4;0.0;0.3333333333333333;0.2727272727272727;0.16666666666666666;0.0;0.0;0.3;0.0;0.0;0.36363636363636365;0.0;0.21428571428571427;0.0;0.0;0.3333333333333333;0.1875;0.23076923076923078
GO:0046777;0.75;0.125;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.125;0.0;0.0;0.09090909090909091;0.125;0.0;0.0;0.0;0.3333333333333333;0.1;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.6666666666666666;0.0;0.3;0.0;0.125;0.0;0.125;0.4;0.125;0.0;0.125;0.0;0.0;0.0;0.375;0.125;0.0;0.0;0.0
GO:0060603;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045124;0.0;0.0;0.1;0.2222222222222222;0.0;0.0;1.0;0.3333333333333333;0.09090909090909091;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.125;0.125;0.0;0.0;0.125;0.5;0.0;0.0;0.14285714285714285;0.14285714285714285;0.3;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.1;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.1;0.0;0.0;0.1111111111111111;0.1;0.1111111111111111
GO:1900016;0.0;0.0;0.07692307692307693;0.4;0.0;0.0;0.3333333333333333;1.0;0.23076923076923078;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.7142857142857143;0.2;0.2;0.0;0.0;0.2;0.125;0.0;0.0;0.375;0.2222222222222222;0.4444444444444444;0.375;0.0;0.0;0.0;0.5;0.0;0.2727272727272727;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.25;0.0;0.0;0.4;0.07692307692307693;0.2727272727272727
GO:0042531;0.0;0.0;0.8181818181818182;0.2;0.0;0.0;0.09090909090909091;0.23076923076923078;1.0;0.0;0.0;0.0;0.1875;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.25;0.23076923076923078;0.0;0.0;0.25;0.23076923076923078;0.0;0.0;0.25;0.36363636363636365;0.23076923076923078;0.25;0.0;0.0;0.23076923076923078;0.4;0.0;0.38461538461538464;0.23076923076923078;0.23076923076923078;0.0;0.0;0.25;0.0;0.0;0.21428571428571427;0.0;0.6666666666666666;0.0;0.0;0.3333333333333333;0.6666666666666666;0.45454545454545453
GO:0002286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0
