;GO:0014066;GO:0015031;GO:0045445;GO:0006364;GO:0042531;GO:0042730;GO:0043666;GO:0051290;GO:0006687;GO:0032804;GO:0043271;GO:0000381;GO:0000380;GO:0070120;GO:0032729;GO:0051607;GO:0010536;GO:1905581;GO:0031952;GO:0032722;GO:0007186;GO:1905599;GO:1905597;GO:0006695;GO:0002690;GO:0043312;GO:0042104;GO:0007589;GO:0030855;GO:0043161;GO:0006646;GO:1900738;GO:0051135;GO:0016042;GO:0010501;GO:0001837;GO:0050804;GO:0044090;GO:0032755;GO:2001014;GO:0072659;GO:0010586;GO:0036035;GO:0035024;GO:0090630;GO:0031340;GO:0008285;GO:0097191;GO:1905602;GO:0045944;GO:0045669;GO:0043403;GO:0048661;GO:0097066;GO:0006657;GO:0001765;GO:0001921;GO:0048146;GO:0030242;GO:0070102;GO:0030521;GO:0035774;GO:0030520;GO:0051865;GO:0009062;GO:0032780;GO:0050829;GO:0006351;GO:0090122;GO:0006470;GO:0006355;GO:0006672;GO:0044147;GO:0006357;GO:0048671;GO:0006900;GO:0030517;GO:0002548;GO:0052362;GO:0032816;GO:0001934;GO:0042692;GO:0051791;GO:2000146;GO:0031047;GO:0002827;GO:0030199;GO:0052405;GO:0035722
GO:0014066;1.0;0.0;0.0;0.0;0.4879428514359071;0.34376122428552547;0.31449404128818637;0.0;0.0;0.2504175334712824;0.3853088133019115;0.23640626492241817;0.0;0.2832212090999459;0.27611347131678793;0.0;0.4879428514359071;0.24943908341599474;0.2939215863569925;0.3209302803474614;0.41514594860770826;0.2659062722645507;0.2021970663352226;0.0;0.4060383850387204;0.0;0.22361497890962173;0.2949773546449023;0.0;0.0;0.0;0.42778295308980985;0.24044464389453868;0.0;0.0;0.0;0.5346877868937037;0.3049835442205714;0.27611347131678793;0.3610723406453529;0.0;0.0;0.0;0.4879428514359071;0.2021970663352226;0.326725261985656;0.41237526905064026;0.326725261985656;0.2504175334712824;0.3498628958104269;0.30005087408486286;0.0;0.30005087408486286;0.0;0.0;0.0;0.41505370174903855;0.3098955970007391;0.0;0.2832212090999459;0.3098955970007391;0.41505370174903855;0.2832212090999459;0.0;0.0;0.277265513101214;0.0;0.0;0.0;0.0;0.4148256319298269;0.0;0.34391740310693386;0.3912933982213108;0.33651059543529216;0.0;0.3295256533662515;0.0;0.0;0.2939215863569925;0.3545902071126442;0.0;0.0;0.38868912711182746;0.292171419802621;0.35312067535092345;0.0;0.3090501393575338;0.2832212090999459
GO:0015031;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5089636255544316;0.0;0.5594526205091825;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6210334839427845;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045445;0.0;0.0;1.0;0.5035739412808273;0.0;0.0;0.0;0.4122517233397286;0.3489690792413674;0.0;0.0;0.0;0.42908138832464554;0.4122517233397286;0.0;0.0;0.0;0.0;0.0;0.0;0.5245464064819785;0.0;0.0;0.0;0.0;0.4122517233397286;0.0;0.0;0.6746249182497103;0.4725854412103556;0.29473729434033974;0.0;0.0;0.0;0.26806290643954656;0.6241359232949595;0.0;0.0;0.0;0.0;0.0;0.2844072995739852;0.5268079290989898;0.0;0.0;0.0;0.0;0.45575577622543867;0.0;0.0;0.0;0.48987902556832014;0.0;0.0;0.26806290643954656;0.4389261112405218;0.0;0.0;0.3370285876952687;0.4122517233397286;0.4389261112405218;0.0;0.4122517233397286;0.22124796226201882;0.3685991356068798;0.0;0.0;0.5195415012349325;0.0;0.3283966243101736;0.0;0.3591841597365256;0.0;0.0;0.0;0.4627407182944793;0.0;0.4122517233397286;0.0;0.0;0.0;0.6400133064538059;0.3213522927748928;0.0;0.3953778295360307;0.0;0.31035419979447554;0.0;0.4122517233397286
GO:0006364;0.0;0.0;0.5035739412808273;1.0;0.0;0.0;0.0;0.47689955338003404;0.5074833982883213;0.0;0.0;0.0;0.6928850950723731;0.47689955338003404;0.0;0.0;0.0;0.0;0.0;0.0;0.589194236522284;0.0;0.0;0.4810066347789496;0.0;0.47689955338003404;0.0;0.0;0.5896657090879798;0.6127266071610855;0.42735102694754673;0.0;0.0;0.60476403301457;0.5492939735341917;0.5391767141332291;0.0;0.0;0.0;0.0;0.0;0.653649785451103;0.47689955338003404;0.0;0.0;0.0;0.0;0.5204036062657442;0.0;0.0;0.0;0.0;0.0;0.0;0.4265772254865004;0.5035739412808273;0.0;0.0;0.4347900016090475;0.47689955338003404;0.5035739412808273;0.0;0.47689955338003404;0.3908891355548812;0.5042440488379909;0.0;0.0;0.7316787204129882;0.5492448283543687;0.5108290836158325;0.0;0.5550925858371645;0.0;0.0;0.0;0.5273885483347849;0.0;0.47689955338003404;0.5523928892904584;0.0;0.0;0.5550540972920754;0.45699720600600396;0.0;0.4600256595763362;0.0;0.375002029834781;0.0;0.47689955338003404
GO:0042531;0.4879428514359071;0.0;0.0;0.0;1.0;0.27027189220720454;0.4853970474557405;0.0;0.0;0.3605651895763981;0.3118194812235906;0.2631385824030624;0.0;0.209731877021625;0.2908590005872096;0.0;0.7851474704628364;0.2641846126864164;0.5547345747116587;0.33567580961788307;0.3360378287127392;0.2697407283673061;0.14271900280576594;0.0;0.41293476508571675;0.0;0.24518259987352153;0.22601167338918016;0.0;0.0;0.0;0.434591704550565;0.2620122648584384;0.0;0.0;0.0;0.44840716880258624;0.32282926887219104;0.2908590005872096;0.2819642207503838;0.0;0.0;0.0;0.40166223334478973;0.14271900280576594;0.3427447885951488;0.3332671491556712;0.2532359299073351;0.2697407283673061;0.46119053092270784;0.31607040069435555;0.0;0.31607040069435555;0.0;0.0;0.0;0.4234791238271236;0.32591512361023184;0.0;0.209731877021625;0.23640626492241817;0.4234791238271236;0.209731877021625;0.0;0.0;0.2151386021982079;0.0;0.0;0.0;0.0;0.43886049662999926;0.0;0.27042807102861294;0.41680573316588726;0.2574024755403231;0.0;0.2504175334712824;0.0;0.0;0.31324478125301625;0.734323572623061;0.0;0.0;0.3151997950335066;0.321359657582957;0.3618432534400467;0.0;0.23556080727921286;0.209731877021625
GO:0042730;0.34376122428552547;0.0;0.0;0.0;0.27027189220720454;1.0;0.2573411959899729;0.0;0.0;0.29825395023012286;0.4591000366355734;0.19326468817306902;0.0;0.24007963235059676;0.33808733187804463;0.0;0.27027189220720454;0.31141294397725144;0.23676874105877915;0.3829041409087181;0.3523743154928467;0.22276469551520156;0.17552267843442942;0.0;0.4759114584435864;0.0;0.18047340216027258;0.5761518816501573;0.0;0.0;0.0;0.2997718995493371;0.19730306714518947;0.0;0.0;0.0;0.3597137174952618;0.24635322867795395;0.33808733187804463;0.369634019157146;0.0;0.0;0.0;0.3400968062955858;0.17552267843442942;0.2835836852363069;0.4500692471702338;0.2835836852363069;0.20727595672193327;0.30672131906107775;0.32824260896216834;0.0;0.23959436050011845;0.0;0.0;0.0;0.24007963235059676;0.24943908341599474;0.0;0.24007963235059676;0.26675402025138994;0.3523302080394402;0.24007963235059676;0.0;0.0;0.2505911252004208;0.0;0.0;0.0;0.0;0.3716840551804777;0.0;0.41770862644059575;0.34815182147196166;0.4223878386113663;0.0;0.41540289654232565;0.0;0.0;0.2507800096076434;0.2974373618144308;0.0;0.0;0.44601316159693344;0.3391600885746222;0.310957548656862;0.0;0.2823757514567406;0.24007963235059676
GO:0043666;0.31449404128818637;0.0;0.0;0.0;0.4853970474557405;0.2573411959899729;1.0;0.0;0.0;0.4615866905942096;0.3899072575893588;0.354017644781627;0.0;0.3206233290160566;0.28401558389076614;0.0;0.4853970474557405;0.2573411959899729;0.5783648918925278;0.32883239292143956;0.4329180121583066;0.4417537877942326;0.3893200558000567;0.0;0.3360855455917239;0.0;0.2492502563447443;0.3323794745610131;0.0;0.0;0.0;0.2738083848385289;0.26607992132966124;0.0;0.0;0.0;0.4229424773253265;0.32689692534341386;0.28401558389076614;0.3788444041959512;0.0;0.0;0.0;0.2492502563447443;0.5306477051779748;0.34681244506637154;0.4301473326012386;0.36412738190176674;0.2738083848385289;0.46747427566963573;0.32013805716557836;0.0;0.32013805716557836;0.0;0.0;0.0;0.4064513767758029;0.32998278008145465;0.0;0.3206233290160566;0.34729771691684985;0.2878196533873931;0.3206233290160566;0.0;0.0;0.6197274204928302;0.0;0.0;0.0;0.0;0.5357406800755666;0.0;0.3485158473943811;0.5103822483249237;0.3739127153514029;0.0;0.36692777328236226;0.0;0.0;0.317312437724239;0.6390335126481795;0.0;0.0;0.408776310192543;0.4122387199615216;0.25945745539698156;0.0;0.46937057426070716;0.3206233290160566
GO:0051290;0.0;0.0;0.4122517233397286;0.47689955338003404;0.0;0.0;0.0;1.0;0.3222946913405742;0.0;0.0;0.0;0.4024070004238523;0.3855773354389354;0.0;0.0;0.0;0.0;0.0;0.0;0.49787201858118535;0.0;0.0;0.0;0.0;0.3855773354389354;0.0;0.0;0.4983434911468811;0.44591105330956243;0.26806290643954656;0.0;0.0;0.0;0.24138851853875337;0.44785449619213036;0.0;0.0;0.0;0.0;0.0;0.257732911673192;0.3855773354389354;0.0;0.0;0.0;0.0;0.42908138832464554;0.0;0.0;0.0;0.0;0.0;0.0;0.24138851853875337;0.5619529626652469;0.0;0.0;0.31035419979447554;0.3855773354389354;0.4122517233397286;0.0;0.3855773354389354;0.19457357436122563;0.3419247477060866;0.0;0.0;0.4928671133341394;0.0;0.3017222364093804;0.0;0.33250977183573244;0.0;0.0;0.0;0.5276906140866156;0.0;0.3855773354389354;0.0;0.0;0.0;0.46373187935097676;0.2946779048740996;0.0;0.3687034416352375;0.0;0.4759789131929312;0.0;0.3855773354389354
GO:0006687;0.0;0.0;0.3489690792413674;0.5074833982883213;0.0;0.0;0.0;0.3222946913405742;1.0;0.0;0.0;0.0;0.43299084533213955;0.3419247477060866;0.0;0.0;0.0;0.0;0.0;0.0;0.45421943084833655;0.0;0.0;0.4936088021228109;0.0;0.3222946913405742;0.0;0.0;0.4350608470485199;0.5517280534634819;0.49425681532022275;0.0;0.0;0.6508632468576425;0.3565549501568984;0.38457185209376915;0.0;0.0;0.0;0.0;0.0;0.374725541333464;0.3419247477060866;0.0;0.0;0.0;0.0;0.3854288005917967;0.0;0.0;0.0;0.0;0.0;0.0;0.5098737207743586;0.3489690792413674;0.0;0.0;0.3820826631148407;0.3419247477060866;0.3685991356068798;0.0;0.3419247477060866;0.35669313641893835;0.5907798935761794;0.0;0.0;0.5234509582424265;0.45994947215297705;0.46946058628374127;0.0;0.7945624463331905;0.0;0.0;0.0;0.37278368629532493;0.0;0.3419247477060866;0.40912686841311424;0.0;0.0;0.40044923525261555;0.5435330507441924;0.0;0.38051576652046876;0.0;0.304979754505179;0.0;0.3419247477060866
GO:0032804;0.2504175334712824;0.0;0.0;0.0;0.3605651895763981;0.29825395023012286;0.4615866905942096;0.0;0.0;1.0;0.43643879964615684;0.3227448125933866;0.0;0.23923188436375753;0.23395034462272646;0.0;0.3605651895763981;0.20727595672193327;0.44101423566301584;0.27876715365339994;0.36884150434140267;0.22374314557048924;0.1637558359534413;0.0;0.2860203063236842;0.0;0.1851737485278404;0.25281422795084085;0.0;0.0;0.0;0.209731877021625;0.2020034135127573;0.0;0.0;0.0;0.3588659695084226;0.2628204175265099;0.23395034462272646;0.3147678963790473;0.0;0.0;0.0;0.26939654409412445;0.1637558359534413;0.28273593724946766;0.4680267852117631;0.28273593724946766;0.209731877021625;0.43620144348139533;0.2560615493486744;0.0;0.2560615493486744;0.0;0.0;0.0;0.3650361059483156;0.2659062722645507;0.0;0.23923188436375753;0.2659062722645507;0.23923188436375753;0.23923188436375753;0.0;0.0;0.23779983918762437;0.0;0.0;0.0;0.0;0.5139554656135917;0.0;0.3950473894511792;0.4832507337089274;0.36950087460699843;0.0;0.3625159325379578;0.0;0.0;0.2532359299073351;0.5016828564186675;0.0;0.0;0.4413094626490462;0.481507343012519;0.20714779006106576;0.0;0.2650608146213454;0.23923188436375753
