;GO:0014066;GO:0015031;GO:0045445;GO:0006364;GO:0042531;GO:0042730;GO:0043666;GO:0051290;GO:0006687;GO:0032804;GO:0043271;GO:0000381;GO:0000380;GO:0070120;GO:0032729;GO:0051607;GO:0010536;GO:1905581;GO:0031952;GO:0032722;GO:0007186;GO:1905599;GO:1905597;GO:0006695;GO:0002690;GO:0043312;GO:0042104;GO:0007589;GO:0030855;GO:0043161;GO:0006646;GO:1900738;GO:0051135;GO:0016042;GO:0010501;GO:0001837;GO:0050804;GO:0044090;GO:0032755;GO:2001014;GO:0072659;GO:0010586;GO:0036035;GO:0035024;GO:0090630;GO:0031340;GO:0008285;GO:0097191;GO:1905602;GO:0045944;GO:0045669;GO:0043403;GO:0048661;GO:0097066;GO:0006657;GO:0001765;GO:0001921;GO:0048146;GO:0030242;GO:0070102;GO:0030521;GO:0035774;GO:0030520;GO:0051865;GO:0009062;GO:0032780;GO:0050829;GO:0006351;GO:0090122;GO:0006470;GO:0006355;GO:0006672;GO:0044147;GO:0006357;GO:0048671;GO:0006900;GO:0030517;GO:0002548;GO:0052362;GO:0032816;GO:0001934;GO:0042692;GO:0051791;GO:2000146;GO:0031047;GO:0002827;GO:0030199;GO:0052405;GO:0035722
GO:0014066;1.0;0.0;0.0;0.0;0.034017791709391836;0.031484589256357734;0.050298842384312904;0.0;0.0;0.005758224559805378;0.09631719117701226;0.04285316698128741;0.0;0.176667307943996;0.06845703713218734;0.0;0.01681597692166944;0.07765476892820458;0.07111155747450323;0.06697163704759747;0.176667307943996;0.04284248166277196;0.05147113266606032;0.0;0.018807572919416954;0.0;0.01225195084958968;0.0747123879528242;0.0;0.0;0.0;0.157997461758917;0.027633154065009793;0.0;0.0;0.0;0.2671382896404673;0.08771612722220604;0.06876025766680915;0.11051721052114974;0.0;0.0;0.0;0.12309141663208842;0.06825029425055543;0.053222029639177514;0.176667307943996;0.15594526990907975;0.00760907862695026;0.005439344724655555;0.046875373730982314;0.0;0.12547526821630264;0.0;0.0;0.0;0.039301667934827665;0.12490900307557773;0.0;0.176667307943996;0.14742092350309485;0.009279921618519912;0.14742092350309485;0.0;0.0;0.06560107841379521;0.0;0.0;0.0;0.0;0.032453259350379245;0.0;0.054385723893179014;0.03203300198081839;0.0063202248912780125;0.0;0.006321344539224822;0.0;0.0;0.049664126366575384;0.012007631192934867;0.0;0.0;0.06840912134847855;0.06325832053468908;0.046329460318724834;0.0;0.03086913682075131;0.176667307943996
GO:0015031;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.056185937859846775;0.0;0.1370166050935565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1140458693490029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045445;0.0;0.0;1.0;0.009448434403698913;0.0;0.0;0.0;0.03940633811535304;0.02283537593488651;0.0;0.0;0.0;0.009411970935737491;0.11153179167231024;0.0;0.0;0.0;0.0;0.0;0.0;0.14532829318607357;0.0;0.0;0.0;0.0;0.02535564089323761;0.0;0.0;0.7919880533013256;0.009666166431303604;0.005094263692149157;0.0;0.0;0.0;0.029260063039536044;0.7208346561898384;0.0;0.0;0.0;0.0;0.0;0.028604112214288567;0.20864363130510183;0.0;0.0;0.0;0.0;0.06594906347103258;0.0;0.0;0.0;0.07536241224127413;0.0;0.0;0.004482360945087447;0.057512543804320304;0.0;0.0;0.0845381647604181;0.11153179167231024;0.06234412782594935;0.0;0.06234412782594935;0.02166811745605119;0.007855757355396314;0.0;0.0;0.005791764842280598;0.0;0.01900603934696538;0.0;0.03326921802975953;0.0;0.0;0.0;0.08575483869280322;0.0;0.026839379684758746;0.0;0.0;0.0;0.7919880533013256;0.035925006271634904;0.0;0.047696789385069556;0.0;0.062397976723033974;0.0;0.11153179167231024
GO:0006364;0.0;0.0;0.009448434403698913;1.0;0.0;0.0;0.0;0.009448434403698913;0.038734520536797254;0.0;0.0;0.0;0.32166611955073665;0.009448434403698913;0.0;0.0;0.0;0.0;0.0;0.0;0.009448434403698913;0.0;0.0;0.023744134853710592;0.0;0.009448434403698913;0.0;0.0;0.009448434403698913;0.038734520536797254;0.020884291849045698;0.0;0.0;0.017991185618851276;0.3149624748035373;0.009448434403698913;0.0;0.0;0.0;0.0;0.0;0.32291230510789526;0.009448434403698913;0.0;0.0;0.0;0.0;0.009448434403698913;0.0;0.0;0.0;0.0;0.0;0.0;0.01837575355477489;0.009448434403698913;0.0;0.0;0.038734520536797254;0.009448434403698913;0.009448434403698913;0.0;0.009448434403698913;0.038734520536797254;0.03220522910076725;0.0;0.0;0.19306781528701464;0.02867245707451946;0.038734520536797254;0.0;0.07492549252440925;0.0;0.0;0.0;0.009448434403698913;0.0;0.009448434403698913;0.013419691664263638;0.0;0.0;0.009448434403698913;0.038734520536797254;0.0;0.009448434403698913;0.0;0.009448434403698913;0.0;0.009448434403698913
GO:0042531;0.034017791709391836;0.0;0.0;0.0;1.0;0.006472061783176765;0.05930116254634884;0.0;0.0;0.051171550959036895;0.0036300080808479617;0.018512087052679076;0.0;0.006472061783176765;0.006472061783176765;0.0;0.3131497839088553;0.006472061783176765;0.08861947976358574;0.006472061783176765;0.006472061783176765;0.019387955372435046;0.0027370269939961628;0.0;0.019387955372435046;0.0;0.019387955372435046;0.0027370269939961628;0.0;0.0;0.0;0.11398417315873735;0.019387955372435046;0.0;0.0;0.0;0.009786391921211317;0.019387955372435046;0.006472061783176765;0.006472061783176765;0.0;0.0;0.0;0.034017791709391836;0.0027370269939961628;0.019387955372435046;0.006472061783176765;0.006472061783176765;0.019387955372435046;0.05463979172456285;0.019387955372435046;0.0;0.019387955372435046;0.0;0.0;0.0;0.06501373341136693;0.019387955372435046;0.0;0.006472061783176765;0.006472061783176765;0.03336056247025371;0.006472061783176765;0.0;0.0;0.0027370269939961628;0.0;0.0;0.0;0.0;0.018512087052679076;0.0;0.0036300080808479617;0.018512087052679076;0.0063202248912780125;0.0;0.006321344539224822;0.0;0.0;0.019387955372435046;0.5389957169058325;0.0;0.0;0.006472061783176765;0.008725695131467759;0.019072043892362806;0.0;0.0027370269939961628;0.006472061783176765
GO:0042730;0.031484589256357734;0.0;0.0;0.0;0.006472061783176765;1.0;0.01765887243533998;0.0;0.0;0.005758224559805378;0.031484589256357734;0.01765887243533998;0.0;0.01765887243533998;0.031484589256357734;0.0;0.0031993270612998576;0.031484589256357734;0.01765887243533998;0.031484589256357734;0.01765887243533998;0.01765887243533998;0.013314794199513143;0.0;0.02752086698888217;0.0;0.006871794812862943;0.03416502758593884;0.0;0.0;0.0;0.031484589256357734;0.015498704418434414;0.0;0.0;0.0;0.01765887243533998;0.01765887243533998;0.031484589256357734;0.031484589256357734;0.0;0.0;0.0;0.06925131906178311;0.013314794199513143;0.01765887243533998;0.031484589256357734;0.01765887243533998;0.004267730721519685;0.0030507844279764845;0.031484589256357734;0.0;0.01765887243533998;0.0;0.0;0.0;0.01765887243533998;0.01765887243533998;0.0;0.01765887243533998;0.01765887243533998;0.006137116369509203;0.01765887243533998;0.0;0.0;0.013314794199513143;0.0;0.0;0.0;0.0;0.01765887243533998;0.0;0.031484589256357734;0.01765887243533998;0.018800376475210274;0.0;0.01880370702171484;0.0;0.0;0.01765887243533998;0.006734762386770798;0.0;0.0;0.031484589256357734;0.031484589256357734;0.031484589256357734;0.0;0.013314794199513143;0.01765887243533998
GO:0043666;0.050298842384312904;0.0;0.0;0.0;0.05930116254634884;0.01765887243533998;1.0;0.0;0.0;0.051171550959036895;0.028211288833329577;0.12257323619849604;0.0;0.050298842384312904;0.028211288833329577;0.0;0.029314277344236174;0.028211288833329577;0.46087011033773595;0.028211288833329577;0.050298842384312904;0.04284248166277196;0.028211288833329577;0.0;0.018807572919416954;0.0;0.01225195084958968;0.021271318782907032;0.0;0.0;0.0;0.03346873435377532;0.027633154065009793;0.0;0.0;0.0;0.050298842384312904;0.050298842384312904;0.028211288833329577;0.050298842384312904;0.0;0.0;0.0;0.0234187821545654;0.058454032023397794;0.050298842384312904;0.050298842384312904;0.050298842384312904;0.00760907862695026;0.015558198673889911;0.046875373730982314;0.0;0.050298842384312904;0.0;0.0;0.0;0.1124148567333206;0.050298842384312904;0.0;0.050298842384312904;0.050298842384312904;0.006137116369509203;0.050298842384312904;0.0;0.0;0.058454032023397794;0.0;0.0;0.0;0.0;0.09282630209109413;0.0;0.028211288833329577;0.09162423677242502;0.0063202248912780125;0.0;0.006321344539224822;0.0;0.0;0.049664126366575384;0.11002158400585083;0.0;0.0;0.050298842384312904;0.06781337675918106;0.025984967537770937;0.0;0.028211288833329577;0.050298842384312904
GO:0051290;0.0;0.0;0.03940633811535304;0.009448434403698913;0.0;0.0;0.0;1.0;0.02283537593488651;0.0;0.0;0.0;0.009411970935737491;0.03940633811535304;0.0;0.0;0.0;0.0;0.0;0.0;0.03940633811535304;0.0;0.0;0.0;0.0;0.02535564089323761;0.0;0.0;0.03940633811535304;0.009666166431303604;0.005094263692149157;0.0;0.0;0.0;0.029260063039536044;0.03940633811535304;0.0;0.0;0.0;0.0;0.0;0.028604112214288567;0.03940633811535304;0.0;0.0;0.0;0.0;0.03940633811535304;0.0;0.0;0.0;0.0;0.0;0.0;0.004482360945087447;0.1749501519541871;0.0;0.0;0.03940633811535304;0.03940633811535304;0.03940633811535304;0.0;0.03940633811535304;0.02166811745605119;0.007855757355396314;0.0;0.0;0.005791764842280598;0.0;0.01900603934696538;0.0;0.03326921802975953;0.0;0.0;0.0;0.13403169211379498;0.0;0.026839379684758746;0.0;0.0;0.0;0.03940633811535304;0.035925006271634904;0.0;0.03940633811535304;0.0;0.1749501519541871;0.0;0.03940633811535304
GO:0006687;0.0;0.0;0.02283537593488651;0.038734520536797254;0.0;0.0;0.0;0.02283537593488651;1.0;0.0;0.0;0.0;0.03858503598853796;0.02283537593488651;0.0;0.0;0.0;0.0;0.0;0.0;0.02283537593488651;0.0;0.0;0.042806347788457044;0.0;0.02283537593488651;0.0;0.0;0.02283537593488651;0.05569797002815549;0.05751842465007169;0.0;0.0;0.12492951390495306;0.09361522770048261;0.02283537593488651;0.0;0.0;0.0;0.0;0.0;0.09361522770048261;0.02283537593488651;0.0;0.0;0.0;0.0;0.02283537593488651;0.0;0.0;0.0;0.0;0.0;0.0;0.05060953964196317;0.02283537593488651;0.0;0.0;0.09361522770048261;0.02283537593488651;0.02283537593488651;0.0;0.02283537593488651;0.1248550979554084;0.08869795809980609;0.0;0.0;0.023743746809502336;0.12492951390495306;0.10951578554172033;0.0;0.4454228512101615;0.0;0.0;0.0;0.02283537593488651;0.0;0.02283537593488651;0.025481358447165467;0.0;0.0;0.02283537593488651;0.2578301653467633;0.0;0.02283537593488651;0.0;0.02283537593488651;0.0;0.02283537593488651
GO:0032804;0.005758224559805378;0.0;0.0;0.0;0.051171550959036895;0.005758224559805378;0.051171550959036895;0.0;0.0;1.0;0.005758224559805378;0.016470293067516045;0.0;0.005758224559805378;0.003229635683911986;0.0;0.02843142466077509;0.003229635683911986;0.051171550959036895;0.003229635683911986;0.005758224559805378;0.005758224559805378;0.0024351461073264203;0.0;0.005758224559805378;0.0;0.005758224559805378;0.0024351461073264203;0.0;0.0;0.0;0.005758224559805378;0.005758224559805378;0.0;0.0;0.0;0.005758224559805378;0.005758224559805378;0.003229635683911986;0.005758224559805378;0.0;0.0;0.0;0.01730862489001227;0.0024351461073264203;0.005758224559805378;0.01730862489001227;0.005758224559805378;0.005758224559805378;0.015558198673889911;0.005758224559805378;0.0;0.005758224559805378;0.0;0.0;0.0;0.016470293067516045;0.005758224559805378;0.0;0.005758224559805378;0.005758224559805378;0.005758224559805378;0.005758224559805378;0.0;0.0;0.0024351461073264203;0.0;0.0;0.0;0.0;0.016470293067516045;0.0;0.005758224559805378;0.016470293067516045;0.01730862489001227;0.0;0.01730862489001227;0.0;0.0;0.005758224559805378;0.051171550959036895;0.0;0.0;0.01730862489001227;0.028343561969894786;0.003229635683911986;0.0;0.0024351461073264203;0.005758224559805378
