;GO:0014066;GO:0015031;GO:0045445;GO:0006364;GO:0042531;GO:0042730;GO:0043666;GO:0051290;GO:0006687;GO:0032804;GO:0043271;GO:0000381;GO:0000380;GO:0070120;GO:0032729;GO:0051607;GO:0010536;GO:1905581;GO:0031952;GO:0032722;GO:0007186;GO:1905599;GO:1905597;GO:0006695;GO:0002690;GO:0043312;GO:0042104;GO:0007589;GO:0030855;GO:0043161;GO:0006646;GO:1900738;GO:0051135;GO:0016042;GO:0010501;GO:0001837;GO:0050804;GO:0044090;GO:0032755;GO:2001014;GO:0072659;GO:0010586;GO:0036035;GO:0035024;GO:0090630;GO:0031340;GO:0008285;GO:0097191;GO:1905602;GO:0045944;GO:0045669;GO:0043403;GO:0048661;GO:0097066;GO:0006657;GO:0001765;GO:0001921;GO:0048146;GO:0030242;GO:0070102;GO:0030521;GO:0035774;GO:0030520;GO:0051865;GO:0009062;GO:0032780;GO:0050829;GO:0006351;GO:0090122;GO:0006470;GO:0006355;GO:0006672;GO:0044147;GO:0006357;GO:0048671;GO:0006900;GO:0030517;GO:0002548;GO:0052362;GO:0032816;GO:0001934;GO:0042692;GO:0051791;GO:2000146;GO:0031047;GO:0002827;GO:0030199;GO:0052405;GO:0035722
GO:0014066;1.0;0.0;0.0;0.0;0.19565217391304346;0.1428571428571429;0.16000000000000003;0.0;0.0;0.11428571428571432;0.2142857142857143;0.19047619047619047;0.0;0.3076923076923077;0.19999999999999996;0.0;0.1607142857142857;0.19999999999999996;0.19047619047619047;0.19999999999999996;0.36363636363636365;0.17391304347826086;0.11111111111111116;0.0;0.16666666666666663;0.0;0.10526315789473684;0.1333333333333333;0.0;0.0;0.0;0.4444444444444444;0.1333333333333333;0.0;0.0;0.0;0.6;0.25;0.19999999999999996;0.23529411764705888;0.0;0.0;0.0;0.4285714285714286;0.11764705882352944;0.19999999999999996;0.33333333333333337;0.3076923076923077;0.10256410256410253;0.09999999999999998;0.19999999999999996;0.0;0.2857142857142857;0.0;0.0;0.0;0.26315789473684215;0.2857142857142857;0.0;0.3076923076923077;0.2666666666666667;0.1707317073170732;0.2666666666666667;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.17391304347826086;0.0;0.1875;0.16666666666666663;0.08510638297872342;0.0;0.08510638297872342;0.0;0.0;0.19999999999999996;0.12121212121212122;0.0;0.0;0.23529411764705888;0.16666666666666663;0.19999999999999996;0.0;0.09090909090909094;0.3076923076923077
GO:0015031;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13793103448275867;0.0;0.2666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045445;0.0;0.0;1.0;0.09090909090909094;0.0;0.0;0.0;0.15384615384615385;0.11111111111111116;0.0;0.0;0.0;0.07999999999999996;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.07999999999999996;0.0;0.0;1.0;0.07407407407407407;0.07692307692307687;0.0;0.0;0.0;0.11111111111111116;0.8333333333333334;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.4444444444444444;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.06451612903225812;0.18181818181818177;0.0;0.0;0.18181818181818177;0.18181818181818177;0.15384615384615385;0.0;0.15384615384615385;0.09523809523809523;0.07692307692307687;0.0;0.0;0.06451612903225812;0.0;0.09523809523809523;0.0;0.11764705882352944;0.0;0.0;0.0;0.19999999999999996;0.0;0.11764705882352944;0.0;0.0;0.0;1.0;0.11764705882352944;0.0;0.1333333333333333;0.0;0.18181818181818177;0.0;0.18181818181818177
GO:0006364;0.0;0.0;0.09090909090909094;1.0;0.0;0.0;0.0;0.07407407407407407;0.2592592592592593;0.0;0.0;0.0;0.64;0.07999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.08695652173913049;0.0;0.0;0.1351351351351351;0.0;0.05128205128205132;0.0;0.0;0.09090909090909094;0.22857142857142854;0.16666666666666663;0.0;0.0;0.18181818181818177;0.7894736842105263;0.08695652173913049;0.0;0.0;0.0;0.0;0.0;0.8421052631578947;0.07999999999999996;0.0;0.0;0.0;0.0;0.07999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.17500000000000004;0.07999999999999996;0.0;0.0;0.17391304347826086;0.07999999999999996;0.07407407407407407;0.0;0.07407407407407407;0.27586206896551724;0.16666666666666663;0.0;0.0;0.46875;0.18518518518518523;0.27586206896551724;0.0;0.31999999999999995;0.0;0.0;0.0;0.08333333333333337;0.0;0.06451612903225812;0.1333333333333333;0.0;0.0;0.09090909090909094;0.2222222222222222;0.0;0.06896551724137934;0.0;0.07999999999999996;0.0;0.07999999999999996
GO:0042531;0.19565217391304346;0.0;0.0;0.0;1.0;0.06153846153846154;0.2692307692307693;0.0;0.0;0.16923076923076918;0.05882352941176472;0.16981132075471694;0.0;0.07999999999999996;0.07843137254901966;0.0;0.7894736842105263;0.07843137254901966;0.34782608695652173;0.07843137254901966;0.08333333333333337;0.10344827586206895;0.036363636363636376;0.0;0.125;0.0;0.0821917808219178;0.038461538461538436;0.0;0.0;0.0;0.2857142857142857;0.09230769230769231;0.0;0.0;0.0;0.12765957446808507;0.11764705882352944;0.07843137254901966;0.07407407407407407;0.0;0.0;0.0;0.15517241379310343;0.03703703703703709;0.10909090909090913;0.08163265306122447;0.07999999999999996;0.08108108108108103;0.2272727272727273;0.10909090909090913;0.0;0.12244897959183676;0.0;0.0;0.0;0.2978723404255319;0.12244897959183676;0.0;0.07999999999999996;0.07692307692307687;0.1643835616438356;0.07692307692307687;0.0;0.0;0.037735849056603765;0.0;0.0;0.0;0.0;0.1636363636363637;0.0;0.05660377358490565;0.1607142857142857;0.04761904761904767;0.0;0.04761904761904767;0.0;0.0;0.10909090909090913;0.6086956521739131;0.0;0.0;0.07407407407407407;0.09433962264150941;0.10909090909090913;0.0;0.03389830508474578;0.07999999999999996
GO:0042730;0.1428571428571429;0.0;0.0;0.0;0.06153846153846154;1.0;0.07499999999999996;0.0;0.0;0.08163265306122447;0.14814814814814814;0.08333333333333337;0.0;0.1071428571428571;0.1428571428571429;0.0;0.053333333333333344;0.1428571428571429;0.08333333333333337;0.1428571428571429;0.11538461538461542;0.07894736842105265;0.0625;0.0;0.11363636363636365;0.0;0.05660377358490565;0.14814814814814814;0.0;0.0;0.0;0.11111111111111116;0.06666666666666665;0.0;0.0;0.0;0.11111111111111116;0.09677419354838712;0.1428571428571429;0.12903225806451613;0.0;0.0;0.0;0.1578947368421053;0.06451612903225812;0.08571428571428574;0.15384615384615385;0.1071428571428571;0.05555555555555558;0.054545454545454564;0.11764705882352944;0.0;0.10344827586206895;0.0;0.0;0.0;0.08571428571428574;0.10344827586206895;0.0;0.1071428571428571;0.09999999999999998;0.08771929824561409;0.09999999999999998;0.0;0.0;0.06666666666666665;0.0;0.0;0.0;0.0;0.07894736842105265;0.0;0.13793103448275867;0.07692307692307687;0.10169491525423724;0.0;0.10169491525423724;0.0;0.0;0.08571428571428574;0.0625;0.0;0.0;0.12903225806451613;0.12903225806451613;0.11764705882352944;0.0;0.05555555555555558;0.1071428571428571
GO:0043666;0.16000000000000003;0.0;0.0;0.0;0.2692307692307693;0.07499999999999996;1.0;0.0;0.0;0.28205128205128205;0.12;0.33333333333333337;0.0;0.16666666666666663;0.11538461538461542;0.0;0.2666666666666667;0.11538461538461542;0.6363636363636364;0.11538461538461542;0.18181818181818177;0.1515151515151515;0.1071428571428571;0.0;0.09523809523809523;0.0;0.08163265306122447;0.07692307692307687;0.0;0.0;0.0;0.12121212121212122;0.09756097560975607;0.0;0.0;0.0;0.17391304347826086;0.14814814814814814;0.11538461538461542;0.1428571428571429;0.0;0.0;0.0;0.10810810810810811;0.19999999999999996;0.12903225806451613;0.17391304347826086;0.16666666666666663;0.07999999999999996;0.19565217391304346;0.12903225806451613;0.0;0.16000000000000003;0.0;0.0;0.0;0.25;0.16000000000000003;0.0;0.16666666666666663;0.15384615384615385;0.07272727272727275;0.15384615384615385;0.0;0.0;0.20833333333333337;0.0;0.0;0.0;0.0;0.31034482758620685;0.0;0.11111111111111116;0.30000000000000004;0.06896551724137934;0.0;0.06896551724137934;0.0;0.0;0.12903225806451613;0.4117647058823529;0.0;0.0;0.1428571428571429;0.18518518518518523;0.09375;0.0;0.09375;0.16666666666666663
GO:0051290;0.0;0.0;0.15384615384615385;0.07407407407407407;0.0;0.0;0.0;1.0;0.08695652173913049;0.0;0.0;0.0;0.06666666666666665;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.06666666666666665;0.0;0.0;0.15384615384615385;0.0625;0.06451612903225812;0.0;0.0;0.0;0.08695652173913049;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.08333333333333337;0.125;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.05555555555555558;0.3846153846153846;0.0;0.0;0.125;0.125;0.11111111111111116;0.0;0.11111111111111116;0.07692307692307687;0.06451612903225812;0.0;0.0;0.05555555555555558;0.0;0.07692307692307687;0.0;0.09090909090909094;0.0;0.0;0.0;0.3076923076923077;0.0;0.09090909090909094;0.0;0.0;0.0;0.15384615384615385;0.09090909090909094;0.0;0.09999999999999998;0.0;0.3846153846153846;0.0;0.125
GO:0006687;0.0;0.0;0.11111111111111116;0.2592592592592593;0.0;0.0;0.0;0.08695652173913049;1.0;0.0;0.0;0.0;0.23333333333333328;0.09523809523809523;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.1515151515151515;0.0;0.05714285714285716;0.0;0.0;0.11111111111111116;0.25806451612903225;0.2666666666666667;0.0;0.0;0.2941176470588235;0.30434782608695654;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.29166666666666663;0.09523809523809523;0.0;0.0;0.0;0.0;0.09523809523809523;0.0;0.0;0.0;0.0;0.0;0.0;0.303030303030303;0.09523809523809523;0.0;0.0;0.21052631578947367;0.09523809523809523;0.08695652173913049;0.0;0.08695652173913049;0.31999999999999995;0.2666666666666667;0.0;0.0;0.19444444444444442;0.21739130434782605;0.31999999999999995;0.0;0.7058823529411764;0.0;0.0;0.0;0.09999999999999998;0.0;0.07407407407407407;0.14634146341463417;0.0;0.0;0.11111111111111116;0.38095238095238093;0.0;0.07999999999999996;0.0;0.09523809523809523;0.0;0.09523809523809523
GO:0032804;0.11428571428571432;0.0;0.0;0.0;0.16923076923076918;0.08163265306122447;0.28205128205128205;0.0;0.0;1.0;0.11764705882352944;0.2432432432432432;0.0;0.11764705882352944;0.08333333333333337;0.0;0.1466666666666666;0.08333333333333337;0.3142857142857143;0.08333333333333337;0.125;0.09090909090909094;0.05128205128205132;0.0;0.07692307692307687;0.0;0.06779661016949157;0.05555555555555558;0.0;0.0;0.0;0.09302325581395354;0.07843137254901966;0.0;0.0;0.0;0.12121212121212122;0.10810810810810811;0.08333333333333337;0.10526315789473684;0.0;0.0;0.0;0.1333333333333333;0.052631578947368474;0.09756097560975607;0.19354838709677424;0.11764705882352944;0.06666666666666665;0.1607142857142857;0.09756097560975607;0.0;0.11428571428571432;0.0;0.0;0.0;0.1842105263157895;0.11428571428571432;0.0;0.11764705882352944;0.11111111111111116;0.06153846153846154;0.11111111111111116;0.0;0.0;0.05405405405405406;0.0;0.0;0.0;0.0;0.23076923076923073;0.0;0.11111111111111116;0.22499999999999998;0.09090909090909094;0.0;0.09090909090909094;0.0;0.0;0.09756097560975607;0.23404255319148937;0.0;0.0;0.16666666666666663;0.23529411764705888;0.0714285714285714;0.0;0.046511627906976716;0.11764705882352944
