;GO:0007050;GO:0006482;GO:0008285;GO:0044795;GO:0006886;GO:0043687;GO:0030866;GO:0032869;GO:0072583;GO:0016191;GO:0031658;GO:0000086;GO:0032802;GO:0097368;GO:0030308;GO:0048268;GO:0000082;GO:0010737;GO:0098815;GO:0060071;GO:0030100;GO:0019886;GO:0048709;GO:1902463;GO:0032482;GO:1900244;GO:0006897;GO:0032515;GO:0048013;GO:0035767;GO:0070830;GO:0032456;GO:0072659;GO:0016567
GO:0007050;1.0;0.6000000000000001;0.6830074998557688;0.0;0.0;0.48300749985576874;0.6000000000000001;0.43852901558847923;0.0;0.8;0.6830074998557688;0.8;0.48300749985576874;0.8;0.6830074998557688;0.8;0.8;0.8;0.5356143810225276;0.8;0.5356143810225276;0.0;0.8;0.0;0.8;0.43852901558847923;0.0;0.43852901558847923;0.8;0.8;0.8;0.0;0.0;0.4
GO:0006482;0.6000000000000001;1.0;0.0;0.0;0.0;0.6830074998557688;0.43852901558847923;0.3660149997115376;0.0;0.6000000000000001;0.0;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.0;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.0;0.6000000000000001;0.0;0.0;0.6000000000000001;0.0;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.0;0.0;0.5356143810225276
GO:0008285;0.6830074998557688;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.8;0.0;0.0;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.6000000000000001;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.0;0.0
GO:0044795;0.0;0.0;0.0;1.0;0.8;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.8;0.5356143810225276;0.0
GO:0006886;0.0;0.0;0.0;0.8;1.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.8;0.6000000000000001;0.0
GO:0043687;0.48300749985576874;0.6830074998557688;0.0;0.0;0.0;1.0;0.4;0.3081136762725405;0.0;0.43852901558847923;0.0;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.0;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.0;0.6000000000000001
GO:0030866;0.6000000000000001;0.43852901558847923;0.0;0.0;0.0;0.4;1.0;0.3660149997115376;0.0;0.5356143810225276;0.0;0.6000000000000001;0.4;0.6000000000000001;0.0;0.5356143810225276;0.6000000000000001;0.6000000000000001;0.0;0.6000000000000001;0.0;0.0;0.6000000000000001;0.0;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.0;0.0;0.3356143810225276
GO:0032869;0.43852901558847923;0.3660149997115376;0.0;0.0;0.0;0.3081136762725405;0.3660149997115376;1.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.3081136762725405;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.2599120563717816
GO:0072583;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.5356143810225276;0.3081136762725405;0.0
GO:0016191;0.8;0.6000000000000001;0.0;0.0;0.0;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.0;1.0;0.0;0.8;0.43852901558847923;0.8;0.0;0.8;0.8;0.8;0.0;0.8;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.3660149997115376
GO:0031658;0.6830074998557688;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.4;0.0;0.0;0.0;0.3356143810225276;0.3356143810225276;0.0;0.43852901558847923;0.3356143810225276;0.0;0.0;0.0;0.0;0.0
GO:0000086;0.8;0.6000000000000001;0.0;0.0;0.0;0.48300749985576874;0.6000000000000001;0.43852901558847923;0.0;0.8;0.0;1.0;0.48300749985576874;0.8;0.0;0.8;0.8;0.8;0.0;0.8;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.4
GO:0032802;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.6000000000000001;0.4;0.3081136762725405;0.0;0.43852901558847923;0.0;0.48300749985576874;1.0;0.48300749985576874;0.0;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.0;0.48300749985576874
GO:0097368;0.8;0.6000000000000001;0.0;0.0;0.0;0.48300749985576874;0.6000000000000001;0.43852901558847923;0.0;0.8;0.0;0.8;0.48300749985576874;1.0;0.0;0.8;0.8;0.8;0.0;0.8;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.4
GO:0030308;0.6830074998557688;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;1.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.6830074998557688;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.0;0.0
GO:0048268;0.8;0.6000000000000001;0.0;0.0;0.0;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.0;0.8;0.0;0.8;0.43852901558847923;0.8;0.0;1.0;0.8;0.8;0.0;0.8;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.3660149997115376
GO:0000082;0.8;0.6000000000000001;0.0;0.0;0.0;0.48300749985576874;0.6000000000000001;0.43852901558847923;0.0;0.8;0.0;0.8;0.48300749985576874;0.8;0.0;0.8;1.0;0.8;0.0;0.8;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.4
GO:0010737;0.8;0.6000000000000001;0.5356143810225276;0.0;0.0;0.48300749985576874;0.6000000000000001;0.43852901558847923;0.0;0.8;0.3660149997115376;0.8;0.48300749985576874;0.8;0.5356143810225276;0.8;0.8;1.0;0.5356143810225276;0.8;0.5356143810225276;0.0;0.8;0.0;0.8;0.43852901558847923;0.0;0.4;0.8;0.8;0.8;0.0;0.0;0.4
GO:0098815;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.5356143810225276;1.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;0.43852901558847923;0.0;0.3660149997115376;0.5356143810225276;0.0;0.0;0.0;0.0;0.0
GO:0060071;0.8;0.6000000000000001;0.48300749985576874;0.0;0.0;0.48300749985576874;0.6000000000000001;0.43852901558847923;0.0;0.8;0.3356143810225276;0.8;0.48300749985576874;0.8;0.48300749985576874;0.8;0.8;0.8;0.5356143810225276;1.0;0.48300749985576874;0.0;0.8;0.0;0.8;0.43852901558847923;0.0;0.4;0.8;0.8;0.8;0.0;0.0;0.4
