;GO:0007050;GO:0006482;GO:0008285;GO:0044795;GO:0006886;GO:0043687;GO:0030866;GO:0032869;GO:0072583;GO:0016191;GO:0031658;GO:0000086;GO:0032802;GO:0097368;GO:0030308;GO:0048268;GO:0000082;GO:0010737;GO:0098815;GO:0060071;GO:0030100;GO:0019886;GO:0048709;GO:1902463;GO:0032482;GO:1900244;GO:0006897;GO:0032515;GO:0048013;GO:0035767;GO:0070830;GO:0032456;GO:0072659;GO:0016567
GO:0007050;1.0;0.18540149602406206;0.6959943579844913;0.0;0.0;0.19497867122759277;0.2625989793676363;0.17167521769802857;0.0;0.2464438068884038;0.2939198960405323;0.3747038392979118;0.16090536467369357;0.2539422240901417;0.6240279373097962;0.27086988461454226;0.3747904345260264;0.6339086061024864;0.38701701028022933;0.45718752284398007;0.4955283349239678;0.0;0.2976799539202544;0.0;0.5894232798826812;0.34876396201383986;0.0;0.3045284205369023;0.5877518062274566;0.24040825228805537;0.2633156302979697;0.0;0.0;0.18443336554854567
GO:0006482;0.18540149602406206;1.0;0.0;0.0;0.0;0.9133063725686059;0.20039568299108867;0.1427145891601413;0.0;0.19084844719746757;0.0;0.21590000981094357;0.6493844551412133;0.1953146687677903;0.0;0.20517664817714576;0.21593716942246383;0.20266225919079145;0.0;0.15662389073492314;0.0;0.0;0.22019873896783573;0.0;0.1916622272492303;0.0;0.0;0.0;0.19124157925766513;0.1872087547436867;0.20081276135905068;0.0;0.0;0.8727519164586759
GO:0008285;0.6959943579844913;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2521210855684547;0.0;0.0;0.0;0.7165104508516505;0.0;0.0;0.5830785686406459;0.43444777271913687;0.40209026766954936;0.5760518114379776;0.0;0.0;0.0;0.535973687670427;0.38682091635874116;0.0;0.32499964291588235;0.5342247342020562;0.0;0.0;0.0;0.0;0.0
GO:0044795;0.0;0.0;0.0;1.0;0.5771513622237244;0.0;0.0;0.0;0.585064566397588;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.391459396260383;0.0;0.0;0.6419081682409264;0.0;0.0;0.0;0.0;0.9185763385140685;0.3566246751945569;0.0
GO:0006886;0.0;0.0;0.0;0.5771513622237244;1.0;0.0;0.0;0.0;0.3747893123675502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4550021338785698;0.0;0.0;0.40217678403645457;0.0;0.0;0.0;0.0;0.5766917347309171;0.4235828669756923;0.0
GO:0043687;0.19497867122759277;0.9133063725686059;0.0;0.0;0.0;1.0;0.21163153021958467;0.14832265299508351;0.0;0.20101205322882043;0.0;0.22899853686550714;0.6735074572298019;0.20597281974164192;0.0;0.21697078848130477;0.22904034259354272;0.21416100203862004;0.0;0.16340434352673278;0.0;0.0;0.23384054045554162;0.0;0.20191502174521864;0.0;0.0;0.0;0.2014482204708367;0.19697847236712238;0.21209674378386328;0.0;0.0;0.9092272308440794
GO:0030866;0.2625989793676363;0.20039568299108867;0.0;0.0;0.0;0.21163153021958467;1.0;0.18445487066064137;0.0;0.4642001819071954;0.0;0.32828195606929245;0.17207969423707448;0.28293895142612874;0.0;0.515855765776073;0.32836787696115766;0.2986228099359892;0.0;0.20837196138021014;0.0;0.0;0.3383247219767429;0.0;0.27533795205916;0.0;0.0;0.0;0.2744706667643816;0.26623935523573705;0.4997585294651078;0.0;0.0;0.19926510434526779
GO:0032869;0.17167521769802857;0.1427145891601413;0.0;0.0;0.0;0.14832265299508351;0.18445487066064137;1.0;0.0;0.17633535398682687;0.0;0.19751031958602053;0.1277445018697623;0.18014136119615837;0.0;0.18849779573194284;0.19754141805850442;0.18637346558587517;0.0;0.1467141568932087;0.0;0.0;0.2011018407591692;0.0;0.17702984681605785;0.0;0.0;0.0;0.17667091536029803;0.17322366262641317;0.18480817526909227;0.0;0.0;0.14214025239239353
GO:0072583;0.0;0.0;0.0;0.585064566397588;0.3747893123675502;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30364911365337544;0.0;0.0;0.8967623551999299;0.0;0.0;0.0;0.0;0.5844338447930072;0.2751587361655054;0.0
GO:0016191;0.2464438068884038;0.19084844719746757;0.0;0.0;0.0;0.20101205322882043;0.4642001819071954;0.17633535398682687;0.0;1.0;0.0;0.30341700620862866;0.16499218471552118;0.26427315818498964;0.0;0.565411506720956;0.30349040281496614;0.2779060587861193;0.0;0.1980691268866004;0.0;0.0;0.31197622263054864;0.0;0.257630197233713;0.0;0.0;0.0;0.2568707259687382;0.24964731440569735;0.465520536934807;0.0;0.0;0.18982275261096046
GO:0031658;0.2939198960405323;0.0;0.2521210855684547;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.24201078560827458;0.0;0.0;0.18358715618856997;0.16573462895361038;0.16079825024955813;0.18288475357655531;0.0;0.0;0.0;0.17864375901133325;0.1582993578951247;0.0;0.6604335221266215;0.17844903798346487;0.0;0.0;0.0;0.0;0.0
GO:0000086;0.3747038392979118;0.21590000981094357;0.0;0.0;0.0;0.22899853686550714;0.32828195606929245;0.19751031958602053;0.0;0.30341700620862866;0.0;1.0;0.18338841313959384;0.31486367868730164;0.0;0.34131050214509795;0.7954737242454386;0.334408756530614;0.0;0.22518685842942585;0.0;0.0;0.3850023776449884;0.0;0.30547907554841297;0.0;0.0;0.0;0.30441188238139083;0.29431977434665885;0.32940271493392004;0.0;0.0;0.21458829369502697
