;GO:0055012;GO:0015031;GO:0006366;GO:0043388;GO:0051091;GO:0006006;GO:0003257;GO:0001666;GO:0010812;GO:0045893;GO:0045010;GO:0010459;GO:0033574;GO:0034504;GO:0070208;GO:0007186;GO:0031032;GO:0086004;GO:0090263;GO:0051260;GO:1900222;GO:0038063;GO:0042542;GO:0001560;GO:1904706;GO:1901877;GO:0045736;GO:0043434;GO:0060314;GO:2000727;GO:0071560;GO:0007219;GO:0048251;GO:0045661;GO:2000724;GO:0051694;GO:0010628;GO:0071364;GO:0032355;GO:2000721;GO:0010667;GO:0086092;GO:2001015;GO:0030335;GO:1902081;GO:1904753;GO:0008284;GO:0035065;GO:0060065;GO:0051591;GO:0001570;GO:0048739;GO:0045109;GO:0045987;GO:0000122;GO:0010718;GO:0071230;GO:0032868;GO:0006816;GO:0001649;GO:0019388;GO:0030241;GO:0071356;GO:0010832;GO:0050776;GO:0030049;GO:0086023;GO:0044344;GO:0051480;GO:1901895;GO:0030239;GO:0071260;GO:0005978;GO:1902618;GO:0071300;GO:2000587;GO:0031960;GO:0050900;GO:0030199;GO:0010881;GO:0035886;GO:0030511;GO:0071306
GO:0055012;1.0;0.0;0.02505713758405306;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01991340556736081;0.0;0.0;0.0;0.018668589620516856;0.026651538836689755;0.02153993130446878;0.0;0.0;0.023487327377323248;0.0;0.01835546266242781;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.020573522445697098;0.021808253039854338;0.01835546266242781;0.0;0.0;0.01794624859974998;0.0;0.02014042183934945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1664187533191773;0.0;0.32308950345336834;0.24364521641538006;0.01938782205326139;0.0;0.0;0.0;0.020803309448960187;0.0;0.0;0.334280205430599;0.0;0.16383726693474385;0.02184957295350864;0.0;0.0;0.02006821524873952;0.017339728950274563;0.019648816607209404;0.023493618260426462;0.0;0.17770228757558026;0.021130292664295988;0.01920656017453798;0.016000171534896985;0.020941342333104795;0.0;0.0;0.023799256505014597;0.020275980933668714;0.019072139574988347;0.6664571505632352;0.0;0.016643039333390182
GO:0015031;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5988134263736543;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4170248283470064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006366;0.02505713758405306;0.0;1.0;0.0;0.0;0.16258927269421464;0.0;0.0;0.0;0.0;0.03009114268175904;0.0;0.0;0.0;0.027336705055139646;0.04869443280532809;0.03396699170949397;0.0;0.0;0.03907609410483365;0.0;0.026670480521007286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03162444664656893;0.03463906069570418;0.026670480521007286;0.0;0.0;0.02581518229491977;0.0;0.03061255482574987;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03217066635886587;0.02788803645717215;0.02890698732904625;0.0;0.0;0.0;0.03217066635886587;0.0;0.0;0.03392705431815796;0.1258345422621172;0.02690871356398683;0.034743420740524375;0.0;0.0;0.030446048767092084;0.02457849642351956;0.029491049503899924;0.03909350992443123;0.0;0.030360193118845517;0.032959393501742124;0.3541990234604806;0.02197112985757659;0.03250196163765369;0.0;0.0;0.03994717022224858;0.03092683228758514;0.02821077785449304;0.02546227809197861;0.0;0.0232017904231567
GO:0043388;0.0;0.0;0.0;1.0;0.4603517480368309;0.0;0.05046828645693699;0.0;0.0618760339139147;0.08644008595617875;0.05941169617835694;0.05394516735490289;0.0;0.0;0.0;0.08509867267093386;0.0;0.05847164067571953;0.06481194206554818;0.0;0.04946728468493297;0.05394516735490289;0.0;0.04946728468493297;0.05643941874075156;0.5245700167482447;0.28094607337103045;0.0;0.2776893501090974;0.05643941874075156;0.0;0.0662881083529821;0.0;0.06167900447143496;0.04812204084235155;0.05253630019096543;0.08887544216178107;0.0;0.0;0.04946728468493297;0.05691109364210704;0.04812204084235155;0.05194992542357211;0.0755931862587204;0.04812204084235155;0.05194992542357211;0.08140384122659569;0.061475718885760595;0.0;0.0;0.0;0.0;0.0;0.05926519385179425;0.08079569675157923;0.060707781762092426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05618679024275492;0.08273225159046736;0.0;0.05046828645693699;0.0;0.07262524323481463;0.2363453252604615;0.0;0.0;0.0;0.0;0.0;0.05046828645693699;0.0;0.0;0.0;0.05643941874075156;0.0;0.05812062549019135;0.0
GO:0051091;0.0;0.0;0.0;0.4603517480368309;1.0;0.0;0.24463052491881015;0.0;0.09315709438768736;0.45941768950671463;0.21409284055494987;0.0700740294044619;0.0;0.0;0.0;0.1360711355234059;0.0;0.08728391481189418;0.23675016727621878;0.0;0.06355521212272064;0.07962773896933067;0.0;0.07222016321964497;0.0838252876345346;0.2568273544530789;0.32219696653790625;0.0;0.31792095112595;0.20188150357457738;0.0;0.10092009227668254;0.0;0.09281444184865205;0.16864856625271477;0.07727952323186994;0.4074622920621141;0.0;0.0;0.23919278432277136;0.08462491520689318;0.061624567189669015;0.07630697601344522;0.2838917218481026;0.061624567189669015;0.07630697601344522;0.3104146959490019;0.21086285621458403;0.0;0.0;0.0;0.0;0.0;0.21348669698371625;0.4230146070548271;0.21947471653457995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08339777763919948;0.11568388504538295;0.0;0.07386199582970429;0.0;0.08626624934242758;0.2648735355973258;0.0;0.0;0.0;0.0;0.0;0.07386199582970429;0.0;0.0;0.0;0.0838252876345346;0.0;0.20876636253669156;0.0
GO:0006006;0.0;0.0;0.16258927269421464;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7533905849480292;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6109946917723311;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0003257;0.0;0.0;0.0;0.05046828645693699;0.24463052491881015;0.0;1.0;0.0;0.06600612427084031;0.4554985767229308;0.17035991036594167;0.051845220418893806;0.0;0.0;0.0;0.08500039628043281;0.0;0.06300237100903477;0.1829319378482488;0.0;0.048188336269153004;0.05891366192879758;0.0;0.054758207775648764;0.06118030945748724;0.04105865449635474;0.14435157800520826;0.0;0.06268922183041602;0.16326796972957536;0.0;0.06981103252214887;0.0;0.06583391505934204;0.14273907489956106;0.05761831602629059;0.42247591072011464;0.0;0.0;0.31850455892856794;0.06160516693876491;0.04707022364997294;0.05707594597774237;0.20688815204094083;0.04707022364997294;0.05707594597774237;0.21920637842668325;0.14973208367352964;0.0;0.0;0.0;0.0;0.0;0.15343165309466544;0.3305078843834825;0.17341363480007796;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.060952265659301896;0.07319676891757461;0.0;0.05569691407432494;0.0;0.05765609646942136;0.048188336269153004;0.0;0.0;0.0;0.0;0.0;0.05569691407432494;0.0;0.0;0.0;0.06118030945748724;0.0;0.16729470744653813;0.0
GO:0001666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.2252656205034176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3790048452861816;0.0;0.0;0.0;0.0;0.27699226204478805;0.0;0.0;0.2314857683248776;0.0;0.0;0.0;0.0;0.0;0.0;0.22472423013322312;0.2529758537961181;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24619667112762514;0.0;0.0;0.0;0.0;0.0;0.0;0.23511953570985317;0.25692969716943287;0.0;0.0;0.0;0.0;0.2520848072732071;0.0;0.0;0.0;0.0;0.21718459738912116;0.0;0.0;0.0;0.5904123052961725;0.0;0.16535510601931122;0.23731802723426318;0.0;0.26013894591039605;0.0;0.0;0.0;0.0;0.0;0.173992281032936
GO:0010812;0.0;0.0;0.0;0.0618760339139147;0.09315709438768736;0.0;0.06600612427084031;0.0;1.0;0.1133727573027849;0.07775755050452782;0.1890502299192239;0.0;0.0;0.0;0.11160160890676254;0.0;0.0765215637114544;0.08486134141661067;0.0;0.1732966199602062;0.07057270191161669;0.0;0.064691858391116;0.21381882595532586;0.04830375621439229;0.22281171103832562;0.0;0.07606009505958967;0.07385021798338584;0.0;0.08680422389249653;0.0;0.0807393629114711;0.06292594485937436;0.19897101337359455;0.1026009196093149;0.0;0.0;0.064691858391116;0.21561373591807925;0.0553761109815977;0.19674117729752033;0.09906165086850093;0.16856608888869748;0.19674117729752033;0.1067250344021816;0.08047197194295247;0.0;0.0;0.0;0.0;0.0;0.06825870408932531;0.30667827773679307;0.07946194565008555;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21285752905729896;0.09546283942398658;0.0;0.06600612427084031;0.0;0.07303992471802548;0.1732966199602062;0.0;0.0;0.0;0.0;0.0;0.19110779064494446;0.0;0.0;0.0;0.07385021798338584;0.0;0.07606009505958967;0.0
GO:0045893;0.0;0.0;0.0;0.08644008595617875;0.45941768950671463;0.0;0.4554985767229308;0.0;0.1133727573027849;1.0;0.2858728179745281;0.0826749292615392;0.0;0.0;0.0;0.1839925444835942;0.0;0.10479137268911495;0.32313858508472754;0.0;0.07375015364572776;0.09394661249673394;0.0;0.08380505635767124;0.09984543952702998;0.062074462749065376;0.24084528969608274;0.0;0.1039278791385494;0.266451123619485;0.0;0.1250823157024896;0.0;0.11286565802766069;0.21579984771482227;0.09069518168961575;0.9518295132107676;0.0;0.0;0.44374942208263424;0.10098198442299465;0.07116304419595214;0.08935857852328079;0.40622944426816565;0.07116304419595214;0.08935857852328079;0.4566117260849836;0.25620610699603613;0.0;0.0;0.0;0.0;0.0;0.2571115855066224;0.5598926828632573;0.29457747363352793;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0992394996394377;0.15457887271250498;0.0;0.0860239630599355;0.0;0.1099081924162157;0.07375015364572776;0.0;0.0;0.0;0.0;0.0;0.0860239630599355;0.0;0.0;0.0;0.09984543952702998;0.0;0.2773456684955538;0.0
