;GO:0090611;GO:0007098;GO:0007131;GO:0015031;GO:0006283;GO:0000338;GO:0042531;GO:0061738;GO:0051091;GO:0051092;GO:0001672;GO:0032967;GO:0045892;GO:2000757;GO:0030301;GO:0010499;GO:0035556;GO:1903894;GO:0051261;GO:0006974;GO:1904903;GO:0045899;GO:0019076;GO:0050727;GO:1903542;GO:1903543;GO:0008285;GO:1904355;GO:0000715;GO:0008284;GO:0032790;GO:0060548;GO:0097193;GO:0045944;GO:1901800;GO:0006302;GO:0006813;GO:0034605;GO:0070588;GO:0010870;GO:0038128;GO:0016236;GO:0016358;GO:0016579;GO:1902188;GO:0035094;GO:1901409;GO:0010923;GO:0071300;GO:0032496;GO:0007080;GO:0007050;GO:0045841;GO:0006366;GO:0006886;GO:1903724;GO:0006367;GO:0048714;GO:0032922;GO:0043392;GO:0000381;GO:0032760;GO:0010972;GO:0010971;GO:0007062;GO:0045737;GO:1901673;GO:0061000;GO:0042220;GO:0043433;GO:1990182;GO:0046822;GO:0006412;GO:0071560;GO:0051973;GO:0043161;GO:0009913;GO:0035508;GO:0043162;GO:0071168;GO:0032510;GO:0016567;GO:0006344;GO:0045347;GO:0045862;GO:0006468;GO:0043687;GO:0000122;GO:0010718;GO:0051225;GO:0000082;GO:0070301;GO:1903351;GO:0006351;GO:0035690;GO:0006470;GO:0006355;GO:0045116;GO:0045876;GO:0006511;GO:0046328;GO:0001731;GO:0001975;GO:0043066;GO:0006508;GO:0032212;GO:0031000;GO:0031122;GO:0070933;GO:0036258;GO:0030433;GO:0032732;GO:0070932
GO:0090611;1.0;0.0;0.4069460766214107;0.0;0.38521001724806453;0.630422751707789;0.0;0.2734724006275201;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7382031410491748;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3954902733160019;0.0;0.0;0.0;0.0;0.0;0.2734724006275201;0.0;0.630422751707789;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3342813581383252;0.0;0.0;0.3586641269635662;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4807569715777364;0.0;0.0;0.5837548159753986;0.0;0.0;0.6321918321206349;0.0;0.0;0.587453259702386;0.0;0.0;0.0;0.5686459873958952;0.6264549317635676;0.0;0.0;0.0;0.0;0.0;0.0;0.34198118415616113;0.0;0.5686458280195752;0.0;0.587453259702386;0.0;0.6501385940233263;0.0;0.0;0.0;0.0;0.9120870101566614;0.0;0.0;0.0;0.4792773694079485;0.0;0.45162847185869065;0.0;0.4792773694079485
GO:0007098;0.0;1.0;0.2514494249174618;0.0;0.17689243016998793;0.20810078109676608;0.0;0.31429326051766354;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34925465126180444;0.0;0.53512002920308;0.3505471049455123;0.5351028837941023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5954794557707016;0.0;0.46388113938051934;0.0;0.31387833706186874;0.0;0.0;0.18202133483728317;0.0;0.2981617623445318;0.0;0.0;0.28493921687530865;0.31429326051766354;0.504205314193618;0.20810078109676608;0.0;0.0;0.0;0.0;0.23145161630617478;0.0;0.33287113570054927;0.37990051806919845;0.0;0.15181916524971892;0.0;0.0;0.16375422403867115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6746950140253063;0.0;0.0;0.0;0.0;0.0;0.2983496035974145;0.0;0.1729683273910637;0.24962179007244453;0.0;0.17309278440603854;0.35142042161859743;0.0;0.18874259343284283;0.0;0.0;0.21528077433807166;0.5954794557707016;0.0;0.0;0.20770867497042697;0.23114252357751983;0.0;0.0;0.6196489420602338;0.4465368569016826;0.18272958187967123;0.15937162960788565;0.1555745481113486;0.33120377821303665;0.20770861101240823;0.0;0.21528077433807166;0.0;0.19459584082320314;0.0;0.48569704938764496;0.0;0.0;0.0;0.0;0.0;0.6091143582660216;0.2924016126592733;0.4851414051475365;0.13146896183309933;0.0;0.2924016126592733
GO:0007131;0.4069460766214107;0.2514494249174618;1.0;0.0;0.7093401275521506;0.4749738785783254;0.0;0.30869436746144313;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3484625474404545;0.19348283240467026;0.0;0.18265439238699868;0.19387883610642329;0.18265100415478255;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19404150185285707;0.0;0.1677405661742381;0.0;0.1821120546419703;0.0;0.0;0.723828064775886;0.0;0.1767077610993834;0.0;0.0;0.17197799778024925;0.30869436746144313;0.17639287747409452;0.4749738785783254;0.0;0.0;0.0;0.0;0.15092666758696754;0.0;0.21161771721945938;0.22969471386700824;0.0;0.5990070624665726;0.0;0.0;0.5948018608723742;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25163888706052523;0.0;0.0;0.0;0.0;0.0;0.17677372204833702;0.0;0.4576707121502522;0.15844753331211434;0.0;0.4178598734853494;0.19414567953102105;0.0;0.4441857659097251;0.0;0.0;0.4859263696646585;0.19404150185285707;0.0;0.0;0.4743686928693517;0.5092837372085902;0.0;0.0;0.21820745637228411;0.25247466200120555;0.12857197797647946;0.1165525701128474;0.6099129086942469;0.18781225739046992;0.47436859409471305;0.0;0.4859263696646585;0.0;0.453695092516142;0.0;0.17249250812643235;0.0;0.0;0.43077311388386713;0.0;0.0;0.17709724229094037;0.41664992980630705;0.17237358519836554;0.3407465332853557;0.0;0.41664992980630705
GO:0015031;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5272826241985868;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43996557270286957;0.0;0.3396499937383594;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28761054979353834;0.0;0.0;0.0;0.8671627787868394;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4203797908889912;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42211422082910954;0.34994341942656754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006283;0.38521001724806453;0.17689243016998793;0.7093401275521506;0.0;1.0;0.4540717391992628;0.0;0.29131616075350814;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33240179664908004;0.18195930074196912;0.0;0.17235027035940786;0.48944781906210044;0.17234725362331557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18245332000981013;0.0;0.15901020890510947;0.0;0.17186731578974387;0.0;0.0;0.941193620460781;0.0;0.3944803285122478;0.0;0.0;0.16281302983037738;0.29131616075350814;0.1667644906469637;0.4540717391992628;0.0;0.18827707845234729;0.0;0.0;0.24363573489283918;0.1627901633416126;0.1502492405535483;0.16240171074310106;0.0;0.5777401744559274;0.0;0.0;0.5725242197320545;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17701799243169106;0.0;0.0;0.0;0.1508353189470351;0.0;0.16710485311637835;0.0;0.4398664201079182;0.25517780801713164;0.0;0.40159626633187856;0.18254542327687187;0.0;0.4258532875062196;0.0;0.0;0.46407132289899233;0.18245332000981013;0.0;0.0;0.4535186151906539;0.48532893795261234;0.0;0.0;0.15469107725966258;0.17757175489706004;0.29136217855776014;0.19018590345380323;0.5878788210394763;0.2997304952992;0.4535185249081384;0.0;0.46407132289899233;0.0;0.43458615633675074;0.0;0.1632740897990605;0.15873301356657815;0.0;0.40649314164740064;0.0;0.15486073579881343;0.16739392157158225;0.40047854870869926;0.16316753434986228;0.4628282095897739;0.0;0.40047854870869926
GO:0000338;0.630422751707789;0.20810078109676608;0.4749738785783254;0.0;0.4540717391992628;1.0;0.0;0.34104480915575847;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5322825593423699;0.2151488315685165;0.0;0.20184288499647435;0.21563860125682516;0.20183874748729294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21583984816277565;0.0;0.18378585266381553;0.0;0.20118081937976176;0.0;0.0;0.46400911479193346;0.0;0.19460594751608543;0.0;0.0;0.18888504459729671;0.34104480915575847;0.19422411521188068;0.9516687683993994;0.0;0.0;0.0;0.0;0.1637931236768923;0.0;0.17218168865939407;0.18833166896215972;0.0;0.40343137486419983;0.0;0.0;0.3870510604078729;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20827457816426545;0.0;0.0;0.0;0.0;0.0;0.19468595014980777;0.0;0.574163696824406;0.17268874026817835;0.0;0.5746584931164198;0.21596875467772042;0.0;0.6135233683249683;0.0;0.0;0.875922993629418;0.21583984816277565;0.0;0.0;0.8051409361717202;0.8694490711213908;0.0;0.0;0.17804023906542252;0.2090415884323125;0.13779281148455566;0.12407952421693057;0.411241964202641;0.20816011789437192;0.8051407553001503;0.0;0.875922993629418;0.0;0.6276453289847622;0.0;0.18950587250671388;0.0;0.0;0.6712082671205134;0.0;0.0;0.19507842859861224;0.7004536205576892;0.189362343085569;0.462731499884962;0.0;0.7004536205576892
GO:0042531;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.3094999783710984;0.3054212405179253;0.17876720453779896;0.2365448444966231;0.24543427365169945;0.3580831803992064;0.0;0.0;0.1848147306945428;0.2984874419622037;0.0;0.0;0.0;0.33669037367951216;0.0;0.18183951100885576;0.15253087453710706;0.20919179329274668;0.18184072257713974;0.41182215446300235;0.0;0.2530397789936551;0.0;0.1818393012122379;0.1785176918120437;0.3838001614163075;0.4937115800204155;0.0;0.0;0.0;0.0;0.39502947407632294;0.17262037367608024;0.0;0.0;0.0;0.1619632131697443;0.0;0.6619874180195701;0.25172110742249093;0.0;0.0;0.0;0.172346655583165;0.11703655170016619;0.0;0.0;0.18308579590657337;0.0;0.19544388283546824;0.20917663700235692;0.10746660359698541;0.31157505007144487;0.17000511457774595;0.1505223085237925;0.20945842997762623;0.0;0.6263974126125972;0.15032894613007372;0.1283829722547243;0.0;0.28116675835174826;0.0;0.14554411316567184;0.0;0.0;0.38245713203966053;0.0;0.0;0.5802814642519293;0.0;0.0;0.0;0.0;0.0;0.19703414818255385;0.5768854821374075;0.0;0.0;0.23984597683961872;0.2254029425567274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3023325783538554;0.0;0.20635774490155812;0.0;0.5853770868727305;0.0;0.0;0.16998580813564126;0.0;0.36216030976511104;0.0;0.0;0.0;0.0;0.0;0.17571506662610062;0.0
GO:0061738;0.2734724006275201;0.31429326051766354;0.30869436746144313;0.0;0.29131616075350814;0.34104480915575847;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28993077330426414;0.33065250286408016;0.0;0.30023481467654767;0.3318107163779578;0.30022566027744374;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3322874496089503;0.0;0.26195201833952153;0.0;0.29877229274596895;0.0;0.0;0.299522119578081;0.0;0.2844977011066573;0.0;0.0;0.2724347874384299;0.9037609900382048;0.283682387776865;0.34104480915575847;0.0;0.0;0.0;0.0;0.2231325933530996;0.0;0.2389945224967701;0.2712850793786523;0.0;0.2510098414679303;0.0;0.0;0.27023550710185873;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.31468985830391016;0.0;0.0;0.0;0.0;0.0;0.28466871526493126;0.0;0.28502890972237194;0.23997254915630162;0.0;0.3974191141332126;0.33259306797394383;0.0;0.4322906952147123;0.0;0.0;0.35241732482886096;0.3322874496089503;0.0;0.0;0.3404230124620682;0.3774511217470922;0.0;0.0;0.25043289845086336;0.31644419154693293;0.17750480129703333;0.15538264272176747;0.257066999752388;0.31442862664846244;0.34042291103209077;0.0;0.35241732482886096;0.0;0.44528935106005135;0.0;0.27372818807885646;0.0;0.0;0.29977615276902764;0.0;0.0;0.285508621728916;0.2841055100998695;0.2734288317312194;0.3038331841742115;0.0;0.2841055100998695
GO:0051091;0.0;0.0;0.0;0.0;0.0;0.0;0.3094999783710984;0.0;1.0;0.9810582140475489;0.2923361089944379;0.3763126431912956;0.6588810698412509;0.4004194734119373;0.0;0.0;0.30886342246615606;0.2625536696624495;0.0;0.0;0.0;0.572674684048863;0.0;0.24060508245924916;0.22815930066311124;0.2678567278751229;0.30064598689027877;0.435899965971433;0.0;0.3606830776453692;0.0;0.30064210152464493;0.2916694603366671;0.6818482943141718;0.38212034289984403;0.0;0.0;0.0;0.0;0.507760125149056;0.276249821365255;0.0;0.0;0.0;0.24993161590027754;0.0;0.6226404392671918;0.3282897043578776;0.0;0.0;0.0;0.2755494793308871;0.1569564973272586;0.0;0.0;0.2210453273262725;0.0;0.24252019524601628;0.39220559426494467;0.2403083622146609;0.6102845547551333;0.2696123528462307;0.22369430961326833;0.2683641053028345;0.0;0.36704818353013274;0.22326752473360018;0.17806116081516735;0.0;0.8790329174015112;0.0;0.24065292060711108;0.0;0.0;0.5891674332375507;0.0;0.0;0.39922671088783407;0.0;0.0;0.0;0.0;0.0;0.40630423485202277;0.4770910177361457;0.0;0.0;0.6385250534290378;0.2998899638850798;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8873854333425214;0.0;0.2625024064867355;0.0;0.38460774470731157;0.0;0.0;0.26956379840626654;0.0;0.4840836404959703;0.0;0.0;0.0;0.0;0.0;0.28426174754431016;0.0
GO:0051092;0.0;0.0;0.0;0.0;0.0;0.0;0.3054212405179253;0.0;0.9810582140475489;1.0;0.28450759160902156;0.3670031616372228;0.6485367904838433;0.39294619997375757;0.0;0.0;0.30013791802303214;0.25622172312736335;0.0;0.0;0.0;0.5652216387666773;0.0;0.2339838370555619;0.2233625003618814;0.2623435203050132;0.2923723786854058;0.428485431818934;0.0;0.3507573136507094;0.0;0.29236870422214967;0.28387613091082653;0.6713088640357069;0.37592216516208987;0.0;0.0;0.0;0.0;0.4968480954816783;0.269248838051994;0.0;0.0;0.0;0.24418718170960735;0.0;0.613840096810899;0.32207198998213743;0.0;0.0;0.0;0.26858350092119304;0.1546714631972351;0.0;0.0;0.21727718833173687;0.0;0.237991830494208;0.38206874881850383;0.23370321355321316;0.5968673607206341;0.2629396907440807;0.21908151756857794;0.2628302073385868;0.0;0.3622202995334173;0.21867213653386017;0.17512605898204964;0.0;0.8623824636742328;0.0;0.2340290782543112;0.0;0.0;0.5801032814315797;0.0;0.0;0.3935217937371844;0.0;0.0;0.0;0.0;0.0;0.3967298704494926;0.4674678312051017;0.0;0.0;0.6288053555339438;0.29299621616143307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8687236756764867;0.0;0.25720522899040715;0.0;0.3777079410836807;0.0;0.0;0.262893509714855;0.0;0.47715632940094593;0.0;0.0;0.0;0.0;0.0;0.27685422841965096;0.0
