;GO:2000480;GO:0061333;GO:0032693;GO:1902950;GO:0002634;GO:0071498;GO:0071374;GO:0002638;GO:0001947;GO:2000111;GO:0019886;GO:0050710;GO:0042308;GO:1902564;GO:0060998;GO:0045652;GO:0002922;GO:0002924;GO:0014902;GO:0030890;GO:0051898;GO:1905563;GO:0060025;GO:0045947;GO:1904753;GO:0002062;GO:0045666;GO:0045663;GO:0038096;GO:0045669;GO:0045944;GO:0043401;GO:0043524;GO:0000165;GO:0051145;GO:0030889;GO:0071277;GO:0001649;GO:0050731;GO:0050853;GO:0043537;GO:0046928;GO:1900165;GO:0060536;GO:1904646;GO:0048667;GO:0048666;GO:0043410;GO:0001782;GO:0007517;GO:0002467;GO:0002622;GO:0001811;GO:0016064;GO:0050869;GO:0001814;GO:2001199;GO:0060045;GO:0055012;GO:0006366;GO:0006367;GO:0035914;GO:0002316;GO:0043031;GO:0048167;GO:0030220;GO:2000311;GO:2000310;GO:0030224;GO:0071219;GO:0010694;GO:0014898;GO:0051966;GO:0030501;GO:0051963;GO:0043318;GO:0014033;GO:0030182;GO:0042100;GO:1904706;GO:0006898;GO:2000727;GO:0071560;GO:0002605;GO:2001016;GO:0010469;GO:0031666;GO:0050766;GO:0035984;GO:0050765;GO:0090073;GO:0000122;GO:0060297;GO:0035176;GO:0035690;GO:0007166;GO:1905898;GO:0072160;GO:1901216;GO:0006357;GO:0030318;GO:0009617;GO:0071222;GO:2000987;GO:0045087;GO:0046330;GO:0045088;GO:0071864;GO:0030279
GO:2000480;1.0;0.0;0.0055718127568780825;0.0055718127568780825;0.003125082239637018;0.0;0.0;0.0055718127568780825;0.0;0.0055718127568780825;0.0;0.016748290373977258;0.0055718127568780825;0.016748290373977258;0.0055718127568780825;0.0055718127568780825;0.003125082239637018;0.0055718127568780825;0.0;0.0055718127568780825;0.016748290373977258;0.016748290373977258;0.0055718127568780825;0.20250599593386143;0.016748290373977258;0.0;0.0055718127568780825;0.0055718127568780825;0.0055718127568780825;0.0055718127568780825;0.015558198673889911;0.0055718127568780825;0.016748290373977258;0.0055718127568780825;0.0;0.016748290373977258;0.0;0.0;0.07629271233753304;0.0055718127568780825;0.016748290373977258;0.0055718127568780825;0.016748290373977258;0.0;0.0;0.0;0.0;0.07629271233753304;0.002356312784390948;0.0;0.0;0.003125082239637018;0.0055718127568780825;0.0;0.016748290373977258;0.0049833112693018775;0.016748290373977258;0.0055718127568780825;0.0;0.0;0.0;0.0;0.0;0.016748290373977258;0.0055718127568780825;0.0;0.0055718127568780825;0.0055718127568780825;0.0;0.0;0.020278824851896176;0.0;0.0055718127568780825;0.003125082239637018;0.0055718127568780825;0.016748290373977258;0.0;0.0;0.0;0.016748290373977258;0.0;0.0055718127568780825;0.0;0.0055718127568780825;0.0055718127568780825;0.0055718127568780825;0.0055718127568780825;0.0055718127568780825;0.0;0.016748290373977258;0.003125082239637018;0.04374284022303413;0.0055718127568780825;0.0;0.0;0.0055718127568780825;0.0055718127568780825;0.0;0.0055718127568780825;0.015937097983932783;0.0;0.0;0.0;0.003125082239637018;0.0;0.06187512794404485;0.003125082239637018;0.0055718127568780825;0.0055718127568780825
GO:0061333;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6254971664487011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.104543647937524;0.0;0.0;0.0;0.0;0.0;0.0;0.104543647937524;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.104543647937524;0.0;0.0;0.104543647937524;0.0;0.0;0.0;0.0;0.0;0.33951735312515163;0.0;0.13610176506583027;0.104543647937524;0.0;0.0;0.104543647937524;0.104543647937524;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07118576870710282;0.0;0.0;0.104543647937524;0.02247754451120141;0.0;0.0;0.09963167988796041;0.0;0.0;0.04843175339428085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07239242404242849;0.104543647937524;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0678553000836163;0.0;0.0;0.104543647937524;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032693;0.0055718127568780825;0.0;1.0;0.06843860095121258;0.06843860095121258;0.0;0.0;0.10322751629728567;0.0;0.017441392760916805;0.0;0.08065318401314035;0.010219862732289236;0.06273419046960249;0.09086707678534721;0.11546831538534785;0.041044485181548206;0.015643359445194113;0.0;0.008823175234248635;0.033344230600658636;0.07349021061759281;0.06843860095121258;0.0059623291452822825;0.03244546911032127;0.0;0.02360482794317955;0.039084367195468886;0.011610595646515674;0.046875373730982314;0.0030507844279764845;0.06843860095121258;0.04432685872670267;0.019295301441722517;0.0;0.01572544280588467;0.0;0.0;0.005730222168749597;0.02035217025398522;0.06646566216072405;0.043312437811348296;0.07171470227413292;0.0;0.0;0.0;0.0;0.004390224708493307;0.051602722104972056;0.0;0.0;0.06843860095121258;0.007171266608613837;0.0;0.04961106167776178;0.0049833112693018775;0.06777540726639553;0.01105254803770684;0.0;0.0;0.0;0.0;0.0;0.06273419046960249;0.06843860095121258;0.0;0.02224653402370641;0.02224653402370641;0.0;0.0;0.014145272569135413;0.0;0.06843860095121258;0.04633109928272434;0.12202145114976122;0.0070130133919965405;0.0;0.0;0.0;0.09844323943383655;0.0;0.011920627753581966;0.0;0.12202145114976122;0.021159911913157522;0.06843860095121258;0.0129732069349006;0.02547189156984704;0.0;0.04539071301822094;0.051602722104972056;0.004334589126298501;0.026989424676336568;0.0;0.0;0.06843860095121258;0.05146249210369704;0.0;0.06843860095121258;0.01796646261110231;0.0;0.0;0.0;0.03797000925595291;0.0;0.0025345128976109917;0.06843860095121258;0.06843860095121258;0.36296955553477317
GO:1902950;0.0055718127568780825;0.0;0.06843860095121258;1.0;0.10040333596803487;0.0;0.0;0.057897580535933114;0.0;0.031096837532917178;0.0;0.014477465185059882;0.005732050395408536;0.06273419046960249;0.19715819695907766;0.11546831538534785;0.041044485181548206;0.008773946093232619;0.0;0.015731131713214507;0.033344230600658636;0.07349021061759281;0.20138585661781103;0.0059623291452822825;0.03244546911032127;0.0;0.02360482794317955;0.06968481436172225;0.02070091600076522;0.046875373730982314;0.005439344724655555;0.20138585661781103;0.04432685872670267;0.0344022327979711;0.0;0.01572544280588467;0.0;0.0;0.010216603126352617;0.03628655925051139;0.022344123425261618;0.0772231816711453;0.01287298348024969;0.0;0.0;0.0;0.0;0.007827477218386933;0.08516583188447835;0.0;0.0;0.07265948100401794;0.004022173553232967;0.0;0.04961106167776178;0.002795007338151127;0.02278442756645844;0.01105254803770684;0.0;0.0;0.0;0.0;0.0;0.06273419046960249;0.20138585661781103;0.0;0.039664083235136566;0.039664083235136566;0.0;0.0;0.025220075539317884;0.0;0.20138585661781103;0.025985886789280228;0.26528424574701004;0.0070130133919965405;0.0;0.0;0.0;0.09844323943383655;0.0;0.011920627753581966;0.0;0.08016315007692891;0.021159911913157522;0.1637692245489811;0.023130360852805676;0.0686714487475441;0.0;0.06863520807761832;0.07101527932167624;0.004334589126298501;0.0727626720734301;0.0;0.0;0.20138585661781103;0.09175418373547248;0.0;0.13638272690268344;0.03203300198081839;0.0;0.0;0.0;0.021296372786065616;0.0;0.0045188670929252805;0.10515632427049278;0.12628214781267033;0.10675699647710434
GO:0002634;0.003125082239637018;0.0;0.06843860095121258;0.10040333596803487;1.0;0.0;0.0;0.10322751629728567;0.0;0.017441392760916805;0.0;0.008120026874367534;0.005732050395408536;0.06273419046960249;0.09086707678534721;0.11546831538534785;0.20630125419359333;0.053506093419112395;0.0;0.015731131713214507;0.033344230600658636;0.0412187131925274;0.10040333596803487;0.003344112541432901;0.018197804502348085;0.0;0.02360482794317955;0.06968481436172225;0.05835815538228922;0.046875373730982314;0.0030507844279764845;0.10040333596803487;0.02486176133157318;0.019295301441722517;0.0;0.01572544280588467;0.0;0.0;0.005730222168749597;0.1022957951692432;0.012532227180524838;0.043312437811348296;0.007220115571114353;0.0;0.0;0.0;0.0;0.007827477218386933;0.07570414024190907;0.0;0.0;0.44309879922602047;0.024528392538581856;0.0;0.04961106167776178;0.01704477348653502;0.02278442756645844;0.01105254803770684;0.0;0.0;0.0;0.0;0.0;0.06273419046960249;0.10040333596803487;0.0;0.039664083235136566;0.039664083235136566;0.0;0.0;0.014145272569135413;0.0;0.10040333596803487;0.04633109928272434;0.13293203576764942;0.023987107821455356;0.0;0.0;0.0;0.0552142063258047;0.0;0.011920627753581966;0.0;0.14292553858744023;0.021159911913157522;0.1637692245489811;0.023130360852805676;0.02547189156984704;0.0;0.025458449033951783;0.07101527932167624;0.0024311562656152597;0.06825830106102702;0.0;0.0;0.10040333596803487;0.09175418373547248;0.0;0.07649346024966712;0.01796646261110231;0.0;0.0;0.0;0.03797000925595291;0.0;0.0045188670929252805;0.5046557179072163;0.07082831289070685;0.10040333596803487
GO:0071498;0.0;0.0;0.0;0.0;0.0;1.0;0.12371485671176422;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08434001437621572;0.0;0.0;0.0;0.0;0.0;0.0;0.08434001437621572;0.0;0.0;0.008754391999442696;0.0;0.0;0.08434001437621572;0.0;0.01454866207651827;0.08434001437621572;0.0;0.1723805146509096;0.08434001437621572;0.0;0.015345541423299216;0.0;0.0;0.0;0.0;0.049400718762330674;0.07096173750168966;0.08434001437621572;0.0;0.0;0.0;0.08434001437621572;0.0;0.0;0.08434001437621572;0.0;0.0;0.0;0.0;0.07118576870710282;0.00576711589335461;0.007057077111086225;0.08434001437621572;0.02247754451120141;0.0;0.0;0.08434001437621572;0.0;0.0;0.04843175339428085;0.22802613389431337;0.0;0.08113849502165814;0.0;0.0;0.0;0.0;0.07239242404242849;0.08434001437621572;0.06654560080986596;0.0;0.0;0.0;0.13881615168234668;0.0;0.0;0.0;0.0;0.0;0.03684741383211037;0.0;0.0;0.0;0.0;0.0;0.3229171101794394;0.08434001437621572;0.0;0.0678553000836163;0.0;0.0;0.08434001437621572;0.08434001437621572;0.05685982556920437;0.0;0.15378451361231155;0.0;0.0;0.0;0.0
GO:0071374;0.0;0.0;0.0;0.0;0.0;0.12371485671176422;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.030783930078066138;0.0;0.0;0.0;0.0;0.0;0.0;0.030783930078066138;0.0;0.0;0.008754391999442696;0.0;0.0;0.030783930078066138;0.0;0.01454866207651827;0.030783930078066138;0.0;0.23043231487474022;0.030783930078066138;0.0;0.015345541423299216;0.0;0.0;0.0;0.0;0.15207949350665437;0.030783930078066138;0.030783930078066138;0.0;0.0;0.0;0.030783930078066138;0.0;0.0;0.030783930078066138;0.0;0.0;0.0;0.0;0.030783930078066138;0.00576711589335461;0.007057077111086225;0.030783930078066138;0.02247754451120141;0.0;0.0;0.030783930078066138;0.0;0.0;0.030783930078066138;0.12371485671176422;0.0;0.030783930078066138;0.0;0.0;0.0;0.0;0.030783930078066138;0.030783930078066138;0.030783930078066138;0.0;0.0;0.0;0.3808546357086602;0.0;0.0;0.0;0.0;0.0;0.11343430162579798;0.0;0.0;0.0;0.0;0.0;0.23043231487474022;0.030783930078066138;0.0;0.030783930078066138;0.0;0.0;0.030783930078066138;0.030783930078066138;0.1750422603169701;0.0;0.030783930078066138;0.0;0.0;0.0;0.0
GO:0002638;0.0055718127568780825;0.0;0.10322751629728567;0.057897580535933114;0.10322751629728567;0.0;0.0;1.0;0.0;0.017441392760916805;0.0;0.014477465185059882;0.010219862732289236;0.17876869340132157;0.05096493730502352;0.10322751629728567;0.07317957371918846;0.07745764119314734;0.0;0.015731131713214507;0.033344230600658636;0.07349021061759281;0.057897580535933114;0.0059623291452822825;0.03244546911032127;0.0;0.013239322962505668;0.039084367195468886;0.02070091600076522;0.026291155915497647;0.0030507844279764845;0.057897580535933114;0.04432685872670267;0.019295301441722517;0.0;0.04481155877714521;0.0;0.0;0.005730222168749597;0.03628655925051139;0.022344123425261618;0.043312437811348296;0.01287298348024969;0.0;0.0;0.0;0.0;0.004390224708493307;0.0436547900953703;0.0;0.0;0.13995827595574775;0.035508318901478556;0.0;0.141372744399774;0.024674721411578664;0.06492699300752827;0.006199081534592997;0.0;0.0;0.0;0.0;0.0;0.17876869340132157;0.057897580535933114;0.0;0.02224653402370641;0.02224653402370641;0.0;0.0;0.014145272569135413;0.0;0.057897580535933114;0.025985886789280228;0.057897580535933114;0.0347247326830995;0.0;0.0;0.0;0.09844323943383655;0.0;0.006685964461396609;0.0;0.2941593423520959;0.011868034300051272;0.057897580535933114;0.0129732069349006;0.02547189156984704;0.0;0.04539071301822094;0.0436547900953703;0.004334589126298501;0.026989424676336568;0.0;0.0;0.057897580535933114;0.05146249210369704;0.0;0.057897580535933114;0.01796646261110231;0.0;0.0;0.0;0.021296372786065616;0.0;0.0025345128976109917;0.10322751629728567;0.057897580535933114;0.10322751629728567
GO:0001947;0.0;0.6254971664487011;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07017914666689468;0.0;0.0;0.0;0.0;0.0;0.0;0.07017914666689468;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07017914666689468;0.0;0.0;0.07017914666689468;0.0;0.0;0.0;0.0;0.0;0.22791473792042427;0.0;0.13460078724750382;0.07017914666689468;0.0;0.0;0.07017914666689468;0.07017914666689468;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07017914666689468;0.0;0.0;0.07017914666689468;0.02247754451120141;0.0;0.0;0.07017914666689468;0.0;0.0;0.04843175339428085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07017914666689468;0.07017914666689468;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0678553000836163;0.0;0.0;0.07017914666689468;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:2000111;0.0055718127568780825;0.0;0.017441392760916805;0.031096837532917178;0.017441392760916805;0.0;0.0;0.017441392760916805;0.0;1.0;0.0;0.014477465185059882;0.005732050395408536;0.031096837532917178;0.031096837532917178;0.031096837532917178;0.031096837532917178;0.008773946093232619;0.0;0.04712477875388824;0.031096837532917178;0.031096837532917178;0.031096837532917178;0.0059623291452822825;0.031096837532917178;0.0;0.07071152378766986;0.0931548737496956;0.02070091600076522;0.0931548737496956;0.016294308724158792;0.031096837532917178;0.06338396528250477;0.031096837532917178;0.0;0.01572544280588467;0.0;0.0;0.03060524638168383;0.031096837532917178;0.022344123425261618;0.031096837532917178;0.01287298348024969;0.0;0.0;0.0;0.0;0.023448289598117546;0.013150814471015494;0.0;0.0;0.017441392760916805;0.004022173553232967;0.0;0.031096837532917178;0.002795007338151127;0.02278442756645844;0.033109434873406576;0.0;0.0;0.0;0.0;0.0;0.031096837532917178;0.031096837532917178;0.0;0.031096837532917178;0.031096837532917178;0.0;0.0;0.07555022115467669;0.0;0.031096837532917178;0.031096837532917178;0.031096837532917178;0.0070130133919965405;0.0;0.0;0.0;0.031096837532917178;0.0;0.03570988761241643;0.0;0.017441392760916805;0.06338743998447859;0.031096837532917178;0.0692901920572205;0.0931548737496956;0.0;0.031096837532917178;0.013150814471015494;0.004334589126298501;0.031096837532917178;0.0;0.0;0.031096837532917178;0.0931548737496956;0.0;0.1631642414295862;0.031096837532917178;0.0;0.0;0.0;0.031096837532917178;0.0;0.013536890787930196;0.017441392760916805;0.0931548737496956;0.017441392760916805
