;GO:2000480;GO:0061333;GO:0032693;GO:1902950;GO:0002634;GO:0071498;GO:0071374;GO:0002638;GO:0001947;GO:2000111;GO:0019886;GO:0050710;GO:0042308;GO:1902564;GO:0060998;GO:0045652;GO:0002922;GO:0002924;GO:0014902;GO:0030890;GO:0051898;GO:1905563;GO:0060025;GO:0045947;GO:1904753;GO:0002062;GO:0045666;GO:0045663;GO:0038096;GO:0045669;GO:0045944;GO:0043401;GO:0043524;GO:0000165;GO:0051145;GO:0030889;GO:0071277;GO:0001649;GO:0050731;GO:0050853;GO:0043537;GO:0046928;GO:1900165;GO:0060536;GO:1904646;GO:0048667;GO:0048666;GO:0043410;GO:0001782;GO:0007517;GO:0002467;GO:0002622;GO:0001811;GO:0016064;GO:0050869;GO:0001814;GO:2001199;GO:0060045;GO:0055012;GO:0006366;GO:0006367;GO:0035914;GO:0002316;GO:0043031;GO:0048167;GO:0030220;GO:2000311;GO:2000310;GO:0030224;GO:0071219;GO:0010694;GO:0014898;GO:0051966;GO:0030501;GO:0051963;GO:0043318;GO:0014033;GO:0030182;GO:0042100;GO:1904706;GO:0006898;GO:2000727;GO:0071560;GO:0002605;GO:2001016;GO:0010469;GO:0031666;GO:0050766;GO:0035984;GO:0050765;GO:0090073;GO:0000122;GO:0060297;GO:0035176;GO:0035690;GO:0007166;GO:1905898;GO:0072160;GO:1901216;GO:0006357;GO:0030318;GO:0009617;GO:0071222;GO:2000987;GO:0045087;GO:0046330;GO:0045088;GO:0071864;GO:0030279
GO:2000480;1.0;0.0;0.17100883366401384;0.06160516693876491;0.05383991633304158;0.0;0.0;0.16502798757189993;0.0;0.05707594597774237;0.0;0.20147820559883822;0.16877081934075294;0.16820713845944812;0.07043557658994934;0.06901641438639028;0.05570241043814931;0.15965268860853846;0.0;0.0679218040919067;0.19665426594903737;0.16820713845944812;0.05707594597774237;0.39289433406260527;0.17255594668189214;0.0;0.08025934039014344;0.06477263703294663;0.07427324689229522;0.0695879295749403;0.20464677002100626;0.07413883766130161;0.2154254646027021;0.07942837835552166;0.0;0.1840677527969746;0.0;0.0;0.4116611029741433;0.07390890820072006;0.1931752064931148;0.06967815110957121;0.17426886874198053;0.0;0.0;0.0;0.0;0.4524198872568681;0.050185729510553875;0.0;0.0;0.04707022364997294;0.14328278680366235;0.0;0.19228934052043858;0.14328278680366235;0.17255594668189214;0.0651835718999639;0.0;0.0;0.0;0.0;0.0;0.17713559007674692;0.07585825901243674;0.0;0.24046452991119477;0.23504819919099668;0.0;0.0;0.29447672132541314;0.0;0.07066884544573485;0.05909312244957768;0.07178612091057679;0.16125949390408048;0.0;0.0;0.0;0.18555428339594493;0.0;0.06408801570823591;0.0;0.14920095343280554;0.0595985606966608;0.30693851344607387;0.06071224327234147;0.06911551376350168;0.0;0.18326327404790962;0.22438394144386448;0.3735311391591187;0.060190181509098085;0.0;0.0;0.09631436016658979;0.06741887838059657;0.0;0.07152448665710828;0.2222953335513181;0.0;0.0;0.0;0.0518452204188938;0.0;0.4015839092263232;0.0709952127314107;0.0595985606966608;0.18971185192096363
GO:0061333;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8170146769557894;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.177835694720858;0.0;0.0;0.0;0.0;0.0;0.0;0.19618698882696156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18624384998307408;0.0;0.0;0.21023416967681932;0.0;0.0;0.0;0.0;0.0;0.5727822193402146;0.0;0.357848103385996;0.21662937454461406;0.0;0.0;0.21174024780536913;0.17396775290999428;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16855694015885875;0.0;0.0;0.19916537348100433;0.15892072745805177;0.0;0.0;0.18489082595678208;0.0;0.0;0.18261288290953337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17061543065727333;0.22660860142195716;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15892072745805177;0.0;0.0;0.18416804020975544;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032693;0.17100883366401384;0.0;1.0;0.05704802377341861;0.05663417569481726;0.0;0.0;0.17365542787051744;0.0;0.052651476907797014;0.0;0.6791044017474341;0.17780474915437125;0.1632789949210075;0.29563349565860053;0.28932589239487694;0.05869871777795138;0.16771352916697682;0.0;0.06323636691185613;0.19249287927432357;0.1632789949210075;0.052651476907797014;0.1817461223310947;0.16771352916697682;0.0;0.3397194401849548;0.06014284578592311;0.06952642842614258;0.29186420711512145;0.08512971888474238;0.0693926083295522;0.212039750060829;0.07468235669613678;0.0;0.1795069235304722;0.0;0.0;0.07124761220532841;0.06916375820683485;0.4231498276493904;0.064968910969413;0.5827135066960616;0.0;0.0;0.0;0.0;0.07881135269860802;0.05297897493254769;0.0;0.0;0.0491921270978965;0.1497419071513296;0.0;0.187978533033138;0.1497419071513296;0.37570294154706263;0.2723666107689191;0.0;0.0;0.0;0.0;0.0;0.17239566529840195;0.07110682398653884;0.0;0.06091947619353745;0.059472514351682666;0.0;0.0;0.0550960342349656;0.0;0.06594847471072288;0.2810524505209839;0.30165035162224985;0.15621773456888036;0.0;0.0;0.0;0.18103563003858378;0.0;0.26753939027149803;0.0;0.15621773456888036;0.24785162635692778;0.07897890231723616;0.05617858380794982;0.06441333295847274;0.0;0.17868017640131584;0.04940114731196289;0.2504249224736825;0.055670861813572003;0.0;0.0;0.09189642399052664;0.06274121299657236;0.0;0.06679583949128129;0.09309757006202315;0.0;0.0;0.0;0.2448612742187486;0.0;0.0693926083295522;0.07593556659340936;0.0550960342349656;0.4507243693544684
GO:1902950;0.06160516693876491;0.0;0.05704802377341861;1.0;0.05463796075480087;0.0;0.0;0.05502304956006848;0.0;0.05786441677593565;0.0;0.07076354262155429;0.056290027998268925;0.05891366192879758;0.5158716961008217;0.07017263604069093;0.05655706189476003;0.05320496790851525;0.0;0.06904134343782424;0.06904134343782424;0.05891366192879758;0.05786441677593565;0.06532976697579665;0.06045879382841808;0.0;0.08182722583658378;0.06578999156532306;0.07561402113778416;0.07076354262155429;0.09170008790019116;0.07547471996961866;0.07575071298434458;0.08096365526416699;0.0;0.06455437103449081;0.0;0.0;0.0774036521805592;0.0752364431324365;0.06780014531257046;0.0708568403404582;0.061067703802464346;0.0;0.0;0.0;0.0;0.0852233562456071;0.050981453053261495;0.0;0.0;0.04767906224485228;0.04767906224485228;0.0;0.06748421709113606;0.04767906224485228;0.06045879382841808;0.06621397879346244;0.0;0.0;0.0;0.0;0.0;0.06208715716471687;0.0772574078591739;0.0;0.06660741936166652;0.06508381250634568;0.0;0.0;0.06045879382841808;0.0;0.07188158219750812;0.06005588844494857;0.7319285447453097;0.056447493596425494;0.0;0.0;0.0;0.06508381250634568;0.0;0.06508381250634568;0.0;0.04967494214054717;0.06045879382841808;0.08539575383370052;0.06160516693876491;0.2998824987942435;0.0;0.27424825174996537;0.04765987877387211;0.08877263059800804;0.2605921476728111;0.0;0.0;0.09858112106026325;0.06852176528769943;0.0;0.07276702641131791;0.0997966386304608;0.0;0.0;0.0;0.052584821154579665;0.0;0.07547471996961866;0.07238943645625649;0.06045879382841808;0.06339459702892575
GO:0002634;0.05383991633304158;0.0;0.05663417569481726;0.05463796075480087;1.0;0.0;0.0;0.32670948358422414;0.0;0.05059186880199425;0.0;0.06178055058657659;0.05588706559605263;0.3079650193162314;0.30325904518855995;0.36635823499165593;0.38864136010648964;0.6231633908962014;0.0;0.3604975785073622;0.2138863673155123;0.05150319009614524;0.05059186880199425;0.057071239305241266;0.05284482373404034;0.0;0.34598721950771594;0.2786767182803145;0.45667381664368123;0.29957723090436394;0.07987232133679761;0.06585897492919264;0.06609776644875254;0.07060528332826072;0.0;0.3372382223980167;0.0;0.0;0.0675275953212493;0.45441259683290985;0.059212961388398516;0.06186135930191103;0.05337341103410522;0.0;0.0;0.0;0.0;0.2635403625562933;0.05060261943540509;0.0;0.0;0.5588340781933117;0.5588340781933117;0.0;0.3524284659995338;0.5588340781933117;0.3159873617854718;0.2804593603457066;0.0;0.0;0.0;0.0;0.0;0.3244388394439446;0.06740111205678219;0.0;0.2064023928181907;0.20171544111505918;0.0;0.0;0.05284482373404034;0.0;0.06274881637617478;0.2889911361927496;0.309126868990555;0.5820793664990406;0.0;0.0;0.0;0.05685794151638186;0.0;0.27570723330686664;0.0;0.29515489205049794;0.25624740814972163;0.2640683931896657;0.1910083654644495;0.06135745221475807;0.0;0.05615028101693404;0.04732864068651359;0.077347719796419;0.37380792347592484;0.0;0.0;0.08579994693718428;0.21228907963254456;0.0;0.06351547375747503;0.08684610238098828;0.0;0.0;0.0;0.18530747885805307;0.0;0.2336484899897426;0.49643665181056845;0.05284482373404034;0.06288395815859812
GO:0071498;0.0;0.0;0.0;0.0;0.0;1.0;0.25849838411068976;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.020126232879360377;0.0;0.0;0.0;0.0;0.0;0.0;0.02221229118145525;0.0;0.0;0.024386989702570205;0.0;0.0;0.024339823718971372;0.0;0.02620491011931083;0.021081804293616;0.0;0.30353807789770576;0.02381025170111798;0.0;0.02425916567084211;0.0;0.0;0.0;0.0;0.27895491513870624;0.02036470446401519;0.02453808426775922;0.0;0.0;0.0;0.15831232709099088;0.0;0.0;0.16544319973210272;0.0;0.0;0.0;0.0;0.019072139574988347;0.02821077785449304;0.02493152321620401;0.02255101776875801;0.01797790430867298;0.0;0.0;0.020928011150375257;0.0;0.0;0.020669107130772676;0.3221684661335021;0.0;0.25081109910597676;0.0;0.0;0.0;0.0;0.019305952003115197;0.025674230635354633;0.021996595440112225;0.0;0.0;0.0;0.29504075479226594;0.0;0.0;0.0;0.0;0.0;0.2447772642056708;0.0;0.0;0.0;0.0;0.0;0.3389583901705257;0.03228388591663274;0.0;0.01797790430867298;0.0;0.0;0.020845858660619696;0.2130979326131756;0.3203521103697681;0.0;0.3411986261588909;0.0;0.0;0.0;0.0
GO:0071374;0.0;0.0;0.0;0.0;0.0;0.25849838411068976;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019193656101624983;0.0;0.0;0.0;0.0;0.0;0.0;0.021081804293616;0.0;0.0;0.023031061942055113;0.0;0.0;0.022988990525325444;0.0;0.024645755437530035;0.020060815992430193;0.0;0.3716623283619987;0.022515997531319814;0.0;0.022917023668722024;0.0;0.0;0.0;0.0;0.46049167040141104;0.019410420868698968;0.02316577534240055;0.0;0.0;0.0;0.15112961534736782;0.0;0.0;0.1576148506480499;0.0;0.0;0.0;0.0;0.018232653144588034;0.02641198754607074;0.023516124006709313;0.02138669289777738;0.017230094564966998;0.0;0.0;0.019921509271399407;0.0;0.0;0.01968676996160056;0.34902345425642867;0.0;0.15687600021846834;0.0;0.0;0.0;0.0;0.018446220176376486;0.024175780367111;0.020887409289556614;0.0;0.0;0.0;0.48566889622232473;0.0;0.0;0.0;0.0;0.0;0.4065207624321834;0.0;0.0;0.0;0.0;0.0;0.4124684210184841;0.02994966394987185;0.0;0.017230094564966998;0.0;0.0;0.019847054713726234;0.20028490996402534;0.42437619298308216;0.0;0.20984947073103077;0.0;0.0;0.0;0.0
GO:0002638;0.16502798757189993;0.0;0.17365542787051744;0.05502304956006848;0.32670948358422414;0.0;0.0;1.0;0.0;0.05092186334953819;0.0;0.1895614542186256;0.17134807220854978;0.4772196886931767;0.06304487857803878;0.36925616712930065;0.338184811977165;0.6579289330397993;0.0;0.3633031804096048;0.18494802518967024;0.15781798105124395;0.05092186334953819;0.17500545016416175;0.16195708204874593;0.0;0.0720096225709335;0.05789653031895576;0.39788933695438794;0.0622733563781909;0.08069794193685052;0.0664192882392607;0.20292109155988272;0.0712496629077856;0.0;0.5229112542027362;0.0;0.0;0.06811678780685136;0.39590247975600434;0.18162310231441453;0.062355460267896456;0.16358823074328963;0.0;0.0;0.0;0.0;0.07499828638612671;0.050981453053261495;0.0;0.0;0.4332151350971184;0.5895959678997058;0.0;0.5466439535002438;0.5895959678997058;0.48973575610412745;0.05826964770086708;0.0;0.0;0.0;0.0;0.0;0.5029260250330402;0.06798808983037188;0.0;0.05861588340091452;0.057275078387956486;0.0;0.0;0.05320496790851525;0.0;0.0632572539386995;0.06005588844494857;0.06427479062952085;0.614276879887249;0.0;0.0;0.0;0.17434658706639344;0.0;0.057275078387956486;0.0;0.45724292871410815;0.05320496790851525;0.07514999976909705;0.05421379955540991;0.06184350469779602;0.0;0.17216092921013976;0.04765987877387211;0.23780421849379768;0.053740821066953194;0.0;0.0;0.08675339103327262;0.060300546741196094;0.0;0.06403646285104117;0.08782307121078552;0.0;0.0;0.0;0.052584821154579665;0.0;0.0664192882392607;0.4328550164548096;0.05320496790851525;0.19297453519970428
GO:0001947;0.0;0.8170146769557894;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19450096838120925;0.0;0.0;0.0;0.0;0.0;0.0;0.21666723582491312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2046036089971475;0.0;0.0;0.23392933456709983;0.0;0.0;0.0;0.0;0.0;0.6304099431203182;0.0;0.39181593806140924;0.24187460663439841;0.0;0.0;0.2357955469433198;0.18988352794054378;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18345568039501642;0.0;0.0;0.22030567974731466;0.1720980849392614;0.0;0.0;0.2029718451935941;0.0;0.0;0.20022988725103014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1858967882669376;0.2543823939039163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1720980849392614;0.0;0.0;0.20210111329176503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:2000111;0.05707594597774237;0.0;0.052651476907797014;0.05786441677593565;0.05059186880199425;0.0;0.0;0.05092186334953819;0.0;1.0;0.0;0.06485218253718107;0.05200515089606328;0.054758207775648764;0.06558777375215778;0.06435553081928198;0.14294655946891333;0.04936086100569288;0.0;0.16919886073752477;0.06340275240098667;0.054758207775648764;0.053850618625840056;0.06025886400317226;0.05609059146258336;0.0;0.19754529578441848;0.16185330607084514;0.16594308359169674;0.17306686202257485;0.21886217203189642;0.06878723786738072;0.3591125037993847;0.07331737414662519;0.0;0.0595985606966608;0.0;0.0;0.18783424712344346;0.1651876585576635;0.06235447317662384;0.06493053510876767;0.056614310378147896;0.0;0.0;0.0;0.0;0.20493313526909532;0.046963756519824214;0.0;0.0;0.044568651499123986;0.044568651499123986;0.0;0.06208715716471687;0.044568651499123986;0.05609059146258336;0.16281440554187668;0.0;0.0;0.0;0.0;0.0;0.05748943163641322;0.07026491678886405;0.0;0.06134422349101479;0.06004954854082531;0.0;0.0;0.1496853656059157;0.0;0.06578999156532306;0.1510752034086364;0.06675726700141972;0.05262136121035541;0.0;0.0;0.0;0.06004954854082531;0.0;0.16025038056158933;0.0;0.046307867842103195;0.1496853656059157;0.07693316698224824;0.15231491803185873;0.17197140384489312;0.0;0.05935430562821362;0.04413053307145662;0.07966322150936911;0.056614310378147896;0.0;0.0;0.08747344433409794;0.16802880927350244;0.0;0.47046347523931875;0.08842914798015818;0.0;0.0;0.0;0.1336243499179673;0.0;0.18356809191553047;0.06545402692324914;0.1496853656059157;0.05801156037177137
