;GO:0036158;GO:0034695;GO:0090114;GO:2000360;GO:0008285;GO:0033087;GO:0008543;GO:0090110;GO:0044458;GO:0006886;GO:0061512;GO:0030326;GO:0045471;GO:0018230;GO:0070126;GO:2000354;GO:0070125;GO:0033574;GO:2001223;GO:0030049;GO:0007186;GO:0006032;GO:0006470;GO:0051260;GO:0045214;GO:0007565;GO:0060539;GO:0006612;GO:0006412;GO:0007517;GO:0030238;GO:0006888;GO:0043066;GO:0046034;GO:0031960;GO:1990637;GO:0035725;GO:0032496;GO:0010469;GO:0036159;GO:0035721
GO:0036158;1.0;0.0;0.4772016191318648;0.0;0.0;0.0;0.4583139373647899;0.5807259789877097;0.5352785747644536;0.0;0.0;0.0;0.0;0.3855773354389354;0.5510738821765236;0.0;0.3855773354389354;0.0;0.0;0.3855773354389354;0.49787201858118535;0.33092665472566934;0.3213522927748928;0.5925963001785468;0.4772016191318648;0.0;0.0;0.0;0.41923666540876925;0.0;0.0;0.0;0.0;0.39749047222676315;0.0;0.0;0.0;0.0;0.0;0.7851474704628364;0.3855773354389354
GO:0034695;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6851918372288787;0.0;0.0;0.0;0.0;0.6717413179177776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6153539438089488;0.559951021149621;0.0;0.6033408104069389;0.0;0.0;0.0
GO:0090114;0.4772016191318648;0.0;1.0;0.0;0.0;0.0;0.4583139373647899;0.4772016191318648;0.531909416035425;0.0;0.0;0.0;0.0;0.3855773354389354;0.4772016191318648;0.0;0.3855773354389354;0.0;0.0;0.3855773354389354;0.49787201858118535;0.30826541773625277;0.3017222364093804;0.503876007032658;0.531909416035425;0.0;0.0;0.0;0.41923666540876925;0.0;0.0;0.0;0.0;0.37068791766510256;0.0;0.0;0.0;0.0;0.0;0.4772016191318648;0.3855773354389354
GO:2000360;0.0;0.0;0.0;1.0;0.5699243087570162;0.3330411532565691;0.34891347949051965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4759708829698615;0.0;0.0;0.38517716952737435;0.0;0.43793535225799224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4942897603630328;0.0;0.0;0.0;0.0;0.0;0.4009283633981119;0.0;0.0
GO:0008285;0.0;0.0;0.0;0.5699243087570162;1.0;0.6439043841189047;0.4584374830757016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.40009263089052943;0.0;0.0;0.4947011731125563;0.0;0.5474593558431742;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6038137639482147;0.0;0.0;0.0;0.0;0.0;0.5104523669832938;0.0;0.0
GO:0033087;0.0;0.0;0.0;0.3330411532565691;0.6439043841189047;1.0;0.2992981439323964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24779206209994026;0.0;0.0;0.3129005969798346;0.0;0.35286749369765613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.40922190180269663;0.0;0.0;0.0;0.0;0.0;0.32865179085057206;0.0;0.0
GO:0008543;0.4583139373647899;0.0;0.4583139373647899;0.34891347949051965;0.4584374830757016;0.2992981439323964;1.0;0.4583139373647899;0.4583139373647899;0.0;0.0;0.0;0.0;0.4583139373647899;0.4583139373647899;0.363305229231202;0.4583139373647899;0.0;0.5001466279259825;0.4583139373647899;0.7035682836080888;0.40366325665152386;0.3940888947007473;0.4849883252655831;0.4583139373647899;0.0;0.0;0.0;0.49197326733462377;0.0;0.0;0.0;0.4209529104644031;0.47022707415261766;0.0;0.0;0.0;0.0;0.500467519885627;0.4583139373647899;0.4583139373647899
GO:0090110;0.5807259789877097;0.0;0.4772016191318648;0.0;0.0;0.0;0.4583139373647899;1.0;0.5352785747644536;0.6794814703845511;0.4719709630347346;0.0;0.0;0.3855773354389354;0.5510738821765236;0.0;0.3855773354389354;0.0;0.0;0.3855773354389354;0.49787201858118535;0.33092665472566934;0.3213522927748928;0.5925963001785468;0.4772016191318648;0.0;0.0;0.6151584622350571;0.41923666540876925;0.0;0.0;0.5679116194030701;0.0;0.39749047222676315;0.0;0.0;0.38280420480179356;0.0;0.0;0.5807259789877097;0.5679116194030701
GO:0044458;0.5352785747644536;0.0;0.531909416035425;0.0;0.0;0.0;0.4583139373647899;0.5352785747644536;1.0;0.0;0.0;0.0;0.0;0.3855773354389354;0.4772016191318648;0.0;0.3855773354389354;0.0;0.0;0.3855773354389354;0.49787201858118535;0.30826541773625277;0.3017222364093804;0.5619529626652469;0.531909416035425;0.0;0.0;0.0;0.41923666540876925;0.0;0.0;0.0;0.0;0.37068791766510256;0.0;0.0;0.0;0.0;0.0;0.5352785747644536;0.3855773354389354
GO:0006886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6794814703845511;0.0;1.0;0.6263735369750756;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7741732381149289;0.0;0.0;0.0;0.6794814703845511;0.0;0.0;0.0;0.0;0.4747439994177621;0.0;0.0;0.0;0.6794814703845511
GO:0061512;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4719709630347346;0.0;0.6263735369750756;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6203145712107148;0.0;0.0;0.0;0.4719709630347346;0.0;0.0;0.0;0.0;0.3282819050278803;0.0;0.0;0.0;0.4719709630347346
GO:0030326;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4730493605834032;0.0;0.0;0.5289562975243407;0.4997237484841964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045471;0.0;0.6851918372288787;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.4922658677840891;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5003745851170956;0.4654633132224285;0.0;0.5349142663286288;0.0;0.0;0.0
