;GO:0036158;GO:0034695;GO:0090114;GO:2000360;GO:0008285;GO:0033087;GO:0008543;GO:0090110;GO:0044458;GO:0006886;GO:0061512;GO:0030326;GO:0045471;GO:0018230;GO:0070126;GO:2000354;GO:0070125;GO:0033574;GO:2001223;GO:0030049;GO:0007186;GO:0006032;GO:0006470;GO:0051260;GO:0045214;GO:0007565;GO:0060539;GO:0006612;GO:0006412;GO:0007517;GO:0030238;GO:0006888;GO:0043066;GO:0046034;GO:0031960;GO:1990637;GO:0035725;GO:0032496;GO:0010469;GO:0036159;GO:0035721
GO:0036158;1.0;0.0;0.49719838362119145;0.0;0.0;0.0;0.2730493135601391;0.6395434374268426;0.5011234925018015;0.0;0.0;0.0;0.0;0.17976464956643093;0.5860427007773776;0.0;0.2316493521386652;0.0;0.0;0.3273785927343422;0.3093780642729371;0.17241471973560354;0.1927125961754097;0.7892174328574127;0.4952729278454069;0.0;0.0;0.0;0.1630981756462713;0.0;0.0;0.0;0.0;0.13260341493339206;0.0;0.0;0.0;0.0;0.0;0.9220530025740127;0.22535455271279292
GO:0034695;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5488069343631192;0.0;0.0;0.0;0.0;0.7514975753383119;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.626914131735198;0.5845082984050439;0.0;0.5286619389324192;0.0;0.0;0.0
GO:0090114;0.49719838362119145;0.0;1.0;0.0;0.0;0.0;0.27536650248636063;0.3761906089821589;0.5048096092990921;0.0;0.0;0.0;0.0;0.1807661024779068;0.5014795534361087;0.0;0.23331499925063515;0.0;0.0;0.33071526666183204;0.3123562305235479;0.17333574537385477;0.1938639702642311;0.517258181879084;0.5913104101877562;0.0;0.0;0.0;0.16392211624394365;0.0;0.0;0.0;0.0;0.1331475379481184;0.0;0.0;0.0;0.0;0.0;0.4972506598345513;0.2269305978099611
GO:2000360;0.0;0.0;0.0;1.0;0.6498053020873713;0.33883219866917086;0.43606213467451044;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4176285093129795;0.0;0.0;0.35958062901489385;0.0;0.4844118371926187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5644810413475775;0.0;0.0;0.0;0.0;0.0;0.44097286958104975;0.0;0.0
GO:0008285;0.0;0.0;0.0;0.6498053020873713;1.0;0.4654782149356472;0.5342247342020562;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4341917267010704;0.0;0.0;0.40452274324644266;0.0;0.6086503722197866;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6837278943013937;0.0;0.0;0.0;0.0;0.0;0.5416139797816337;0.0;0.0
GO:0033087;0.0;0.0;0.0;0.33883219866917086;0.4654782149356472;1.0;0.26328754382675923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20696490961292321;0.0;0.0;0.2574373807681209;0.0;0.28017194410791213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34783080384502973;0.0;0.0;0.0;0.0;0.0;0.26506982759522146;0.0;0.0
GO:0008543;0.2730493135601391;0.0;0.27536650248636063;0.43606213467451044;0.5342247342020562;0.26328754382675923;1.0;0.21009518368910313;0.23660951287281926;0.0;0.0;0.0;0.0;0.17292887119992767;0.2752381873349711;0.3908762368163205;0.22042138848816056;0.0;0.28043611563777915;0.30539359731613946;0.7892385995739524;0.1661167028979308;0.1848780883571793;0.2832832543427398;0.27436445195210263;0.0;0.0;0.0;0.15745125852386924;0.0;0.0;0.0;0.4568046185083803;0.1288463978960198;0.0;0.0;0.0;0.0;0.4900135446969406;0.2730760568715569;0.21471449754859542
GO:0090110;0.6395434374268426;0.0;0.3761906089821589;0.0;0.0;0.0;0.21009518368910313;1.0;0.39337501910601724;0.45006147840909333;0.2693559602778061;0.0;0.0;0.15014486951000913;0.4434655953359001;0.0;0.1846969467644221;0.0;0.0;0.24084936566410892;0.23096307183491474;0.14498271172189783;0.15907153964575335;0.5927154664509305;0.3750872939051871;0.0;0.0;0.38848461854550825;0.1383378106966074;0.0;0.0;0.54306981763133;0.0;0.1157583030367359;0.0;0.0;0.29311704875886085;0.0;0.0;0.6395939678734773;0.5280174264603368
GO:0044458;0.5011234925018015;0.0;0.5048096092990921;0.0;0.0;0.0;0.23660951287281926;0.39337501910601724;1.0;0.0;0.0;0.0;0.0;0.16321575209057487;0.42647874790952955;0.0;0.20488024547899006;0.0;0.0;0.27635011333882764;0.26341286005350334;0.15713389101861958;0.17381917959964113;0.5182373098515131;0.503131104013402;0.0;0.0;0.0;0.1493583473610009;0.0;0.0;0.0;0.0;0.12337584093067136;0.0;0.0;0.0;0.0;0.0;0.5011683578891182;0.19994071358601467
GO:0006886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45006147840909333;0.0;1.0;0.4383672011857028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8573689992417443;0.0;0.0;0.0;0.5758746956381567;0.0;0.0;0.0;0.0;0.30831773569992676;0.0;0.0;0.0;0.45878874732753544
