;GO:0036158;GO:0034695;GO:0090114;GO:2000360;GO:0008285;GO:0033087;GO:0008543;GO:0090110;GO:0044458;GO:0006886;GO:0061512;GO:0030326;GO:0045471;GO:0018230;GO:0070126;GO:2000354;GO:0070125;GO:0033574;GO:2001223;GO:0030049;GO:0007186;GO:0006032;GO:0006470;GO:0051260;GO:0045214;GO:0007565;GO:0060539;GO:0006612;GO:0006412;GO:0007517;GO:0030238;GO:0006888;GO:0043066;GO:0046034;GO:0031960;GO:1990637;GO:0035725;GO:0032496;GO:0010469;GO:0036159;GO:0035721
GO:0036158;1.0;0.0;0.16485919385087416;0.0;0.0;0.0;0.02367479721038503;0.4346693485642224;0.2985394417050995;0.0;0.0;0.0;0.0;0.021397076072284558;0.37975958189889125;0.0;0.023862330053545055;0.0;0.0;0.02230559084393641;0.030747420401147554;0.019714642463442972;0.02565503318376633;0.4530502737291314;0.1896190539201665;0.0;0.0;0.0;0.025808096980223474;0.0;0.0;0.0;0.0;0.024476228226528934;0.0;0.0;0.0;0.0;0.0;0.8977417941126424;0.020209588569859743
GO:0034695;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7928930336154386;0.0;0.0;0.0;0.0;0.7240448639057699;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5811754410539267;0.4294292505707409;0.0;0.5921332906057626;0.0;0.0;0.0
GO:0090114;0.16485919385087416;0.0;1.0;0.0;0.0;0.0;0.021458197157809184;0.15965686769731677;0.2766752997017314;0.0;0.0;0.0;0.0;0.01957001359577429;0.1829490009678756;0.0;0.02161214347188439;0.0;0.0;0.020327253806802243;0.027110350420939105;0.01815312070227472;0.023072344024018556;0.2014914550136702;0.2880598794277622;0.0;0.0;0.0;0.023196066895071223;0.0;0.0;0.0;0.0;0.022114502266200285;0.0;0.0;0.0;0.0;0.0;0.1618684417450976;0.018571933505860526
GO:2000360;0.0;0.0;0.0;1.0;0.23184111264623997;0.1634326497400965;0.06780014531257046;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5871070960992218;0.0;0.0;0.17160386228896235;0.0;0.08500039628043281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23812943096262693;0.0;0.0;0.0;0.0;0.0;0.07879904803538271;0.0;0.0
GO:0008285;0.0;0.0;0.0;0.23184111264623997;1.0;0.5732694326116745;0.10772117508907919;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07300340666900974;0.0;0.0;0.25384007892686056;0.0;0.15876428083438593;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43261755086115394;0.0;0.0;0.0;0.0;0.0;0.13841781477528659;0.0;0.0
GO:0033087;0.0;0.0;0.0;0.1634326497400965;0.5732694326116745;1.0;0.06891564477017115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05092186334953819;0.0;0.0;0.1740668939479032;0.0;0.08676101985983517;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24289884784885507;0.0;0.0;0.0;0.0;0.0;0.08030986120270579;0.0;0.0
GO:0008543;0.02367479721038503;0.0;0.021458197157809184;0.06780014531257046;0.10772117508907919;0.06891564477017115;1.0;0.022774214900071033;0.02385372927394375;0.0;0.0;0.0;0.0;0.02376596059175926;0.02690311676320668;0.06147355044080701;0.02684658547880244;0.0;0.07316929192947007;0.024892068995282617;0.3094139697113847;0.021708291142540363;0.029137244709379416;0.030377087853457923;0.02505713758405306;0.0;0.0;0.0;0.029334839786449775;0.0;0.0;0.0;0.11168884972013399;0.027626143268036946;0.0;0.0;0.0;0.0;0.10542491871537256;0.023155586031973697;0.022309929290988698
GO:0090110;0.4346693485642224;0.0;0.15965686769731677;0.0;0.0;0.0;0.022774214900071033;1.0;0.2882049143523521;0.4797016668168213;0.31445044511000836;0.0;0.0;0.020658743440912678;0.3651774046831811;0.0;0.02294769944426121;0.0;0.0;0.021504402109732573;0.029245452138520353;0.019086148747820095;0.024600849209560755;0.43376968885612893;0.18276919275948533;0.0;0.0;0.41116522726561505;0.02474155794511292;0.0;0.0;0.42027378175207963;0.0;0.02351487944398699;0.0;0.0;0.23506865775790822;0.0;0.0;0.42635504172062594;0.3349800600039013
GO:0044458;0.2985394417050995;0.0;0.2766752997017314;0.0;0.0;0.0;0.02385372927394375;0.2882049143523521;1.0;0.0;0.0;0.0;0.0;0.021543128513277464;0.20357473803495466;0.0;0.024044118941487464;0.0;0.0;0.02246435531032257;0.031049912955874774;0.019838563415758244;0.02586528290592556;0.37320790064898546;0.31852612123672847;0.0;0.0;0.0;0.02602087338594167;0.0;0.0;0.0;0.0;0.02466752857047114;0.0;0.0;0.0;0.0;0.0;0.29259025828384;0.0203398303777047
GO:0006886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4797016668168213;0.0;1.0;0.4873082887323214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7807424643769939;0.0;0.0;0.0;0.6526958890597498;0.0;0.0;0.0;0.0;0.3566624850075362;0.0;0.0;0.0;0.4677360215194343
