;GO:0006083;GO:2001170;GO:0006681;GO:0006289;GO:0006366;GO:0006006;GO:0046459;GO:0051289;GO:0045892;GO:0001701;GO:0030308;GO:0032007;GO:0032008;GO:0019886;GO:0006094;GO:1900181;GO:0006098;GO:1900740;GO:0006014;GO:0006650;GO:0010508;GO:0001676;GO:0043161;GO:0006888;GO:0051693;GO:0010823;GO:0032436;GO:0070317;GO:0030336;GO:0051898;GO:0046718;GO:0009052;GO:0035024;GO:0015695;GO:0035065;GO:0009450;GO:0022904;GO:0006541;GO:0045787;GO:0045785;GO:0006540;GO:0045944;GO:1901723;GO:0045667;GO:0000122;GO:0000165;GO:0006977;GO:0072488;GO:0000083;GO:0035338;GO:0032465;GO:2000973;GO:0045070;GO:0016579;GO:0007043;GO:0030163;GO:0048821;GO:0031929;GO:0007166;GO:0061621;GO:0043456;GO:0006678;GO:0006511;GO:0070373;GO:0006749;GO:0001934;GO:0043065;GO:0050900;GO:0016540;GO:0030511
GO:0006083;1.0;0.0;0.041277906318106045;0.07541337394806208;0.02364269671193163;0.08380019471407478;0.49044642679580147;0.03940633811535304;0.0;0.0;0.0;0.0;0.0;0.0;0.0367210434954374;0.0;0.025108737843036372;0.0034011063842413324;0.08380019471407478;0.09538818096904896;0.0;0.49044642679580147;0.039627128278400536;0.0;0.0040722150276128475;0.0;0.0;0.0;0.0;0.0;0.0;0.07660104818845292;0.0;0.0;0.0;0.062062029762483005;0.18041948051154566;0.4938166359821593;0.0;0.0;0.047255419040333736;0.0;0.0;0.0;0.0;0.05964326214353619;0.003791488894109078;0.0;0.012751624028638353;0.027591404328931635;0.0;0.0;0.0;0.06813775874473171;0.04400936433802891;0.04726206175883302;0.04400936433802891;0.04400936433802891;0.04400936433802891;0.0026544413420600925;0.0;0.05440218987663144;0.08823441511892666;0.0;0.0937233784887205;0.0;0.0;0.04400936433802891;0.0625035752660303;0.0
GO:2001170;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06734026948336899;0.0;0.008745456759698346;0.008745456759698346;0.002909434124340497;0.0;0.0;0.002909434124340497;0.0;0.002909434124340497;0.0;0.0;0.008321876333725255;0.0;0.0;0.0;0.008745456759698346;0.008745456759698346;0.006027440115892496;0.008745456759698346;0.008745456759698346;0.008745456759698346;0.0;0.0;0.008745456759698346;0.0;0.008321876333725255;0.001230396124504369;0.0;0.0;0.002909434124340497;0.0016318245616108585;0.0;0.019781951237803574;0.008745456759698346;0.002909434124340497;0.06734026948336899;0.002909434124340497;0.008745456759698346;0.0;0.019781951237803574;0.0;0.002909434124340497;0.002909434124340497;0.0016318245616108585;0.0;0.0;0.0;0.0;0.002909434124340497;0.002909434124340497;0.0;0.03739070567429941;0.0;0.0;0.05352059140897195;0.0;0.010588996364387671;0.002909434124340497;0.0;0.0;0.002909434124340497
GO:0006681;0.041277906318106045;0.0;1.0;0.07984524962229579;0.04573286750932839;0.019172522706744324;0.11368545131585063;0.010068837428829107;0.0;0.0;0.0;0.0;0.0;0.0;0.019172522706744324;0.0;0.04856868042986564;0.0034011063842413324;0.019172522706744324;0.11368545131585063;0.0;0.11368545131585063;0.05569797002815549;0.0;0.0040722150276128475;0.0;0.0;0.0;0.0;0.0;0.0;0.041277906318106045;0.0;0.0;0.0;0.026194876287509418;0.041277906318106045;0.058018223596183305;0.0;0.0;0.02157167536614518;0.0;0.0;0.0;0.0;0.058018223596183305;0.003791488894109078;0.0;0.010068837428829107;0.027591404328931635;0.0;0.0;0.0;0.058018223596183305;0.010068837428829107;0.058018223596183305;0.010068837428829107;0.010068837428829107;0.010068837428829107;0.0015418714422826521;0.0;0.7546092223027261;0.058018223596183305;0.0;0.08922095734540157;0.0;0.0;0.010068837428829107;0.058018223596183305;0.0
GO:0006289;0.07541337394806208;0.0;0.07984524962229579;1.0;0.19036456900037046;0.03502756688454448;0.07541337394806208;0.01839543402203674;0.0;0.0;0.0;0.0;0.0;0.0;0.03502756688454448;0.0;0.17511747149701656;0.0034011063842413324;0.03502756688454448;0.07541337394806208;0.0;0.07541337394806208;0.08739424272200838;0.0;0.0040722150276128475;0.0;0.0;0.0;0.0;0.0;0.0;0.07541337394806208;0.0;0.0;0.0;0.018636724504631715;0.07541337394806208;0.07541337394806208;0.0;0.0;0.015347481182566115;0.0;0.0;0.0;0.0;0.1315381142909043;0.03265085898797086;0.0;0.012751624028638353;0.027591404328931635;0.0;0.0;0.0;0.15027200014179495;0.01839543402203674;0.05582324751680743;0.01839543402203674;0.01839543402203674;0.01839543402203674;0.005559315714494142;0.0;0.1052319949859917;0.16631774730178706;0.0;0.1458746386345022;0.0;0.0;0.01839543402203674;0.05582324751680743;0.0
GO:0006366;0.02364269671193163;0.0;0.04573286750932839;0.19036456900037046;1.0;0.010981422751069824;0.02364269671193163;0.00576711589335461;0.0;0.0;0.0;0.0;0.0;0.0;0.03352535338530387;0.0;0.16489276734842115;0.0034011063842413324;0.010981422751069824;0.02364269671193163;0.0;0.02364269671193163;0.05214194580361808;0.0;0.0040722150276128475;0.0;0.0;0.0;0.0;0.0;0.0;0.02364269671193163;0.0;0.0;0.0;0.018636724504631715;0.02364269671193163;0.02364269671193163;0.0;0.0;0.015347481182566115;0.0;0.0;0.0;0.0;0.05214194580361808;0.003791488894109078;0.0;0.00576711589335461;0.04602719280714628;0.0;0.0;0.0;0.05214194580361808;0.00576711589335461;0.01750103518009864;0.00576711589335461;0.00576711589335461;0.00576711589335461;0.018305637190890744;0.0;0.04573286750932839;0.05214194580361808;0.0;0.04573286750932839;0.0;0.0;0.00576711589335461;0.01750103518009864;0.0
GO:0006006;0.08380019471407478;0.0;0.019172522706744324;0.03502756688454448;0.010981422751069824;1.0;0.06840640772595621;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19859260051304595;0.0;0.011662361039424767;0.0;0.8644457964605751;0.04430534948866661;0.0;0.06840640772595621;0.018405778889697428;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03557921093273403;0.0;0.0;0.0;0.008656277791581181;0.09710733133516744;0.07449254418969455;0.0;0.0;0.007128509115662461;0.0;0.0;0.0;0.0;0.027702756746886274;0.0;0.0;0.0;0.01281549558087367;0.0;0.0;0.0;0.031648231299633796;0.0;0.04726206175883302;0.0;0.0;0.0;0.0020022872937476093;0.0;0.025268413874199362;0.04098260978517442;0.0;0.0435320916807157;0.0;0.0;0.0;0.0625035752660303;0.0
GO:0046459;0.49044642679580147;0.0;0.11368545131585063;0.07541337394806208;0.02364269671193163;0.06840640772595621;1.0;0.035925006271634904;0.0;0.0;0.0;0.0;0.0;0.0;0.0367210434954374;0.0;0.025108737843036372;0.0034011063842413324;0.06840640772595621;0.26271314053803324;0.0;0.9711083535957651;0.039627128278400536;0.0;0.0040722150276128475;0.0;0.0;0.0;0.0;0.0;0.0;0.07660104818845292;0.0;0.0;0.0;0.062062029762483005;0.14727708673814227;0.45347118306007483;0.0;0.0;0.047255419040333736;0.0;0.0;0.0;0.0;0.05964326214353619;0.003791488894109078;0.0;0.012751624028638353;0.027591404328931635;0.0;0.0;0.0;0.06813775874473171;0.035925006271634904;0.04726206175883302;0.035925006271634904;0.035925006271634904;0.035925006271634904;0.0026544413420600925;0.0;0.14983166687363175;0.08823441511892666;0.0;0.0937233784887205;0.0;0.0;0.035925006271634904;0.0625035752660303;0.0
GO:0051289;0.03940633811535304;0.0;0.010068837428829107;0.01839543402203674;0.00576711589335461;0.0;0.035925006271634904;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006124724384912126;0.011568089437909265;0.0;0.023267848892515063;0.0;0.035925006271634904;0.009666166431303604;0.0;0.013850712776316654;0.0;0.0;0.0;0.0;0.0;0.0;0.018685141032676912;0.0;0.0;0.0;0.0045460190688184675;0.03940633811535304;0.03912126372613741;0.0;0.0;0.00374368050012965;0.0;0.0;0.0;0.0;0.01454866207651827;0.003791488894109078;0.0;0.012751624028638353;0.006730316273314591;0.0;0.0;0.0;0.016620707704463857;0.1749501519541871;0.0;0.03940633811535304;0.03940633811535304;0.03940633811535304;1.9443677566214485E-4;0.0;0.013270217762954303;0.021522845044846663;0.0;0.022861756941136565;0.0;0.0;0.03940633811535304;0.0;0.0
GO:0045892;0.0;0.06734026948336899;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.015136182446102072;0.015136182446102072;0.00503549750813152;0.0;0.0;0.00503549750813152;0.0;0.00503549750813152;0.0;0.0;0.014403071439519554;0.0;0.0;0.0;0.015136182446102072;0.015136182446102072;0.006027440115892496;0.015136182446102072;0.015136182446102072;0.015136182446102072;0.0;0.0;0.015136182446102072;0.0;0.014403071439519554;0.002129505723165616;0.0;0.0;0.00503549750813152;0.002824277217674385;0.0;0.155161534124081;0.015136182446102072;0.00503549750813152;0.8608065279148356;0.00503549750813152;0.015136182446102072;0.0;0.155161534124081;0.0;0.00503549750813152;0.00503549750813152;0.002824277217674385;0.0;0.0;0.0;0.0;0.00503549750813152;0.00503549750813152;0.0;0.03423757401158513;0.0;0.0;0.050816111175404396;0.0;0.014403071439519554;0.00503549750813152;0.0;0.0;0.00503549750813152
GO:0001701;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19255916446793617;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
