;GO:0006083;GO:2001170;GO:0006681;GO:0006289;GO:0006366;GO:0006006;GO:0046459;GO:0051289;GO:0045892;GO:0001701;GO:0030308;GO:0032007;GO:0032008;GO:0019886;GO:0006094;GO:1900181;GO:0006098;GO:1900740;GO:0006014;GO:0006650;GO:0010508;GO:0001676;GO:0043161;GO:0006888;GO:0051693;GO:0010823;GO:0032436;GO:0070317;GO:0030336;GO:0051898;GO:0046718;GO:0009052;GO:0035024;GO:0015695;GO:0035065;GO:0009450;GO:0022904;GO:0006541;GO:0045787;GO:0045785;GO:0006540;GO:0045944;GO:1901723;GO:0045667;GO:0000122;GO:0000165;GO:0006977;GO:0072488;GO:0000083;GO:0035338;GO:0032465;GO:2000973;GO:0045070;GO:0016579;GO:0007043;GO:0030163;GO:0048821;GO:0031929;GO:0007166;GO:0061621;GO:0043456;GO:0006678;GO:0006511;GO:0070373;GO:0006749;GO:0001934;GO:0043065;GO:0050900;GO:0016540;GO:0030511
GO:0006083;1.0;0.0;0.08223166827793495;0.09750339838811639;0.11250659075539249;0.3357113980129965;0.4498938174331342;0.020346083498723314;0.0;0.0;0.0;0.0;0.0;0.0;0.3153451207607955;0.0;0.2898406487733898;0.018793571078130664;0.2653545059689601;0.1067985731687493;0.0;0.520760459800052;0.10608856688646319;0.0;0.01919365610162498;0.0;0.0;0.0;0.0;0.0;0.0;0.08081202740753538;0.0;0.0;0.0;0.40248396257660723;0.09708568040759741;0.38819327160391576;0.0;0.0;0.390838778463551;0.0;0.0;0.0;0.0;0.10563136338004157;0.01989707421866705;0.0;0.01898513217417398;0.08651586007482973;0.0;0.0;0.0;0.10476852744340595;0.02074492990589434;0.1026124464839991;0.018510518396739405;0.01889255409576281;0.026870383757769487;0.46920234642257497;0.0;0.07993741683173482;0.1098294797320534;0.0;0.09354809863782461;0.0;0.0;0.02283247573882513;0.08037879428736816;0.0
GO:2001170;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5073273036361052;0.0;0.23144023436340885;0.20823300720380256;0.07017263604069093;0.0;0.0;0.18527781873819188;0.0;0.0683844064831006;0.0;0.0;0.16951402418990405;0.0;0.0;0.0;0.20271676799005342;0.20922917448562908;0.1718546652159821;0.20488196266643846;0.2378429299039684;0.20606742713510534;0.0;0.0;0.1946663931277029;0.0;0.16505693240624228;0.0444183823966275;0.0;0.0;0.08580680946250666;0.07538475059229331;0.0;0.2880335962552681;0.17761017102130622;0.07701362625671947;0.48874629868452635;0.0839107758465734;0.21107865098640946;0.0;0.20860624815841755;0.0;0.07521217797984642;0.06272948316682497;0.061888032541124835;0.0;0.0;0.0;0.0;0.06878723786738072;0.10298523746473304;0.0;0.6017220355355799;0.0;0.0;0.5332351420400949;0.0;0.46307966662267847;0.08930664049508556;0.0;0.0;0.06878723786738072
GO:0006681;0.08223166827793495;0.0;1.0;0.19548969914398687;0.22825536958680062;0.10634364968210801;0.38773832597796637;0.02186586001337612;0.0;0.0;0.0;0.0;0.0;0.0;0.09942776440597896;0.0;0.41102179724422;0.020082913816025467;0.08272176513255033;0.49715783106922;0.0;0.4535137522993487;0.20654030900570497;0.0;0.020540446236642355;0.0;0.0;0.0;0.0;0.0;0.0;0.390757881745231;0.0;0.0;0.0;0.14415438470787595;0.10447329943105238;0.16870768976108264;0.0;0.0;0.14772358596136712;0.0;0.0;0.0;0.0;0.20557600363469278;0.021348120299372372;0.0;0.02030181390824431;0.09233424620532582;0.0;0.0;0.0;0.2037580576688016;0.02232719199226235;0.21204492651943715;0.019760024566423645;0.020195985138444682;0.02958616570733876;0.42987570010328624;0.0;0.8829961136729301;0.2144566346287448;0.0;0.5233046581559656;0.0;0.0;0.02476402882588814;0.16306232003850576;0.0
GO:0006289;0.09750339838811639;0.0;0.19548969914398687;1.0;0.35016112087254736;0.13315492636560114;0.1097351586160006;0.027173931566996195;0.0;0.0;0.0;0.0;0.0;0.0;0.12248709553493654;0.0;0.2208609578742765;0.024473722121535486;0.09808451403206532;0.14946616864759257;0.0;0.13303970968077575;0.2263164731682705;0.0;0.025156590624984227;0.0;0.0;0.0;0.0;0.0;0.0;0.10265542016933484;0.0;0.0;0.0;0.10382168856481436;0.13042721727147005;0.12535752582170806;0.0;0.0;0.10686966720959637;0.0;0.0;0.0;0.0;0.22496533134002067;0.5808325838107691;0.0;0.024799580381822794;0.11203847178681539;0.0;0.0;0.0;0.22242769116352948;0.027890100447500343;0.18898512797607012;0.023995889000096953;0.02464184778054227;0.040215294405884665;0.23321476010358413;0.0;0.1885815286015919;0.2375436554946996;0.0;0.23118461999415948;0.0;0.0;0.03179879551882853;0.13620397629537123;0.0
GO:0006366;0.11250659075539249;0.0;0.22825536958680062;0.35016112087254736;1.0;0.16258927269421464;0.12897786992845997;0.032910645270208795;0.0;0.0;0.0;0.0;0.0;0.0;0.3008959367141229;0.0;0.25959023758890265;0.02903138354892002;0.11317712471642503;0.18758573812557264;0.0;0.16241752076938198;0.28336911065765036;0.0;0.029997289915375598;0.0;0.0;0.0;0.0;0.0;0.0;0.11942234601607972;0.0;0.0;0.0;0.11927365973713405;0.15874460308993205;0.14860241851289055;0.0;0.0;0.12331408044932783;0.0;0.0;0.0;0.0;0.2812540613987674;0.031751633760864005;0.0;0.029491049503899924;0.2776286159675806;0.0;0.0;0.0;0.2772988251955141;0.03396699170949397;0.2386956627240496;0.028361444245932052;0.029268261899617745;0.05419616042041101;0.3587560548477891;0.0;0.21889285289498675;0.3011932651247042;0.0;0.278454874550992;0.0;0.0;0.03994717022224858;0.16025787282890852;0.0
GO:0006006;0.3357113980129965;0.0;0.10634364968210801;0.13315492636560114;0.16258927269421464;1.0;0.37588654609421274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9192134476088251;0.0;0.37588654609421274;0.0;0.6521844133868208;0.15099569072258154;0.0;0.45644019670759517;0.14958863717632623;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09759641667868942;0.0;0.0;0.0;0.3260745010222447;0.11318490832598498;0.3942440012480068;0.0;0.0;0.3357113980129965;0.0;0.0;0.0;0.0;0.14868657235175897;0.0;0.0;0.0;0.10658572123334235;0.0;0.0;0.0;0.1469926589507156;0.0;0.15478565000417838;0.0;0.0;0.0;0.8691858715029989;0.0;0.10255958184153727;0.15708848309395937;0.0;0.1181788256869445;0.0;0.0;0.0;0.11123010305263467;0.0
GO:0046459;0.4498938174331342;0.0;0.38773832597796637;0.1097351586160006;0.12897786992845997;0.37588654609421274;1.0;0.022705378909716648;0.0;0.0;0.0;0.0;0.0;0.0;0.35053809358690635;0.0;0.3193052053600344;0.020788895273728073;0.2898406487733898;0.518819791989329;0.0;0.6585130073665112;0.12065927457777022;0.0;0.021279553630266138;0.0;0.0;0.0;0.0;0.0;0.0;0.08860924086217015;0.0;0.0;0.0;0.4386999246006442;0.10856243690270467;0.42928135873759865;0.0;0.0;0.3742553538548889;0.0;0.0;0.0;0.0;0.12007169223825091;0.0221476267955128;0.0;0.021023545921079443;0.09551387249136124;0.0;0.0;0.0;0.1189646040859125;0.02320321901899612;0.12401796359175087;0.020443101180450892;0.020910079978701045;0.03114429067970455;0.519165505575673;0.0;0.375889089021113;0.1254919307842131;0.0;0.10415801784063738;0.0;0.0;0.025846348766312914;0.09440042399909426;0.0
GO:0051289;0.020346083498723314;0.0;0.02186586001337612;0.027173931566996195;0.032910645270208795;0.0;0.022705378909716648;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022705378909716648;0.2016553639596565;0.0;0.030662259726366593;0.0;0.027389076325764566;0.030388399798675032;0.0;0.20713759134666143;0.0;0.0;0.0;0.0;0.0;0.0;0.021397076072284558;0.0;0.0;0.0;0.019777817580782155;0.02702195876044606;0.023778223686460598;0.0;0.0;0.020346083498723314;0.0;0.0;0.0;0.0;0.030212715069954956;0.025669975920026882;0.0;0.02417200776646314;0.023305123784276436;0.0;0.0;0.0;0.02988257321393916;0.37684021539452744;0.0;0.02340785110075194;0.024022133124990276;0.038590571190373735;0.023943563482884265;0.0;0.02111024600253506;0.031845657904192824;0.0;0.02575076529299431;0.0;0.0;0.030774309778033852;0.0;0.0
GO:0045892;0.0;0.5073273036361052;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.37033236665059605;0.31428555485902004;0.10461619087708303;0.0;0.0;0.27428537850236373;0.0;0.10069076362213845;0.0;0.0;0.26461965680296173;0.0;0.0;0.0;0.3018869558235312;0.3165603452890307;0.2658475597169498;0.30671400255068326;0.38700250447216433;0.309378400312148;0.0;0.0;0.2843736113738018;0.0;0.249925052138257;0.06097149646562776;0.0;0.0;0.1436313676347693;0.12604312136503557;0.0;0.5730594812118888;0.24938804194842504;0.12058513843001309;0.9353838375615017;0.13839678756159693;0.3208133038077764;0.0;0.33911874841584644;0.0;0.1162263630085154;0.08889167044662898;0.09236404966443872;0.0;0.0;0.0;0.0;0.10156655100741038;0.19927025962291364;0.0;0.2597920245669376;0.0;0.0;0.48285940057202037;0.0;0.3814872421845437;0.15371475432105353;0.0;0.0;0.10156655100741038
GO:0001701;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2896145935034144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
