;GO:0006083;GO:2001170;GO:0006681;GO:0006289;GO:0006366;GO:0006006;GO:0046459;GO:0051289;GO:0045892;GO:0001701;GO:0030308;GO:0032007;GO:0032008;GO:0019886;GO:0006094;GO:1900181;GO:0006098;GO:1900740;GO:0006014;GO:0006650;GO:0010508;GO:0001676;GO:0043161;GO:0006888;GO:0051693;GO:0010823;GO:0032436;GO:0070317;GO:0030336;GO:0051898;GO:0046718;GO:0009052;GO:0035024;GO:0015695;GO:0035065;GO:0009450;GO:0022904;GO:0006541;GO:0045787;GO:0045785;GO:0006540;GO:0045944;GO:1901723;GO:0045667;GO:0000122;GO:0000165;GO:0006977;GO:0072488;GO:0000083;GO:0035338;GO:0032465;GO:2000973;GO:0045070;GO:0016579;GO:0007043;GO:0030163;GO:0048821;GO:0031929;GO:0007166;GO:0061621;GO:0043456;GO:0006678;GO:0006511;GO:0070373;GO:0006749;GO:0001934;GO:0043065;GO:0050900;GO:0016540;GO:0030511
GO:0006083;1.0;0.0;0.1785714285714286;0.1724137931034483;0.13888888888888884;0.25;0.625;0.09999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.17391304347826086;0.0;0.1578947368421053;0.03125;0.25;0.25;0.0;0.625;0.16129032258064513;0.0;0.04166666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.26315789473684215;0.0;0.0;0.0;0.32258064516129037;0.2666666666666667;0.5;0.0;0.0;0.303030303030303;0.0;0.0;0.0;0.0;0.15625;0.03508771929824561;0.0;0.0625;0.16129032258064513;0.0;0.0;0.0;0.19999999999999996;0.11111111111111116;0.1428571428571429;0.11764705882352944;0.11764705882352944;0.125;0.08799999999999997;0.0;0.18518518518518523;0.18518518518518523;0.0;0.25;0.0;0.0;0.11764705882352944;0.15000000000000002;0.0
GO:2001170;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37254901960784315;0.0;0.15000000000000002;0.12765957446808507;0.08163265306122447;0.0;0.0;0.09523809523809523;0.0;0.046511627906976716;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.08823529411764708;0.14634146341463417;0.125;0.14634146341463417;0.13636363636363635;0.12765957446808507;0.0;0.0;0.11764705882352944;0.0;0.17021276595744683;0.031746031746031744;0.0;0.0;0.10256410256410253;0.07894736842105265;0.0;0.18333333333333335;0.13043478260869568;0.09999999999999998;0.3584905660377359;0.07017543859649122;0.07792207792207795;0.0;0.23404255319148937;0.0;0.10256410256410253;0.09090909090909094;0.06666666666666665;0.0;0.0;0.0;0.0;0.10256410256410253;0.10526315789473684;0.0;0.27083333333333337;0.0;0.0;0.2786885245901639;0.0;0.18518518518518523;0.09302325581395354;0.0;0.0;0.07692307692307687
GO:0006681;0.1785714285714286;0.0;1.0;0.22857142857142854;0.19047619047619047;0.16000000000000003;0.2962962962962963;0.06896551724137934;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.2325581395348837;0.0273972602739726;0.16000000000000003;0.3076923076923077;0.0;0.2962962962962963;0.21621621621621623;0.0;0.03508771929824561;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.19047619047619047;0.16666666666666663;0.2857142857142857;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.21052631578947367;0.030303030303030276;0.0;0.04878048780487809;0.125;0.0;0.0;0.0;0.25806451612903225;0.07407407407407407;0.2222222222222222;0.07692307692307687;0.07692307692307687;0.07999999999999996;0.07407407407407407;0.0;0.9523809523809523;0.24242424242424243;0.0;0.36;0.0;0.0;0.07692307692307687;0.23076923076923073;0.0
GO:0006289;0.1724137931034483;0.0;0.22857142857142854;1.0;0.41666666666666663;0.15384615384615385;0.19999999999999996;0.06666666666666665;0.0;0.0;0.0;0.0;0.0;0.0;0.12121212121212122;0.0;0.2857142857142857;0.027027027027026973;0.15384615384615385;0.2068965517241379;0.0;0.19999999999999996;0.2432432432432432;0.0;0.03448275862068961;0.0;0.0;0.0;0.0;0.0;0.0;0.1724137931034483;0.0;0.0;0.0;0.15909090909090906;0.16000000000000003;0.23333333333333328;0.0;0.0;0.15217391304347827;0.0;0.0;0.0;0.0;0.23684210526315785;0.11290322580645162;0.0;0.04761904761904767;0.12195121951219512;0.0;0.0;0.0;0.29032258064516125;0.0714285714285714;0.2142857142857143;0.07407407407407407;0.07407407407407407;0.07692307692307687;0.08955223880597019;0.0;0.23529411764705888;0.2727272727272727;0.0;0.25;0.0;0.0;0.07407407407407407;0.2222222222222222;0.0
GO:0006366;0.13888888888888884;0.0;0.19047619047619047;0.41666666666666663;1.0;0.12121212121212122;0.16216216216216217;0.05405405405405406;0.0;0.0;0.0;0.0;0.0;0.0;0.1578947368421053;0.0;0.24489795918367352;0.024691358024691357;0.12121212121212122;0.16666666666666663;0.0;0.16216216216216217;0.20454545454545459;0.0;0.03076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.13888888888888884;0.0;0.0;0.0;0.13725490196078427;0.125;0.18918918918918914;0.0;0.0;0.13207547169811318;0.0;0.0;0.0;0.0;0.19999999999999996;0.027027027027026973;0.0;0.04081632653061229;0.1777777777777778;0.0;0.0;0.0;0.23684210526315785;0.05714285714285716;0.17142857142857137;0.05882352941176472;0.05882352941176472;0.06060606060606055;0.15037593984962405;0.0;0.19512195121951215;0.22499999999999998;0.0;0.19999999999999996;0.0;0.0;0.05882352941176472;0.17647058823529416;0.0
GO:0006006;0.25;0.0;0.16000000000000003;0.15384615384615385;0.12121212121212122;1.0;0.2941176470588235;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5333333333333333;0.0;0.1428571428571429;0.0;0.7777777777777778;0.23529411764705888;0.0;0.2941176470588235;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17647058823529416;0.0;0.0;0.0;0.15625;0.15384615384615385;0.2777777777777778;0.0;0.0;0.1470588235294118;0.0;0.0;0.0;0.0;0.13793103448275867;0.0;0.0;0.0;0.10344827586206895;0.0;0.0;0.0;0.18181818181818177;0.0;0.25;0.0;0.0;0.0;0.06451612903225812;0.0;0.16666666666666663;0.16666666666666663;0.0;0.16666666666666663;0.0;0.0;0.0;0.2666666666666667;0.0
GO:0046459;0.625;0.0;0.2962962962962963;0.19999999999999996;0.16216216216216217;0.2941176470588235;1.0;0.09090909090909094;0.0;0.0;0.0;0.0;0.0;0.0;0.20833333333333337;0.0;0.17948717948717952;0.030303030303030276;0.2941176470588235;0.42105263157894735;0.0;1.0;0.1875;0.0;0.040000000000000036;0.0;0.0;0.0;0.0;0.0;0.0;0.23809523809523814;0.0;0.0;0.0;0.34375;0.23529411764705888;0.5263157894736843;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.18181818181818177;0.03389830508474578;0.0;0.05882352941176472;0.1515151515151515;0.0;0.0;0.0;0.23076923076923073;0.09999999999999998;0.18181818181818177;0.10526315789473684;0.10526315789473684;0.11111111111111116;0.08661417322834641;0.0;0.3076923076923077;0.2142857142857143;0.0;0.2272727272727273;0.0;0.0;0.10526315789473684;0.19047619047619047;0.0
GO:0051289;0.09999999999999998;0.0;0.06896551724137934;0.06666666666666665;0.05405405405405406;0.0;0.09090909090909094;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.050000000000000044;0.06666666666666665;0.0;0.09523809523809523;0.0;0.09090909090909094;0.0625;0.0;0.09090909090909094;0.0;0.0;0.0;0.0;0.0;0.0;0.09999999999999998;0.0;0.0;0.0;0.05405405405405406;0.1333333333333333;0.08695652173913049;0.0;0.0;0.05128205128205132;0.0;0.0;0.0;0.0;0.06060606060606055;0.036363636363636376;0.0;0.06666666666666665;0.0625;0.0;0.0;0.0;0.07692307692307687;0.3846153846153846;0.0;0.1333333333333333;0.1333333333333333;0.1428571428571429;0.015151515151515138;0.0;0.0714285714285714;0.0714285714285714;0.0;0.09523809523809523;0.0;0.0;0.1333333333333333;0.0;0.0
GO:0045892;0.0;0.37254901960784315;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1578947368421053;0.1333333333333333;0.08510638297872342;0.0;0.0;0.09999999999999998;0.0;0.04761904761904767;0.0;0.0;0.13953488372093026;0.0;0.0;0.0;0.09090909090909094;0.15384615384615385;0.14754098360655743;0.15384615384615385;0.1428571428571429;0.1333333333333333;0.0;0.0;0.12244897959183676;0.0;0.20454545454545459;0.032786885245901676;0.0;0.0;0.10810810810810811;0.08333333333333337;0.0;0.38;0.13636363636363635;0.10526315789473684;0.9444444444444444;0.07272727272727275;0.07999999999999996;0.0;0.5135135135135135;0.0;0.10810810810810811;0.09523809523809523;0.06976744186046513;0.0;0.0;0.0;0.0;0.10810810810810811;0.11111111111111116;0.0;0.20408163265306123;0.0;0.0;0.24590163934426235;0.0;0.16981132075471694;0.09756097560975607;0.0;0.0;0.07999999999999996
GO:0001701;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
