;GO:0006083;GO:2001170;GO:0006681;GO:0006289;GO:0006366;GO:0006006;GO:0046459;GO:0051289;GO:0045892;GO:0001701;GO:0030308;GO:0032007;GO:0032008;GO:0019886;GO:0006094;GO:1900181;GO:0006098;GO:1900740;GO:0006014;GO:0006650;GO:0010508;GO:0001676;GO:0043161;GO:0006888;GO:0051693;GO:0010823;GO:0032436;GO:0070317;GO:0030336;GO:0051898;GO:0046718;GO:0009052;GO:0035024;GO:0015695;GO:0035065;GO:0009450;GO:0022904;GO:0006541;GO:0045787;GO:0045785;GO:0006540;GO:0045944;GO:1901723;GO:0045667;GO:0000122;GO:0000165;GO:0006977;GO:0072488;GO:0000083;GO:0035338;GO:0032465;GO:2000973;GO:0045070;GO:0016579;GO:0007043;GO:0030163;GO:0048821;GO:0031929;GO:0007166;GO:0061621;GO:0043456;GO:0006678;GO:0006511;GO:0070373;GO:0006749;GO:0001934;GO:0043065;GO:0050900;GO:0016540;GO:0030511
GO:0006083;1.0;0.0;0.33408102878899293;0.32311888503567043;0.27536265916367486;0.42343827567360254;0.7380901674406928;0.2326753236593783;0.0;0.0;0.0;0.0;0.0;0.0;0.32937503415488506;0.0;0.30163280749302734;0.08683101647608685;0.4234357428504521;0.42429503693519405;0.0;0.7380901674406928;0.30921378104261027;0.0;0.11249661522365878;0.0;0.0;0.0;0.0;0.0;0.0;0.4396863767498422;0.0;0.0;0.0;0.49259045676409297;0.4430767318484028;0.6512014052461781;0.0;0.0;0.4759765508432577;0.0;0.0;0.0;0.0;0.29972160273911236;0.09672755707627452;0.0;0.15917980622173145;0.3098753710395256;0.0;0.0;0.0;0.36275094189587886;0.251259431888122;0.28947359788163857;0.2617467839966908;0.2608895036163186;0.2723924121280235;0.17640883421449202;0.0;0.34307489263676266;0.3424081123817023;0.0;0.42411291906406073;0.0;0.0;0.26027936614524816;0.30082965387585275;0.0
GO:2001170;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5471541842370792;0.0;0.2881674482879741;0.25312722029388895;0.18190406110562862;0.0;0.0;0.20717302752141406;0.0;0.11001884060113602;0.0;0.0;0.26242182891244087;0.0;0.0;0.0;0.18466722484280138;0.28282191178744936;0.24464666225304185;0.282779478538198;0.26705371620225093;0.25312719407606504;0.0;0.0;0.2368378473565243;0.0;0.3137542750767887;0.08855881473219247;0.0;0.0;0.22037154953550753;0.18418789347655934;0.0;0.32768888579104;0.25746571132358054;0.21561855752798978;0.533055202785277;0.15882960067691196;0.16580789365810966;0.0;0.39402612691856437;0.0;0.22038611448702483;0.19921486904999983;0.15949253327410368;0.0;0.0;0.0;0.0;0.2200226148148411;0.22475680513196275;0.0;0.43758736071556864;0.0;0.0;0.44508820511062297;0.0;0.3313666010655005;0.20319884584250303;0.0;0.0;0.17291516288714642
GO:0006681;0.33408102878899293;0.0;1.0;0.39235626725209094;0.34392015777850066;0.3098618638027517;0.4711850391665419;0.17372200389890916;0.0;0.0;0.0;0.0;0.0;0.0;0.2562999790844949;0.0;0.39637894578163396;0.07707063222322094;0.30986050748452953;0.48372094106431973;0.0;0.4711850391665419;0.37881126573558593;0.0;0.09664034506895218;0.0;0.0;0.0;0.0;0.0;0.0;0.38910465539724043;0.0;0.0;0.0;0.34240845489439253;0.32071530960975486;0.4621338310922832;0.0;0.0;0.3322713067432791;0.0;0.0;0.0;0.0;0.3692378364457235;0.08476871988921161;0.0;0.1291874039910578;0.2535899872298425;0.0;0.0;0.0;0.4308717635839562;0.1838762947786213;0.38602976359757396;0.18943070881679536;0.18898128704191508;0.1949445782400268;0.15377576157263464;0.0;0.9353327386290995;0.411467729460195;0.0;0.5353826642413239;0.0;0.0;0.18866093158381755;0.3974433732487551;0.0
GO:0006289;0.32311888503567043;0.0;0.39235626725209094;1.0;0.5878979384497318;0.29851013569840973;0.35872943864777357;0.1676979270939811;0.0;0.0;0.0;0.0;0.0;0.0;0.24848402824057148;0.0;0.45554145242516086;0.07586165200964078;0.29850887693655886;0.36796816272264693;0.0;0.35872943864777357;0.40934989630539675;0.0;0.09474699084297565;0.0;0.0;0.0;0.0;0.0;0.0;0.3233976695335125;0.0;0.0;0.0;0.2988406952010864;0.30863131752529677;0.40015493745221375;0.0;0.0;0.2901884861504344;0.0;0.0;0.0;0.0;0.39925757373037984;0.22365889260188476;0.0;0.1258261671544901;0.24722345259449305;0.0;0.0;0.0;0.46400911479193346;0.17714105671955824;0.37453097617743714;0.1822903183205276;0.18187410172887727;0.1873907469794418;0.1791011197466067;0.0;0.40060468395149607;0.4436804056781162;0.0;0.41790498798924214;0.0;0.0;0.18157737003645338;0.3852309279588519;0.0
GO:0006366;0.27536265916367486;0.0;0.34392015777850066;0.5878979384497318;1.0;0.25008575469480154;0.30796876182265076;0.14172285130802068;0.0;0.0;0.0;0.0;0.0;0.0;0.29886874393999285;0.0;0.40876746792359553;0.07005345791332161;0.25008487120078166;0.3147531627370882;0.0;0.30796876182265076;0.36146701830905803;0.0;0.08585646077303927;0.0;0.0;0.0;0.0;0.0;0.0;0.2755651002477281;0.0;0.0;0.0;0.2668155209439411;0.25737588867836214;0.3447472895442288;0.0;0.0;0.2598969040240762;0.0;0.0;0.0;0.0;0.3535749036963315;0.07635624199041494;0.0;0.1106146397382972;0.32458398805815736;0.0;0.0;0.0;0.40343137486419983;0.14840888900779323;0.3191838181449665;0.15200624541555896;0.15171672458634766;0.15553635577636976;0.2735679287258182;0.0;0.350241350420613;0.38797572522138846;0.0;0.3574846755780443;0.0;0.0;0.15151018341635378;0.32692234697314965;0.0
GO:0006006;0.42343827567360254;0.0;0.3098618638027517;0.29851013569840973;0.25008575469480154;1.0;0.47058598544968694;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7450980758666734;0.0;0.28046312537682033;0.0;0.8058336319922136;0.4068181859301604;0.0;0.47058598544968694;0.2842392908715209;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33783743598329213;0.0;0.0;0.0;0.2988907964878716;0.31592301752710805;0.45278816085792695;0.0;0.0;0.2873878517832933;0.0;0.0;0.0;0.0;0.2745789213675245;0.0;0.0;0.0;0.22700725297813454;0.0;0.0;0.0;0.33998097790847936;0.0;0.4233294474263807;0.0;0.0;0.0;0.15118414502420208;0.0;0.31924284559635613;0.3185452632093443;0.0;0.32397287698624094;0.0;0.0;0.0;0.4428061006001002;0.0
GO:0046459;0.7380901674406928;0.0;0.4711850391665419;0.35872943864777357;0.30796876182265076;0.47058598544968694;1.0;0.2161284376966216;0.0;0.0;0.0;0.0;0.0;0.0;0.3723670878506775;0.0;0.3312367427523288;0.0844190601975213;0.47058338559876384;0.5902580045585537;0.0;0.9396713693825729;0.34402653446215326;0.0;0.10848104389782745;0.0;0.0;0.0;0.0;0.0;0.0;0.4105186052725853;0.0;0.0;0.0;0.5158052083160135;0.40796154554227354;0.674659551959523;0.0;0.0;0.45844648358872253;0.0;0.0;0.0;0.0;0.33395355109914643;0.09374391089656095;0.0;0.15125737350458704;0.2950985332790765;0.0;0.0;0.0;0.40029290313298976;0.23207272225404646;0.3392458673613352;0.24099112898025093;0.2402642282657133;0.24998635955357465;0.17456253568398125;0.0;0.4832036092263368;0.3790217099195956;0.0;0.39691085420300365;0.0;0.0;0.2397466535879711;0.3516405606695556;0.0
GO:0051289;0.2326753236593783;0.0;0.17372200389890916;0.1676979270939811;0.14172285130802068;0.0;0.2161284376966216;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13249752465165565;0.15174006349946223;0.0;0.22419537778308202;0.0;0.2161284376966216;0.16008991213964016;0.0;0.1983681554055167;0.0;0.0;0.0;0.0;0.0;0.0;0.23296979699762504;0.0;0.0;0.0;0.1408124537661243;0.2870199337564307;0.20849757953836337;0.0;0.0;0.13562750462688053;0.0;0.0;0.0;0.0;0.15491765025770873;0.10000376987770053;0.0;0.16825070621497157;0.16045105264765788;0.0;0.0;0.0;0.18958764056010952;0.5559848959327494;0.0;0.2872082738628264;0.286176425864458;0.3000766603593082;0.04486401447123266;0.0;0.17868184138559487;0.17831359265575014;0.0;0.22409184391144676;0.0;0.0;0.2854424466499561;0.0;0.0
GO:0045892;0.0;0.5471541842370792;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.29967567704486886;0.2619639685112289;0.18825435464382465;0.0;0.0;0.2154502888732101;0.0;0.11231019690783392;0.0;0.0;0.2719302231272674;0.0;0.0;0.0;0.18932644434803553;0.29389893686013846;0.2786821206001838;0.29385311490041915;0.2769084972255593;0.2619639404309082;0.0;0.0;0.24455651630129627;0.0;0.36005640233505826;0.09108805514245304;0.0;0.0;0.229760955770242;0.19239928459420141;0.0;0.5537590352754593;0.266613445071584;0.22459905587777473;0.9735606020461115;0.1636496662064977;0.16955439880530906;0.0;0.6694410892274311;0.0;0.22977678834961104;0.20685670531604008;0.16561303576386638;0.0;0.0;0.0;0.0;0.22938167895525668;0.23453190389329298;0.0;0.35698550274705665;0.0;0.0;0.4073581654273875;0.0;0.3117840469253631;0.21115549101657594;0.0;0.0;0.17864347415590465
GO:0001701;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42362744747754255;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
