;GO:0036376;GO:0045807;GO:0015031;GO:0051928;GO:0050718;GO:1901224;GO:0046854;GO:0060402;GO:0045404;GO:0002755;GO:0030947;GO:0045893;GO:0032729;GO:0098735;GO:0018279;GO:0050830;GO:0071805;GO:0090501;GO:0065003;GO:2001183;GO:1902600;GO:0051260;GO:0007268;GO:0042542;GO:0045416;GO:0009449;GO:1903779;GO:1900426;GO:0061844;GO:0032836;GO:0002407;GO:2000484;GO:0051897;GO:0035666;GO:0007193;GO:0014047;GO:0070509;GO:0043123;GO:0097190;GO:0002063;GO:0002221;GO:0002223;GO:0006813;GO:0006537;GO:0034605;GO:0045672;GO:2000778;GO:0098712;GO:0019221;GO:0006816;GO:1990822;GO:0070588;GO:0071313;GO:2000810;GO:0086064;GO:0098719;GO:0038124;GO:0034162;GO:0031295;GO:0033198;GO:0038123;GO:0048667;GO:0043017;GO:0007249;GO:0001774;GO:0071260;GO:0001932;GO:0140009;GO:0016064;GO:0019731;GO:0050900;GO:0034158;GO:0010881;GO:0010763;GO:0019319;GO:0040037;GO:1902475;GO:1902476;GO:0006883;GO:0006520;GO:0006887;GO:0006401;GO:0030502;GO:0009749;GO:0051607;GO:0032760;GO:0071456;GO:0034146;GO:0019722;GO:0030501;GO:0010575;GO:0071727;GO:0007186;GO:0007187;GO:0090026;GO:0032481;GO:0050806;GO:0034142;GO:0090263;GO:0043277;GO:0043312;GO:0000821;GO:0042102;GO:0038184;GO:0006898;GO:0042742;GO:0097186;GO:0010629;GO:0031668;GO:0032757;GO:0014829;GO:0071320;GO:0055013;GO:0031663;GO:0016045;GO:0010469;GO:0001916;GO:0032755;GO:0071726;GO:0046718;GO:0035860;GO:0030206;GO:0045471;GO:0097421;GO:0045078;GO:0030201;GO:0050776;GO:0034128;GO:0050829;GO:0034123;GO:0050707;GO:0051481;GO:0045630;GO:0007166;GO:0046323;GO:0045356;GO:0045359;GO:0006874;GO:0007204;GO:0045086;GO:0002027;GO:0071222;GO:0045089;GO:0071223;GO:0042130;GO:0045087;GO:0070098;GO:0070374;GO:0006909;GO:0035725;GO:0070779;GO:2000345
GO:0036376;1.0;0.0;0.05688707143973596;0.0;0.0;0.0;0.0;0.04509836196531141;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5821101902693029;0.0;0.0;0.0;0.5821101902693029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06802746461586398;0.11755208490389464;0.0;0.0;0.0;0.0;0.0;0.11755208490389464;0.0;0.0;0.0;0.0;0.02451634593897745;0.0;0.11755208490389464;0.09843825056929374;0.5821101902693029;0.0;0.0;0.0;0.44527727761665475;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03862137378662176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09810221871915589;0.21302916228696472;0.0;0.0;0.05688707143973596;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05688707143973596;0.056185937859846775;0.0;0.0;0.0;0.05688707143973596;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08377181963738549;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05688707143973596;0.8685493875401421;0.06189341778190801;0.0
GO:0045807;0.0;1.0;0.0;0.20803407063688897;0.025928152534440446;0.09987522426819093;0.0;0.009848973441765402;0.028613474470540988;0.019295575792472548;0.06396198673970202;0.01974353259675029;0.06396198673970202;0.0358745847166872;0.0;0.0;0.0;0.0;0.0;0.01385637177260252;0.0;0.0;0.0;0.0;0.028569999332218883;0.004506886104865434;0.0358745847166872;0.03576665056368979;0.0;0.0;0.0;0.034369437862476725;0.10004507709335599;0.01926321886938446;0.06396198673970202;0.0;0.0;0.09975506111888617;0.06396198673970202;0.0;0.019502676762078983;0.012676785936830607;0.0;0.0;0.0;0.02836938079960229;0.04190072322322701;0.003135028159906439;0.06396198673970202;0.0;0.0;0.0;0.0;0.09671679462658013;0.0;0.0;0.019295575792472548;0.019295575792472548;0.06720964993877188;0.0;0.019295575792472548;0.0;0.027862616151386677;0.06396198673970202;0.0;0.0;0.06396198673970202;0.004938708839266023;0.0;0.0;0.0;0.019295575792472548;0.04760501930516281;0.11838026188729142;0.0;0.02669552008070001;0.0;0.0;0.011783620389699014;0.0;0.0;0.0;0.02594075881440594;0.0;0.0;0.06396198673970202;0.0;0.019295575792472548;0.06396198673970202;0.04633109928272434;0.06396198673970202;0.0;0.06396198673970202;0.06396198673970202;0.027756288144971785;0.06396198673970202;0.19160696946142786;0.019295575792472548;0.10084413643145626;0.0;0.0;0.06396198673970202;0.04222772890493259;0.06396198673970202;0.0;0.0;0.0;0.0358745847166872;0.0;0.06396198673970202;0.027049445781133948;0.0;0.0;0.06396198673970202;0.0;0.06396198673970202;0.02180624756021156;0.06396198673970202;0.0;0.0;0.06396198673970202;0.0;0.0;0.0;0.028569999332218883;0.0;0.0358745847166872;0.022447887972257566;0.0;0.05797311627356168;0.08392321114299754;0.011599311636661369;0.009397435657225906;0.06396198673970202;0.0;0.027883495361119375;0.027883495361119375;0.011729367446889141;0.011599311636661369;0.028569999332218883;0.0358745847166872;0.0;0.045818715188530534;0.0;0.0136827178502265;0.0;0.06396198673970202;0.020233460113947156;0.0;0.0;0.0;0.06396198673970202
GO:0015031;0.05688707143973596;0.0;1.0;0.0;0.0;0.0;0.0;0.021824485214644994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06185892354675338;0.0;0.0;0.0;0.07783395603136173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06802746461586398;0.1370166050935565;0.0;0.0;0.0;0.0;0.0;0.1370166050935565;0.0;0.0;0.0;0.0;0.010230076011900893;0.0;0.1370166050935565;0.041075892317271795;0.06394914404972507;0.0;0.0;0.0;0.02916416805497899;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016115761725038556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409356743835762;0.06751541911785222;0.0;0.0;0.1370166050935565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1370166050935565;0.056185937859846775;0.0;0.0;0.0;0.1370166050935565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20177045572443983;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1370166050935565;0.06549664562063465;0.02582662074198429;0.0
GO:0051928;0.0;0.20803407063688897;0.0;1.0;0.025928152534440446;0.03334021611125579;0.0;0.009848973441765402;0.009551712444520317;0.019295575792472548;0.06443234822912236;0.006590760104905454;0.11487857031894742;0.06443234822912236;0.0;0.0;0.0;0.0;0.0;0.01385637177260252;0.0;0.0;0.0;0.0;0.00953719963097976;0.004506886104865434;0.06443234822912236;0.03576665056368979;0.0;0.0;0.0;0.034369437862476725;0.03339691615813532;0.01926321886938446;0.06443234822912236;0.0;0.0;0.0333001034066708;0.06443234822912236;0.0;0.019502676762078983;0.012676785936830607;0.0;0.0;0.0;0.00947022941607041;0.04190072322322701;0.003135028159906439;0.06443234822912236;0.0;0.0;0.0;0.0;0.06443234822912236;0.0;0.0;0.019295575792472548;0.019295575792472548;0.02243583701703053;0.0;0.019295575792472548;0.0;0.00930106190718268;0.06443234822912236;0.0;0.0;0.040961739907883696;0.004938708839266023;0.0;0.0;0.0;0.019295575792472548;0.08403239802881002;0.039517543450326646;0.0;0.014972810344189106;0.0;0.0;0.011783620389699014;0.0;0.0;0.0;0.02594075881440594;0.0;0.0;0.09268371005823739;0.0;0.019295575792472548;0.06443234822912236;0.04633109928272434;0.11487857031894742;0.0;0.06443234822912236;0.06443234822912236;0.009265567631815326;0.11487857031894742;0.07841098973584937;0.019295575792472548;0.03366365709627272;0.0;0.0;0.04296180591019955;0.014096404968237644;0.06443234822912236;0.0;0.0;0.0;0.06443234822912236;0.0;0.11487857031894742;0.04858200655808818;0.0;0.0;0.06443234822912236;0.0;0.06443234822912236;0.02180624756021156;0.11487857031894742;0.0;0.0;0.06443234822912236;0.0;0.0;0.0;0.00953719963097976;0.0;0.06443234822912236;0.012590425967359648;0.0;0.01935250948737135;0.0913060987408985;0.011599311636661369;0.0031370396211797954;0.06443234822912236;0.0;0.009308031777536625;0.009308031777536625;0.011729367446889141;0.011599311636661369;0.00953719963097976;0.06443234822912236;0.0;0.045818715188530534;0.0;0.007674274138326516;0.0;0.06443234822912236;0.006754307064843514;0.0;0.0;0.0;0.06443234822912236
GO:0050718;0.0;0.025928152534440446;0.0;0.025928152534440446;1.0;0.023880774507985026;0.0;0.003371285069018663;0.044307889822839744;0.00797184876263618;0.00797184876263618;0.01974353259675029;0.044307889822839744;0.00797184876263618;0.0;0.0;0.0;0.0;0.0;0.11455641439371322;0.0;0.0;0.0;0.0;0.044307889822839744;0.003371285069018663;0.00797184876263618;0.00797184876263618;0.0;0.0;0.0;0.5501318283735868;0.023880774507985026;0.00797184876263618;0.00797184876263618;0.0;0.0;0.023880774507985026;0.00797184876263618;0.0;0.00797184876263618;0.00797184876263618;0.0;0.0;0.0;0.023880774507985026;0.5501318283735868;0.003135028159906439;0.00797184876263618;0.0;0.0;0.0;0.0;0.00797184876263618;0.0;0.0;0.00797184876263618;0.00797184876263618;0.023880774507985026;0.0;0.00797184876263618;0.0;0.044307889822839744;0.00797184876263618;0.0;0.0;0.00797184876263618;0.003371285069018663;0.0;0.0;0.0;0.00797184876263618;0.010459699284035664;0.023880774507985026;0.0;0.00797184876263618;0.0;0.0;0.003371285069018663;0.0;0.0;0.0;0.00797184876263618;0.0;0.0;0.044307889822839744;0.0;0.00797184876263618;0.00797184876263618;0.02363158359314963;0.044307889822839744;0.0;0.00797184876263618;0.00797184876263618;0.023880774507985026;0.044307889822839744;0.023880774507985026;0.00797184876263618;0.023880774507985026;0.0;0.0;0.00797184876263618;0.023880774507985026;0.00797184876263618;0.0;0.0;0.0;0.004471198884857247;0.0;0.044307889822839744;0.003371285069018663;0.0;0.0;0.00797184876263618;0.0;0.00797184876263618;0.00797184876263618;0.044307889822839744;0.0;0.0;0.00797184876263618;0.0;0.0;0.0;0.044307889822839744;0.0;0.004471198884857247;0.00797184876263618;0.0;0.023880774507985026;0.11455641439371322;0.003371285069018663;0.009397435657225906;0.00797184876263618;0.0;0.044307889822839744;0.044307889822839744;0.003371285069018663;0.003371285069018663;0.044307889822839744;0.00797184876263618;0.0;0.00797184876263618;0.0;0.00797184876263618;0.0;0.00797184876263618;0.020233460113947156;0.0;0.0;0.0;0.00797184876263618
GO:1901224;0.0;0.09987522426819093;0.0;0.03334021611125579;0.023880774507985026;1.0;0.0;0.009848973441765402;0.028613474470540988;0.056860716224778764;0.15739075951875556;0.01974353259675029;0.03334021611125579;0.018699644403220073;0.0;0.0;0.0;0.0;0.0;0.010560619112505611;0.0;0.0;0.0;0.0;0.028569999332218883;0.004506886104865434;0.03334021611125579;0.09824783606169805;0.0;0.0;0.0;0.03165550628683551;0.7933752300574287;0.056765365982764396;0.03334021611125579;0.0;0.0;0.7924206943662939;0.03334021611125579;0.0;0.05747100687323207;0.037356290143857177;0.0;0.0;0.0;0.02836938079960229;0.03859209489323416;0.003135028159906439;0.03334021611125579;0.0;0.0;0.0;0.0;0.03334021611125579;0.0;0.0;0.056860716224778764;0.056860716224778764;0.06720964993877188;0.0;0.056860716224778764;0.0;0.027862616151386677;0.03334021611125579;0.0;0.0;0.03334021611125579;0.004938708839266023;0.0;0.0;0.0;0.056860716224778764;0.03334021611125579;0.09987522426819093;0.0;0.12602282382420069;0.0;0.0;0.011783620389699014;0.0;0.0;0.0;0.018699644403220073;0.0;0.0;0.03334021611125579;0.0;0.056860716224778764;0.03334021611125579;0.03334021611125579;0.03334021611125579;0.0;0.03334021611125579;0.03334021611125579;0.027756288144971785;0.03334021611125579;0.18123305725099956;0.056860716224778764;0.5871787219728573;0.0;0.0;0.03334021611125579;0.04222772890493259;0.03334021611125579;0.0;0.0;0.0;0.018699644403220073;0.0;0.03334021611125579;0.01409953652163406;0.0;0.0;0.03334021611125579;0.0;0.15739075951875556;0.064259230602083;0.03334021611125579;0.0;0.0;0.03334021611125579;0.0;0.0;0.0;0.028569999332218883;0.0;0.03334021611125579;0.10597082291715473;0.0;0.3408310776943639;0.03334021611125579;0.011599311636661369;0.009397435657225906;0.03334021611125579;0.0;0.027883495361119375;0.027883495361119375;0.011729367446889141;0.011599311636661369;0.028569999332218883;0.018699644403220073;0.0;0.09824783606169805;0.0;0.0136827178502265;0.0;0.03334021611125579;0.16072781002879047;0.0;0.0;0.0;0.03334021611125579
GO:0046854;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.009848973441765402;0.0;0.008160075348164186;0.0;0.0;0.0;0.0;0.04122795307497824;0.0;0.015393928619663268;0.06014302953736392;0.015393928619663268;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.01847629617003788;0.0;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.008146391645056629;0.015393928619663268;0.015393928619663268;0.0;0.0;0.015393928619663268;0.015393928619663268;0.008247658094325388;0.005360997232196642;0.0;0.016642594463637025;0.015393928619663268;0.0;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.005466607271036232;0.0;0.015393928619663268;0.0;0.008160075348164186;0.008160075348164186;0.0;0.0;0.008160075348164186;0.015393928619663268;0.0;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.0;0.0;0.0;0.0;0.015393928619663268;0.008160075348164186;0.015343662034222338;0.0;0.029312266494784082;0.0;0.0;0.0;0.011783620389699014;0.06310849171233121;0.015393928619663268;0.02591843463846185;0.0;0.0;0.0;0.0;0.015393928619663268;0.008160075348164186;0.015393928619663268;0.0;0.0;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.0;0.0;0.0;0.008160075348164186;0.0;0.0;0.015393928619663268;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.0;0.010285811140939306;0.015393928619663268;0.015393928619663268;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.015393928619663268;0.033175781013052304;0.0;0.0;0.0;0.06310849171233121;0.0;0.0;0.0;0.0;0.0;0.011599311636661369;0.0;0.015393928619663268;0.0;0.0;0.0;0.011729367446889141;0.011599311636661369;0.0;0.0;0.014148413061266386;0.0;0.015393928619663268;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.0
GO:0060402;0.04509836196531141;0.009848973441765402;0.021824485214644994;0.009848973441765402;0.003371285069018663;0.009848973441765402;0.009848973441765402;1.0;0.004039407483330441;0.008160075348164186;0.009848973441765402;0.002787224368742792;0.009848973441765402;0.013062294694239139;0.009848973441765402;0.0;0.04509836196531141;0.009848973441765402;0.009848973441765402;0.004466072876401372;0.03535202681086086;0.009848973441765402;0.009848973441765402;0.0;0.004033270032275416;0.005977300558602331;0.009848973441765402;0.009848973441765402;0.0;0.009848973441765402;0.009848973441765402;0.004468855717445473;0.009848973441765402;0.008146391645056629;0.009848973441765402;0.03213870555837692;0.10434232160406805;0.009848973441765402;0.009848973441765402;0.009848973441765402;0.008247658094325388;0.005360997232196642;0.04509836196531141;0.004059594901856476;0.009848973441765402;0.004004948410489129;0.005448104426102616;0.010230076011900893;0.009848973441765402;0.10434232160406805;0.03213870555837692;0.10434232160406805;0.005466607271036232;0.009848973441765402;0.009848973441765402;0.04509836196531141;0.008160075348164186;0.008160075348164186;0.009488087970379274;0.0;0.008160075348164186;0.009848973441765402;0.003933407678363187;0.009848973441765402;0.009848973441765402;0.009848973441765402;0.009848973441765402;0.016115761725038556;0.0;0.0;0.009848973441765402;0.008160075348164186;0.013062294694239139;0.009848973441765402;0.0;0.009848973441765402;0.03213870555837692;0.03213870555837692;0.3095744016388718;0.009848973441765402;0.021824485214644994;0.006322232110642076;0.009848973441765402;0.0;0.0;0.009848973441765402;0.009848973441765402;0.008160075348164186;0.009848973441765402;0.009848973441765402;0.009848973441765402;0.009848973441765402;0.009848973441765402;0.009848973441765402;0.003918397192822813;0.009848973441765402;0.009848973441765402;0.008160075348164186;0.009848973441765402;0.021824485214644994;0.021824485214644994;0.009848973441765402;0.005961352380265788;0.009848973441765402;0.021824485214644994;0.0;0.0;0.009848973441765402;0.009848973441765402;0.009848973441765402;0.013062294694239139;0.009848973441765402;0.009848973441765402;0.009848973441765402;0.0;0.009848973441765402;0.009221835360905099;0.009848973441765402;0.009848973441765402;0.0;0.009848973441765402;0.00809250214922688;0.0;0.0;0.004033270032275416;0.009848973441765402;0.009848973441765402;0.009493184304571507;0.0;0.008184152537941795;0.009848973441765402;0.8443923910854719;0.001326650210095822;0.009848973441765402;0.021824485214644994;0.003936355227991496;0.003936355227991496;0.8396849605370275;0.8490998216339185;0.004033270032275416;0.013062294694239139;0.009848973441765402;0.009848973441765402;0.009848973441765402;0.005786404605198473;0.0;0.009848973441765402;0.0028563881776081583;0.021824485214644994;0.04509836196531141;0.02582662074198429;0.009848973441765402
GO:0045404;0.0;0.028613474470540988;0.0;0.009551712444520317;0.044307889822839744;0.028613474470540988;0.0;0.004039407483330441;1.0;0.009551712444520317;0.009551712444520317;0.1408267115985219;0.05308884240188492;0.009551712444520317;0.0;0.0;0.0;0.0;0.0;0.014144549988000818;0.0;0.0;0.0;0.0;0.7298503307241964;0.004039407483330441;0.009551712444520317;0.009551712444520317;0.0;0.0;0.0;0.05308884240188492;0.028613474470540988;0.009551712444520317;0.009551712444520317;0.0;0.0;0.028613474470540988;0.009551712444520317;0.0;0.009551712444520317;0.009551712444520317;0.0;0.0;0.0;0.02836938079960229;0.05308884240188492;0.003135028159906439;0.009551712444520317;0.0;0.0;0.0;0.0;0.009551712444520317;0.0;0.0;0.009551712444520317;0.009551712444520317;0.028613474470540988;0.0;0.009551712444520317;0.0;0.7117794920631363;0.009551712444520317;0.0;0.0;0.04928777742294253;0.004039407483330441;0.0;0.0;0.0;0.009551712444520317;0.009551712444520317;0.028613474470540988;0.0;0.009551712444520317;0.0;0.0;0.004039407483330441;0.0;0.0;0.0;0.009551712444520317;0.0;0.0;0.05308884240188492;0.0;0.009551712444520317;0.009551712444520317;0.028314898815988865;0.05308884240188492;0.0;0.009551712444520317;0.009551712444520317;0.027756288144971785;0.05308884240188492;0.028613474470540988;0.009551712444520317;0.028613474470540988;0.0;0.0;0.02732083502891505;0.028613474470540988;0.009551712444520317;0.0;0.0;0.0;0.012877709386362112;0.0;0.05308884240188492;0.004039407483330441;0.0;0.0;0.009551712444520317;0.0;0.009551712444520317;0.009551712444520317;0.05308884240188492;0.0;0.0;0.009551712444520317;0.0;0.0;0.0;0.7298503307241964;0.0;0.005357302590910357;0.009551712444520317;0.0;0.028613474470540988;0.014144549988000818;0.004039407483330441;0.009397435657225906;0.009551712444520317;0.0;0.7123128731791619;0.7123128731791619;0.004039407483330441;0.004039407483330441;0.7298503307241964;0.009551712444520317;0.0;0.009551712444520317;0.0;0.009551712444520317;0.0;0.009551712444520317;0.10946165633557156;0.0;0.0;0.0;0.009551712444520317
GO:0002755;0.0;0.019295575792472548;0.0;0.019295575792472548;0.00797184876263618;0.056860716224778764;0.008160075348164186;0.008160075348164186;0.009551712444520317;1.0;0.019295575792472548;0.006590760104905454;0.019295575792472548;0.010822377535603424;0.008160075348164186;0.0;0.008160075348164186;0.008160075348164186;0.008160075348164186;0.010560619112505611;0.0;0.008160075348164186;0.008160075348164186;0.0;0.00953719963097976;0.004506886104865434;0.010822377535603424;0.10734656135035313;0.008160075348164186;0.008160075348164186;0.008160075348164186;0.01056719950766053;0.056860716224778764;0.9910756113267447;0.04709164073433045;0.008160075348164186;0.0;0.056860716224778764;0.04709164073433045;0.008160075348164186;0.9893808951390138;0.6477952721792849;0.0;0.004059594901856476;0.008160075348164186;0.02688942356464532;0.012882762400327413;0.003135028159906439;0.04709164073433045;0.0;0.0;0.0;0.005466607271036232;0.019295575792472548;0.008160075348164186;0.0;0.9927403464651253;0.9927403464651253;0.05478715325808889;0.0;0.9927403464651253;0.008160075348164186;0.00930106190718268;0.04709164073433045;0.008160075348164186;0.008160075348164186;0.019295575792472548;0.004938708839266023;0.008160075348164186;0.008160075348164186;0.008160075348164186;0.9927403464651253;0.04709164073433045;0.019295575792472548;0.0;0.019295575792472548;0.0;0.0;0.008160075348164186;0.008160075348164186;0.008160075348164186;0.006322232110642076;0.010822377535603424;0.0;0.008160075348164186;0.019295575792472548;0.008160075348164186;0.9927403464651253;0.04709164073433045;0.019295575792472548;0.019295575792472548;0.008160075348164186;0.04709164073433045;0.04709164073433045;0.027304021265832156;0.019295575792472548;0.019295575792472548;0.9927403464651253;0.056860716224778764;0.0;0.008160075348164186;0.019295575792472548;0.040024817486099915;0.04709164073433045;0.0;0.0;0.0;0.010822377535603424;0.008160075348164186;0.019295575792472548;0.008160075348164186;0.008160075348164186;0.008160075348164186;0.04709164073433045;0.0;0.019295575792472548;0.18997483229520687;0.019295575792472548;0.008160075348164186;0.0;0.04709164073433045;0.00809250214922688;0.0;0.0;0.00953719963097976;0.008160075348164186;0.05439634701412374;0.10291703909091676;0.0;0.42112869627786226;0.019295575792472548;0.008160075348164186;0.03088576274409712;0.04709164073433045;0.0;0.009308031777536625;0.009308031777536625;0.008160075348164186;0.008160075348164186;0.00953719963097976;0.010822377535603424;0.008160075348164186;0.42112869627786226;0.008160075348164186;0.0136827178502265;0.008160075348164186;0.04709164073433045;0.019903771799280025;0.0;0.0;0.0;0.019295575792472548
