;GO:0036376;GO:0045807;GO:0015031;GO:0051928;GO:0050718;GO:1901224;GO:0046854;GO:0060402;GO:0045404;GO:0002755;GO:0030947;GO:0045893;GO:0032729;GO:0098735;GO:0018279;GO:0050830;GO:0071805;GO:0090501;GO:0065003;GO:2001183;GO:1902600;GO:0051260;GO:0007268;GO:0042542;GO:0045416;GO:0009449;GO:1903779;GO:1900426;GO:0061844;GO:0032836;GO:0002407;GO:2000484;GO:0051897;GO:0035666;GO:0007193;GO:0014047;GO:0070509;GO:0043123;GO:0097190;GO:0002063;GO:0002221;GO:0002223;GO:0006813;GO:0006537;GO:0034605;GO:0045672;GO:2000778;GO:0098712;GO:0019221;GO:0006816;GO:1990822;GO:0070588;GO:0071313;GO:2000810;GO:0086064;GO:0098719;GO:0038124;GO:0034162;GO:0031295;GO:0033198;GO:0038123;GO:0048667;GO:0043017;GO:0007249;GO:0001774;GO:0071260;GO:0001932;GO:0140009;GO:0016064;GO:0019731;GO:0050900;GO:0034158;GO:0010881;GO:0010763;GO:0019319;GO:0040037;GO:1902475;GO:1902476;GO:0006883;GO:0006520;GO:0006887;GO:0006401;GO:0030502;GO:0009749;GO:0051607;GO:0032760;GO:0071456;GO:0034146;GO:0019722;GO:0030501;GO:0010575;GO:0071727;GO:0007186;GO:0007187;GO:0090026;GO:0032481;GO:0050806;GO:0034142;GO:0090263;GO:0043277;GO:0043312;GO:0000821;GO:0042102;GO:0038184;GO:0006898;GO:0042742;GO:0097186;GO:0010629;GO:0031668;GO:0032757;GO:0014829;GO:0071320;GO:0055013;GO:0031663;GO:0016045;GO:0010469;GO:0001916;GO:0032755;GO:0071726;GO:0046718;GO:0035860;GO:0030206;GO:0045471;GO:0097421;GO:0045078;GO:0030201;GO:0050776;GO:0034128;GO:0050829;GO:0034123;GO:0050707;GO:0051481;GO:0045630;GO:0007166;GO:0046323;GO:0045356;GO:0045359;GO:0006874;GO:0007204;GO:0045086;GO:0002027;GO:0071222;GO:0045089;GO:0071223;GO:0042130;GO:0045087;GO:0070098;GO:0070374;GO:0006909;GO:0035725;GO:0070779;GO:2000345
GO:0036376;1.0;0.0;0.3288553376658214;0.0;0.0;0.0;0.0;0.31245817304826856;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7794573724576221;0.0;0.0;0.0;0.8160635315134154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3219087855569735;0.5414322976340824;0.0;0.0;0.0;0.0;0.0;0.650182621126504;0.0;0.0;0.0;0.0;0.2961873631617401;0.0;0.559662192734908;0.4177783352483939;0.7470749526020825;0.0;0.0;0.0;0.8232386332449986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3130617703159373;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4177784014403966;0.5518990928348895;0.0;0.0;0.36328370209991867;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36492377935319986;0.24281567858835498;0.0;0.0;0.0;0.37816602067370136;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.39536901830028137;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37816602067370136;0.9420532104124328;0.3551914553425059;0.0
GO:0045807;0.0;1.0;0.0;0.5791759873399941;0.3855773427596093;0.41963016036042244;0.0;0.12363394670760229;0.2926714908786254;0.2859389618854841;0.3919777190767729;0.28766247521932103;0.39243483135016255;0.3131557704829945;0.0;0.0;0.0;0.0;0.0;0.29371683608498983;0.0;0.0;0.0;0.0;0.29267172704207145;0.13151956904518833;0.32595110777890546;0.31009778886587036;0.0;0.0;0.0;0.4163429411166162;0.41963011802846684;0.27966853622475935;0.39139765966024775;0.0;0.0;0.4196301903083614;0.44092064015222504;0.0;0.29936303749418774;0.2735151643651562;0.0;0.0;0.0;0.34951996554967213;0.4247659190534604;0.11697498199977138;0.4230636152084355;0.0;0.0;0.0;0.0;0.5073500356124401;0.0;0.0;0.2859389618854841;0.2859389618854841;0.3478127360900733;0.0;0.2859389618854841;0.0;0.28136096419478296;0.423062725883584;0.0;0.0;0.32008925848074854;0.12403190598151553;0.0;0.0;0.0;0.2859389618854841;0.28622178928294273;0.4943657171077791;0.0;0.3014861117713114;0.0;0.0;0.1731857580320247;0.0;0.0;0.0;0.2643071161951874;0.0;0.0;0.3650522760160819;0.0;0.2859389618854841;0.4066096890437803;0.33025699790386576;0.39243364042075524;0.0;0.44092064015222504;0.4230691932376646;0.3490057414505899;0.39243483135016255;0.4902834563479492;0.2859389618854841;0.4196266899587835;0.0;0.0;0.3410498562131366;0.29873927953617907;0.40669340246727886;0.0;0.0;0.0;0.31392876106922984;0.0;0.39243483135016255;0.17710662580013506;0.0;0.0;0.4230636152084355;0.0;0.39063520889049513;0.2338866079287726;0.3924343401544467;0.0;0.0;0.39141856587492163;0.0;0.0;0.0;0.29267172704207145;0.0;0.3698740519077544;0.2565998684895309;0.0;0.34855648310047416;0.4323590248627393;0.16413873218925515;0.19767310429366736;0.44092064015222504;0.0;0.2813566248305783;0.28135662483057833;0.17318606981780413;0.16413873218925515;0.29267172704207145;0.3253280572842869;0.0;0.3300674250896747;0.0;0.2147538514434723;0.0;0.4066324873512166;0.24412691760604488;0.0;0.0;0.0;0.3641387543058278
GO:0015031;0.3288553376658214;0.0;1.0;0.0;0.0;0.0;0.0;0.21674148867562318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3276331086112803;0.0;0.0;0.0;0.37655883012068125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4290841059873148;0.40582932198058513;0.0;0.0;0.0;0.0;0.0;0.43996557270286957;0.0;0.0;0.0;0.0;0.28531165921674195;0.0;0.4222014423065429;0.41895713516612365;0.3396499937383594;0.0;0.0;0.0;0.300530040023733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3032257083705258;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.41895721090679394;0.36322454872950355;0.0;0.0;0.4379670977729929;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44035303330189207;0.2740509020701088;0.0;0.0;0.0;0.4597810697242801;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4679022382353065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4597810697242801;0.35105153665232425;0.34882348455094847;0.0
GO:0051928;0.0;0.5791759873399941;0.0;1.0;0.3214352027387714;0.32025016636502096;0.0;0.12884769234244617;0.21924671650051875;0.24987076151475054;0.3394575390141843;0.2153379393979694;0.4246968498142276;0.3388194888312581;0.0;0.0;0.0;0.0;0.0;0.2624010505859619;0.0;0.0;0.0;0.0;0.21924690092414054;0.1374355237502299;0.3538482901408287;0.32990059408889;0.0;0.0;0.0;0.34817125750246086;0.32025013205569663;0.2441323381631712;0.33891402130337334;0.0;0.0;0.3202501906373124;0.3857978770006872;0.0;0.26219691736802225;0.23851284709357531;0.0;0.0;0.0;0.26400955881385557;0.35552029426870185;0.12163164744391768;0.36877960135414345;0.0;0.0;0.0;0.0;0.3699611978655286;0.0;0.0;0.24987076151475054;0.24987076151475054;0.262654440161677;0.0;0.24987076151475054;0.0;0.2104286176367474;0.368778756992288;0.0;0.0;0.27308900737674874;0.12927998256083326;0.0;0.0;0.0;0.24987076151475054;0.37944910932565024;0.3965692094371122;0.0;0.25623378667700936;0.0;0.0;0.18359218972368768;0.0;0.0;0.0;0.2823580560042912;0.0;0.0;0.39280991001651944;0.0;0.24987076151475054;0.3532115669534128;0.35281185873192855;0.4246954550239997;0.0;0.3857978770006872;0.36878489737339226;0.27479458704627197;0.4246968498142276;0.3781174466390944;0.24987076151475054;0.32024735366540796;0.0;0.0;0.2922359002550718;0.22398931762054922;0.3532905007442085;0.0;0.0;0.0;0.33972455013152886;0.0;0.4246968498142276;0.18800441274911747;0.0;0.0;0.36877960135414345;0.0;0.3381998030999973;0.24497776811366911;0.42469627453656583;0.0;0.0;0.3389336082058631;0.0;0.0;0.0;0.21924690092414054;0.0;0.40621539944437524;0.21609092943743244;0.0;0.2632447084919069;0.3941570165682393;0.17345707207248096;0.14606910933760803;0.3857978770006872;0.0;0.21042524005207766;0.2104252400520777;0.18359254010457157;0.17345707207248096;0.21924690092414054;0.3531141457565295;0.0;0.3525955164914129;0.0;0.1793225836187877;0.0;0.35323306331232385;0.18160251745782816;0.0;0.0;0.0;0.31352040987268104
GO:0050718;0.0;0.3855773427596093;0.0;0.3214352027387714;1.0;0.25232814591863;0.0;0.0847030399034025;0.3119434053278063;0.1876184099488044;0.21053198915470758;0.19777155590582066;0.3744555367005067;0.21033538820680106;0.0;0.0;0.0;0.0;0.0;0.5068903355139934;0.0;0.0;0.0;0.0;0.31194357744801215;0.08833150099752206;0.2148693712224394;0.1843829220303023;0.0;0.0;0.0;0.8361581711001224;0.2523281306124664;0.1848982877273602;0.21036453979012668;0.0;0.0;0.252328156747046;0.22387950702422718;0.0;0.19330607254121415;0.18218845868413827;0.0;0.0;0.0;0.2885329025708772;0.8476520361487445;0.08152354561206832;0.21918205518157;0.0;0.0;0.0;0.0;0.21951553577022312;0.0;0.0;0.1876184099488044;0.1876184099488044;0.22445918779621685;0.0;0.1876184099488044;0.0;0.30359810551621674;0.21918181647767498;0.0;0.0;0.18786980425140168;0.08488964400628335;0.0;0.0;0.0;0.1876184099488044;0.22552492575152833;0.29372499848967076;0.0;0.18130364344545483;0.0;0.0;0.10535514771864102;0.0;0.0;0.0;0.19132776378718533;0.0;0.0;0.35996124508740907;0.0;0.1876184099488044;0.21468130034655156;0.2662489548756019;0.37445492668387625;0.0;0.22387950702422718;0.21918355237069287;0.23545846911172788;0.3744555367005067;0.2762675940538605;0.1876184099488044;0.2523268911051519;0.0;0.0;0.19490027031825427;0.20294501671076412;0.2147046341689579;0.0;0.0;0.0;0.1685550312053432;0.0;0.3744555367005067;0.10679340105484611;0.0;0.0;0.21918205518157;0.0;0.21014408887253483;0.15445726466322948;0.37445528510095255;0.0;0.0;0.21037057890507943;0.0;0.0;0.0;0.31194357744801215;0.0;0.1834536736706275;0.16404671175449378;0.0;0.2247687014491452;0.6492531188765106;0.10193715715404374;0.19301484437764463;0.22387950702422718;0.0;0.3035948641574501;0.3035948641574501;0.10535526310199737;0.10193715715404374;0.31194357744801215;0.21465249402834363;0.0;0.1912634456088385;0.0;0.1458746541131861;0.0;0.21468765547159363;0.1761719502220711;0.0;0.0;0.0;0.2426124845239265
GO:1901224;0.0;0.41963016036042244;0.0;0.32025016636502096;0.25232814591863;1.0;0.0;0.11452481866899088;0.2709856085592377;0.34774127677948624;0.6090472461649649;0.2666859387908508;0.3414497318620121;0.27257329776780087;0.0;0.0;0.0;0.0;0.0;0.194726625032285;0.0;0.0;0.0;0.0;0.2709858110215841;0.12125960177588552;0.3526368070035402;0.38599292768998705;0.0;0.0;0.0;0.27096992578023643;0.8976623028373726;0.3407368606668052;0.34066428237591956;0.0;0.0;0.8976624415417034;0.37757551473128;0.0;0.3626511760543234;0.33383827773893543;0.0;0.0;0.0;0.3190301903945541;0.276038115593229;0.10878818224804832;0.364404168701627;0.0;0.0;0.0;0.0;0.36532687878291914;0.0;0.0;0.34774127677948624;0.34774127677948624;0.3176072176790187;0.0;0.34774127677948624;0.0;0.26126127528402354;0.36440350889621165;0.0;0.0;0.28533734914256664;0.11486621543613086;0.0;0.0;0.0;0.34774127677948624;0.19011705586426886;0.3866209823806369;0.0;0.4829125788691058;0.0;0.0;0.15582427751381486;0.0;0.0;0.0;0.2348015113274669;0.0;0.0;0.32053041997360193;0.0;0.34774127677948624;0.3521305347297428;0.2933893582589427;0.34144883028122475;0.0;0.37757551473128;0.36440830712875544;0.36097403419349733;0.3414497318620121;0.6739098161542755;0.34774127677948624;0.7952477831071103;0.0;0.0;0.3018760734076511;0.2761795304068187;0.352193316715679;0.0;0.0;0.0;0.2731587360031397;0.0;0.3414497318620121;0.158991244549172;0.0;0.0;0.364404168701627;0.0;0.6072312068585096;0.2988816452790758;0.3414493600074632;0.0;0.0;0.34068011996799313;0.0;0.0;0.0;0.2709858110215841;0.0;0.39304912491450916;0.41741028139006886;0.0;0.6722800453995118;0.27695661009311334;0.14846166361745985;0.2403138719717553;0.37757551473128;0.0;0.2612575337562072;0.2612575337562072;0.1558245299212356;0.14846166361745985;0.2709858110215841;0.28174892614880326;0.0;0.40807658453586215;0.0;0.19853130912874864;0.0;0.3521476329642545;0.5457229782663301;0.0;0.0;0.0;0.3198259218782933
GO:0046854;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.1124985809425684;0.0;0.12666933037642725;0.0;0.0;0.0;0.0;0.33649212529774253;0.0;0.15978884221693618;0.3798327526462869;0.21645778985283418;0.0;0.0;0.2023711854393742;0.20206181203074375;0.0;0.0;0.2830397796420925;0.0;0.0;0.0;0.20108462803521598;0.17265758907952208;0.0;0.0;0.12416770386049186;0.19529367165903214;0.15172648076939427;0.0;0.0;0.21573595145001387;0.21629202347057647;0.131987719955542;0.12170191173535952;0.0;0.2903223246309996;0.19508617595542904;0.0;0.0;0.0;0.2084569401211171;0.0;0.0;0.0;0.1268040040907174;0.0;0.22482072179877466;0.0;0.12666933037642725;0.12666933037642725;0.0;0.0;0.12666933037642725;0.18899762627472938;0.0;0.208456575054217;0.20192429493579928;0.18901881716590946;0.0;0.0;0.0;0.0;0.2080668575999978;0.12666933037642725;0.11048866566289242;0.0;0.2925630151817427;0.0;0.0;0.0;0.15209693481933148;0.42328233176129454;0.2014949903508304;0.30177998346110857;0.0;0.0;0.0;0.0;0.16815990507719789;0.12666933037642725;0.2016584958877302;0.0;0.0;0.155728286979493;0.21573595145001387;0.20845922989030624;0.0;0.0;0.0;0.12666933037642725;0.0;0.0;0.13767288396006178;0.0;0.0;0.20169330947537248;0.0;0.0;0.0;0.0;0.20131575877684363;0.0;0.0;0.1412752077075045;0.19584743476825928;0.2084569401211171;0.0;0.0;0.0;0.0;0.155728286979493;0.0;0.19530247205438975;0.2583514334135702;0.0;0.0;0.0;0.4004296312792849;0.0;0.0;0.0;0.0;0.0;0.1450744011539046;0.0;0.21573595145001387;0.0;0.0;0.0;0.1520971752959088;0.1450744011539046;0.0;0.0;0.14804524729841476;0.0;0.15950061906521268;0.0;0.0;0.2016679771637043;0.0;0.0;0.0;0.0;0.0
GO:0060402;0.31245817304826856;0.12363394670760229;0.21674148867562318;0.12884769234244617;0.0847030399034025;0.11452481866899088;0.1124985809425684;1.0;0.08957395328580062;0.13353385542429783;0.134438751305571;0.0884647030411315;0.13452962263048904;0.1817318680358285;0.10645915849319527;0.0;0.35423914367269627;0.11645966435775391;0.14400778707022727;0.08957036150741908;0.2966330176487529;0.13763401990450158;0.13749085068512482;0.0;0.08957400533382316;0.16010988896067338;0.13743408005684082;0.116586939590226;0.0;0.1370377161723694;0.12321278532314943;0.08956992158170565;0.11452481125036972;0.13148728754184988;0.18329167243484315;0.2671188069711919;0.4805623469880012;0.1145248239173286;0.19607022510929317;0.1439343976752284;0.13782428660143767;0.12945188086410755;0.36806364585790763;0.09507999425038112;0.13422511773245382;0.1014567326201706;0.09086746634377693;0.2342467500546859;0.19161386033006209;0.49097274063494284;0.22291776324707518;0.4342925417930553;0.09793919407271917;0.14065359618146067;0.14766208522776408;0.2957812299978819;0.13353385542429783;0.13353385542429783;0.10111775445406629;0.0;0.13353385542429783;0.13131455038298198;0.08705396865175462;0.1916136342811179;0.13742716669552513;0.13132477971706255;0.11894716849709605;0.24443121245385008;0.0;0.0;0.1402450185015603;0.13353385542429783;0.15100766500594645;0.11672558005450856;0.0;0.11450773607911366;0.2229177882213747;0.2496479200371537;0.5961272756724009;0.12588385630896917;0.28120860661849706;0.09797785577886585;0.1212939281361775;0.0;0.0;0.12892437458184422;0.12090507590221669;0.13353385542429783;0.18735898580414645;0.12129346725203051;0.13452938599611056;0.11434227737372624;0.19607022510929317;0.19161527814623805;0.09230379106663364;0.13452962263048904;0.12620304683207267;0.13353385542429783;0.11452421048375715;0.23184433712844524;0.21372986454646453;0.12372483917596272;0.09090351694234963;0.18738100743683608;0.23711955864102674;0.0;0.0;0.13449540047393002;0.13714502148580435;0.13452962263048904;0.15427229157068686;0.10635341051997668;0.13458504815630215;0.19161386033006209;0.0;0.13417135241356168;0.0965814645668869;0.1345295250313324;0.11434227737372624;0.0;0.1832973532917903;0.0979829668118642;0.0;0.0;0.08957400533382316;0.120998819076722;0.14742228333290203;0.10294357563337024;0.0;0.10126555797323394;0.1164632043837048;0.7489211447987242;0.06654499171439004;0.19607022510929317;0.2173472085171518;0.08705299126511702;0.08705299126511702;0.7399411677417672;0.7834509027387874;0.08957400533382316;0.1857654061983981;0.11014523222672157;0.12125022265730345;0.11636297670876705;0.09092556688684328;0.0;0.18736498350680128;0.07835432821023082;0.23711955864102674;0.3247411694211455;0.19822001548116588;0.12873153002407642
GO:0045404;0.0;0.2926714908786254;0.0;0.21924671650051875;0.3119434053278063;0.2709856085592377;0.0;0.08957395328580062;1.0;0.1994625698010178;0.2288238796928897;0.6431107956616324;0.40701192112079687;0.22859165046709046;0.0;0.0;0.0;0.0;0.0;0.21228958196268008;0.0;0.0;0.0;0.0;0.8844180840936213;0.09364174887842842;0.23395689146139442;0.19826333047263459;0.0;0.0;0.0;0.3299465555976602;0.2709855909058763;0.1963909813342082;0.22862608255861555;0.0;0.0;0.2709856210481896;0.24467886630172006;0.0;0.20590333807099573;0.19333659652343557;0.0;0.0;0.0;0.30742074513508727;0.3347477860289363;0.08602592490244115;0.23907895928336623;0.0;0.0;0.0;0.0;0.23947578816274567;0.0;0.0;0.1994625698010178;0.1994625698010178;0.2391033203456624;0.0;0.1994625698010178;0.0;0.8594290588295607;0.23907867527431154;0.0;0.0;0.4393793318054448;0.08978266253771759;0.0;0.0;0.0;0.1994625698010178;0.17910129258741772;0.27622311461299237;0.0;0.19470745346642832;0.0;0.0;0.11299801357532906;0.0;0.0;0.0;0.20631598255156466;0.0;0.0;0.3899451394068063;0.0;0.1994625698010178;0.23373393994054717;0.2871062640716873;0.4070112004194066;0.0;0.24467886630172006;0.23908074063499943;0.2181665782451437;0.40701192112079687;0.29879122716927026;0.1994625698010178;0.27098416132084113;0.0;0.0;0.375711278333461;0.21484204013132038;0.23376159949643752;0.0;0.0;0.0;0.2739403115753312;0.0;0.40701192112079687;0.11465414880406213;0.0;0.0;0.23907895928336623;0.0;0.22836571978764297;0.1640801082965693;0.4070116238696163;0.0;0.0;0.228633215700446;0.0;0.0;0.0;0.8844180840936213;0.0;0.2009434939840524;0.17494366012726636;0.0;0.23945456952922475;0.276395834305506;0.1090753592168446;0.2012878259856789;0.24467886630172006;0.0;0.8594193681402708;0.859419368140271;0.11299814630661428;0.1090753592168446;0.8844180840936213;0.2336997941079106;0.0;0.2062411945286172;0.0;0.15442818778963072;0.0;0.23374147315561317;0.4673262920863028;0.0;0.0;0.0;0.26279109158045993
GO:0002755;0.0;0.2859389618854841;0.0;0.24987076151475054;0.1876184099488044;0.34774127677948624;0.12666933037642725;0.13353385542429783;0.1994625698010178;1.0;0.31478453478192264;0.1967542433214561;0.2625913337711715;0.20974430451680717;0.11906401325773655;0.0;0.13178599639168442;0.1317135421778527;0.16807743180577256;0.16625340013469198;0.0;0.15945872486746773;0.1592665825557216;0.0;0.19946269703447445;0.14018681803610517;0.21540787904424807;0.43974748748939074;0.14712553719127378;0.15865886436981472;0.19160777132008136;0.1994527141842959;0.3477412513586002;0.9491486098150221;0.3691683542460808;0.12625293880609975;0.0;0.3477412947636094;0.399196300554738;0.16797746791070495;0.9642826162947309;0.8662816965578336;0.0;0.10500860124472206;0.15490090464524758;0.3036378764149808;0.20262908503090676;0.09363958261855407;0.38865060114797456;0.0;0.0;0.0;0.10850710118010289;0.2764886765005427;0.17307658832628886;0.0;0.965514505963777;0.965514505963777;0.3434942024246824;0.0;0.965514505963777;0.15103750387263226;0.1933192678915501;0.38865006823705694;0.21721156456120952;0.15105103694303412;0.22809523971406598;0.09810799130936194;0.15113223075056173;0.13127806155802682;0.22238714897532594;0.965514505963777;0.22939587201081643;0.2678632345612139;0.0;0.2621196820786736;0.0;0.0;0.17262906967784483;0.14389731125509864;0.15891422353998724;0.10855455845378129;0.18664069439131728;0.0;0.14007769392314728;0.2500413382711294;0.13742830930572264;0.965514505963777;0.3786557443805684;0.2332116786505044;0.2625908005441623;0.1290115938630931;0.399196300554738;0.3886539436575982;0.3407715109676144;0.2625913337711715;0.2927334521179959;0.965514505963777;0.34773919275379833;0.0;0.15879125420295834;0.23854235573191046;0.2689156072309217;0.3787072891977052;0.0;0.0;0.0;0.2100907858663583;0.1588027188338987;0.2625913337711715;0.12858884837999346;0.11893175708393265;0.15538045951512341;0.38865060114797456;0.0;0.3140620280705565;0.39103200548778794;0.2625911138432175;0.1290115938630931;0.0;0.3691815601083226;0.10856083255324486;0.0;0.0;0.19946269703447445;0.13754943855240068;0.4065154334707677;0.42119356744413483;0.0;0.6327538055947757;0.22270802785494406;0.16594753879508628;0.28486576862545226;0.399196300554738;0.0;0.19331689172542343;0.19331689172542343;0.1726292967000071;0.16594753879508628;0.19946269703447445;0.21513559441892957;0.12369360894066661;0.7281952265528304;0.13158988094639057;0.2027715251203958;0.16777089197351755;0.3786697826814487;0.2286331368938919;0.0;0.0;0.0;0.24961241963618544
