;GO:0014068;GO:0035162;GO:0015031;GO:1901741;GO:0046854;GO:1902715;GO:1900017;GO:0090290;GO:0032729;GO:0019886;GO:0035556;GO:0035435;GO:1902043;GO:0051260;GO:0030098;GO:0030890;GO:2000484;GO:0051897;GO:0008285;GO:0008284;GO:0043123;GO:0097190;GO:0045787;GO:0045663;GO:0038096;GO:0045944;GO:0050850;GO:0032825;GO:0006814;GO:0030887;GO:0001766;GO:0046641;GO:0019221;GO:0015804;GO:0015889;GO:0050852;GO:0050731;GO:0070228;GO:0016358;GO:0030885;GO:0031295;GO:0031296;GO:0048304;GO:0045954;GO:0002863;GO:0032819;GO:0001934;GO:0032410;GO:0050900;GO:0032496;GO:0050868;GO:0050863;GO:0007172;GO:0045727;GO:1902475;GO:0009235;GO:0045840;GO:0060326;GO:0043029;GO:0050870;GO:0002438;GO:0002317;GO:0001504;GO:0031398;GO:0032760;GO:0019722;GO:0051965;GO:0030500;GO:0007186;GO:0042102;GO:0006898;GO:0042985;GO:0030217;GO:0045580;GO:0010629;GO:0010628;GO:0045066;GO:0031663;GO:0010469;GO:0050766;GO:0032753;GO:0035589;GO:0045589;GO:0051224;GO:0045070;GO:0050776;GO:0045638;GO:0007169;GO:0042089;GO:0007166;GO:0045879;GO:0007204;GO:0045085;GO:0045086;GO:0002669;GO:0048873;GO:0070098;GO:0045087;GO:0043066;GO:0071864;GO:0032733;GO:0071866
GO:0014068;1.0;0.0;0.0;0.3783111771865683;0.0;0.3119245385889649;0.39194718567767745;0.4914608350287896;0.3660416591243969;0.0;0.4056043688051122;0.0;0.6909624239846922;0.0;0.0;0.35648921902902964;0.3119021892796586;0.911846813896294;0.40018012627196836;0.5480725951458674;0.9117487118857633;0.40654062681619485;0.5489471121522947;0.4883728446647569;0.38717075857192546;0.27757328066941783;0.9125403960057692;0.322797854329534;0.0;0.46557417202864687;0.0;0.29896679138151233;0.3929919460226821;0.0;0.0;0.41873678935611497;0.30912144771231453;0.39278250284933514;0.0;0.4059990148236599;0.36275646900561603;0.4120365471091738;0.25488354949601727;0.32138825922371383;0.39232730250180814;0.3571541547166379;0.31978132026294975;0.28386787494055854;0.0;0.0;0.2824021560287493;0.39325358984517866;0.5260618902012864;0.29569073414721403;0.0;0.0;0.40237188945100544;0.0;0.21046728642942522;0.38592950565860784;0.0;0.0;0.20126060014277747;0.3472677920876765;0.3465531139604224;0.3826273799612439;0.39889105543949105;0.3037247161293594;0.4057767743171799;0.3189845585426716;0.0;0.22592759539504093;0.0;0.31566106719302456;0.2856827949874877;0.3555704918334423;0.0;0.39372611006816016;0.634299022367649;0.44014480878018003;0.36634151173910895;0.3529471894620288;0.3086789445509716;0.2694138197551861;0.34005792741284807;0.41039491426832647;0.29818301818149207;0.3815937318016361;0.0;0.4051800174963267;0.5372634736367456;0.1504791625526967;0.21866211923911058;0.2987620536695062;0.29093295923378976;0.21748185209055296;0.3820844891499142;0.0;0.3550981206459164;0.5187697451986211;0.3662488378222692;0.33816112726025094
GO:0035162;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26974311297097747;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3860151792101391;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1871093683708109;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24786772318105102;0.0;0.0;0.0;0.23858143395402406;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0015031;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36568868230453033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43964956312017234;0.0;0.2129933809729193;0.0;0.0;0.5292136933437491;0.5949797027899211;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4251751290720107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.41159430037715633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45848430503352905;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1901741;0.3783111771865683;0.0;0.0;1.0;0.0;0.2915450616919309;0.26366803777614745;0.4427035292135931;0.32727516437923276;0.0;0.36061727453808207;0.0;0.324339061930142;0.0;0.0;0.3301166953607796;0.291525537258709;0.3781004511010375;0.3563231803958914;0.4881206757134928;0.378063219159499;0.36135717308934356;0.4888142144102896;0.6455430431871457;0.2789855626011712;0.2613183413440718;0.3783636619039477;0.44144604899395024;0.0;0.42158811433964677;0.0;0.2801943755766933;0.35061297342580816;0.0;0.0;0.29996581304727016;0.2890948447711314;0.35044625644637517;0.0;0.3609291984476791;0.33548398124453677;0.3772065993736393;0.24119343868242904;0.21957481551278932;0.26390190989322715;0.33068680961118135;0.29839746427793074;0.25467913124189095;0.0;0.0;0.2598336794967491;0.35082121525503207;0.2837506231212165;0.27731483416056607;0.0;0.0;0.45600166453192686;0.0;0.18704949984333064;0.3552089097813208;0.0;0.0;0.17974204387732856;0.3221940141708282;0.3116076445741143;0.34233971302146227;0.5388104015751989;0.32943852463513895;0.3607535502557042;0.2977035834312763;0.0;0.21124842374124855;0.0;0.3817475584578739;0.2561390419887245;0.31887905826298063;0.0;0.35119721746999294;0.3360972214421428;0.49496585937672966;0.327514846275982;0.3183850091900829;0.37403581282134973;0.24298349822672635;0.3063463843550867;0.2935391589264767;0.36238599198087307;0.3415120400725502;0.0;0.36028179676642463;0.28925507911496756;0.13811611838219906;0.20488309480037745;0.28001453427117606;0.3565321712038393;0.19256947545612843;0.34190506285181016;0.0;0.3201342644370745;0.464741161800885;0.32744077345593203;0.3063034330818991
GO:0046854;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.21216445700371003;0.0;0.0;0.20880288912266573;0.19803776371365786;0.0;0.0;0.0;0.0;0.0;0.0;0.2126457477112184;0.0;0.0;0.13318574664669014;0.0;0.0;0.0;0.0;0.0;0.1926920680654275;0.0;0.2056772130629016;0.0;0.0;0.1439175899544366;0.0;0.0;0.20223853629382413;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21805039977230056;0.0;0.0;0.0;0.16327318988397285;0.0;0.0;0.3629228361675125;0.0;0.21231812960329785;0.0;0.0;0.0;0.15549591265837373;0.0;0.0;0.0;0.20034095860948714;0.0;0.0;0.212253086270185;0.0;0.0;0.0;0.1877717558103967;0.0;0.0;0.0;0.18321337214937575;0.20605502337276546;0.0;0.0;0.0;0.18503391982261205;0.0;0.0;0.0;0.0;0.0;0.19980852141438935;0.31349033180176183;0.2119463033188573;0.0;0.15297804125435338;0.0;0.0;0.0;0.0;0.20006131874182156;0.0;0.0;0.0;0.0;0.0
GO:1902715;0.3119245385889649;0.0;0.0;0.2915450616919309;0.0;1.0;0.36147201658772654;0.3544308243918858;0.5094299351575841;0.0;0.28207632898025836;0.0;0.27429046252926853;0.0;0.0;0.27841125490609886;0.895140713487597;0.31178126653408883;0.27944218463547726;0.38295824928114913;0.31175594973308135;0.2825288287704811;0.3833850117582122;0.35282194831715535;0.23618406759559094;0.22782535221189235;0.3119602184395739;0.3190035466033519;0.0;0.3407665456453222;0.0;0.24204120114956942;0.2759180549669541;0.0;0.0;0.25104912124737755;0.24865419675168968;0.2758147959215021;0.0;0.28226714159821165;0.2822191832692164;0.3111732277977909;0.21788945128503517;0.1863365917531621;0.21731275046647858;0.2788166542437357;0.2555053806720594;0.289734595114739;0.0;0.0;0.2164159037044779;0.2760470037646083;0.232756358465744;0.23988945383500596;0.0;0.0;0.30562926552570785;0.0;0.1462098479642866;0.2960487829918705;0.0;0.0;0.14170659173794406;0.27275477340432064;0.41391787141700687;0.2707685001077036;0.3762412591257557;0.25921968811599333;0.28215970150769715;0.2549964719066351;0.0;0.18162401420306443;0.0;0.2750352121770811;0.20334747766999736;0.25326963066397434;0.0;0.27627975156362344;0.26684838803129374;0.4422184668948468;0.4306073888817888;0.25556047773466933;0.2704723759831847;0.43651427520883673;0.2452991565793915;0.2262309510500873;0.2635153455028111;0.2702504639815934;0.0;0.28187102754544935;0.23644725971400796;0.114500442294881;0.2337048302303694;0.35324033791478154;0.2941941102969501;0.14956095275732806;0.27049652017553416;0.0;0.2566862868824814;0.36841743466576315;0.43053046274452106;0.24771770102408233
GO:1900017;0.39194718567767745;0.0;0.0;0.26366803777614745;0.0;0.36147201658772654;1.0;0.3431888917565529;0.6147961167344284;0.0;0.31191601431344257;0.0;0.33128853828582694;0.0;0.0;0.24836687373089641;0.3614459800746065;0.39170697708442115;0.30770563631359066;0.3830904003781181;0.3916645388437957;0.3126428599080549;0.3837073877368599;0.34101460468397415;0.32883830318639945;0.19312701763269444;0.3920070176629143;0.3024010599063218;0.0;0.324968888462507;0.0;0.20808750176966037;0.302127709567614;0.0;0.0;0.35581958172509437;0.21519245705642379;0.30196521273384713;0.0;0.3122223861485322;0.25276019508616177;0.28733799791530523;0.24178082530038453;0.4390808395396849;0.7203349209780211;0.24883294706636505;0.22265353521739153;0.28634091772730697;0.0;0.0;0.21654739166674714;0.30233070859851324;0.29398161543553747;0.2057958501745994;0.0;0.0;0.2805521376120951;0.0;0.21247183617346524;0.2690125457232436;0.0;0.0;0.20309284815301892;0.2419043849393742;0.58178457202554;0.29408825340845807;0.3741695714133513;0.3742646489588083;0.3120498555685711;0.222095770856607;0.0;0.1730144583136185;0.0;0.29573984941521103;0.288187701375458;0.3586805801338242;0.0;0.30269732453333104;0.35499838706717773;0.3070863764849345;0.6153042828197364;0.2710878404763724;0.28915122766686113;0.27164044058058734;0.34290148094011386;0.41459547676936576;0.27925087451409414;0.2932866999148183;0.0;0.31158658796217537;0.3002878552414529;0.15150109692838962;0.2379970174358176;0.34614139614011985;0.3942203171607873;0.2196229255121367;0.2936672581052283;0.0;0.2727536140607392;0.36242734547579997;0.6151472257213716;0.25964140885650877
GO:0090290;0.4914608350287896;0.0;0.0;0.4427035292135931;0.0;0.3544308243918858;0.3431888917565529;1.0;0.4594042306104447;0.0;0.5160561437231062;0.0;0.4041029774266847;0.0;0.0;0.5968493755220553;0.3544019692142109;0.4911052647635973;0.5886627630444078;0.8540554652424452;0.4910424534766996;0.5175726956322535;0.6958019585521843;0.6012732567818211;0.3470136170927823;0.31073524996210167;0.49154941394598456;0.36853649725046694;0.0;0.5670840892935287;0.0;0.48803508393009637;0.495810798795999;0.0;0.0;0.38007933467258115;0.3508161468815886;0.49547747192868763;0.0;0.5166951593332482;0.42155107727973873;0.48959833321051804;0.22142884566929427;0.272075098969658;0.3435852118686725;0.5981398437252048;0.3646097469838385;0.35334768530716587;0.0;0.0;0.33185476227635086;0.4962273331282829;0.37188933427603776;0.3336187671762403;0.0;0.0;0.47601264863544684;0.0;0.268041102921222;0.45317188514206524;0.0;0.0;0.25328502660467683;0.4007785507167142;0.42911763544277587;0.47942644207984364;0.47114882311580164;0.3846504170421702;0.5163352631573404;0.5252800210292085;0.0;0.25650800716260524;0.0;0.3787488850348803;0.35616418469408057;0.44302977843243646;0.0;0.4969799484186347;0.46727220529836544;0.5298010507612356;0.459876649811661;0.4337261950364379;0.3687412259122489;0.3312278118175068;0.41920315800977737;0.4328508072421702;0.35386179787338623;0.4778047518234162;0.0;0.5153694066548641;0.3814017987196992;0.17778165767437387;0.2471831737972124;0.3375337469468367;0.34697876554099094;0.27952295742422695;0.47857442459263244;0.0;0.4369788989525981;0.7970163788838068;0.4597306205396358;0.41160950334032403
GO:0032729;0.3660416591243969;0.0;0.0;0.32727516437923276;0.0;0.5094299351575841;0.6147961167344284;0.4594042306104447;1.0;0.0;0.43738226085320686;0.0;0.29699072222419926;0.0;0.0;0.30402651020004523;0.4303215426287037;0.36575684594746893;0.42914815625185887;0.5338358664105133;0.36570653709451445;0.4388127890304778;0.5350347155797041;0.4555163790923895;0.2943176203489114;0.22518341176666903;0.3661126160267295;0.3624512239954369;0.0;0.427331678264171;0.0;0.24578746913129812;0.41837556069450543;0.0;0.0;0.3242380587863848;0.255761798935652;0.41806402591579467;0.0;0.4379849140209311;0.31063578109110873;0.364550133205225;0.21304620600797833;0.28825487073281847;0.36979752868937915;0.30472518085252853;0.2663706155558745;0.38869988405460904;0.0;0.0;0.2703970533960359;0.4187649264492506;0.3055832126889759;0.24259658957743593;0.0;0.0;0.35369622953638663;0.0;0.2983698908338892;0.3355497777546172;0.0;0.0;0.28019879029477834;0.29439908181078395;0.7836819734606245;0.40311556843593654;0.47065240996440383;0.5212085870649167;0.437645476650922;0.2655727115615419;0.0;0.20575275896196668;0.0;0.38050856152629814;0.39211087418321294;0.4875953425090521;0.0;0.41946863087434577;0.3918651423677769;0.39693600466760426;0.8457441471953703;0.3611177853246222;0.369670807824927;0.3620990422905391;0.4588893536037444;0.4871228969306722;0.3536416865865224;0.40161104939533687;0.0;0.43673478904874274;0.31403145247147407;0.1906341170889963;0.2813109791990156;0.4088021105839028;0.5028213742054145;0.3126663779894674;0.4023249797163182;0.0;0.3640797565106294;0.49454548100671253;0.8454474494943202;0.3410869044961821
GO:0019886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.25201989331149177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1428548349282499;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15848733188222766;0.0;0.0;0.0;0.0;0.1513533199923725;0.17990111838271378;0.0;0.0;0.0;0.0;0.0;0.0;0.29442806895995854;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2830462438322312;0.0;0.27466134701127165;0.17631674589279253;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23210496587371032;0.0;0.0;0.0;0.22362367775519618;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3181192238819049;0.0;0.0;0.0;0.0
