;GO:0007050;GO:0007172;GO:0034395;GO:0006366;GO:0022008;GO:0002001;GO:0006367;GO:0003334;GO:0006879;GO:0006559;GO:0048566;GO:0045893;GO:0030308;GO:0007409;GO:0032729;GO:0031077;GO:0051604;GO:0010976;GO:0050714;GO:0045739;GO:0035397;GO:0007186;GO:0030260;GO:0065004;GO:0021902;GO:0003382;GO:0051260;GO:0042102;GO:0009967;GO:0045657;GO:0030217;GO:0010629;GO:0097011;GO:0050760;GO:0045860;GO:0010628;GO:0043043;GO:0032355;GO:0016486;GO:0032753;GO:0043967;GO:0060586;GO:0033280;GO:0008285;GO:0043123;GO:0097190;GO:0006465;GO:0045666;GO:0046598;GO:0045664;GO:0046632;GO:0045944;GO:0021773;GO:1903988;GO:0048538;GO:0006302;GO:0050850;GO:0000122;GO:0032507;GO:0046641;GO:0019064;GO:0030323;GO:0050731;GO:0050852;GO:0016358;GO:0031295;GO:0050829;GO:0033077;GO:0006032;GO:0006351;GO:0033153;GO:0007169;GO:0042089;GO:0045879;GO:0045954;GO:0045086;GO:0050860;GO:0002669;GO:0043066;GO:0045087;GO:0006508;GO:0006948;GO:0070374;GO:0043065;GO:0035723;GO:0033345;GO:0010524
GO:0007050;1.0;0.07499003071932547;0.06748421709113606;0.03563434452466655;0.02777091059786941;0.02073002640556365;0.03055745991382295;0.023255446653902515;0.06855433319978721;0.02363967470695421;0.0;0.12908148295044056;0.2881919199202535;0.029529119021890586;0.07908735304354196;0.0;0.0;0.10387266909326257;0.10303783065839871;0.08791628600050201;0.056557061894760036;0.12679047622240378;0.0;0.03112262640380578;0.022791514758978015;0.025690128417180193;0.03254130265909306;0.09366326129263751;0.12953378789758674;0.07570543229612542;0.029004436437219668;0.351869640972001;0.023255446653902515;0.17216092921013978;0.11264738814099666;0.11727814386180588;0.031724213845716186;0.0;0.06494863931950774;0.071821916276885;0.02710641583581767;0.05811365651973113;0.0;0.3362453756611397;0.09947629676075398;0.10487539746567265;0.024392175685828594;0.10725502415081078;0.0666223197777781;0.11498933351850524;0.026262607607471563;0.12487799165288754;0.021355193019097305;0.0;0.0;0.030363894834283;0.0864977476059147;0.34602051001304107;0.07007096316516268;0.08020851095418209;0.022791514758978015;0.0;0.09978060000602015;0.09588712928850732;0.025844348333216083;0.08808034790273238;0.0;0.025526913357560133;0.022791514758978015;0.04251311633314027;0.022198607070496666;0.11219440463512301;0.0;0.24138002171279702;0.07336684947307354;0.07751153632691903;0.23222801654703826;0.06117846366953032;0.3496360842548665;0.0;0.0;0.0;0.1027486186940651;0.1144966845343432;0.07802948104606024;0.019742028500090745;0.0882418196214155
GO:0007172;0.07499003071932547;1.0;0.05569691407432494;0.026128885088720657;0.02163663483905982;0.017109163434613224;0.0232914340570394;0.018793571078130664;0.05355519090867833;0.019043711450542553;0.0;0.09188574448380729;0.07585825901243674;0.19174127468403185;0.06169852802378987;0.0;0.0;0.07835020820274757;0.07787428305479532;0.21515851716353304;0.16699146458200834;0.09071887686342082;0.0;0.4986040602110376;0.018489420279622113;0.17199297649591286;0.4158531058901103;0.0723977645115027;0.3443387042357358;0.06118030945748723;0.02237812803356361;0.08186931603793453;0.018793571078130664;0.04707022364997294;0.08324110852693478;0.08271070517163517;0.023963190790218414;0.0;0.05132906949168079;0.05718559252074501;0.17941969426347437;0.046963756519824214;0.0;0.08513011685693718;0.2834362938777412;0.07891936526755448;0.019529053387198653;0.08025934039014344;0.05383991633304158;0.084513027937936;0.02070995544300125;0.08973557308771546;0.017532779044369076;0.0;0.0;0.023178807812114018;0.2543473746856054;0.08693028497092213;0.05447631022655046;0.06408801570823591;0.15625007145252925;0.0;0.0759992494312614;0.23015586598550386;0.17280991816446906;0.06901641438639028;0.0;0.020249741408514595;0.018489420279622113;0.029646180214144644;0.018097294746460605;0.08299349636052453;0.0;0.24705524267232606;0.20633738390941755;0.06235447317662384;0.23957069808045034;0.05022799301474899;0.08758911684772969;0.0;0.0;0.0;0.29048788352901006;0.08424661014832871;0.06268922183041602;0.016430515760039975;0.06911551376350168
GO:0034395;0.06748421709113606;0.05569691407432494;1.0;0.0;0.0;0.0;0.0;0.0;0.048533142893334325;0.0;0.0;0.2678251887389904;0.06818652621592873;0.0;0.05588706559605263;0.0;0.0;0.07019326177596745;0.06981103252214887;0.18858028937732157;0.04361053511999991;0.07996009728690158;0.0;0.0;0.0;0.0;0.0;0.06537761647131816;0.08104250688233487;0.056090591462583377;0.0;0.23203312744410629;0.0;0.15150549462702353;0.1689740826841023;0.2341260334607186;0.0;0.0;0.04669779387121418;0.05215856160843516;0.0;0.043056743319223614;0.0;0.07558637315289629;0.06815770168859436;0.07064973399071632;0.0;0.07172169412910705;0.04936086100569289;0.07509949378271663;0.0;0.3205099927441065;0.0;0.0;0.0;0.0;0.0618039145768774;0.3116346252119662;0.04928839108167835;0.0585250000880146;0.0;0.0;0.155762757486843;0.06645340204223632;0.0;0.06260768318294821;0.0;0.0;0.0;0.0;0.0;0.07389720981182979;0.0;0.06019018150909809;0.0529685836056823;0.17449492203851327;0.0585250000880146;0.046307867842103195;0.0775186751330593;0.0;0.0;0.0;0.15890474730317863;0.0748890469291215;0.0573562907887846;0.0;0.06268922183041602
GO:0006366;0.03563434452466655;0.026128885088720657;0.0;1.0;0.03239410004747184;0.0232017904231567;0.4839353021649278;0.02641198754607074;0.03193593856233253;0.2466363304151501;0.0;0.0;0.0;0.0348119181134181;0.0;0.0;0.21726003204424024;0.0;0.0;0.0;0.0;0.04869443280532809;0.0;0.03704817736496906;0.02581518229491977;0.029597730552548655;0.03907609410483365;0.0;0.0;0.0;0.034085020504321696;0.0;0.02641198754607074;0.0;0.0;0.0;0.4357164993520049;0.0;0.26204878137690624;0.0;0.22708508778140016;0.0;0.0;0.0;0.0;0.03860792343560366;0.2436228735733506;0.0;0.0;0.0;0.030360193118845517;0.0;0.023987756031928202;0.0;0.0;0.36960795363727594;0.0;0.0;0.032761410720580905;0.0;0.02581518229491977;0.0;0.0;0.03470885244727532;0.029802620887177462;0.0;0.0;0.029381296784340833;0.15027032288371592;0.7529976038822191;0.25741616852415206;0.04188220231503106;0.3280553123927814;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28378211179464635;0.0;0.0;0.0;0.027336705055139646;0.19193426542511094;0.03149353179882894
GO:0022008;0.02777091059786941;0.02163663483905982;0.0;0.03239410004747184;1.0;0.019590093105253132;0.028143457056436536;0.2810637128173495;0.025472013565965283;0.022168637735401456;0.20252641192681736;0.0;0.0;0.3510830895649268;0.0;0.18241912838172422;0.0;0.0;0.0;0.0;0.0;0.03510950431755617;0.0;0.028622156260740023;0.275793810787617;0.30850989975709386;0.029817651666838488;0.0;0.0;0.0;0.4165452910280417;0.0;0.021830398825955735;0.0;0.0;0.0;0.029130171860980967;0.0;0.024223378863161345;0.0;0.025189780195476498;0.0;0.0;0.0;0.0;0.029544273788973122;0.02282909188983642;0.0;0.0;0.0;0.37987221021085205;0.0;0.3129038818238883;0.0;0.21935882578886506;0.027979184589798988;0.0;0.0;0.025994413915328744;0.0;0.02142108215561937;0.19194762723244513;0.0;0.027205568148847916;0.213768158189247;0.0;0.0;0.3699423670826849;0.02142108215561937;0.03798070750295079;0.020896512239237695;0.03142422974036005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02245831351122849;0.018705448137412227;0.025189780195476498
GO:0002001;0.02073002640556365;0.017109163434613224;0.0;0.0232017904231567;0.019590093105253132;1.0;0.02093690964568773;0.017230094564966998;0.019421595251349472;0.017440114187681783;0.0;0.0;0.0;0.02044898396350942;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.024562408806052934;0.0;0.021200691870145665;0.01697409998357078;0.01853129652496056;0.021849572953508645;0.0;0.0;0.0;0.020195985138444682;0.0;0.017230094564966998;0.0;0.0;0.0;0.021478137770245764;0.0;0.01868714032575525;0.0;0.01925708380277638;0.0;0.0;0.0;0.0;0.02170242042218144;0.017846288321375487;0.0;0.0;0.0;0.018827336441713426;0.0;0.016164404869870686;0.15238800169563174;0.0;0.020845858660619696;0.0;0.0;0.1790781424710303;0.0;0.01697409998357078;0.0;0.0;0.020413377208106327;0.018611407797757263;0.0;0.0;0.018446220176376486;0.01697409998357078;0.025933973164561742;0.016643039333390182;0.022699990853089706;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01761889629646255;0.015222863394942618;0.01925708380277638
GO:0006367;0.03055745991382295;0.0232914340570394;0.0;0.4839353021649278;0.028143457056436536;0.02093690964568773;1.0;0.023516124006709313;0.027797000839729302;0.21914274944174647;0.0;0.0;0.0;0.02995068950001255;0.0;0.0;0.1850568840041878;0.0;0.0;0.0;0.0;0.03968467009319631;0.0;0.03159128480165043;0.023041839171859955;0.02600861888682059;0.03305401291137094;0.0;0.0;0.0;0.02941105567311055;0.0;0.023516124006709313;0.0;0.0;0.0;0.370279463101736;0.0;0.2298956002061422;0.0;0.15985199524586308;0.0;0.0;0.0;0.0;0.0327184044354938;0.21559055983168046;0.0;0.0;0.0;0.026595542702472184;0.0;0.02157480869171149;0.0;0.0;0.31651441147028025;0.0;0.0;0.028420285631100748;0.0;0.023041839171859955;0.0;0.0;0.029874367218199777;0.02616669811840442;0.0;0.0;0.025841345036287208;0.13412667679946788;0.5792852777323053;0.23048887562438997;0.03503988184904112;0.29051607706031574;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23122484644816582;0.0;0.0;0.0;0.024246378871424876;0.17409973167062695;0.027461233317984602
GO:0003334;0.023255446653902515;0.018793571078130664;0.0;0.02641198754607074;0.2810637128173495;0.017230094564966998;0.023516124006709313;1.0;0.021621364435832364;0.019193656101624983;0.22773155907165143;0.0;0.0;0.2948648349234007;0.0;0.2079638348515654;0.0;0.0;0.0;0.0;0.0;0.02818958598734345;0.0;0.023849417185646194;0.23986838017026485;0.26423968646639934;0.02467371557432824;0.0;0.0;0.0;0.29078508328671054;0.0;0.018939587432658576;0.0;0.0;0.0;0.02420109456365716;0.0;0.020714994840789015;0.0;0.021417671458441475;0.0;0.0;0.0;0.0;0.024486227758153543;0.01968676996160056;0.0;0.0;0.0;0.26892283795925376;0.0;0.22736769833890685;0.0;0.24386896221132456;0.02340131964941717;0.0;0.0;0.021996595440112225;0.0;0.01863073091991696;0.21739926105169122;0.0;0.022857687078178996;0.23854977393845275;0.0;0.0;0.2628968104971969;0.01863073091991696;0.03001116373548947;0.018232653144588034;0.025763663972666148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019410420868698968;0.016542012253947143;0.021417671458441475
GO:0006879;0.06855433319978721;0.05355519090867833;0.048533142893334325;0.03193593856233253;0.025472013565965283;0.019421595251349472;0.027797000839729302;0.021621364435832364;1.0;0.021953107607178064;0.0;0.0877756241307712;0.06950167467907149;0.026943466924689418;0.06330696445162537;0.0;0.0;0.07224415147902775;0.07171767114668737;0.062041810603175034;0.04635950076046049;0.0863927713138046;0.0;0.028263888903342953;0.021219776862578924;0.023710544467678694;0.029429034107523226;0.06575061424565974;0.0880479735534338;0.054030204838101385;0.026505966132599812;0.08914143448385917;0.021621364435832364;0.04635950076046049;0.0777300977801504;0.09028790998888786;0.028759156268295664;0.0;0.27261456209081697;0.057929353059023185;0.02491187050520028;0.812544692075802;0.0;0.079886471769822;0.06946266752557201;0.07287545939371144;0.022600594379872017;0.07436907938620513;0.054030204838101385;0.0791797038772275;0.024197360767429735;0.08523408743628896;0.01996929177207435;0.0;0.0;0.027636736470485982;0.061120330499753905;0.08196133678200875;0.29231928902900317;0.057005747171659606;0.021219776862578924;0.0;0.06965590845738479;0.06717536234481353;0.02384185214477439;0.062148230163136864;0.0;0.023571445664121594;0.021219776862578924;0.037352425195922;0.020704901455138494;0.07744900869450995;0.0;0.05907970678876186;0.05907970678876186;0.055226623899512925;0.057005747171659606;0.049901796351431466;0.08272561455577898;0.0;0.0;0.0;0.0715350976426385;0.07887527159307461;0.05556898796092361;0.018551764961999846;0.610723513932265
GO:0006559;0.02363967470695421;0.019043711450542553;0.0;0.2466363304151501;0.022168637735401456;0.017440114187681783;0.21914274944174647;0.019193656101624983;0.021953107607178064;1.0;0.0;0.0;0.0;0.023274895928415428;0.0;0.0;0.20534255759131986;0.0;0.0;0.0;0.0;0.028756141138988375;0.0;0.024253693733463998;0.01887652695603444;0.02082234684436629;0.025106674436893597;0.0;0.0;0.0;0.02294769944426121;0.0;0.019193656101624983;0.0;0.0;0.0;0.20741625000860628;0.0;0.17709959792843394;0.0;0.18319831358075558;0.0;0.0;0.0;0.0;0.024912574935073352;0.16818630977370344;0.0;0.0;0.0;0.021196850970869326;0.0;0.01788048761237731;0.0;0.0;0.21805511848962544;0.0;0.0;0.022340044546693597;0.0;0.01887652695603444;0.0;0.0;0.02322877904638956;0.020923545221878833;0.0;0.0;0.020714994840789015;0.6302905034537069;0.2809656639278901;0.16927147422734468;0.026236085359516652;0.16743504010896854;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24245403942003155;0.0;0.0;0.0;0.01967736774486301;0.5994718012625904;0.02174314637983691
