;GO:0019319;GO:0014068;GO:0045727;GO:0061098;GO:0051051;GO:0006882;GO:0046854;GO:0045840;GO:0006637;GO:0002237;GO:0001666;GO:0016055;GO:0006919;GO:0051209;GO:2001244;GO:0032600;GO:0007265;GO:0009967;GO:0042104;GO:0030217;GO:0032913;GO:0010629;GO:0002768;GO:2000768;GO:0045066;GO:0000390;GO:0032597;GO:0072139;GO:0001959;GO:0051897;GO:0032753;GO:0051898;GO:0043406;GO:0038095;GO:0045589;GO:0097190;GO:0097193;GO:0045944;GO:0050850;GO:0030206;GO:0043491;GO:0001920;GO:0046641;GO:0045070;GO:0050852;GO:0050853;GO:0031295;GO:0006470;GO:0007169;GO:0038083;GO:0042089;GO:0048304;GO:0006631;GO:0045954;GO:1902108;GO:0007204;GO:0050862;GO:0002863;GO:0045086;GO:0045087;GO:0043066;GO:0072112;GO:0050900;GO:0032733
GO:0019319;1.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.16666666666666666;0.375;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0014068;0.0;1.0;0.36363636363636365;0.26666666666666666;0.2222222222222222;0.06666666666666667;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.75;0.0;0.0;0.7142857142857143;0.23076923076923078;0.0;0.16666666666666666;0.18181818181818182;0.3;0.2727272727272727;0.0;0.0;0.0;0.0;0.5;0.75;0.3;0.5555555555555556;0.6666666666666666;0.0;0.23076923076923078;0.3;0.0;0.25;0.75;0.0;0.0;0.3333333333333333;0.23076923076923078;0.2727272727272727;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.3;0.0;0.3;0.0;0.058823529411764705;0.5555555555555556;0.4444444444444444;0.2727272727272727;0.0;0.25;0.0;0.0;0.3
GO:0045727;0.0;0.36363636363636365;1.0;0.5454545454545454;0.2222222222222222;0.06666666666666667;0.0;0.4;0.0;0.0;0.0;0.2727272727272727;0.46153846153846156;0.3;0.36363636363636365;0.0;0.2727272727272727;0.4444444444444444;0.3076923076923077;0.0;0.16666666666666666;0.625;0.3;0.36363636363636365;0.0;0.0;0.0;0.0;0.3;0.36363636363636365;0.3;0.25;0.5454545454545454;0.0;0.25;0.3333333333333333;0.3;0.6666666666666666;0.36363636363636365;0.0;0.3;0.4444444444444444;0.3076923076923077;0.2727272727272727;0.0;0.0;0.3333333333333333;0.0;0.2727272727272727;0.0;0.0;0.45454545454545453;0.0;0.3;0.0;0.058823529411764705;0.36363636363636365;0.3;0.6666666666666666;0.0;0.2727272727272727;0.0;0.0;0.3
GO:0061098;0.0;0.26666666666666666;0.5454545454545454;1.0;0.09090909090909091;0.0625;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.375;0.0;0.26666666666666666;0.0;0.0;0.3076923076923077;0.23529411764705882;0.0;0.07142857142857142;0.3076923076923077;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.21428571428571427;0.26666666666666666;0.21428571428571427;0.1875;0.7;0.0;0.1875;0.0;0.0;0.35714285714285715;0.26666666666666666;0.0;0.0;0.3076923076923077;0.23529411764705882;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.21428571428571427;0.0;0.05555555555555555;0.26666666666666666;0.21428571428571427;0.46153846153846156;0.0;0.2;0.0;0.0;0.21428571428571427
GO:0051051;0.0;0.2222222222222222;0.2222222222222222;0.09090909090909091;1.0;0.08333333333333333;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.18181818181818182;0.42857142857142855;0.2222222222222222;0.0;0.0;0.2857142857142857;0.18181818181818182;0.0;0.375;0.42857142857142855;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.2857142857142857;0.2222222222222222;0.25;0.375;0.2;0.0;0.2;0.0;0.0;0.2;0.2222222222222222;0.0;0.0;0.5;0.18181818181818182;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.25;0.0;0.07142857142857142;0.2222222222222222;0.25;0.2222222222222222;0.0;0.375;0.0;0.0;0.25
GO:0006882;0.0;0.06666666666666667;0.06666666666666667;0.0625;0.08333333333333333;1.0;0.08333333333333333;0.06666666666666667;0.1;0.0;0.0;0.125;0.058823529411764705;0.46153846153846156;0.06666666666666667;0.0;0.125;0.07692307692307693;0.058823529411764705;0.0;0.06666666666666667;0.07142857142857142;0.125;0.06666666666666667;0.0;0.125;0.0;0.0;0.07692307692307693;0.06666666666666667;0.07142857142857142;0.06666666666666667;0.0625;0.125;0.0625;0.125;0.125;0.0625;0.06666666666666667;0.125;0.125;0.07692307692307693;0.058823529411764705;0.06666666666666667;0.125;0.125;0.0;0.08333333333333333;0.125;0.07142857142857142;0.0;0.07142857142857142;0.1;0.07142857142857142;0.125;0.6;0.06666666666666667;0.07142857142857142;0.06666666666666667;0.0;0.06666666666666667;0.0;0.0;0.07142857142857142
GO:0046854;0.1;0.0;0.0;0.0;0.0;0.08333333333333333;1.0;0.0;0.375;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.14285714285714285;0.0;0.0;0.2857142857142857;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.0;0.4444444444444444;0.14285714285714285;0.5;0.0;0.0;0.42857142857142855;0.0;0.14285714285714285;0.07142857142857142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045840;0.0;0.36363636363636365;0.4;0.2857142857142857;0.2222222222222222;0.06666666666666667;0.0;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.3;0.36363636363636365;0.0;0.0;0.4444444444444444;0.3076923076923077;0.0;0.16666666666666666;0.18181818181818182;0.3;0.36363636363636365;0.0;0.0;0.0;0.0;0.3;0.36363636363636365;0.3;0.25;0.3333333333333333;0.0;0.25;0.3333333333333333;0.3;0.25;0.36363636363636365;0.0;0.3;0.3;0.3076923076923077;0.2727272727272727;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.3;0.0;0.3;0.0;0.058823529411764705;0.36363636363636365;0.3;0.36363636363636365;0.0;0.2727272727272727;0.0;0.0;0.3
GO:0006637;0.25;0.0;0.0;0.0;0.0;0.1;0.375;0.0;1.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.2;0.0;0.0;0.4;0.2;0.0;0.0;0.0;0.2;0.2;0.0;0.42857142857142855;0.2;0.3333333333333333;0.0;0.0;0.3333333333333333;0.0;0.2;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0002237;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0
GO:0001666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0
GO:0016055;0.0;0.0;0.2727272727272727;0.0;0.0;0.125;0.14285714285714285;0.0;0.2;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.1111111111111111;0.0;0.0;0.2;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006919;0.0;0.3076923076923077;0.46153846153846156;0.375;0.18181818181818182;0.058823529411764705;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;1.0;0.25;0.6363636363636364;0.0;0.23076923076923078;0.36363636363636365;0.26666666666666666;0.0;0.14285714285714285;0.2857142857142857;0.25;0.3076923076923077;0.0;0.0;0.0;0.0;0.25;0.3076923076923077;0.25;0.21428571428571427;0.375;0.0;0.21428571428571427;0.2727272727272727;0.25;0.21428571428571427;0.3076923076923077;0.0;0.25;0.25;0.26666666666666666;0.23076923076923078;0.0;0.0;0.2857142857142857;0.0;0.23076923076923078;0.0;0.0;0.25;0.0;0.25;0.0;0.05263157894736842;0.3076923076923077;0.25;0.4;0.0;0.6;0.0;0.0;0.25
GO:0051209;0.0;0.0;0.3;0.0;0.42857142857142855;0.46153846153846156;0.0;0.3;0.0;0.0;0.0;0.0;0.25;1.0;0.2727272727272727;0.0;0.0;0.3333333333333333;0.23076923076923078;0.0;0.3;0.3333333333333333;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.3333333333333333;0.2727272727272727;0.0;0.4;0.25;0.0;0.2727272727272727;0.0;0.0;0.25;0.2727272727272727;0.0;0.0;0.5;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.2727272727272727;0.0;0.2727272727272727;0.0;0.4444444444444444;0.0;0.0;0.0
GO:2001244;0.0;0.75;0.36363636363636365;0.26666666666666666;0.2222222222222222;0.06666666666666667;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.6363636363636364;0.2727272727272727;1.0;0.0;0.0;0.7142857142857143;0.23076923076923078;0.0;0.16666666666666666;0.18181818181818182;0.3;0.2727272727272727;0.0;0.0;0.0;0.0;0.5;0.75;0.3;0.5555555555555556;0.6666666666666666;0.0;0.23076923076923078;0.3;0.2727272727272727;0.25;0.75;0.0;0.2727272727272727;0.3333333333333333;0.23076923076923078;0.2727272727272727;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.3;0.0;0.3;0.0;0.058823529411764705;0.5555555555555556;0.4444444444444444;0.2727272727272727;0.0;0.6;0.0;0.0;0.3
GO:0032600;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0007265;0.0;0.0;0.2727272727272727;0.0;0.0;0.125;0.14285714285714285;0.0;0.2;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.1111111111111111;0.0;0.0;0.2;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
