;GO:0022604;GO:1901224;GO:0007254;GO:0006886;GO:0051092;GO:0006367;GO:1904417;GO:0000187;GO:0051000;GO:0001701;GO:0032760;GO:0032485;GO:0006919;GO:0016574;GO:0035556;GO:0050830;GO:0050710;GO:0042228;GO:0007264;GO:0051382;GO:0045454;GO:0006974;GO:0043161;GO:0002606;GO:0016045;GO:0010469;GO:0032755;GO:0070317;GO:0051259;GO:0016567;GO:0035264;GO:0006260;GO:0043123;GO:0042276;GO:0006303;GO:0045669;GO:0045944;GO:0043401;GO:0046834;GO:0000122;GO:0048386;GO:0019221;GO:0070423;GO:0050852;GO:0050775;GO:0016358;GO:0050930;GO:0016579;GO:1903394;GO:0006351;GO:0000209;GO:0008654;GO:0006355;GO:0046007;GO:0006275;GO:0006397;GO:0007205;GO:0034080;GO:0006357;GO:0006511;GO:0045087;GO:0046330;GO:0070374;GO:0070498;GO:0071225;GO:0030595;GO:0032731;GO:0031324
GO:0022604;1.0;0.03334021611125579;0.027398553400498966;0.0;0.02849417210833194;0.0;0.014834132514444594;0.0021483781229270334;0.03623909340597203;0.0;0.05198383880526412;0.1633014782064568;0.010840808751527521;0.0;0.2563896090044431;0.0;0.014477465185059882;0.0;0.2563896090044431;0.0;0.24926094073348162;0.0;0.0;0.08077709883171201;0.0;0.1637692245489811;0.06876025766680915;0.09589526441987734;0.0;0.0;0.0;0.0;0.0333001034066708;0.0;0.0;0.046875373730982314;0.005439344724655555;0.2563896090044431;0.0;0.004334589126298501;0.04259100319339019;0.2563896090044431;0.016319197661196966;0.03628655925051139;0.03191687378321406;0.0;0.03451308591142847;0.0;0.0;0.0;0.0;0.0;0.032453259350379245;0.011938234882606891;0.05282283015760629;0.0;0.2563896090044431;0.0;0.03203300198081839;0.0;0.0;0.0045188670929252805;0.006754307064843514;0.2563896090044431;0.0;0.0;0.05198383880526412;0.09909253958356344
GO:1901224;0.03334021611125579;1.0;0.027398553400498966;0.0;0.02849417210833194;0.0;0.0444376937078112;0.051123543465938906;0.03334021611125579;0.0;0.03334021611125579;0.17523944690498838;0.03247514058380218;0.0;0.03334021611125579;0.0;0.014477465185059882;0.0;0.03334021611125579;0.0;0.03334021611125579;0.0;0.0;0.03334021611125579;0.0;0.15739075951875556;0.03334021611125579;0.03334021611125579;0.0;0.0;0.0;0.0;0.7924206943662939;0.0;0.0;0.09987522426819093;0.016294308724158792;0.03334021611125579;0.0;0.004334589126298501;0.5871787219728573;0.03334021611125579;0.04808984594237337;0.09824783606169805;0.024513770910708044;0.0;0.09824783606169805;0.0;0.0;0.0;0.0;0.0;0.032453259350379245;0.011938234882606891;0.03334021611125579;0.0;0.03334021611125579;0.0;0.03203300198081839;0.0;0.0;0.10753251291128181;0.16072781002879047;0.03334021611125579;0.0;0.0;0.03334021611125579;0.03334021611125579
GO:0007254;0.027398553400498966;0.027398553400498966;1.0;0.0;0.027398553400498966;0.028930983336468746;0.014834132514444594;0.0021483781229270334;0.015367123117687221;0.0;0.015367123117687221;0.027398553400498966;0.010840808751527521;0.42933487859124236;0.07972855382201437;0.021127251017193212;0.014477465185059882;0.15404293244275527;0.07972855382201437;0.011586814645147351;0.027398553400498966;0.0876470828987247;0.1285085390730175;0.015367123117687221;0.011586814645147351;0.027398553400498966;0.015367123117687221;0.027398553400498966;0.011586814645147351;0.5059198381809794;0.0;0.10475930646027211;0.027398553400498966;0.040010434773275476;0.08254826433214288;0.027398553400498966;0.005439344724655555;0.06686728850454961;0.08397927205042346;0.004334589126298501;0.027398553400498966;0.06686728850454961;0.04748812866299497;0.06686728850454961;0.008183154789922414;0.011586814645147351;0.015367123117687221;0.5059198381809794;0.0;0.052364803152556746;0.5059198381809794;0.07174537248608448;0.027398553400498966;0.011938234882606891;0.027398553400498966;0.04750096054567743;0.06686728850454961;0.011586814645147351;0.027398553400498966;0.15404293244275527;0.021127251017193212;0.0045188670929252805;0.006754307064843514;0.06686728850454961;0.040446644738522844;0.011586814645147351;0.015367123117687221;0.027398553400498966
GO:0006886;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08240117320610767;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051092;0.02849417210833194;0.02849417210833194;0.027398553400498966;0.0;1.0;0.0;0.04243018093124332;0.006145022122173749;0.02849417210833194;0.0;0.02849417210833194;0.02849417210833194;0.031008046902669915;0.0;0.02849417210833194;0.0;0.014477465185059882;0.0;0.02849417210833194;0.0;0.02849417210833194;0.0;0.0;0.02849417210833194;0.0;0.02849417210833194;0.02849417210833194;0.02849417210833194;0.0;0.0;0.0;0.0;0.02849417210833194;0.0;0.0;0.02849417210833194;0.16760549890937199;0.02849417210833194;0.0;0.13356406145528946;0.02849417210833194;0.02849417210833194;0.016319197661196966;0.02849417210833194;0.008183154789922414;0.0;0.02849417210833194;0.0;0.0;0.0;0.0;0.0;0.8780064831299897;0.011938234882606891;0.26776188622427854;0.0;0.02849417210833194;0.0;0.8780064831299897;0.0;0.0;0.012925349572707388;0.01931939535712146;0.02849417210833194;0.0;0.0;0.02849417210833194;0.08150209504096358
GO:0006367;0.0;0.0;0.028930983336468746;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028930983336468746;0.007057077111086225;0.0;0.0;0.07550562001685333;0.007057077111086225;0.007057077111086225;0.007057077111086225;0.007057077111086225;0.028930983336468746;0.0;0.0;0.0;0.0;0.0;0.007057077111086225;0.028930983336468746;0.0;0.23294441580449518;0.0;0.4166305918971739;0.23294441580449518;0.0;0.0;0.007057077111086225;0.028930983336468746;0.0;0.0;0.007057077111086225;0.006901368685193717;0.007057077111086225;0.0;0.007057077111086225;0.0;0.028930983336468746;0.0;0.8141555912776021;0.028930983336468746;0.05632233769069016;0.0;0.0;0.0;0.2352468543272055;0.007057077111086225;0.007057077111086225;0.0;0.028930983336468746;0.0;0.0;0.0;0.007057077111086225;0.007057077111086225;0.007057077111086225;0.0;0.0
GO:1904417;0.014834132514444594;0.0444376937078112;0.014834132514444594;0.0;0.04243018093124332;0.0;1.0;0.02158107991395487;0.04200654931150743;0.0;0.014834132514444594;0.014834132514444594;0.1088990608784759;0.0;0.014834132514444594;0.0;0.014477465185059882;0.0;0.014834132514444594;0.0;0.014834132514444594;0.0;0.0;0.014834132514444594;0.0;0.014834132514444594;0.014834132514444594;0.014834132514444594;0.0;0.0;0.0;0.0;0.0444376937078112;0.0;0.0;0.0444376937078112;0.05463979172456285;0.014834132514444594;0.0;0.01239825791716216;0.0444376937078112;0.014834132514444594;0.08252633314328499;0.04371361644847365;0.024513770910708044;0.0;0.07861042646877335;0.0;0.0;0.0;0.0;0.0;0.04243018093124332;0.011938234882606891;0.04243018093124332;0.0;0.014834132514444594;0.0;0.04243018093124332;0.0;0.0;0.04539332755822966;0.06784896893810372;0.014834132514444594;0.0;0.0;0.014834132514444594;0.04243018093124332
GO:0000187;0.0021483781229270334;0.051123543465938906;0.0021483781229270334;0.0;0.006145022122173749;0.0;0.02158107991395487;1.0;0.006083668962281553;0.0;0.0021483781229270334;0.01129208619248899;0.07783950370953;0.0;0.0021483781229270334;0.0;0.0021483781229270334;0.0;0.0021483781229270334;0.0;0.0021483781229270334;0.0;0.0;0.0021483781229270334;0.0;0.0101419517909726;0.0021483781229270334;0.0021483781229270334;0.0;0.0;0.0;0.0;0.051123543465938906;0.0;0.0;0.006435763527272785;0.02158107991395487;0.0021483781229270334;0.0;0.006145022122173749;0.037836644979300546;0.0021483781229270334;0.006330897823683107;0.006330897823683107;0.006435763527272785;0.0;0.006330897823683107;0.0;0.0;0.0;0.0;0.0;0.006145022122173749;0.0021483781229270334;0.006145022122173749;0.0;0.0021483781229270334;0.0;0.006145022122173749;0.0;0.0;0.2744662249390444;0.2744662249390444;0.0021483781229270334;0.0;0.0;0.0021483781229270334;0.006145022122173749
GO:0051000;0.03623909340597203;0.03334021611125579;0.015367123117687221;0.0;0.02849417210833194;0.0;0.04200654931150743;0.006083668962281553;1.0;0.0;0.06461188136941455;0.03623909340597203;0.030698456209302116;0.0;0.03623909340597203;0.0;0.008120026874367534;0.0;0.03623909340597203;0.0;0.03623909340597203;0.0;0.0;0.06461188136941455;0.0;0.03623909340597203;0.06461188136941455;0.03623909340597203;0.0;0.0;0.0;0.0;0.0333001034066708;0.0;0.0;0.046875373730982314;0.01540286243068432;0.03623909340597203;0.0;0.004334589126298501;0.04259100319339019;0.03623909340597203;0.016319197661196966;0.03628655925051139;0.008183154789922414;0.0;0.061534525370718664;0.0;0.0;0.0;0.0;0.0;0.032453259350379245;0.0066958398338485756;0.05282283015760629;0.0;0.03623909340597203;0.0;0.03203300198081839;0.0;0.0;0.012796300234359957;0.01912650655561675;0.03623909340597203;0.0;0.0;0.06461188136941455;0.06461188136941455
GO:0001701;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1491080686165746;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19790104816564247;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
