;GO:1904450;GO:0036498;GO:0090331;GO:1902430;GO:0015031;GO:0007212;GO:1902995;GO:0006886;GO:0045964;GO:0045723;GO:0001666;GO:0097720;GO:0045332;GO:0016052;GO:0070164;GO:0045055;GO:0051923;GO:0034504;GO:0034380;GO:0038027;GO:0060271;GO:1901076;GO:1900223;GO:0007026;GO:1902722;GO:0043312;GO:0042420;GO:0006853;GO:0009449;GO:0042985;GO:0030855;GO:0051258;GO:0070474;GO:0042073;GO:0033169;GO:0098989;GO:0018149;GO:0050965;GO:0033602;GO:0009450;GO:0006068;GO:0008202;GO:1901687;GO:0097151;GO:0030206;GO:0002576;GO:0045471;GO:0010875;GO:0010951;GO:0031652;GO:0032024;GO:1903351;GO:0006351;GO:0014053;GO:0006470;GO:0006355;GO:1901215;GO:0035094;GO:0007517;GO:0005976;GO:0070371;GO:0006906;GO:0006749;GO:0051351;GO:0070374;GO:0006909;GO:0050427;GO:0033344;GO:0033700
GO:1904450;1.0;0.019210077411824435;0.014512104402440329;0.017943932056641042;0.0;0.019210077411824435;0.16398838974921146;0.0;0.05754644131018525;0.0357058925155979;0.0;0.019210077411824435;0.008123918187800679;0.0;0.03357476606874187;0.0;0.0;0.0;0.0;0.019210077411824435;0.0;0.03960649609638181;0.019210077411824435;0.019210077411824435;0.1296556534468485;0.0;0.0;0.0;0.004506886104865434;0.008226308904547598;0.0;0.0;0.019210077411824435;0.0;0.0;0.019210077411824435;0.0;0.0;0.06921686983285272;0.0045460190688184675;0.0;0.0;0.0;0.05754644131018525;0.0;0.0;0.0;0.0624800886422592;0.01591452275163979;0.019210077411824435;0.10383643445646666;0.0;0.0;0.12249444483609254;0.0;0.019210077411824435;0.019210077411824435;0.0;0.0;0.0;0.019210077411824435;0.0;0.0;0.008123918187800679;0.020233460113947156;0.0;0.0;0.0;0.0
GO:0036498;0.019210077411824435;1.0;0.014512104402440329;0.017943932056641042;0.0;0.35036435753821055;0.01745227517131006;0.0;0.027661270691479486;0.011919294115612279;0.11070040216575795;0.35036435753821055;0.028813210523182076;0.0;0.009318159818869775;0.060711402538554685;0.060711402538554685;0.0;0.03176617619381772;0.35036435753821055;0.02445696203909456;0.01217738118745258;0.08051907500291022;0.021849453951445056;0.009584074777858484;0.02535564089323761;0.006001283837229688;0.0;0.004506886104865434;0.008226308904547598;0.060711402538554685;0.060711402538554685;0.05080633584694941;0.043897946026877216;0.009656378831983189;0.35036435753821055;0.022277141600228655;0.05595138437472294;0.02075728616184081;0.0045460190688184675;0.011498790716892238;0.0;0.021926847069055982;0.020088678090239714;0.00809250214922688;0.060711402538554685;0.0482889379923376;0.02427006924910161;0.01591452275163979;0.08051907500291022;0.007675532273684802;0.02480184838954502;0.005791764842280598;0.011063665560462664;0.01900603934696538;0.032453259350379245;0.13600598990232915;0.060711402538554685;0.0;0.0;0.0832600489573124;0.053366147578968334;0.022861756941136565;0.060711402538554685;0.006754307064843514;0.0;0.003154066988716891;0.0;0.0
GO:0090331;0.014512104402440329;0.014512104402440329;1.0;0.04362187838590044;0.0;0.014512104402440329;0.008139455094186466;0.0;0.014512104402440329;0.011919294115612279;0.0;0.014512104402440329;0.008139455094186466;0.0;0.028009420489751247;0.0;0.0;0.0;0.0;0.014512104402440329;0.0;0.01217738118745258;0.014512104402440329;0.04362187838590044;0.009584074777858484;0.0;0.0;0.0;0.005977300558602331;0.024727430057537497;0.0;0.0;0.014512104402440329;0.0;0.0;0.014512104402440329;0.0;0.0;0.04362187838590044;0.00602920102421288;0.0;0.0;0.0;0.014512104402440329;0.0;0.0;0.0;0.008139455094186466;0.04362187838590044;0.014512104402440329;0.007675532273684802;0.0;0.0;0.014512104402440329;0.0;0.014512104402440329;0.04362187838590044;0.0;0.0;0.0;0.014512104402440329;0.0;0.0;0.006137151161383605;0.006754307064843514;0.0;0.0;0.0;0.0
GO:1902430;0.017943932056641042;0.017943932056641042;0.04362187838590044;1.0;0.0;0.017943932056641042;0.010064276354268967;0.0;0.051325163978402207;0.03409284671049524;0.0;0.017943932056641042;0.007588466869262925;0.0;0.028009420489751247;0.0;0.0;0.0;0.0;0.017943932056641042;0.0;0.01217738118745258;0.010064276354268967;0.05393759583262304;0.009584074777858484;0.0;0.0;0.0;0.004506886104865434;0.1338236017048054;0.0;0.0;0.010064276354268967;0.0;0.0;0.017943932056641042;0.0;0.0;0.05393759583262304;0.0045460190688184675;0.0;0.0;0.0;0.017943932056641042;0.0;0.0;0.0;0.010064276354268967;0.25889360328544947;0.010064276354268967;0.007675532273684802;0.0;0.0;0.017943932056641042;0.0;0.051325163978402207;0.05393759583262304;0.0;0.0;0.0;0.017943932056641042;0.0;0.0;0.007588466869262925;0.03485289001232425;0.0;0.0;0.0;0.0
GO:0015031;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.6013955253806149;0.0;0.0;0.0;0.0;0.09402190945801653;0.0;0.0;0.1370166050935565;0.0;0.1370166050935565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.056185937859846775;0.0;0.030512847161090328;0.0;0.0;0.0;0.0;0.0;0.09727410472589697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1370166050935565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1370166050935565;0.0;0.20177045572443983;0.15905920588778358
GO:0007212;0.019210077411824435;0.35036435753821055;0.014512104402440329;0.017943932056641042;0.0;1.0;0.01745227517131006;0.0;0.027661270691479486;0.011919294115612279;0.0;0.6452316549828876;0.028813210523182076;0.0;0.009318159818869775;0.08753231235687747;0.12482130051040963;0.0;0.03176617619381772;0.7203413680427009;0.02445696203909456;0.01217738118745258;0.10882748095179186;0.021849453951445056;0.009584074777858484;0.02535564089323761;0.006001283837229688;0.0;0.004506886104865434;0.008226308904547598;0.12482130051040963;0.07564055891886355;0.05080633584694941;0.043897946026877216;0.009656378831983189;0.6868042611878117;0.022277141600228655;0.0;0.02075728616184081;0.0045460190688184675;0.011498790716892238;0.0;0.021926847069055982;0.020088678090239714;0.00809250214922688;0.08448767247666746;0.0;0.02427006924910161;0.01591452275163979;0.08917130614423713;0.007675532273684802;0.006171436373315938;0.005791764842280598;0.011063665560462664;0.01900603934696538;0.032453259350379245;0.13600598990232915;0.0;0.0;0.0;0.0832600489573124;0.053366147578968334;0.022861756941136565;0.10615347801505028;0.006754307064843514;0.0;0.003154066988716891;0.0;0.0
GO:1902995;0.16398838974921146;0.01745227517131006;0.008139455094186466;0.010064276354268967;0.0;0.01745227517131006;1.0;0.0;0.027661270691479486;0.011919294115612279;0.0;0.01745227517131006;0.013159019811153227;0.0;0.012226166412335664;0.0;0.0;0.0;0.0;0.01745227517131006;0.0;0.03960649609638181;0.031116240143282323;0.012254780170984466;0.031171859896100638;0.0;0.0;0.0;0.004506886104865434;0.004613918840620522;0.0;0.0;0.031116240143282323;0.0;0.0;0.01745227517131006;0.0;0.0;0.03671806243583563;0.0045460190688184675;0.0;0.0;0.0;0.020088678090239714;0.0;0.0;0.0;0.3232848709084869;0.008926034411701067;0.031116240143282323;0.024964393768718385;0.0;0.0;0.041247704600145436;0.0;0.01745227517131006;0.01745227517131006;0.0;0.0;0.0;0.01745227517131006;0.0;0.0;0.013159019811153227;0.006754307064843514;0.0;0.0;0.0;0.0
GO:0006886;0.0;0.0;0.0;0.0;0.6013955253806149;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.09402190945801653;0.0;0.0;0.08240117320610767;0.0;0.08240117320610767;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.056185937859846775;0.0;0.08233289448622465;0.0;0.0;0.0;0.0;0.0;0.3274224225025109;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08240117320610767;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08240117320610767;0.0;0.1213438492266856;0.1213438492266856
GO:0045964;0.05754644131018525;0.027661270691479486;0.014512104402440329;0.051325163978402207;0.0;0.027661270691479486;0.027661270691479486;0.0;1.0;0.11973275843849072;0.0;0.027661270691479486;0.011697917465437531;0.0;0.009318159818869775;0.0;0.0;0.0;0.0;0.027661270691479486;0.0;0.03647902800142544;0.027661270691479486;0.021849453951445056;0.028710420311839846;0.0;0.0;0.0;0.004506886104865434;0.023529773303317514;0.0;0.0;0.027661270691479486;0.0;0.0;0.027661270691479486;0.0;0.0;0.02075728616184081;0.0045460190688184675;0.0;0.0;0.0;0.06017841104625681;0.0;0.0;0.0;0.027661270691479486;0.04552042926197002;0.027661270691479486;0.02299311752071101;0.0;0.0;0.011063665560462664;0.0;0.07911974084664002;0.027661270691479486;0.0;0.0;0.0;0.027661270691479486;0.0;0.0;0.011697917465437531;0.06784896893810372;0.0;0.0;0.0;0.0
GO:0045723;0.0357058925155979;0.011919294115612279;0.011919294115612279;0.03409284671049524;0.0;0.011919294115612279;0.011919294115612279;0.0;0.11973275843849072;1.0;0.0;0.011919294115612279;0.005040654869613659;0.0;0.009318159818869775;0.0;0.0;0.0;0.0;0.011919294115612279;0.0;0.0357058925155979;0.011919294115612279;0.011919294115612279;0.028710420311839846;0.0;0.0;0.0;0.004506886104865434;0.0416878194214537;0.0;0.0;0.011919294115612279;0.0;0.0;0.011919294115612279;0.0;0.0;0.011919294115612279;0.0045460190688184675;0.0;0.0;0.0;0.0357058925155979;0.0;0.0;0.0;0.011919294115612279;0.03409284671049524;0.011919294115612279;0.02299311752071101;0.0;0.0;0.006685216459172731;0.0;0.0604024704747173;0.011919294115612279;0.0;0.0;0.0;0.011919294115612279;0.0;0.0;0.005040654869613659;0.06784896893810372;0.0;0.0;0.0;0.0
