;GO:1904450;GO:0036498;GO:0090331;GO:1902430;GO:0015031;GO:0007212;GO:1902995;GO:0006886;GO:0045964;GO:0045723;GO:0001666;GO:0097720;GO:0045332;GO:0016052;GO:0070164;GO:0045055;GO:0051923;GO:0034504;GO:0034380;GO:0038027;GO:0060271;GO:1901076;GO:1900223;GO:0007026;GO:1902722;GO:0043312;GO:0042420;GO:0006853;GO:0009449;GO:0042985;GO:0030855;GO:0051258;GO:0070474;GO:0042073;GO:0033169;GO:0098989;GO:0018149;GO:0050965;GO:0033602;GO:0009450;GO:0006068;GO:0008202;GO:1901687;GO:0097151;GO:0030206;GO:0002576;GO:0045471;GO:0010875;GO:0010951;GO:0031652;GO:0032024;GO:1903351;GO:0006351;GO:0014053;GO:0006470;GO:0006355;GO:1901215;GO:0035094;GO:0007517;GO:0005976;GO:0070371;GO:0006906;GO:0006749;GO:0051351;GO:0070374;GO:0006909;GO:0050427;GO:0033344;GO:0033700
GO:1904450;1.0;0.3333333333333333;0.2727272727272727;0.3;0.0;0.3333333333333333;0.6;0.0;0.4;0.4444444444444444;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.36363636363636365;0.375;0.3;0.625;0.0;0.0;0.0;0.09090909090909091;0.2727272727272727;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.09090909090909091;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.36363636363636365;0.25;0.375;0.625;0.0;0.0;0.6;0.0;0.3;0.3333333333333333;0.0;0.0;0.0;0.3;0.0;0.0;0.1;0.36363636363636365;0.0;0.0;0.0;0.0
GO:0036498;0.3333333333333333;1.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.3;0.5;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.3;0.3;0.0;0.16666666666666666;0.0;0.16666666666666666;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.16666666666666666;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.2;0.0;0.0;0.0;0.3;0.3333333333333333;0.0;0.0;0.14285714285714285;0.0;0.3333333333333333;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.0
GO:0090331;0.2727272727272727;0.0;1.0;0.36363636363636365;0.0;0.2727272727272727;0.16666666666666666;0.0;0.23076923076923078;0.25;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.23076923076923078;0.3;0.36363636363636365;0.25;0.0;0.0;0.0;0.16666666666666666;0.3333333333333333;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.16666666666666666;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.15384615384615385;0.3076923076923077;0.3;0.25;0.0;0.0;0.2727272727272727;0.0;0.25;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.21428571428571427;0.0;0.0;0.0;0.0
GO:1902430;0.3;0.3;0.36363636363636365;1.0;0.0;0.3;0.16666666666666666;0.0;0.36363636363636365;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.3;0.0;0.25;0.2;0.4;0.2727272727272727;0.0;0.0;0.0;0.08333333333333333;0.5454545454545454;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.4;0.08333333333333333;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.15384615384615385;0.5;0.2;0.2727272727272727;0.0;0.0;0.3;0.0;0.4;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.35714285714285715;0.0;0.0;0.0;0.0
GO:0015031;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.25;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.2;0.2
GO:0007212;0.3333333333333333;0.0;0.2727272727272727;0.3;0.0;1.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.3;0.3;0.0;0.16666666666666666;0.0;0.16666666666666666;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.16666666666666666;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.3;0.16666666666666666;0.0;0.0;0.14285714285714285;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.0
GO:1902995;0.6;0.0;0.16666666666666666;0.16666666666666666;0.0;0.0;1.0;0.0;0.25;0.2727272727272727;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.3333333333333333;0.16666666666666666;0.36363636363636365;0.0;0.0;0.0;0.08333333333333333;0.15384615384615385;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.45454545454545453;0.08333333333333333;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.5;0.07692307692307693;0.3333333333333333;0.4;0.0;0.0;0.5;0.0;0.18181818181818182;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.25;0.0;0.0;0.0;0.0
GO:0006886;0.0;0.0;0.0;0.0;0.8;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0
GO:0045964;0.4;0.0;0.23076923076923078;0.36363636363636365;0.0;0.0;0.25;0.0;1.0;0.5;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.3;0.25;0.36363636363636365;0.0;0.0;0.0;0.08333333333333333;0.3333333333333333;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.25;0.08333333333333333;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.23076923076923078;0.3333333333333333;0.3;0.36363636363636365;0.0;0.0;0.18181818181818182;0.0;0.3;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.38461538461538464;0.0;0.0;0.0;0.0
GO:0045723;0.4444444444444444;0.3;0.25;0.4;0.0;0.3;0.2727272727272727;0.0;0.5;1.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.3;0.0;0.3333333333333333;0.3333333333333333;0.2727272727272727;0.4;0.0;0.0;0.0;0.08333333333333333;0.45454545454545453;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.08333333333333333;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.25;0.3333333333333333;0.3333333333333333;0.4;0.0;0.0;0.18181818181818182;0.0;0.5555555555555556;0.3;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.09090909090909091;0.4166666666666667;0.0;0.0;0.0;0.0
