;GO:0045948;GO:0008380;GO:0033120;GO:0042376;GO:0000413;GO:0006886;GO:0043401;GO:0006367;GO:0048814;GO:0006103;GO:0000122;GO:0002576;GO:0043392;GO:0009749;GO:0045893;GO:0043153;GO:1990967;GO:0051604;GO:0016311;GO:0030522;GO:0034128;GO:0006351;GO:0032482;GO:0044267;GO:0006355;GO:1903830;GO:0048666;GO:0006397;GO:0006974;GO:0006357;GO:0071260;GO:0071286;GO:0045087;GO:0006508;GO:0035725;GO:0050965;GO:0010961;GO:0072659;GO:0010466;GO:0016567
GO:0045948;1.0;0.0;0.4358974358974359;0.0;0.0;0.0;0.10810810810810811;0.0;0.07999999999999996;0.0;0.25;0.0;0.05128205128205132;0.0;0.5581395348837209;0.0714285714285714;0.0;0.0;0.0;0.11111111111111116;0.07547169811320753;0.0;0.10256410256410253;0.0;0.368421052631579;0.0;0.0;0.0;0.0;0.3589743589743589;0.0;0.0;0.0;0.0;0.0;0.0;0.040000000000000036;0.0;0.21568627450980393;0.0
GO:0008380;0.0;1.0;0.0;0.15625;0.31999999999999995;0.0;0.09523809523809523;0.5555555555555556;0.0;0.2272727272727273;0.0;0.08333333333333337;0.0;0.0;0.0;0.0;0.0;0.33333333333333337;0.2222222222222222;0.09999999999999998;0.0;0.5172413793103448;0.08695652173913049;0.42105263157894735;0.0;0.0;0.09999999999999998;0.9411764705882353;0.09999999999999998;0.0;0.08333333333333337;0.07999999999999996;0.0;0.33333333333333337;0.0;0.0;0.0625;0.0;0.0;0.31999999999999995
GO:0033120;0.4358974358974359;0.0;1.0;0.0;0.0;0.0;0.16000000000000003;0.0;0.10526315789473684;0.0;0.26086956521739135;0.0;0.07407407407407407;0.0;0.6176470588235294;0.09999999999999998;0.0;0.0;0.0;0.16666666666666663;0.09756097560975607;0.0;0.14814814814814814;0.0;0.4285714285714286;0.0;0.0;0.0;0.0;0.4137931034482759;0.0;0.0;0.0;0.0;0.0;0.0;0.052631578947368474;0.0;0.2195121951219512;0.0
GO:0042376;0.0;0.15625;0.0;1.0;0.1515151515151515;0.0;0.07692307692307687;0.11904761904761907;0.0;0.28;0.0;0.06896551724137934;0.0;0.0;0.0;0.0;0.0;0.11538461538461542;0.17391304347826086;0.07999999999999996;0.0;0.11363636363636365;0.0714285714285714;0.18518518518518523;0.0;0.0;0.07999999999999996;0.1515151515151515;0.07999999999999996;0.0;0.06896551724137934;0.06666666666666665;0.0;0.11538461538461542;0.0;0.0;0.05405405405405406;0.0;0.0;0.1515151515151515
GO:0000413;0.0;0.31999999999999995;0.0;0.1515151515151515;1.0;0.0;0.09090909090909094;0.22857142857142854;0.0;0.21739130434782605;0.0;0.07999999999999996;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.21052631578947367;0.09523809523809523;0.0;0.25;0.08333333333333337;0.6470588235294117;0.0;0.0;0.09523809523809523;0.3076923076923077;0.09523809523809523;0.0;0.07999999999999996;0.07692307692307687;0.0;0.47058823529411764;0.0;0.0;0.06060606060606055;0.0;0.0;0.7894736842105263
GO:0006886;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.19047619047619047;0.0;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16000000000000003;0.0;0.0;0.26315789473684215;0.0;0.0
GO:0043401;0.10810810810810811;0.09523809523809523;0.16000000000000003;0.07692307692307687;0.09090909090909094;0.0;1.0;0.06451612903225812;0.17391304347826086;0.125;0.10256410256410253;0.1333333333333333;0.16666666666666663;0.0;0.11111111111111116;0.19999999999999996;0.0;0.0;0.18181818181818177;0.8571428571428572;0.15384615384615385;0.06060606060606055;0.6;0.125;0.19047619047619047;0.0;0.18181818181818177;0.09090909090909094;0.18181818181818177;0.18181818181818177;0.1333333333333333;0.125;0.0;0.0;0.0;0.0;0.13636363636363635;0.0;0.12903225806451613;0.09090909090909094
GO:0006367;0.0;0.5555555555555556;0.0;0.11904761904761907;0.22857142857142854;0.0;0.06451612903225812;1.0;0.0;0.15625;0.0;0.05882352941176472;0.0;0.0;0.0;0.0;0.0;0.2142857142857143;0.1428571428571429;0.06666666666666665;0.0;0.8620689655172413;0.06060606060606055;0.27586206896551724;0.0;0.0;0.06666666666666665;0.5357142857142857;0.06666666666666665;0.0;0.05882352941176472;0.05714285714285716;0.0;0.2142857142857143;0.0;0.0;0.04761904761904767;0.0;0.0;0.22857142857142854
GO:0048814;0.07999999999999996;0.0;0.10526315789473684;0.0;0.0;0.0;0.17391304347826086;0.0;1.0;0.0;0.07692307692307687;0.0;0.07999999999999996;0.0;0.08163265306122447;0.1071428571428571;0.0;0.0;0.0;0.18181818181818177;0.10256410256410253;0.0;0.16000000000000003;0.0;0.11764705882352944;0.0;0.0;0.0;0.0;0.11428571428571432;0.0;0.0;0.0;0.0;0.0;0.0;0.05555555555555558;0.0;0.09090909090909094;0.0
GO:0006103;0.0;0.2272727272727273;0.0;0.28;0.21739130434782605;0.0;0.125;0.15625;0.0;1.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.1875;0.3076923076923077;0.1333333333333333;0.0;0.1470588235294118;0.11111111111111116;0.2941176470588235;0.0;0.0;0.1333333333333333;0.21739130434782605;0.1333333333333333;0.0;0.10526315789473684;0.09999999999999998;0.0;0.1875;0.0;0.0;0.07407407407407407;0.0;0.0;0.21739130434782605
GO:0000122;0.25;0.0;0.26086956521739135;0.0;0.0;0.0;0.10256410256410253;0.0;0.07692307692307687;0.0;1.0;0.0;0.04878048780487809;0.0;0.38;0.06818181818181823;0.0;0.0;0.0;0.10526315789473684;0.1132075471698113;0.0;0.09756097560975607;0.0;0.5;0.0;0.0;0.0;0.0;0.5277777777777778;0.0;0.0;0.0;0.0;0.0;0.0;0.038461538461538436;0.0;0.30612244897959184;0.0
