;GO:0045948;GO:0008380;GO:0033120;GO:0042376;GO:0000413;GO:0006886;GO:0043401;GO:0006367;GO:0048814;GO:0006103;GO:0000122;GO:0002576;GO:0043392;GO:0009749;GO:0045893;GO:0043153;GO:1990967;GO:0051604;GO:0016311;GO:0030522;GO:0034128;GO:0006351;GO:0032482;GO:0044267;GO:0006355;GO:1903830;GO:0048666;GO:0006397;GO:0006974;GO:0006357;GO:0071260;GO:0071286;GO:0045087;GO:0006508;GO:0035725;GO:0050965;GO:0010961;GO:0072659;GO:0010466;GO:0016567
GO:0045948;1.0;0.0;0.6185098222938002;0.0;0.0;0.0;0.3618427629875795;0.0;0.3275809163268264;0.0;0.5510298409926486;0.0;0.29619011417568347;0.0;0.7128377730192859;0.2676096745925603;0.0;0.0;0.0;0.4032046538577874;0.270065594892252;0.0;0.28407686344111627;0.0;0.651247407376742;0.0;0.0;0.0;0.0;0.6164013578998337;0.0;0.0;0.0;0.0;0.0;0.0;0.19356510295012747;0.0;0.5305805025737873;0.0
GO:0008380;0.0;1.0;0.0;0.3855840260236955;0.4025021496906345;0.0;0.5166451264486702;0.6018573548332254;0.0;0.4628755755401068;0.0;0.29286421195989804;0.0;0.0;0.0;0.0;0.0;0.6315864296715044;0.4646908517618073;0.5406920804834829;0.0;0.7091471327284293;0.4543679656954753;0.6536069940299543;0.0;0.0;0.536949290537206;0.725015039334364;0.46005100285283623;0.0;0.3524704421502222;0.31017914879529324;0.0;0.5996254769044103;0.0;0.0;0.29286421195989804;0.0;0.0;0.46283586756126155
GO:0033120;0.6185098222938002;0.0;1.0;0.0;0.0;0.0;0.32818343301774566;0.0;0.3094103251502608;0.0;0.5485107251429768;0.0;0.2753220702186461;0.0;0.7308682171709053;0.24943908341599474;0.0;0.0;0.0;0.3695453238879536;0.2504175334712824;0.0;0.2659062722645507;0.0;0.6588707301663173;0.0;0.0;0.0;0.0;0.618023559622406;0.0;0.0;0.0;0.0;0.0;0.0;0.16939339070655912;0.0;0.4221558024200343;0.0
GO:0042376;0.0;0.3855840260236955;0.0;1.0;0.2585280917684801;0.0;0.3459569726468773;0.34359595032881624;0.0;0.5198857989377177;0.0;0.22407358170335817;0.0;0.0;0.0;0.0;0.0;0.4155434242928759;0.3732389845158509;0.37000392668169;0.0;0.42408317366235965;0.28367981189368235;0.4828303815461393;0.0;0.0;0.3662611367354131;0.3882845926986223;0.3489690792413674;0.0;0.22407358170335817;0.20858484291008988;0.0;0.3835824715257819;0.0;0.0;0.19457357436122563;0.0;0.0;0.3188618096391071
GO:0000413;0.0;0.4025021496906345;0.0;0.2585280917684801;1.0;0.0;0.30318040744147007;0.33371151943409466;0.0;0.32450582551649915;0.0;0.19861195333334608;0.0;0.0;0.0;0.0;0.0;0.48967619891170033;0.33763491750659197;0.3272273614762828;0.0;0.4566216781001715;0.24090324668827506;0.6141939564867636;0.0;0.0;0.32348457153000587;0.4052027163655613;0.31898380004875654;0.0;0.19861195333334608;0.18684511085235794;0.0;0.5000065394995353;0.0;0.0;0.17595071634392961;0.0;0.0;0.47733620222193796
GO:0006886;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4676996678824813;0.0;0.0;0.0;0.0;0.5171634594335585;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4747439994177621;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4747439994177621;0.0;0.0;0.6292333178219112;0.0;0.0
GO:0043401;0.3618427629875795;0.5166451264486702;0.32818343301774566;0.3459569726468773;0.30318040744147007;0.0;1.0;0.44785449619213036;0.5065168517382398;0.4232485221632886;0.38418589115594404;0.3459569726468773;0.377369843614088;0.0;0.42251138374323116;0.3446480864587207;0.0;0.0;0.42506379838498914;0.6671382740811869;0.3188239819523477;0.5551442740873342;0.5808141592931793;0.5387965129875216;0.4677433416176239;0.0;0.5304358210338611;0.519345693123597;0.4803400879111519;0.44238490986698087;0.3459569726468773;0.3232957356574607;0.0;0.0;0.0;0.0;0.3036656792919483;0.0;0.3915605838782022;0.36351412531209704
GO:0006367;0.0;0.6018573548332254;0.0;0.34359595032881624;0.33371151943409466;0.0;0.44785449619213036;1.0;0.0;0.42688862091223045;0.0;0.28367981189368235;0.0;0.0;0.0;0.0;0.0;0.5627957994149644;0.4227027760669281;0.4719014502269431;0.0;0.71017071437079;0.3855773354389354;0.5848163637734145;0.0;0.0;0.46815866028066616;0.6045579215081522;0.41806292715795695;0.0;0.28367981189368235;0.2610185749042658;0.0;0.5308348466478705;0.0;0.0;0.24138851853875337;0.0;0.0;0.3940452373047217
GO:0048814;0.3275809163268264;0.0;0.3094103251502608;0.0;0.0;0.0;0.5065168517382398;0.0;1.0;0.0;0.3654127832884592;0.0;0.35859673574660317;0.0;0.40373827587574634;0.3258749785912359;0.0;0.0;0.0;0.5305638057730525;0.30005087408486286;0.0;0.4442396909850449;0.0;0.448970233750139;0.0;0.0;0.0;0.0;0.423611801999496;0.0;0.0;0.0;0.0;0.0;0.0;0.26131802467506854;0.0;0.3727874760107174;0.0
GO:0006103;0.0;0.4628755755401068;0.0;0.5198857989377177;0.32450582551649915;0.0;0.4232485221632886;0.42688862091223045;0.0;1.0;0.0;0.2918775134935041;0.0;0.0;0.0;0.0;0.0;0.4928349738092872;0.4463892164600182;0.44729547619810134;0.0;0.5013747231787709;0.36097136141009367;0.5601219310625507;0.0;0.0;0.4435526862518245;0.46557614221503363;0.4190881305616305;0.0;0.2918775134935041;0.2745625766581089;0.0;0.453701522846045;0.0;0.0;0.2590738378648406;0.0;0.0;0.3848395433871261
