;GO:0045948;GO:0008380;GO:0033120;GO:0042376;GO:0000413;GO:0006886;GO:0043401;GO:0006367;GO:0048814;GO:0006103;GO:0000122;GO:0002576;GO:0043392;GO:0009749;GO:0045893;GO:0043153;GO:1990967;GO:0051604;GO:0016311;GO:0030522;GO:0034128;GO:0006351;GO:0032482;GO:0044267;GO:0006355;GO:1903830;GO:0048666;GO:0006397;GO:0006974;GO:0006357;GO:0071260;GO:0071286;GO:0045087;GO:0006508;GO:0035725;GO:0050965;GO:0010961;GO:0072659;GO:0010466;GO:0016567
GO:0045948;1.0;0.0;0.06381571790858138;0.0;0.0;0.0;0.00635280036032982;0.0;0.00635280036032982;0.0;0.04073246122232671;0.0;0.002686591484476929;0.0;0.13574215567659284;0.0035631175066891748;0.0;0.0;0.0;0.00635280036032982;0.00635280036032982;0.0;0.00635280036032982;0.0;0.05969774453600605;0.0;0.0;0.0;0.0;0.05969774453600605;0.0;0.0;0.0;0.0;0.0;0.0;0.002686591484476929;0.0;0.05645536119595044;0.0
GO:0008380;0.0;1.0;0.0;0.03436771595345096;0.08838155495873035;0.0;0.02866283075571471;0.2352468543272055;0.0;0.11750528808405905;0.0;0.02866283075571471;0.0;0.0;0.0;0.0;0.0;0.08698094830988203;0.11750528808405905;0.02866283075571471;0.0;0.19306781528701464;0.02866283075571471;0.11750528808405905;0.0;0.0;0.02866283075571471;0.4910612277917394;0.02866283075571471;0.0;0.02866283075571471;0.02866283075571471;0.0;0.08698094830988203;0.0;0.0;0.011729367446889141;0.0;0.0;0.08975956693960024
GO:0033120;0.06381571790858138;0.0;1.0;0.0;0.0;0.0;0.01743404254863113;0.0;0.01743404254863113;0.0;0.038420893164856175;0.0;0.00737283522139977;0.0;0.24951938055947284;0.009778292830559917;0.0;0.0;0.0;0.01743404254863113;0.01743404254863113;0.0;0.01743404254863113;0.0;0.15453171377387562;0.0;0.0;0.0;0.0;0.15453171377387562;0.0;0.0;0.0;0.0;0.0;0.0;0.00737283522139977;0.0;0.04986672317920234;0.0
GO:0042376;0.0;0.03436771595345096;0.0;1.0;0.03436771595345096;0.0;0.008383248463929158;0.028930983336468746;0.0;0.04361305669442281;0.0;0.008383248463929158;0.0;0.0;0.0;0.0;0.0;0.015962917533136906;0.03436771595345096;0.008383248463929158;0.0;0.023743746809502336;0.008383248463929158;0.03436771595345096;0.0;0.0;0.008383248463929158;0.03436771595345096;0.008383248463929158;0.0;0.008383248463929158;0.008383248463929158;0.0;0.015962917533136906;0.0;0.0;0.008383248463929158;0.0;0.0;0.03436771595345096
GO:0000413;0.0;0.08838155495873035;0.0;0.03436771595345096;1.0;0.0;0.021558736572747084;0.028930983336468746;0.0;0.08838155495873035;0.0;0.021558736572747084;0.0;0.0;0.0;0.0;0.0;0.2866163914012109;0.08838155495873035;0.021558736572747084;0.0;0.052364803152556746;0.021558736572747084;0.5177462106769831;0.0;0.0;0.021558736572747084;0.05890460323699487;0.021558736572747084;0.0;0.021558736572747084;0.021558736572747084;0.0;0.2866163914012109;0.0;0.0;0.011729367446889141;0.0;0.0;0.9413279535664705
GO:0006886;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.08240117320610767;0.0;0.0;0.0;0.0;0.08240117320610767;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06503372465051355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06549664562063465;0.0;0.0;0.08240117320610767;0.0;0.0
GO:0043401;0.00635280036032982;0.02866283075571471;0.01743404254863113;0.008383248463929158;0.021558736572747084;0.0;1.0;0.007057077111086225;0.051867562238033654;0.04815627203968671;0.004334589126298501;0.08448767247666746;0.10350160732086766;0.0;0.006590760104905454;0.13631255740416084;0.0;0.0;0.1308438738678979;0.7550975251547541;0.022447887972257566;0.005791764842280598;0.6563644044204276;0.041639583502808816;0.032453259350379245;0.0;0.1047265944888685;0.014368482481458262;0.11612217906750716;0.03203300198081839;0.059997900517474737;0.04327549049282424;0.0;0.0;0.0;0.0;0.011729367446889141;0.0;0.018266761349368155;0.02189487228911387
GO:0006367;0.0;0.2352468543272055;0.0;0.028930983336468746;0.028930983336468746;0.0;0.007057077111086225;1.0;0.0;0.028930983336468746;0.0;0.007057077111086225;0.0;0.0;0.0;0.0;0.0;0.021415583989235213;0.028930983336468746;0.007057077111086225;0.0;0.8141555912776021;0.007057077111086225;0.028930983336468746;0.0;0.0;0.007057077111086225;0.2352468543272055;0.007057077111086225;0.0;0.007057077111086225;0.007057077111086225;0.0;0.021415583989235213;0.0;0.0;0.007057077111086225;0.0;0.0;0.028930983336468746
GO:0048814;0.00635280036032982;0.0;0.01743404254863113;0.0;0.0;0.0;0.051867562238033654;0.0;1.0;0.0;0.004334589126298501;0.0;0.02193472848594975;0.0;0.006590760104905454;0.0290911422612426;0.0;0.0;0.0;0.051867562238033654;0.022447887972257566;0.0;0.051867562238033654;0.0;0.032453259350379245;0.0;0.0;0.0;0.0;0.03203300198081839;0.0;0.0;0.0;0.0;0.0;0.0;0.011729367446889141;0.0;0.018266761349368155;0.0
GO:0006103;0.0;0.11750528808405905;0.0;0.04361305669442281;0.08838155495873035;0.0;0.04815627203968671;0.028930983336468746;0.0;1.0;0.0;0.04815627203968671;0.0;0.0;0.0;0.0;0.0;0.0916965067396482;0.19742001993119632;0.04815627203968671;0.0;0.023743746809502336;0.04815627203968671;0.17070439751392164;0.0;0.0;0.04815627203968671;0.05890460323699487;0.04815627203968671;0.0;0.04815627203968671;0.04327549049282424;0.0;0.0916965067396482;0.0;0.0;0.011729367446889141;0.0;0.0;0.08975956693960024
