;GO:0039003;GO:0051491;GO:0002087;GO:0022010;GO:0045892;GO:0048488;GO:0007409;GO:0072189;GO:0072221;GO:2000594;GO:0050679;GO:0035435;GO:0072108;GO:2000597;GO:0071805;GO:1904861;GO:0051260;GO:0060999;GO:1900029;GO:2000809;GO:0006605;GO:0090190;GO:0003337;GO:0071364;GO:0071526;GO:0008203;GO:1901642;GO:0045944;GO:0042953;GO:0043491;GO:0071277;GO:0097104;GO:0023041;GO:0097105;GO:0015889;GO:2000378;GO:0050908;GO:0002072;GO:0048789;GO:1901379;GO:0097113;GO:0097115;GO:0048675;GO:0097114;GO:0071300;GO:0001658;GO:0097119;GO:0015812;GO:0010001;GO:2000302;GO:1902474;GO:1902358;GO:0006366;GO:0009235;GO:0051290;GO:1900215;GO:1900218;GO:0046415;GO:0048714;GO:0071333;GO:0072300;GO:0043154;GO:2000311;GO:0072305;GO:2000310;GO:0060291;GO:0051968;GO:0015747;GO:0015746;GO:0072307;GO:0061002;GO:0015760;GO:1904823;GO:0048843;GO:0006898;GO:0006139;GO:0006533;GO:0001755;GO:0098942;GO:0072531;GO:0072659;GO:0030335;GO:0032230;GO:1905520;GO:1902533;GO:0042359;GO:0099054;GO:0006855;GO:0072162;GO:0048863;GO:0072289;GO:0140058;GO:0070301;GO:0045918;GO:1900244;GO:0008652;GO:0015739;GO:0010841;GO:0035725;GO:2000463;GO:0015855
GO:0039003;1.0;0.0;0.07997568826280978;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06293476764642246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051491;0.0;1.0;0.022295355304771215;0.0;0.00503549750813152;0.0;0.0;0.0;0.0;0.08869400121309272;0.11907999762923722;0.0;0.0349259438741514;0.03975112831612477;0.0;0.0;0.0;0.09678582842102018;0.726632065120105;0.03975112831612477;0.0;0.02671567573066729;0.0;0.0;0.03975112831612477;0.0;0.0;0.016294308724158792;0.0;0.03975112831612477;0.0;0.0;0.03975112831612477;0.0;0.0;0.03975112831612477;0.0;0.0;0.0;0.03975112831612477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02246487415081224;0.03975112831612477;0.0;0.0;0.0;0.0;0.023784216183917416;0.023784216183917416;0.0;0.050567811731724435;0.012366105462841568;0.024528070181682314;0.010840797126225047;0.039664083235136566;0.00572736158645778;0.039664083235136566;0.11907999762923722;0.11907999762923722;0.0;0.0;0.03975112831612477;0.008727630516368054;0.0;0.0;0.0058943211310776384;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11907999762923722;0.11907999762923722;0.11214222839599168;0.11907999762923722;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03975112831612477;0.16486499416307837;0.0;0.0;0.03975112831612477;0.0;0.05993504411270097;0.0
GO:0002087;0.07997568826280978;0.022295355304771215;1.0;0.0;0.002824277217674385;0.0;0.0;0.0;0.0;0.029607714925134726;0.06863501806665667;0.0;0.01165893268511696;0.05921568276510264;0.0;0.0;0.0;0.011851510908018363;0.022295355304771215;0.07481982616645211;0.0;0.02671567573066729;0.0;0.0;0.11064660451523582;0.0;0.0;0.0030507844279764845;0.0;0.11064660451523582;0.0;0.0;0.11064660451523582;0.0;0.0;0.03947691262534637;0.0;0.0;0.0;0.06434560121031727;0.0;0.0;0.0;0.0;0.0;0.06293476764642246;0.0;0.0;0.0;0.004206099773605931;0.11064660451523582;0.0;0.0;0.0;0.0;0.023784216183917416;0.023784216183917416;0.0;0.016880480457113135;0.012366105462841568;0.024528070181682314;0.006080316055282548;0.02224653402370641;0.00572736158645778;0.02224653402370641;0.03063673296288983;0.03287862268627032;0.0;0.0;0.06484833971883837;0.004022426074679323;0.0;0.0;0.0027165988484176284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028397541039609942;0.03297706215991359;0.020369181696957544;0.023569735598963044;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10827192740669886;0.016795687644983716;0.0;0.0;0.07267453642814237;0.0;0.029627797503513204;0.0
GO:0022010;0.0;0.0;0.0;1.0;0.0;0.0;0.05211794261980828;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02791575100884142;0.0904245520473011;0.08011236636927821;0.0;0.0;0.0;0.0;0.0;0.033421167696460925;0.034541580701594334;0.12705590171490894;0.0;0.0;0.0;0.0;0.12741218007660887;0.042893390906138834;0.058612346721047745;0.14532829318607357;0.058612346721047745;0.0;0.0;0.0;0.0;0.1535172591496287;0.0;0.0;0.0;0.06476678763593496;0.0;0.016785930066481353;0.0;0.0;0.0;0.1589679969034107;0.0;0.0;0.0;0.00576711589335461;0.024023165518719903;0.03940633811535304;0.0;0.0;0.021888225719099486;0.0;0.012366105462841568;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03497494757407157;0.004084498855525604;0.14916717777776012;0.07220630115276999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09732159851257047;0.0;0.0459395610088372;0.1589679969034107;0.0;0.05211794261980828;0.009327028918431297;0.0;0.0;0.011326086372502639;0.0;0.0;0.0;0.0;0.0
GO:0045892;0.0;0.00503549750813152;0.002824277217674385;0.0;1.0;0.0;0.0;0.0;0.0;0.00503549750813152;0.00503549750813152;0.0;0.00503549750813152;0.002824277217674385;0.0;0.0;0.0;0.00503549750813152;0.00503549750813152;0.002824277217674385;0.0;0.002824277217674385;0.0;0.0;0.00503549750813152;0.0;0.0;0.155161534124081;0.0;0.00503549750813152;0.0;0.0;0.00503549750813152;0.0;0.0;0.050816111175404396;0.0;0.0;0.0;0.00503549750813152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00503549750813152;0.002824277217674385;0.0;0.0;0.0;0.0;0.015136182446102072;0.015136182446102072;0.0;0.00503549750813152;0.002129505723165616;0.002824277217674385;0.050816111175404396;0.00503549750813152;0.015136182446102072;0.00503549750813152;0.00503549750813152;0.00503549750813152;0.0;0.0;0.00503549750813152;0.012090994950148669;0.0;0.0;0.008165813951078226;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00503549750813152;0.00503549750813152;0.00503549750813152;0.00503549750813152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015136182446102072;0.00503549750813152;0.0;0.0;0.002824277217674385;0.0;0.00503549750813152;0.0
GO:0048488;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.067764030707916;0.0;0.0;0.06185892354675338;0.0;0.0;0.0;0.0;0.0;0.07985234559510208;0.0;0.0;0.0;0.0;0.0;0.11491226607987709;0.0;0.1090125649911363;0.0;0.0;0.0;0.0;0.0;0.10423671346814645;0.0;0.0;0.0;0.0;0.0;0.061215983595834605;0.061215983595834605;0.0;0.061215983595834605;0.0;0.0;0.061215983595834605;0.05517669114594378;0.0;0.0;0.0;0.06051745053740567;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13564939907562254;0.10771991717944898;0.0;0.0;0.13564939907562254;0.09624097510452995;0.0;0.4791775715000789;0.0;0.0;0.0;0.0;0.13564939907562254;0.051466723146699776;0.0;0.0;0.0;0.0;0.0;0.0;0.13564939907562254;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10956827752005825;0.0;0.06549664562063465;0.0;0.13564939907562254
GO:0007409;0.0;0.0;0.0;0.05211794261980828;0.0;0.0;1.0;0.05211794261980828;0.017024604139283365;0.0;0.0;0.0;0.0;0.0;0.02791575100884142;0.1772673222864366;0.1772673222864366;0.0;0.0;0.0;0.0;0.0;0.13747414622639606;0.034541580701594334;0.05211794261980828;0.0;0.0;0.0;0.0;0.05211794261980828;0.042893390906138834;0.1772673222864366;0.05211794261980828;0.1772673222864366;0.0;0.0;0.0;0.09996012262223244;0.1772673222864366;0.0;0.0;0.0;0.05211794261980828;0.0;0.016785930066481353;0.09996012262223244;0.0;0.0;0.21438118888626248;0.0;0.0;0.0;0.00576711589335461;0.024023165518719903;0.13403169211379498;0.0;0.0;0.021888225719099486;0.0;0.012366105462841568;0.010372890810839048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03497494757407157;0.004084498855525604;0.05211794261980828;0.05211794261980828;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1772673222864366;0.0;0.1889671236224968;0.21438118888626248;0.05211794261980828;0.975089627699646;0.009327028918431297;0.0;0.0;0.011326086372502639;0.0;0.0;0.0;0.0;0.0
GO:0072189;0.0;0.0;0.0;0.0;0.0;0.0;0.05211794261980828;1.0;0.059312098748250684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.033421167696460925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09814460971269862;0.0;0.0;0.0;0.0;0.06476678763593496;0.0;0.0;0.06293476764642246;0.0;0.0;0.11147065796118587;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03613816327497913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0459395610088372;0.11147065796118587;0.10502352347355375;0.05211794261980828;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0072221;0.0;0.0;0.0;0.0;0.0;0.0;0.017024604139283365;0.059312098748250684;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017024604139283365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017024604139283365;0.0;0.0;0.0;0.0;0.017024604139283365;0.0;0.0;0.017024604139283365;0.0;0.0;0.017024604139283365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01989478834501072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017024604139283365;0.017024604139283365;0.017024604139283365;0.017024604139283365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:2000594;0.0;0.08869400121309272;0.029607714925134726;0.0;0.00503549750813152;0.0;0.0;0.0;0.0;1.0;0.08869400121309272;0.0;0.17623213320050113;0.08776849775861674;0.0;0.0;0.0;0.12284473299624007;0.08869400121309272;0.029607714925134726;0.0;0.2880942032326717;0.0;0.0;0.029607714925134726;0.0;0.0;0.016294308724158792;0.0;0.029607714925134726;0.0;0.0;0.029607714925134726;0.0;0.0;0.029607714925134726;0.0;0.0;0.0;0.029607714925134726;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02246487415081224;0.029607714925134726;0.0;0.0;0.0;0.0;0.08893683044801949;0.08893683044801949;0.0;0.17497162435207528;0.012366105462841568;0.3707572766868679;0.010840797126225047;0.029607714925134726;0.021416446200725643;0.029607714925134726;0.08869400121309272;0.08869400121309272;0.0;0.0;0.11071276437650909;0.011788080390652753;0.0;0.0;0.00796123658204326;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08869400121309272;0.08869400121309272;0.0610186983597971;0.08869400121309272;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.029607714925134726;0.08869400121309272;0.0;0.0;0.08776849775861674;0.0;0.05993504411270097;0.0
GO:0050679;0.0;0.11907999762923722;0.06863501806665667;0.0;0.00503549750813152;0.0;0.0;0.0;0.0;0.08869400121309272;1.0;0.0;0.0349259438741514;0.05921568276510264;0.0;0.0;0.0;0.035502838551056445;0.11907999762923722;0.12237164973833586;0.0;0.02671567573066729;0.0;0.0;0.12237164973833586;0.0;0.0;0.016294308724158792;0.0;0.12237164973833586;0.0;0.0;0.12237164973833586;0.0;0.0;0.07038469662597253;0.0;0.0;0.0;0.1147239061824748;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02246487415081224;0.12237164973833586;0.0;0.0;0.0;0.0;0.023784216183917416;0.023784216183917416;0.0;0.050567811731724435;0.012366105462841568;0.024528070181682314;0.010840797126225047;0.039664083235136566;0.00572736158645778;0.039664083235136566;0.1636314846172366;0.17560546840425564;0.0;0.0;0.06484833971883837;0.004022426074679323;0.0;0.0;0.0027165988484176284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15167190984165477;0.17613123586244706;0.0610186983597971;0.12588649164275198;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12237164973833586;0.08970614810153138;0.0;0.0;0.07267453642814237;0.0;0.05993504411270097;0.0
GO:0035435;0.0;0.0;0.0;0.0;0.0;0.067764030707916;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.23164761921517252;0.0;0.0;0.0;0.0;0.0;0.067764030707916;0.0;0.0;0.0;0.0;0.0;0.09978921422206614;0.0;0.067764030707916;0.0;0.0;0.0;0.0;0.0;0.067764030707916;0.0;0.0;0.0;0.0;0.0;0.0305806131134487;0.0305806131134487;0.0;0.0305806131134487;0.0;0.0;0.0305806131134487;0.08937703893318259;0.0;0.0;0.0;0.7360507669918622;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1097664300824249;0.1097664300824249;0.0;0.0;0.067764030707916;0.09978921422206614;0.0;0.067764030707916;0.0;0.0;0.0;0.0;0.09978921422206614;0.0305806131134487;0.0;0.0;0.0;0.0;0.0;0.0;0.09978921422206614;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1097664300824249;0.0;0.24527006217838024;0.0;0.067764030707916
GO:0072108;0.0;0.0349259438741514;0.01165893268511696;0.0;0.00503549750813152;0.0;0.0;0.0;0.0;0.17623213320050113;0.0349259438741514;0.0;1.0;0.034561498914354165;0.0;0.0;0.0;0.12084859760415201;0.0349259438741514;0.01165893268511696;0.0;0.12572659424093963;0.0;0.0;0.01165893268511696;0.0;0.0;0.016294308724158792;0.0;0.01165893268511696;0.0;0.0;0.01165893268511696;0.0;0.0;0.01165893268511696;0.0;0.0;0.0;0.01165893268511696;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02246487415081224;0.01165893268511696;0.0;0.0;0.0;0.0;0.04359649741673068;0.04359649741673068;0.0;0.12084859760415201;0.004930548339834619;0.17623213320050113;0.010840797126225047;0.01165893268511696;0.030600408887281206;0.01165893268511696;0.0349259438741514;0.0349259438741514;0.0;0.0;0.12767350483846623;0.011788080390652753;0.0;0.0;0.00796123658204326;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0349259438741514;0.0349259438741514;0.0349259438741514;0.0349259438741514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01165893268511696;0.0349259438741514;0.0;0.0;0.034561498914354165;0.0;0.0349259438741514;0.0
GO:2000597;0.0;0.03975112831612477;0.05921568276510264;0.0;0.002824277217674385;0.0;0.0;0.0;0.0;0.08776849775861674;0.05921568276510264;0.0;0.034561498914354165;1.0;0.0;0.0;0.0;0.1281622559164778;0.03975112831612477;0.05921568276510264;0.0;0.07919539658551795;0.0;0.0;0.03321250849443276;0.0;0.0;0.005439344724655555;0.0;0.03321250849443276;0.0;0.0;0.03321250849443276;0.0;0.0;0.03321250849443276;0.0;0.0;0.0;0.03321250849443276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007499194766151693;0.05921568276510264;0.0;0.0;0.0;0.0;0.06895831126213625;0.06895831126213625;0.0;0.18254553981584912;0.012366105462841568;0.07271050394154599;0.006080316055282548;0.02224653402370641;0.016605516025237684;0.02224653402370641;0.05462324715381701;0.05862038668563815;0.0;0.0;0.17168585469202963;0.013829783641337395;0.0;0.0;0.009340127976601111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.050630917619257816;0.0587958976875789;0.22027236001516776;0.04202326320276276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03321250849443276;0.029945588469290838;0.0;0.0;0.17553774525273405;0.0;0.059309634393759504;0.0
GO:0071805;0.0;0.0;0.0;0.02791575100884142;0.0;0.06185892354675338;0.02791575100884142;0.0;0.0;0.0;0.0;0.23164761921517252;0.0;0.0;1.0;0.02791575100884142;0.02791575100884142;0.0;0.0;0.0;0.06185892354675338;0.0;0.02791575100884142;0.02791575100884142;0.02791575100884142;0.0;0.09109336190405051;0.0;0.06185892354675338;0.02791575100884142;0.02791575100884142;0.02791575100884142;0.02791575100884142;0.02791575100884142;0.06185892354675338;0.0;0.0;0.0;0.02791575100884142;0.0;0.02791575100884142;0.02791575100884142;0.02791575100884142;0.02791575100884142;0.016785930066481353;0.0;0.02791575100884142;0.08125311607510624;0.02791575100884142;0.0;0.0;0.2266241074720051;0.00576711589335461;0.024023165518719903;0.02791575100884142;0.0;0.0;0.021888225719099486;0.0;0.012366105462841568;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09109336190405051;0.09109336190405051;0.0;0.0;0.06185892354675338;0.09109336190405051;0.0;0.06185892354675338;0.02791575100884142;0.004084498855525604;0.02791575100884142;0.02791575100884142;0.09109336190405051;0.02791575100884142;0.0;0.0;0.0;0.0;0.0;0.02791575100884142;0.09109336190405051;0.02791575100884142;0.02791575100884142;0.0;0.02791575100884142;0.009327028918431297;0.0;0.0;0.011326086372502639;0.09109336190405051;0.0;0.6329858233922475;0.0;0.06185892354675338
GO:1904861;0.0;0.0;0.0;0.0904245520473011;0.0;0.0;0.1772673222864366;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02791575100884142;1.0;0.3556704667327134;0.0;0.0;0.0;0.0;0.0;0.033421167696460925;0.034541580701594334;0.0904245520473011;0.0;0.0;0.0;0.0;0.0904245520473011;0.042893390906138834;0.26021801201679445;0.0904245520473011;0.26021801201679445;0.0;0.0;0.0;0.0;0.30755853751378465;0.0;0.0;0.0;0.06476678763593496;0.0;0.016785930066481353;0.0;0.0;0.0;0.0904245520473011;0.0;0.0;0.0;0.00576711589335461;0.024023165518719903;0.1749501519541871;0.0;0.0;0.021888225719099486;0.0;0.012366105462841568;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03497494757407157;0.004084498855525604;0.0904245520473011;0.07220630115276999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.40145291030990526;0.0;0.0459395610088372;0.0904245520473011;0.0;0.1772673222864366;0.009327028918431297;0.0;0.0;0.011326086372502639;0.0;0.0;0.0;0.0;0.0
GO:0051260;0.0;0.0;0.0;0.08011236636927821;0.0;0.0;0.1772673222864366;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02791575100884142;0.3556704667327134;1.0;0.0;0.0;0.0;0.0;0.0;0.033421167696460925;0.034541580701594334;0.08011236636927821;0.0;0.0;0.0;0.0;0.08011236636927821;0.042893390906138834;0.26021801201679445;0.08011236636927821;0.26021801201679445;0.0;0.0;0.0;0.0;0.27248398448703315;0.0;0.0;0.0;0.06476678763593496;0.0;0.016785930066481353;0.0;0.0;0.0;0.08011236636927821;0.0;0.0;0.0;0.00576711589335461;0.024023165518719903;0.473053615929472;0.0;0.0;0.021888225719099486;0.0;0.012366105462841568;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03497494757407157;0.004084498855525604;0.08011236636927821;0.07220630115276999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3556704667327134;0.0;0.0459395610088372;0.08011236636927821;0.0;0.1772673222864366;0.009327028918431297;0.0;0.0;0.011326086372502639;0.0;0.0;0.0;0.0;0.0
GO:0060999;0.0;0.09678582842102018;0.011851510908018363;0.0;0.00503549750813152;0.0;0.0;0.0;0.0;0.12284473299624007;0.035502838551056445;0.0;0.12084859760415201;0.1281622559164778;0.0;0.0;0.0;1.0;0.09678582842102018;0.011851510908018363;0.0;0.0351323738152987;0.0;0.0;0.011851510908018363;0.0;0.0;0.016294308724158792;0.0;0.011851510908018363;0.0;0.0;0.011851510908018363;0.0;0.0;0.011851510908018363;0.0;0.0;0.0;0.011851510908018363;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02246487415081224;0.011851510908018363;0.0;0.0;0.0;0.0;0.03436145096403699;0.03436145096403699;0.0;0.402931053096922;0.005011989434217718;0.0351323738152987;0.010840797126225047;0.011851510908018363;0.016605516025237684;0.011851510908018363;0.035502838551056445;0.035502838551056445;0.0;0.0;0.03473191569979474;0.04426714511991388;0.0;0.0;0.02875953016989963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.035502838551056445;0.035502838551056445;0.1281622559164778;0.035502838551056445;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011851510908018363;0.06524831791760674;0.0;0.0;0.0351323738152987;0.0;0.035502838551056445;0.0
