;GO:0045926;GO:2001054;GO:0061179;GO:0035162;GO:0045648;GO:0045766;GO:0051000;GO:0001701;GO:0030949;GO:0050715;GO:0051926;GO:0001947;GO:0032722;GO:0051248;GO:0033138;GO:0042789;GO:0016239;GO:0043518;GO:1903377;GO:1902166;GO:0042541;GO:0097411;GO:0016241;GO:0001837;GO:0035307;GO:0071407;GO:1900271;GO:2001198;GO:0008286;GO:0008284;GO:0038094;GO:0007595;GO:0045944;GO:0001892;GO:0045821;GO:0042832;GO:0002223;GO:0002578;GO:0051541;GO:0070101;GO:0001922;GO:0019221;GO:0043011;GO:0034329;GO:0035774;GO:0010870;GO:0030641;GO:0050731;GO:2000378;GO:0016579;GO:0022617;GO:2000392;GO:0046886;GO:1901653;GO:0044344;GO:1903715;GO:0043536;GO:0005978;GO:1990830;GO:0071542;GO:0050900;GO:0001938;GO:0032534;GO:0015991;GO:1900454;GO:0006366;GO:0045600;GO:0046777;GO:0008542;GO:0006089;GO:0061419;GO:0002320;GO:0045604;GO:0006879;GO:0030502;GO:0051289;GO:0035914;GO:0070244;GO:0043154;GO:0072540;GO:0071456;GO:0032007;GO:0010575;GO:1905875;GO:0033572;GO:0002292;GO:0002052;GO:0043312;GO:0006011;GO:0042102;GO:0042742;GO:1900625;GO:0010629;GO:0045064;GO:0001755;GO:0030330;GO:0032755;GO:0072539;GO:0030214;GO:0046716;GO:0061030;GO:0006065;GO:1902895;GO:0043687;GO:0002774;GO:0045591;GO:0000122;GO:0035973;GO:0045190;GO:0060574;GO:0060333;GO:0043619;GO:0060218;GO:1903599;GO:0060576;GO:0002666;GO:0071222;GO:0042130;GO:0043066;GO:0045087;GO:0030838;GO:0070374;GO:0071347;GO:0030033;GO:0034116;GO:0019255;GO:0019896
GO:0045926;1.0;0.5714285714285714;0.47058823529411764;0.0;0.2857142857142857;0.46153846153846156;0.46153846153846156;0.0;0.46153846153846156;0.4;0.5714285714285714;0.0;0.5;0.6666666666666666;0.375;0.0;0.42857142857142855;0.5333333333333333;0.47058823529411764;0.47058823529411764;0.0;0.18181818181818182;0.46153846153846156;0.0;0.4;0.0;0.2857142857142857;0.46153846153846156;0.14285714285714285;0.5454545454545454;0.14285714285714285;0.16666666666666666;0.35294117647058826;0.0;0.3333333333333333;0.0;0.11764705882352941;0.7272727272727273;0.0;0.42857142857142855;0.14285714285714285;0.16666666666666666;0.0;0.0;0.35294117647058826;0.46153846153846156;0.26666666666666666;0.375;0.6666666666666666;0.0;0.0;0.42857142857142855;0.46153846153846156;0.0;0.0;0.46153846153846156;0.375;0.0;0.0;0.0;0.0;0.46153846153846156;0.42857142857142855;0.0;0.4;0.0;0.5;0.0;0.0;0.0;0.10526315789473684;0.0;0.5;0.25;0.6153846153846154;0.0;0.0;0.47058823529411764;0.4444444444444444;0.0;0.0;0.5714285714285714;0.5;0.2857142857142857;0.0;0.0;0.14285714285714285;0.0;0.0;0.4;0.0;0.46153846153846156;0.6666666666666666;0.0;0.0;0.15384615384615385;0.5;0.0;0.0;0.36363636363636365;0.0;0.0;0.3333333333333333;0.0;0.14285714285714285;0.375;0.47058823529411764;0.0;0.0;0.0;0.15384615384615385;0.1111111111111111;0.0;0.42857142857142855;0.0;0.46153846153846156;0.0;0.5333333333333333;0.6153846153846154;0.0;0.35294117647058826;0.35294117647058826;0.0;0.0;0.5;0.0;0.0
GO:2001054;0.5714285714285714;1.0;0.38095238095238093;0.0;0.4444444444444444;0.35294117647058826;0.35294117647058826;0.0;0.47058823529411764;0.42105263157894735;0.4444444444444444;0.0;0.375;0.5;0.4;0.0;0.4444444444444444;0.5263157894736842;0.7619047619047619;0.7619047619047619;0.0;0.5333333333333333;0.47058823529411764;0.0;0.42105263157894735;0.0;0.2222222222222222;0.47058823529411764;0.1111111111111111;0.5333333333333333;0.1111111111111111;0.125;0.38095238095238093;0.0;0.36363636363636365;0.0;0.09523809523809523;0.5333333333333333;0.0;0.4444444444444444;0.1111111111111111;0.5;0.0;0.0;0.2857142857142857;0.47058823529411764;0.21052631578947367;0.4;0.625;0.0;0.0;0.4444444444444444;0.47058823529411764;0.0;0.0;0.47058823529411764;0.3;0.0;0.0;0.0;0.0;0.47058823529411764;0.4444444444444444;0.0;0.3157894736842105;0.0;0.5;0.0;0.0;0.0;0.08695652173913043;0.0;0.5;0.2;0.47058823529411764;0.0;0.0;0.7619047619047619;0.7272727272727273;0.0;0.0;0.5555555555555556;0.375;0.5555555555555556;0.0;0.0;0.1111111111111111;0.0;0.0;0.42105263157894735;0.0;0.35294117647058826;0.5;0.0;0.0;0.11764705882352941;0.375;0.0;0.0;0.26666666666666666;0.0;0.0;0.36363636363636365;0.0;0.1111111111111111;0.4;0.47619047619047616;0.0;0.0;0.0;0.11764705882352941;0.09090909090909091;0.0;0.4444444444444444;0.0;0.35294117647058826;0.0;0.5263157894736842;0.9411764705882353;0.0;0.38095238095238093;0.38095238095238093;0.0;0.0;0.375;0.0;0.0
GO:0061179;0.47058823529411764;0.38095238095238093;1.0;0.0;0.19047619047619047;0.3;0.3;0.0;0.4;0.7272727272727273;0.38095238095238093;0.0;0.3157894736842105;0.42105263157894735;0.2608695652173913;0.0;0.2857142857142857;0.45454545454545453;0.4166666666666667;0.4166666666666667;0.0;0.1111111111111111;0.3;0.0;0.2727272727272727;0.0;0.19047619047619047;0.3;0.09523809523809523;0.3333333333333333;0.09523809523809523;0.10526315789473684;0.25;0.0;0.24;0.0;0.08333333333333333;0.4444444444444444;0.0;0.38095238095238093;0.09523809523809523;0.10526315789473684;0.0;0.0;0.9166666666666666;0.3;0.18181818181818182;0.2608695652173913;0.42105263157894735;0.0;0.0;0.2857142857142857;0.3;0.0;0.0;0.3;0.2608695652173913;0.0;0.0;0.0;0.0;0.3;0.2857142857142857;0.0;0.2727272727272727;0.0;0.3157894736842105;0.0;0.0;0.0;0.07692307692307693;0.0;0.3157894736842105;0.17391304347826086;0.4;0.0;0.0;0.3333333333333333;0.32;0.0;0.0;0.47619047619047616;0.3157894736842105;0.19047619047619047;0.0;0.0;0.09523809523809523;0.0;0.0;0.2727272727272727;0.0;0.3;0.42105263157894735;0.0;0.0;0.1;0.3157894736842105;0.0;0.0;0.2222222222222222;0.0;0.0;0.24;0.0;0.09523809523809523;0.2608695652173913;0.3333333333333333;0.0;0.0;0.0;0.1;0.08;0.0;0.2857142857142857;0.0;0.3;0.0;0.36363636363636365;0.4;0.0;0.25;0.3333333333333333;0.0;0.0;0.3157894736842105;0.0;0.0
GO:0035162;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.15384615384615385;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045648;0.2857142857142857;0.4444444444444444;0.19047619047619047;0.0;1.0;0.5882352941176471;0.47058823529411764;0.0;0.5882352941176471;0.5263157894736842;0.2222222222222222;0.0;0.625;0.25;0.5;0.0;0.5555555555555556;0.42105263157894735;0.38095238095238093;0.38095238095238093;0.0;0.13333333333333333;0.47058823529411764;0.0;0.5263157894736842;0.0;0.3333333333333333;0.7058823529411765;0.1111111111111111;0.6666666666666666;0.1111111111111111;0.125;0.38095238095238093;0.0;0.36363636363636365;0.0;0.09523809523809523;0.5333333333333333;0.0;0.5555555555555556;0.3333333333333333;0.125;0.0;0.0;0.38095238095238093;0.5882352941176471;0.3157894736842105;0.5;0.5;0.0;0.0;0.4444444444444444;0.35294117647058826;0.0;0.0;0.47058823529411764;0.5;0.0;0.0;0.0;0.0;0.5882352941176471;0.2222222222222222;0.0;0.3157894736842105;0.0;0.75;0.0;0.0;0.0;0.08695652173913043;0.0;0.625;0.3;0.47058823529411764;0.0;0.0;0.38095238095238093;0.36363636363636365;0.0;0.0;0.2222222222222222;0.625;0.2222222222222222;0.0;0.0;0.1111111111111111;0.0;0.0;0.5263157894736842;0.0;0.47058823529411764;0.25;0.0;0.0;0.11764705882352941;0.625;0.0;0.0;0.4;0.0;0.0;0.36363636363636365;0.0;0.1111111111111111;0.6;0.19047619047619047;0.0;0.0;0.0;0.11764705882352941;0.09090909090909091;0.0;0.5555555555555556;0.0;0.5882352941176471;0.0;0.42105263157894735;0.47058823529411764;0.0;0.47619047619047616;0.47619047619047616;0.0;0.0;0.5;0.0;0.0
GO:0045766;0.46153846153846156;0.35294117647058826;0.3;0.0;0.5882352941176471;1.0;0.5;0.0;0.5;0.5555555555555556;0.35294117647058826;0.0;0.6666666666666666;0.4;0.42105263157894735;0.0;0.47058823529411764;0.3333333333333333;0.3;0.3;0.0;0.14285714285714285;0.375;0.0;0.4444444444444444;0.0;0.23529411764705882;0.5;0.11764705882352941;0.5714285714285714;0.11764705882352941;0.13333333333333333;0.4;0.0;0.38095238095238093;0.0;0.1;0.42857142857142855;0.0;0.47058823529411764;0.11764705882352941;0.13333333333333333;0.0;0.0;0.4;0.5;0.2222222222222222;0.42105263157894735;0.4;0.0;0.0;0.5882352941176471;0.5;0.0;0.0;0.375;0.5263157894736842;0.0;0.0;0.0;0.0;0.5;0.35294117647058826;0.0;0.4444444444444444;0.0;0.6666666666666666;0.0;0.0;0.0;0.09090909090909091;0.0;0.5333333333333333;0.21052631578947367;0.5;0.0;0.0;0.3;0.2857142857142857;0.0;0.0;0.35294117647058826;0.6666666666666666;0.23529411764705882;0.0;0.0;0.5882352941176471;0.0;0.0;0.4444444444444444;0.0;0.5;0.4;0.0;0.0;0.125;0.6666666666666666;0.0;0.0;0.2857142857142857;0.0;0.0;0.38095238095238093;0.0;0.11764705882352941;0.5263157894736842;0.3;0.0;0.0;0.0;0.125;0.09523809523809523;0.0;0.47058823529411764;0.0;0.625;0.0;0.3333333333333333;0.375;0.0;0.4;0.4;0.0;0.0;0.5333333333333333;0.0;0.0
GO:0051000;0.46153846153846156;0.35294117647058826;0.3;0.0;0.47058823529411764;0.5;1.0;0.0;0.5;0.4444444444444444;0.35294117647058826;0.0;0.5333333333333333;0.5333333333333333;0.5263157894736842;0.0;0.5882352941176471;0.3333333333333333;0.3;0.3;0.0;0.14285714285714285;0.5;0.0;0.5555555555555556;0.0;0.23529411764705882;0.375;0.11764705882352941;0.5714285714285714;0.11764705882352941;0.13333333333333333;0.5;0.0;0.47619047619047616;0.0;0.1;0.42857142857142855;0.0;0.47058823529411764;0.11764705882352941;0.13333333333333333;0.0;0.0;0.4;0.625;0.2222222222222222;0.5263157894736842;0.5333333333333333;0.0;0.0;0.35294117647058826;0.625;0.0;0.0;0.5;0.42105263157894735;0.0;0.0;0.0;0.0;0.5;0.35294117647058826;0.0;0.4444444444444444;0.0;0.5333333333333333;0.0;0.0;0.0;0.09090909090909091;0.0;0.4;0.21052631578947367;0.375;0.0;0.0;0.3;0.38095238095238093;0.0;0.0;0.35294117647058826;0.5333333333333333;0.23529411764705882;0.0;0.0;0.11764705882352941;0.0;0.0;0.4444444444444444;0.0;0.5;0.5333333333333333;0.0;0.0;0.125;0.5333333333333333;0.0;0.0;0.2857142857142857;0.0;0.0;0.47619047619047616;0.0;0.11764705882352941;0.42105263157894735;0.4;0.0;0.0;0.0;0.125;0.09523809523809523;0.0;0.5882352941176471;0.0;0.5;0.0;0.3333333333333333;0.375;0.0;0.4;0.5;0.0;0.0;0.5333333333333333;0.0;0.0
GO:0001701;0.0;0.0;0.0;0.4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.14285714285714285;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0030949;0.46153846153846156;0.47058823529411764;0.4;0.0;0.5882352941176471;0.5;0.5;0.0;1.0;0.4444444444444444;0.35294117647058826;0.0;0.5333333333333333;0.4;0.5263157894736842;0.0;0.5882352941176471;0.6666666666666666;0.6;0.6;0.0;0.5714285714285714;0.5;0.0;0.5555555555555556;0.0;0.47058823529411764;0.5;0.11764705882352941;0.7142857142857143;0.11764705882352941;0.13333333333333333;0.4;0.0;0.38095238095238093;0.0;0.1;0.42857142857142855;0.0;0.8235294117647058;0.11764705882352941;0.5333333333333333;0.0;0.0;0.5;0.625;0.2222222222222222;0.5263157894736842;0.5333333333333333;0.0;0.0;0.47058823529411764;0.5;0.0;0.0;0.5;0.42105263157894735;0.0;0.0;0.0;0.0;0.625;0.47058823529411764;0.0;0.4444444444444444;0.0;0.6666666666666666;0.0;0.0;0.0;0.09090909090909091;0.0;0.5333333333333333;0.21052631578947367;0.375;0.0;0.0;0.4;0.38095238095238093;0.0;0.0;0.7058823529411765;0.5333333333333333;0.23529411764705882;0.0;0.0;0.5882352941176471;0.0;0.0;0.4444444444444444;0.0;0.5;0.4;0.0;0.0;0.125;0.5333333333333333;0.0;0.0;0.2857142857142857;0.0;0.0;0.38095238095238093;0.0;0.11764705882352941;0.5263157894736842;0.4;0.0;0.0;0.0;0.125;0.09523809523809523;0.0;0.5882352941176471;0.0;0.5;0.0;0.4444444444444444;0.5;0.0;0.5;0.7;0.0;0.0;0.5333333333333333;0.0;0.0
GO:0050715;0.4;0.42105263157894735;0.7272727272727273;0.0;0.5263157894736842;0.5555555555555556;0.4444444444444444;0.0;0.4444444444444444;1.0;0.5263157894736842;0.0;0.7058823529411765;0.35294117647058826;0.47619047619047616;0.0;0.5263157894736842;0.4;0.36363636363636365;0.36363636363636365;0.0;0.5;0.4444444444444444;0.0;0.5;0.0;0.21052631578947367;0.4444444444444444;0.10526315789473684;0.625;0.10526315789473684;0.11764705882352941;0.36363636363636365;0.0;0.34782608695652173;0.0;0.09090909090909091;0.375;0.0;0.42105263157894735;0.10526315789473684;0.47058823529411764;0.0;0.0;0.8181818181818182;0.5555555555555556;0.2;0.47619047619047616;0.47058823529411764;0.0;0.0;0.42105263157894735;0.4444444444444444;0.0;0.0;0.4444444444444444;0.47619047619047616;0.0;0.0;0.0;0.0;0.5555555555555556;0.3157894736842105;0.0;0.4;0.0;0.5882352941176471;0.0;0.0;0.0;0.08333333333333333;0.0;0.47058823529411764;0.19047619047619047;0.4444444444444444;0.0;0.0;0.36363636363636365;0.34782608695652173;0.0;0.0;0.42105263157894735;0.7058823529411765;0.21052631578947367;0.0;0.0;0.5263157894736842;0.0;0.0;0.4;0.0;0.4444444444444444;0.35294117647058826;0.0;0.0;0.1111111111111111;0.7058823529411765;0.0;0.0;0.25;0.0;0.0;0.34782608695652173;0.0;0.10526315789473684;0.47619047619047616;0.36363636363636365;0.0;0.0;0.0;0.1111111111111111;0.08695652173913043;0.0;0.5263157894736842;0.0;0.5555555555555556;0.0;0.4;0.4444444444444444;0.0;0.45454545454545453;0.36363636363636365;0.0;0.0;0.47058823529411764;0.0;0.0
