;GO:0045926;GO:2001054;GO:0061179;GO:0035162;GO:0045648;GO:0045766;GO:0051000;GO:0001701;GO:0030949;GO:0050715;GO:0051926;GO:0001947;GO:0032722;GO:0051248;GO:0033138;GO:0042789;GO:0016239;GO:0043518;GO:1903377;GO:1902166;GO:0042541;GO:0097411;GO:0016241;GO:0001837;GO:0035307;GO:0071407;GO:1900271;GO:2001198;GO:0008286;GO:0008284;GO:0038094;GO:0007595;GO:0045944;GO:0001892;GO:0045821;GO:0042832;GO:0002223;GO:0002578;GO:0051541;GO:0070101;GO:0001922;GO:0019221;GO:0043011;GO:0034329;GO:0035774;GO:0010870;GO:0030641;GO:0050731;GO:2000378;GO:0016579;GO:0022617;GO:2000392;GO:0046886;GO:1901653;GO:0044344;GO:1903715;GO:0043536;GO:0005978;GO:1990830;GO:0071542;GO:0050900;GO:0001938;GO:0032534;GO:0015991;GO:1900454;GO:0006366;GO:0045600;GO:0046777;GO:0008542;GO:0006089;GO:0061419;GO:0002320;GO:0045604;GO:0006879;GO:0030502;GO:0051289;GO:0035914;GO:0070244;GO:0043154;GO:0072540;GO:0071456;GO:0032007;GO:0010575;GO:1905875;GO:0033572;GO:0002292;GO:0002052;GO:0043312;GO:0006011;GO:0042102;GO:0042742;GO:1900625;GO:0010629;GO:0045064;GO:0001755;GO:0030330;GO:0032755;GO:0072539;GO:0030214;GO:0046716;GO:0061030;GO:0006065;GO:1902895;GO:0043687;GO:0002774;GO:0045591;GO:0000122;GO:0035973;GO:0045190;GO:0060574;GO:0060333;GO:0043619;GO:0060218;GO:1903599;GO:0060576;GO:0002666;GO:0071222;GO:0042130;GO:0043066;GO:0045087;GO:0030838;GO:0070374;GO:0071347;GO:0030033;GO:0034116;GO:0019255;GO:0019896
GO:0045926;1.0;0.2857142857142857;0.09999999999999998;0.0;0.13043478260869568;0.19999999999999996;0.17647058823529416;0.0;0.16666666666666663;0.09999999999999998;0.33333333333333337;0.0;0.2727272727272727;0.3076923076923077;0.09375;0.0;0.1578947368421053;0.16666666666666663;0.09090909090909094;0.10526315789473684;0.0;0.375;0.2727272727272727;0.0;0.09999999999999998;0.0;0.25;0.23076923076923073;0.2727272727272727;0.33333333333333337;0.19999999999999996;0.16666666666666663;0.08108108108108103;0.0;0.0535714285714286;0.0;0.09999999999999998;0.5;0.0;0.1428571428571429;0.16666666666666663;0.33333333333333337;0.0;0.0;0.07317073170731703;0.1578947368421053;0.10526315789473684;0.09375;0.33333333333333337;0.0;0.0;0.23076923076923073;0.1428571428571429;0.0;0.0;0.30000000000000004;0.125;0.0;0.0;0.0;0.0;0.23076923076923073;0.23076923076923073;0.0;0.2142857142857143;0.0;0.23076923076923073;0.0;0.0;0.0;0.0625;0.0;0.25;0.09523809523809523;0.2666666666666667;0.0;0.0;0.19999999999999996;0.09756097560975607;0.0;0.0;0.2222222222222222;0.2727272727272727;0.2666666666666667;0.0;0.0;0.1071428571428571;0.0;0.0;0.09090909090909094;0.0;0.23076923076923073;0.4;0.0;0.0;0.1875;0.2727272727272727;0.0;0.0;0.19999999999999996;0.0;0.0;0.07692307692307687;0.0;0.1875;0.07499999999999996;0.10810810810810811;0.0;0.0;0.0;0.30000000000000004;0.10344827586206895;0.0;0.12;0.0;0.1875;0.0;0.125;0.33333333333333337;0.0;0.08823529411764708;0.06818181818181823;0.0;0.0;0.2727272727272727;0.0;0.0
GO:2001054;0.2857142857142857;1.0;0.13043478260869568;0.0;0.1333333333333333;0.13043478260869568;0.12;0.0;0.16000000000000003;0.10810810810810811;0.19999999999999996;0.0;0.1578947368421053;0.19047619047619047;0.10256410256410253;0.0;0.15384615384615385;0.19999999999999996;0.2727272727272727;0.3157894736842105;0.0;0.2666666666666667;0.2222222222222222;0.0;0.10810810810810811;0.0;0.21052631578947367;0.19999999999999996;0.2222222222222222;0.25;0.18181818181818177;0.09999999999999998;0.09090909090909094;0.0;0.06349206349206349;0.0;0.10810810810810811;0.25;0.0;0.1428571428571429;0.09999999999999998;0.25;0.0;0.0;0.08333333333333337;0.15384615384615385;0.07407407407407407;0.10256410256410253;0.33333333333333337;0.0;0.0;0.19999999999999996;0.1428571428571429;0.0;0.0;0.23529411764705888;0.12903225806451613;0.0;0.0;0.0;0.0;0.19999999999999996;0.19999999999999996;0.0;0.19047619047619047;0.0;0.19999999999999996;0.0;0.0;0.0;0.07272727272727275;0.0;0.21052631578947367;0.06896551724137934;0.17391304347826086;0.0;0.0;0.6;0.29268292682926833;0.0;0.0;0.25;0.1578947368421053;0.2857142857142857;0.0;0.0;0.11428571428571432;0.0;0.0;0.09999999999999998;0.0;0.1428571428571429;0.2222222222222222;0.0;0.0;0.17391304347826086;0.1578947368421053;0.0;0.0;0.11111111111111116;0.0;0.0;0.08695652173913049;0.0;0.17391304347826086;0.08510638297872342;0.13953488372093026;0.0;0.0;0.0;0.23529411764705888;0.11111111111111116;0.0;0.125;0.0;0.125;0.0;0.1578947368421053;0.8461538461538461;0.0;0.09756097560975607;0.07843137254901966;0.0;0.0;0.1578947368421053;0.0;0.0
GO:0061179;0.09999999999999998;0.13043478260869568;1.0;0.0;0.09090909090909094;0.061224489795918324;0.05882352941176472;0.0;0.14583333333333337;0.26415094339622647;0.16279069767441856;0.0;0.06666666666666665;0.08510638297872342;0.06153846153846154;0.0;0.07692307692307687;0.24;0.17142857142857137;0.1875;0.0;0.09756097560975607;0.09090909090909094;0.0;0.06349206349206349;0.0;0.16666666666666663;0.08695652173913049;0.09090909090909094;0.09523809523809523;0.1063829787234043;0.06666666666666665;0.05714285714285716;0.0;0.0449438202247191;0.0;0.08064516129032262;0.09523809523809523;0.0;0.13725490196078427;0.06666666666666665;0.09523809523809523;0.0;0.0;0.4444444444444444;0.07692307692307687;0.05769230769230771;0.06153846153846154;0.13636363636363635;0.0;0.0;0.08695652173913049;0.11538461538461542;0.0;0.0;0.09302325581395354;0.0892857142857143;0.0;0.0;0.0;0.0;0.08695652173913049;0.08695652173913049;0.0;0.15909090909090906;0.0;0.08695652173913049;0.0;0.0;0.0;0.04938271604938271;0.0;0.0888888888888889;0.05555555555555558;0.08163265306122447;0.0;0.0;0.11538461538461542;0.0821917808219178;0.0;0.0;0.2727272727272727;0.06666666666666665;0.12765957446808507;0.0;0.0;0.06557377049180324;0.0;0.0;0.06060606060606055;0.0;0.06382978723404253;0.09090909090909094;0.0;0.0;0.08163265306122447;0.06666666666666665;0.0;0.0;0.06976744186046513;0.0;0.0;0.05555555555555558;0.0;0.10416666666666663;0.0547945205479452;0.08695652173913049;0.0;0.0;0.0;0.09302325581395354;0.06451612903225812;0.0;0.06896551724137934;0.0;0.06000000000000005;0.0;0.09375;0.13636363636363635;0.0;0.0757575757575758;0.09459459459459463;0.0;0.0;0.06666666666666665;0.0;0.0
GO:0035162;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.08695652173913049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.0;0.0;0.0;0.0625;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.16666666666666663;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045648;0.13043478260869568;0.1333333333333333;0.09090909090909094;0.0;1.0;0.36;0.125;0.0;0.19354838709677424;0.19512195121951215;0.10344827586206895;0.0;0.25;0.09999999999999998;0.1333333333333333;0.0;0.1875;0.09999999999999998;0.06666666666666665;0.07407407407407407;0.0;0.17391304347826086;0.15384615384615385;0.0;0.13953488372093026;0.0;0.1923076923076923;0.4545454545454546;0.15384615384615385;0.2727272727272727;0.1724137931034483;0.11111111111111116;0.12;0.0;0.08695652173913049;0.0;0.16666666666666663;0.16666666666666663;0.0;0.17647058823529416;0.11111111111111116;0.16666666666666663;0.0;0.0;0.13207547169811318;0.1875;0.08823529411764708;0.1333333333333333;0.1428571428571429;0.0;0.0;0.18518518518518523;0.21212121212121215;0.0;0.0;0.16000000000000003;0.22857142857142854;0.0;0.0;0.0;0.0;0.23076923076923073;0.1428571428571429;0.0;0.2222222222222222;0.0;0.4545454545454546;0.0;0.0;0.0;0.09836065573770492;0.0;0.34782608695652173;0.08333333333333337;0.2068965517241379;0.0;0.0;0.11111111111111116;0.07017543859649122;0.0;0.0;0.11764705882352944;0.25;0.12903225806451613;0.0;0.0;0.38235294117647056;0.0;0.0;0.18181818181818177;0.0;0.1428571428571429;0.11111111111111116;0.0;0.0;0.12903225806451613;0.25;0.0;0.0;0.12;0.0;0.0;0.11538461538461542;0.0;0.16666666666666663;0.40476190476190477;0.07547169811320753;0.0;0.0;0.0;0.16000000000000003;0.09090909090909094;0.0;0.1578947368421053;0.0;0.45833333333333337;0.0;0.1063829787234043;0.1428571428571429;0.0;0.15217391304347827;0.10526315789473684;0.0;0.0;0.15384615384615385;0.0;0.0
GO:0045766;0.19999999999999996;0.13043478260869568;0.061224489795918324;0.0;0.36;1.0;0.16666666666666663;0.0;0.16000000000000003;0.17142857142857137;0.1428571428571429;0.0;0.375;0.13636363636363635;0.10256410256410253;0.0;0.15384615384615385;0.09090909090909094;0.05660377358490565;0.06382978723404253;0.0;0.1875;0.1578947368421053;0.0;0.10810810810810811;0.0;0.15000000000000002;0.33333333333333337;0.1578947368421053;0.25;0.13043478260869568;0.09999999999999998;0.09090909090909094;0.0;0.06349206349206349;0.0;0.10810810810810811;0.17647058823529416;0.0;0.1428571428571429;0.09999999999999998;0.17647058823529416;0.0;0.0;0.08333333333333337;0.15384615384615385;0.07407407407407407;0.10256410256410253;0.1428571428571429;0.0;0.0;0.26315789473684215;0.1428571428571429;0.0;0.0;0.16666666666666663;0.2068965517241379;0.0;0.0;0.0;0.0;0.19999999999999996;0.1428571428571429;0.0;0.19047619047619047;0.0;0.33333333333333337;0.0;0.0;0.0;0.07272727272727275;0.0;0.3529411764705882;0.06896551724137934;0.2857142857142857;0.0;0.0;0.10344827586206895;0.06000000000000005;0.0;0.0;0.11111111111111116;0.375;0.125;0.0;0.0;0.30000000000000004;0.0;0.0;0.09999999999999998;0.0;0.19999999999999996;0.1578947368421053;0.0;0.0;0.125;0.375;0.0;0.0;0.11111111111111116;0.0;0.0;0.08695652173913049;0.0;0.125;0.2142857142857143;0.06521739130434778;0.0;0.0;0.0;0.16666666666666663;0.08108108108108103;0.0;0.125;0.0;0.5;0.0;0.07317073170731703;0.1428571428571429;0.0;0.09756097560975607;0.07843137254901966;0.0;0.0;0.2222222222222222;0.0;0.0
GO:0051000;0.17647058823529416;0.12;0.05882352941176472;0.0;0.125;0.16666666666666663;1.0;0.0;0.14814814814814814;0.10256410256410253;0.13043478260869568;0.0;0.19999999999999996;0.17391304347826086;0.15384615384615385;0.0;0.23076923076923073;0.08571428571428574;0.054545454545454564;0.061224489795918324;0.0;0.16666666666666663;0.19999999999999996;0.0;0.16216216216216217;0.0;0.13636363636363635;0.13043478260869568;0.1428571428571429;0.2222222222222222;0.12;0.09090909090909094;0.13636363636363635;0.0;0.09523809523809523;0.0;0.10256410256410253;0.1578947368421053;0.0;0.1333333333333333;0.09090909090909094;0.1578947368421053;0.0;0.0;0.07999999999999996;0.23076923076923073;0.06896551724137934;0.15384615384615385;0.18181818181818177;0.0;0.0;0.13043478260869568;0.2142857142857143;0.0;0.0;0.21052631578947367;0.12121212121212122;0.0;0.0;0.0;0.0;0.18181818181818177;0.13043478260869568;0.0;0.17391304347826086;0.0;0.18181818181818177;0.0;0.0;0.0;0.10909090909090913;0.0;0.13636363636363635;0.06451612903225812;0.11538461538461542;0.0;0.0;0.09677419354838712;0.12244897959183676;0.0;0.0;0.10344827586206895;0.19999999999999996;0.11538461538461542;0.0;0.0;0.10810810810810811;0.0;0.0;0.09523809523809523;0.0;0.18181818181818177;0.19999999999999996;0.0;0.0;0.11538461538461542;0.19999999999999996;0.0;0.0;0.09999999999999998;0.0;0.0;0.13043478260869568;0.0;0.11538461538461542;0.08163265306122447;0.08510638297872342;0.0;0.0;0.0;0.15000000000000002;0.10526315789473684;0.0;0.1875;0.0;0.16000000000000003;0.0;0.06976744186046513;0.13043478260869568;0.0;0.09302325581395354;0.11764705882352944;0.0;0.0;0.19999999999999996;0.0;0.0
GO:0001701;0.0;0.0;0.0;0.25;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09999999999999998;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06060606060606055;0.0;0.0;0.0;0.06060606060606055;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.0;0.15384615384615385;0.0;0.23076923076923073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0030949;0.16666666666666663;0.16000000000000003;0.14583333333333337;0.0;0.19354838709677424;0.16000000000000003;0.14814814814814814;0.0;1.0;0.1578947368421053;0.125;0.0;0.19047619047619047;0.12;0.15000000000000002;0.0;0.2222222222222222;0.25806451612903225;0.1568627450980392;0.1777777777777778;0.0;0.2222222222222222;0.19047619047619047;0.0;0.1578947368421053;0.0;0.30000000000000004;0.17391304347826086;0.19047619047619047;0.3529411764705882;0.20833333333333337;0.08695652173913049;0.1333333333333333;0.0;0.09375;0.0;0.18918918918918914;0.15000000000000002;0.0;0.6666666666666667;0.08695652173913049;0.21052631578947367;0.0;0.0;0.2790697674418605;0.2222222222222222;0.06666666666666665;0.15000000000000002;0.17391304347826086;0.0;0.0;0.17391304347826086;0.2068965517241379;0.0;0.0;0.19999999999999996;0.1875;0.0;0.0;0.0;0.0;0.2857142857142857;0.17391304347826086;0.0;0.33333333333333337;0.0;0.2857142857142857;0.0;0.0;0.0;0.1071428571428571;0.0;0.18181818181818177;0.0625;0.11111111111111116;0.0;0.0;0.12903225806451613;0.07692307692307687;0.0;0.0;0.31999999999999995;0.19047619047619047;0.15384615384615385;0.0;0.0;0.16666666666666663;0.0;0.0;0.14634146341463417;0.0;0.17391304347826086;0.13636363636363635;0.0;0.0;0.15384615384615385;0.19047619047619047;0.0;0.0;0.09523809523809523;0.0;0.0;0.12765957446808507;0.0;0.19999999999999996;0.125;0.08333333333333337;0.0;0.0;0.0;0.19999999999999996;0.10256410256410253;0.0;0.18181818181818177;0.0;0.15384615384615385;0.0;0.09302325581395354;0.17391304347826086;0.0;0.1428571428571429;0.31818181818181823;0.0;0.0;0.19047619047619047;0.0;0.0
GO:0050715;0.09999999999999998;0.10810810810810811;0.26415094339622647;0.0;0.19512195121951215;0.17142857142857137;0.10256410256410253;0.0;0.1578947368421053;1.0;0.1470588235294118;0.0;0.27586206896551724;0.08108108108108103;0.11538461538461542;0.0;0.15384615384615385;0.08510638297872342;0.05970149253731338;0.06557377049180324;0.0;0.1333333333333333;0.12121212121212122;0.0;0.12;0.0;0.11764705882352944;0.1470588235294118;0.12121212121212122;0.2068965517241379;0.10810810810810811;0.05714285714285716;0.10526315789473684;0.0;0.07894736842105265;0.0;0.0980392156862745;0.09375;0.0;0.14634146341463417;0.05714285714285716;0.12903225806451613;0.0;0.0;0.5227272727272727;0.15384615384615385;0.04761904761904767;0.11538461538461542;0.11428571428571432;0.0;0.0;0.11428571428571432;0.14634146341463417;0.0;0.0;0.125;0.2195121951219512;0.0;0.0;0.0;0.0;0.18181818181818177;0.11428571428571432;0.0;0.1428571428571429;0.0;0.18181818181818177;0.0;0.0;0.0;0.08823529411764708;0.0;0.1515151515151515;0.045454545454545414;0.10526315789473684;0.0;0.0;0.09302325581395354;0.0625;0.0;0.0;0.09756097560975607;0.27586206896551724;0.10526315789473684;0.0;0.0;0.17391304347826086;0.0;0.0;0.1132075471698113;0.0;0.11428571428571432;0.08823529411764708;0.0;0.0;0.10526315789473684;0.27586206896551724;0.0;0.0;0.06060606060606055;0.0;0.0;0.10169491525423724;0.0;0.10526315789473684;0.13793103448275867;0.06666666666666665;0.0;0.0;0.0;0.125;0.07843137254901966;0.0;0.1333333333333333;0.0;0.16666666666666663;0.0;0.07272727272727275;0.11428571428571432;0.0;0.11111111111111116;0.09375;0.0;0.0;0.12121212121212122;0.0;0.0
