;GO:0045926;GO:2001054;GO:0061179;GO:0035162;GO:0045648;GO:0045766;GO:0051000;GO:0001701;GO:0030949;GO:0050715;GO:0051926;GO:0001947;GO:0032722;GO:0051248;GO:0033138;GO:0042789;GO:0016239;GO:0043518;GO:1903377;GO:1902166;GO:0042541;GO:0097411;GO:0016241;GO:0001837;GO:0035307;GO:0071407;GO:1900271;GO:2001198;GO:0008286;GO:0008284;GO:0038094;GO:0007595;GO:0045944;GO:0001892;GO:0045821;GO:0042832;GO:0002223;GO:0002578;GO:0051541;GO:0070101;GO:0001922;GO:0019221;GO:0043011;GO:0034329;GO:0035774;GO:0010870;GO:0030641;GO:0050731;GO:2000378;GO:0016579;GO:0022617;GO:2000392;GO:0046886;GO:1901653;GO:0044344;GO:1903715;GO:0043536;GO:0005978;GO:1990830;GO:0071542;GO:0050900;GO:0001938;GO:0032534;GO:0015991;GO:1900454;GO:0006366;GO:0045600;GO:0046777;GO:0008542;GO:0006089;GO:0061419;GO:0002320;GO:0045604;GO:0006879;GO:0030502;GO:0051289;GO:0035914;GO:0070244;GO:0043154;GO:0072540;GO:0071456;GO:0032007;GO:0010575;GO:1905875;GO:0033572;GO:0002292;GO:0002052;GO:0043312;GO:0006011;GO:0042102;GO:0042742;GO:1900625;GO:0010629;GO:0045064;GO:0001755;GO:0030330;GO:0032755;GO:0072539;GO:0030214;GO:0046716;GO:0061030;GO:0006065;GO:1902895;GO:0043687;GO:0002774;GO:0045591;GO:0000122;GO:0035973;GO:0045190;GO:0060574;GO:0060333;GO:0043619;GO:0060218;GO:1903599;GO:0060576;GO:0002666;GO:0071222;GO:0042130;GO:0043066;GO:0045087;GO:0030838;GO:0070374;GO:0071347;GO:0030033;GO:0034116;GO:0019255;GO:0019896
GO:0045926;1.0;0.21286274562352822;0.2109730121317693;0.0;0.07688773056942615;0.09143067918040333;0.07396414686009621;0.0;0.07242465148174411;0.0882525563119193;0.2515310531496255;0.0;0.08148043772889113;0.3533448813661085;0.08713111025842221;0.0;0.08263116031439079;0.21913103287038083;0.2010172159755258;0.2177189468619376;0.0;0.06487450189988972;0.09143067918040333;0.0;0.0794597288728642;0.0;0.0784738205196076;0.06992812791236602;0.08537521037193739;0.11304445103746845;0.0899417982680908;0.06978761948048441;0.11739727601585562;0.0;0.07360628610397679;0.0;0.08303161728588711;0.20659812541072317;0.0;0.06343517045389614;0.055333553669770795;0.10826418381989289;0.0;0.0;0.07713216140231169;0.07049937012786117;0.07437906534252771;0.09253378028486536;0.2456172690788131;0.0;0.0;0.07049937012786117;0.06992812791236602;0.0;0.0;0.06787012024042606;0.08148043772889113;0.0;0.0;0.0;0.0;0.08599100072093133;0.06701769283624108;0.0;0.06603672028258639;0.0;0.0822146428531323;0.0;0.0;0.0;0.06603672028258639;0.0;0.0822146428531323;0.07183735090578543;0.22291892660548568;0.0;0.0;0.20889979981560272;0.2617584805832522;0.0;0.0;0.24511104788224333;0.07637755066004255;0.1780154449907982;0.0;0.0;0.07430687892154764;0.0;0.0;0.08657513007724829;0.0;0.06343517045389614;0.37722570097425284;0.0;0.0;0.08483483129890895;0.08494503461512096;0.0;0.0;0.06481678292055541;0.0;0.0;0.07555125773087244;0.0;0.06343517045389614;0.07102908401666025;0.3410006596887392;0.0;0.0;0.0;0.08391082050733055;0.07049937012786117;0.0;0.07360628610397679;0.0;0.06787012024042606;0.0;0.24982887596986708;0.34479847148606635;0.0;0.08618904167427235;0.09543899326065768;0.0;0.0;0.07152345198080719;0.0;0.0
GO:2001054;0.21286274562352822;1.0;0.1797611898024477;0.0;0.06731943923264219;0.0675171468206046;0.05749152332219108;0.0;0.06426790352577431;0.07473484232852869;0.1905398314313798;0.0;0.06193220157039071;0.24374249611365625;0.07402482157388071;0.0;0.07112877213448492;0.1851965605450019;0.38020007034337516;0.4049358976875803;0.0;0.05891366192879758;0.07672225771339405;0.0;0.06904134343782424;0.0;0.0683844064831006;0.06252474796870607;0.07290379748994728;0.08933552649845228;0.07579571554725045;0.053276012288802355;0.09170008790019116;0.0;0.06508381250634568;0.0;0.07138959245943555;0.16358823074328963;0.0;0.05786441677593565;0.0444183823966275;0.08667404118912363;0.0;0.0;0.06748421709113606;0.06292594485937436;0.05591081371729597;0.0774036521805592;0.2022505674802161;0.0;0.0;0.06292594485937436;0.06252474796870607;0.0;0.0;0.061067703802464346;0.07037587566113378;0.0;0.0;0.0;0.0;0.07329824071132221;0.06045879382841808;0.0;0.05975409789092549;0.0;0.0708568403404582;0.0;0.0;0.0;0.05975409789092549;0.0;0.0708568403404582;0.05446231654006768;0.17365542787051744;0.0;0.0;0.39197795013805736;0.46637799344507386;0.0;0.0;0.2019328350544052;0.05893912990497289;0.15686612090562907;0.0;0.0;0.06556482722805101;0.0;0.0;0.0736711011413855;0.0;0.05092186334953819;0.25487271617204466;0.0;0.0;0.07255649198316798;0.06391359691190639;0.0;0.0;0.05032943784539326;0.0;0.0;0.06641421610033017;0.0;0.05786441677593565;0.06329673112888025;0.25702374576202536;0.0;0.0;0.0;0.07196008117715227;0.06292594485937436;0.0;0.06508381250634568;0.0;0.053740821066953194;0.0;0.20488196266643846;0.5692098343602672;0.0;0.073424795609133;0.07917788194440732;0.0;0.0;0.05600599110815396;0.0;0.0
GO:0061179;0.2109730121317693;0.1797611898024477;1.0;0.0;0.23345514245377266;0.0669382380715031;0.057071239305241266;0.0;0.22486571444762607;0.5929599602909152;0.5568496393244524;0.0;0.06144475937465925;0.24126789735506793;0.07341224506711155;0.0;0.07056300613018326;0.3544663126977623;0.33129020529248954;0.35269043201831834;0.0;0.0585250000880146;0.07606442206226506;0.0;0.0685081729759963;0.0;0.23915868856092334;0.06208715716471687;0.0723095596143837;0.08844486782712574;0.23463378364313728;0.24062584286235775;0.09076190435077294;0.0;0.06460980428665976;0.0;0.2211030418068128;0.16246982659468062;0.0;0.20260587333427707;0.20087882753314412;0.085835411942985;0.0;0.0;0.8268635731819443;0.06248274024325586;0.25242924808764233;0.07673413073524005;0.200670435203442;0.0;0.0;0.06248274024325586;0.47038988165078416;0.0;0.0;0.06065020204840553;0.28737160954456387;0.0;0.0;0.0;0.0;0.07269758172718364;0.06004954854082531;0.0;0.20917811475347703;0.0;0.07029537494338661;0.0;0.0;0.0;0.05935430562821362;0.0;0.07029537494338661;0.24594137989856768;0.17239566529840195;0.0;0.0;0.17713559007674692;0.2104815936791782;0.0;0.0;0.38624967331997134;0.05849749565266622;0.1559139074462245;0.0;0.0;0.06508381250634568;0.0;0.0;0.07306434092955379;0.0;0.05059186880199425;0.25216821182984483;0.0;0.0;0.07196787953060516;0.06339459702892575;0.0;0.0;0.22741501482127696;0.0;0.0;0.06592070451414411;0.0;0.1794852374191065;0.06284830663696661;0.25447725257368625;0.0;0.0;0.0;0.07138106707340933;0.06248274024325586;0.0;0.06460980428665976;0.0;0.05337341103410522;0.0;0.20326061087698064;0.25642742328541857;0.0;0.2544539311385633;0.2765724537985807;0.0;0.0;0.05560707069535957;0.0;0.0
GO:0035162;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.2896145935034144;0.0;0.0;0.0;0.2029718451935941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20457660334499722;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7196727874785769;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18566113043405413;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1902157715773814;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1792274867523088;0.0;0.0;0.0;0.0;0.2009126916870771;0.0;0.0;0.17189609439026843;0.0;0.0;0.0;0.0;0.0;0.1884170790352508;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16421454221164108;0.0;0.0;0.0;0.16421454221164108;0.0;0.0;0.16731776072055818;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16731776072055818;0.0;0.0;0.1792274867523088;0.0;0.22649746545716373;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045648;0.07688773056942615;0.06731943923264219;0.23345514245377266;0.0;1.0;0.47288007957185013;0.16998781579068667;0.0;0.18505527948740766;0.42629831836900606;0.0681136000784863;0.0;0.3992671545953251;0.0893315113159997;0.21573685483123947;0.0;0.20655249772299292;0.06899138096179672;0.06411844068378712;0.06861604341248287;0.0;0.06315174622108581;0.08406956831976475;0.0;0.19997333948743112;0.0;0.2591338705119292;0.5530774663467241;0.07950648780355793;0.26541341366488125;0.4365360246490795;0.263326565184072;0.2732578703079515;0.0;0.18759276064729752;0.0;0.47122691451752335;0.34537006807875853;0.0;0.1653157340040281;0.21645669180431765;0.0961689822738042;0.0;0.0;0.2554386594160985;0.18089283192382316;0.277527814964747;0.22653627328254944;0.0758937605564527;0.0;0.0;0.2892555959673858;0.23522671277683227;0.0;0.0;0.06563337391235209;0.3992671545953251;0.0;0.0;0.0;0.0;0.21342640678393654;0.06493053510876767;0.0;0.22404182510050283;0.0;0.48988029524987947;0.0;0.0;0.0;0.17110877217681345;0.0;0.3886550150146966;0.2697056442406131;0.3381735608320078;0.0;0.0;0.06625461593292258;0.07997584360893462;0.0;0.0;0.07576424278416961;0.37837758484915457;0.05774322622046807;0.0;0.0;0.45033999512897693;0.0;0.0;0.4876662364082605;0.0;0.14919227798119938;0.09390657994097551;0.0;0.0;0.07909360274327532;0.41319299877048704;0.0;0.0;0.24758705391825422;0.0;0.0;0.19174126659227417;0.0;0.32597540465425007;0.6715723892427837;0.09875941838032018;0.0;0.0;0.0;0.07838540563291044;0.0677847556631677;0.0;0.18759276064729752;0.0;0.39800054643488153;0.0;0.40501282912286607;0.09961063003977622;0.0;0.2799770880919629;0.23224365358128757;0.0;0.0;0.165252162018751;0.0;0.0
GO:0045766;0.09143067918040333;0.0675171468206046;0.0669382380715031;0.0;0.47288007957185013;1.0;0.19505129392211581;0.0;0.19113627464635394;0.500771586543702;0.07928562124385899;0.0;0.4638795644865552;0.10958267937347817;0.22829483500678183;0.0;0.21698174862758693;0.0694348649731992;0.06388247547797929;0.06900319129373302;0.0;0.06279422307085425;0.08735224158591362;0.0;0.20897860418915587;0.0;0.07545029552274876;0.37067833265893707;0.08180857717354742;0.2924856306146595;0.0859922389175054;0.06704834339343407;0.3031109330528307;0.0;0.1941417640792218;0.0;0.21799053820685652;0.06559665593473807;0.0;0.16815648441611383;0.053597347752929965;0.10259229916406047;0.0;0.0;0.20308909167730166;0.18623181929051374;0.0712755036587435;0.2418118166843373;0.07749529377098613;0.0;0.0;0.47659409630657285;0.18477484756562984;0.0;0.0;0.06559665593473807;0.4638795644865552;0.0;0.0;0.0;0.0;0.22543325674831546;0.06480004489885585;0.0;0.17482780633373052;0.0;0.5043219770239782;0.0;0.0;0.0;0.17482780633373052;0.0;0.4331831134957184;0.06893814364684428;0.38755885908019244;0.0;0.0;0.06630271372635961;0.08237382140833258;0.0;0.0;0.07734188281777768;0.43591866035190086;0.0567845705552097;0.0;0.0;0.45758743504568233;0.0;0.0;0.22689977052641927;0.0;0.16815648441611383;0.1165480432432493;0.0;0.0;0.08131227351317381;0.4827839722718671;0.0;0.0;0.06244721103341155;0.0;0.0;0.1990811972079406;0.0;0.06144475937465925;0.43810903218446046;0.10596152079101853;0.0;0.0;0.0;0.08046302008517243;0.06804952758107319;0.0;0.1941417640792218;0.0;0.41927715036960944;0.0;0.0787706568766409;0.10707711302497341;0.0;0.22593055179124164;0.24905098772511985;0.0;0.0;0.18884172026283708;0.0;0.0
GO:0051000;0.07396414686009621;0.05749152332219108;0.057071239305241266;0.0;0.16998781579068667;0.19505129392211581;1.0;0.0;0.1619266389211175;0.18972534664649138;0.0658092010059214;0.0;0.1780975246755544;0.19888845907556088;0.2791842300924084;0.0;0.2677008937613969;0.05887616184139442;0.05483489871940071;0.05856549841260175;0.0;0.054031133275955365;0.165968317549333;0.0;0.2594536137584768;0.0;0.06314496779019174;0.05749152332219108;0.06753802738862448;0.2292138435767901;0.07036419939551883;0.05594221367068013;0.35032631306277134;0.0;0.24388563824577625;0.0;0.180795146720535;0.056093128057873885;0.0;0.14512506204207234;0.04625642861732615;0.08110210329600002;0.0;0.0;0.17042411408102992;0.23543436310864843;0.058854539630795566;0.29264284870790647;0.15036360190676562;0.0;0.0;0.05787708478600666;0.23386596314503097;0.0;0.0;0.1306215360247653;0.1780975246755544;0.0;0.0;0.0;0.0;0.18588502189772532;0.055509592918402115;0.0;0.15006721298628606;0.0;0.17937693720541942;0.0;0.0;0.0;0.22305925572897364;0.0;0.06554473817778139;0.0572516855958364;0.059705920135141484;0.0;0.0;0.056608617115513946;0.3361778830109987;0.0;0.0;0.06446446920427884;0.16907544756721915;0.049521538396873274;0.0;0.0;0.1653483719299713;0.0;0.0;0.18688098584820248;0.0;0.14512506204207234;0.20860533774865292;0.0;0.0;0.06719941224174912;0.18409448606239384;0.0;0.0;0.05270230417508799;0.0;0.0;0.2491092334577173;0.0;0.05302902559702377;0.15936852262207646;0.1937283939779737;0.0;0.0;0.0;0.06661832139438856;0.13477575555393823;0.0;0.24388563824577625;0.0;0.15351062173749877;0.0;0.06545402692324914;0.0838793878325213;0.0;0.18622300805732864;0.2997364385959756;0.0;0.0;0.16027678228978695;0.0;0.0
GO:0001701;0.0;0.0;0.0;0.2896145935034144;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.2460526966116321;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24841493464670192;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2896145935034144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22106602850620963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2275537570608601;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3028599873244703;0.0;0.0;0.2120045594959915;0.0;0.0;0.0;0.0;0.24303316745186465;0.0;0.0;0.20182261179690622;0.0;0.0;0.0;0.0;0.0;0.22498438772580365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1913153168088234;0.0;0.0;0.0;0.1913153168088234;0.0;0.0;0.19554049620736635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19554049620736635;0.0;0.0;0.2120045594959915;0.0;0.2664174800320352;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0030949;0.07242465148174411;0.06426790352577431;0.22486571444762607;0.0;0.18505527948740766;0.19113627464635394;0.1619266389211175;0.0;1.0;0.20612257935393244;0.0645876631986151;0.0;0.17482780633373052;0.08336295996654403;0.20409933476905956;0.0;0.19586019738191843;0.24593294131255028;0.22931398768610903;0.24465674195144707;0.0;0.06045879382841809;0.07936365103257362;0.0;0.1899347863473904;0.0;0.24837019971633165;0.06426790352577431;0.07528473014089276;0.24801553630028186;0.24468374019188782;0.05492979556769869;0.2548520443355094;0.0;0.1787311855703435;0.0;0.3246926173420849;0.05520322069739838;0.0;0.31107102190830105;0.04556206372025016;0.09006023801542805;0.0;0.0;0.35045201622245925;0.1726390152519589;0.057735020389618454;0.2137390391709828;0.07203765028479697;0.0;0.0;0.064691858391116;0.1715076340815284;0.0;0.0;0.06272948316682497;0.1937217362685274;0.0;0.0;0.0;0.0;0.2020302338790405;0.06208715716471687;0.0;0.21619103930291622;0.0;0.19508765990266766;0.0;0.0;0.0;0.16370539660272357;0.0;0.07310388819038618;0.05619176525923524;0.05869871777795138;0.0;0.0;0.06329673112888025;0.07570543229612542;0.0;0.0;0.2688513893950703;0.1661258703712239;0.05548353548255347;0.0;0.0;0.1800908039034332;0.0;0.0;0.2030918687215452;0.0;0.14294655946891333;0.08733351264572888;0.0;0.0;0.07491442682529528;0.18060302066275427;0.0;0.0;0.05180281643722896;0.0;0.0;0.18249308162483435;0.0;0.18530747885805307;0.1736849980720551;0.09232815197622297;0.0;0.0;0.0;0.07427879172159742;0.064691858391116;0.0;0.1787311855703435;0.0;0.1510752034086364;0.0;0.07300458338152635;0.09307169330174879;0.0;0.20239053025372236;0.42972467883421067;0.0;0.0;0.15762379994397405;0.0;0.0
GO:0050715;0.0882525563119193;0.07473484232852869;0.5929599602909152;0.0;0.42629831836900606;0.500771586543702;0.18972534664649138;0.0;0.20612257935393244;1.0;0.4302974329510351;0.0;0.7031928935208921;0.10504865495648208;0.24491987237521104;0.0;0.2331504731841401;0.07680106036534183;0.07081036357350415;0.07633622474758746;0.0;0.06963320725460452;0.09596008083015675;0.0;0.22480205195488343;0.0;0.08326263315468682;0.2958606879370894;0.09006023801542805;0.31100344569184185;0.09451500537240408;0.06507811748588574;0.3218291948366799;0.0;0.20927561932554736;0.0;0.21135949173293353;0.06394455449597863;0.0;0.1819265977670759;0.05233087945029579;0.11205169165074155;0.0;0.0;0.7546978011616656;0.20097164177659727;0.06905313210776118;0.25893349890023215;0.08545253404615648;0.0;0.0;0.07530875318923137;0.19944008265465799;0.0;0.0;0.0726625875119394;0.45001434729042655;0.0;0.0;0.0;0.0;0.24194637975944147;0.07180212848235264;0.0;0.17053687580777327;0.0;0.23205658289985412;0.0;0.0;0.0;0.18896707778983388;0.0;0.34424584739048475;0.06685701206382008;0.30896957371078115;0.0;0.0;0.073424795609133;0.09066294148398396;0.0;0.0;0.08528837161517282;0.6619997714255547;0.06311482517048113;0.0;0.0;0.4128901709801772;0.0;0.0;0.2434705441670933;0.0;0.1641830628509812;0.11143276415704197;0.0;0.0;0.08953082947862201;0.7309596237494451;0.0;0.0;0.06073466336935145;0.0;0.0;0.2144517872373916;0.0;0.06817213179273886;0.39577644167619047;0.11558414154579809;0.0;0.0;0.0;0.08862446305827024;0.07530875318923137;0.0;0.20927561932554736;0.0;0.3791926696594576;0.0;0.086816533342746;0.11675179826667863;0.0;0.24246329396396668;0.26641700978061544;0.0;0.0;0.18384514105622704;0.0;0.0
