;GO:0007171;GO:2000480;GO:0018108;GO:0003091;GO:0034199;GO:0007173;GO:0046854;GO:0043388;GO:0045840;GO:0048754;GO:0042059;GO:0042730;GO:0090370;GO:0051048;GO:0000187;GO:0000186;GO:0045893;GO:0071377;GO:0007409;GO:0002092;GO:0000902;GO:0051260;GO:0021940;GO:0090263;GO:0046425;GO:0045652;GO:0046426;GO:0006888;GO:2000008;GO:0097338;GO:0016486;GO:0051897;GO:0072659;GO:0010389;GO:0030335;GO:2000060;GO:0019934;GO:0007597;GO:0044332;GO:0045741;GO:0007354;GO:0045746;GO:0006469;GO:0002576;GO:0030449;GO:0000086;GO:0019221;GO:0060070;GO:0010951;GO:0038128;GO:0009100;GO:0007167;GO:1900127;GO:0006631;GO:0070371;GO:0070493;GO:0097711;GO:0010800;GO:0050900;GO:0030510
GO:0007171;1.0;0.49435876127217554;0.28863536137074036;0.2774202019796826;0.6784499188596637;0.4566425750402724;0.2610185749042658;0.5257128988533255;0.4303381628312295;0.0;0.3152541495206858;0.28237092570552574;0.24007963235059676;0.4262102744103427;0.7256967616916506;0.7219539717453738;0.5211699706551538;0.24138851853875337;0.5553561630439061;0.46646108856486906;0.5706834886345538;0.5925963001785468;0.35884696589976284;0.3796897817960564;0.33651059543529216;0.3523150570165355;0.2733764861840696;0.0;0.3090453136063189;0.0;0.43606633039368614;0.33618572891034626;0.0;0.3645897744108956;0.46268473665609994;0.47664306911683124;0.41756530308425166;0.0;0.40073563809933477;0.5943115477780034;0.0;0.3156677795389986;0.6229293785613645;0.28367981189368235;0.5094818496349043;0.3855773354389354;0.4997385498459446;0.48249383075042507;0.4397551845198264;0.4343949680691686;0.40641885717837173;0.5173776255889732;0.4228288690182916;0.4252636935299688;0.40073563809933477;0.40073563809933477;0.3855773354389354;0.5550559299981067;0.4849883252655831;0.4869194968918346
GO:2000480;0.49435876127217554;1.0;0.0;0.1637558359534413;0.49435876127217554;0.2656388139625626;0.0;0.38396888136014307;0.25666494545930707;0.0;0.2956825300373487;0.23864772003979867;0.2159864830503822;0.3684758001957515;0.5901399081765637;0.5863971182302868;0.38414092102934116;0.0;0.0;0.30677080194964;0.0;0.0;0.1851737485278404;0.2177834069051222;0.2346130718900391;0.22361497890962173;0.26166808058525676;0.0;0.1844865530716493;0.0;0.2388029594019766;0.17427935401941208;0.0;0.25092540838465427;0.2890115192841775;0.37831202506625256;0.22656154200654188;0.0;0.209731877021625;0.5111884262570925;0.0;0.28622620907904134;0.759389420526311;0.0;0.4075843260896513;0.0;0.30873478876823485;0.2914900696727153;0.47890753644112444;0.24339120699145883;0.0;0.3263738645112634;0.27592986841585887;0.0;0.209731877021625;0.209731877021625;0.0;0.46176673027487136;0.0;0.3382070291690538
GO:0018108;0.28863536137074036;0.0;1.0;0.0;0.0;0.344542298311678;0.5761844883766932;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21726228869942804;0.3667899052827817;0.0;0.36480229403803416;0.29799481243613835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.46885724364791653;0.0;0.0;0.0;0.0;0.0;0.30546502635565725;0.4410294856825824;0.28863536137074036;0.0;0.0;0.0;0.0;0.24182041719321262;0.0;0.28863536137074036;0.3876382731173502;0.37039355402183066;0.0;0.3222946913405742;0.5369659764056112;0.40527734886037875;0.0;0.4517525346467553;0.5960685643224093;0.28863536137074036;0.28863536137074036;0.0;0.37073141436199286;0.0
GO:0003091;0.2774202019796826;0.1637558359534413;0.0;1.0;0.1637558359534413;0.3333271389206202;0.0;0.2905505737152129;0.25980516137869253;0.4922795732270571;0.22739123640324654;0.5030016497059899;0.17552267843442942;0.3348507659325148;0.21100267878542828;0.20725988883915142;0.3093163030735046;0.0;0.0;0.219154897981007;0.0;0.0;0.18831396444722587;0.231818017332936;0.2486476823178529;0.2289996208968833;0.19235234341934632;0.0;0.2289996208968833;0.0;0.4254804399836075;0.18831396444722587;0.0;0.2540656243040397;0.3061630037524272;0.21100267878542828;0.2942498669645995;0.0;0.2774202019796826;0.2346436367742753;0.42820306541015324;0.219154897981007;0.2674207901853377;0.0;0.29596851570139976;0.0;0.37642311372629245;0.3591783946307729;0.24653503962712042;0.31107953194951643;0.0;0.394062189469321;0.20232523299609012;0.0;0.2774202019796826;0.2774202019796826;0.0;0.15286144144501296;0.0;0.28009113254255336
GO:0034199;0.6784499188596637;0.49435876127217554;0.0;0.1637558359534413;1.0;0.2656388139625626;0.0;0.46610666866300127;0.32844063928597633;0.0;0.20321418733618574;0.1578121651708561;0.1381821088053436;0.2857433538224408;0.7256967616916506;0.7219539717453738;0.46873623866097786;0.0;0.0;0.3800523038128843;0.0;0.0;0.25694944235450967;0.28868665275923167;0.22447063325079208;0.2118481364286336;0.17147896263881646;0.0;0.1844865530716493;0.0;0.2388029594019766;0.24518259987352153;0.0;0.24003101387622594;0.36078721311084677;0.45932813228143604;0.22656154200654188;0.0;0.209731877021625;0.5943115477780034;0.0;0.19110901900432897;0.6229293785613645;0.0;0.4075843260896513;0.0;0.30873478876823485;0.2914900696727153;0.3929402403422987;0.24339120699145883;0.0;0.3263738645112634;0.3632226388279674;0.0;0.209731877021625;0.209731877021625;0.0;0.5550559299981067;0.0;0.3254157431562574
GO:0007173;0.4566425750402724;0.2656388139625626;0.344542298311678;0.3333271389206202;0.2656388139625626;1.0;0.3169255118452034;0.38340250385705815;0.3666300182361618;0.0;0.3342160932607158;0.2959865692915344;0.2631828936628709;0.43265341980020317;0.3128856567945496;0.3091428668482727;0.41614115993097384;0.297295455479691;0.5196388162919143;0.32928342312500725;0.534966141882562;0.46815866028066616;0.29513882130469515;0.33864287419040523;0.3554725391753222;0.3391281460408835;0.29647974749634376;0.0;0.3226609571923275;0.0;0.4919732673346237;0.29513882130469515;0.0;0.360890481161509;0.4162915288964274;0.3128856567945496;0.5912736004658388;0.0;0.6112061044989261;0.34891347949051965;0.0;0.32928342312500725;0.37424564704280694;0.33958674883462;0.39377116956908814;0.44148427237987303;0.7102090162455359;0.6929642971500165;0.35335989648458965;0.7877056316021875;0.46232579411930935;0.777761195715722;0.31245375814009035;0.4811706304709064;0.5744439354809219;0.5744439354809219;0.44148427237987303;0.25284752794976617;0.5408952622065206;0.39436097525879765
GO:0046854;0.2610185749042658;0.0;0.5761844883766932;0.0;0.0;0.3169255118452034;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1817822883484292;0.33917311881630713;0.0;0.33487038804144237;0.26806290643954656;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3598434160604056;0.0;0.0;0.0;0.0;0.0;0.27784823988918267;0.30935442110565486;0.2610185749042658;0.0;0.0;0.0;0.0;0.20858484291008988;0.0;0.2610185749042658;0.36002148665087563;0.3427767675553561;0.0;0.2946779048740996;0.40529091182868365;0.37766056239390416;0.0;0.5705514296088241;0.4794738539936291;0.2610185749042658;0.2610185749042658;0.0;0.34079950836540107;0.0
GO:0043388;0.5257128988533255;0.38396888136014307;0.0;0.2905505737152129;0.46610666866300127;0.38340250385705815;0.0;1.0;0.33254176330454704;0.0;0.30012783832910106;0.27506183492194464;0.24825928036028394;0.4075873678583693;0.5133535114949883;0.5096107215487113;0.3820529049993591;0.0;0.0;0.29189149990686153;0.0;0.0;0.2610505663730804;0.3045546192587905;0.3213842842437074;0.3017362228227378;0.26508894534520083;0.0;0.3017362228227378;0.0;0.37798456187087126;0.2610505663730804;0.0;0.32680222622989424;0.37889960567828174;0.2837392807112828;0.3443252319010374;0.0;0.32749556691612053;0.569345118399903;0.0;0.29189149990686153;0.49257571444038745;0.0;0.3687051176272543;0.0;0.4264984786627304;0.40925375956721083;0.47168996388217016;0.36115489688595437;0.0;0.4441375544057589;0.27506183492194464;0.0;0.32749556691612053;0.32749556691612053;0.0;0.22559804337086747;0.0;0.35282773446840787
GO:0045840;0.4303381628312295;0.25666494545930707;0.0;0.25980516137869253;0.32844063928597633;0.3666300182361618;0.0;0.33254176330454704;1.0;0.0;0.3343116144579766;0.27876715365339994;0.25196459909173924;0.4112926865898246;0.3756874821179633;0.37194469217168646;0.49173427126718405;0.0;0.0;0.5327740999996933;0.0;0.0;0.4076769258418129;0.43155092236201065;0.35556806037258293;0.3547124060314126;0.29805273893800854;0.0;0.3054415415541931;0.0;0.3397941636755758;0.3880468694763005;0.0;0.6448361599719566;0.5115146965981501;0.4179787754728923;0.3275527462801411;0.0;0.3107230812952242;0.4048765344612174;0.0;0.3275527462801411;0.34753861367840705;0.0;0.3724104363587096;0.0;0.42704092987722925;0.3924812739463145;0.3394441491329862;0.34438241126505803;0.0;0.4446800056202578;0.4076769258418129;0.0;0.3107230812952242;0.3280380181306194;0.0;0.35524319384763703;0.0;0.40994523524932674
GO:0048754;0.0;0.0;0.0;0.4922795732270571;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6623981943342685;0.0;0.6777255199249161;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5673745422106495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
