;GO:0007171;GO:2000480;GO:0018108;GO:0003091;GO:0034199;GO:0007173;GO:0046854;GO:0043388;GO:0045840;GO:0048754;GO:0042059;GO:0042730;GO:0090370;GO:0051048;GO:0000187;GO:0000186;GO:0045893;GO:0071377;GO:0007409;GO:0002092;GO:0000902;GO:0051260;GO:0021940;GO:0090263;GO:0046425;GO:0045652;GO:0046426;GO:0006888;GO:2000008;GO:0097338;GO:0016486;GO:0051897;GO:0072659;GO:0010389;GO:0030335;GO:2000060;GO:0019934;GO:0007597;GO:0044332;GO:0045741;GO:0007354;GO:0045746;GO:0006469;GO:0002576;GO:0030449;GO:0000086;GO:0019221;GO:0060070;GO:0010951;GO:0038128;GO:0009100;GO:0007167;GO:1900127;GO:0006631;GO:0070371;GO:0070493;GO:0097711;GO:0010800;GO:0050900;GO:0030510
GO:0007171;1.0;0.7692307692307693;0.17391304347826086;0.19047619047619047;0.9230769230769231;0.08695652173913043;0.18181818181818182;0.21052631578947367;0.36363636363636365;0.0;0.36363636363636365;0.2608695652173913;0.2608695652173913;0.3;0.8888888888888888;0.8888888888888888;0.3333333333333333;0.09090909090909091;0.09090909090909091;0.34782608695652173;0.1111111111111111;0.1;0.38095238095238093;0.36363636363636365;0.36363636363636365;0.38095238095238093;0.34782608695652173;0.0;0.3;0.0;0.09523809523809523;0.36363636363636365;0.0;0.36363636363636365;0.38095238095238093;0.3333333333333333;0.09090909090909091;0.0;0.09090909090909091;0.8461538461538461;0.0;0.38095238095238093;0.8333333333333334;0.18181818181818182;0.2727272727272727;0.10526315789473684;0.1;0.09090909090909091;0.3333333333333333;0.08695652173913043;0.21052631578947367;0.1;0.34782608695652173;0.19047619047619047;0.08333333333333333;0.1;0.10526315789473684;0.8333333333333334;0.10526315789473684;0.32
GO:2000480;0.7692307692307693;1.0;0.0;0.19047619047619047;0.7692307692307693;0.08695652173913043;0.0;0.3157894736842105;0.36363636363636365;0.0;0.45454545454545453;0.34782608695652173;0.34782608695652173;0.4;0.8148148148148148;0.8148148148148148;0.4166666666666667;0.0;0.0;0.43478260869565216;0.0;0.0;0.38095238095238093;0.36363636363636365;0.36363636363636365;0.38095238095238093;0.43478260869565216;0.0;0.2;0.0;0.09523809523809523;0.36363636363636365;0.0;0.36363636363636365;0.38095238095238093;0.5833333333333334;0.09090909090909091;0.0;0.09090909090909091;0.7692307692307693;0.0;0.47619047619047616;0.9166666666666666;0.0;0.5454545454545454;0.0;0.1;0.09090909090909091;0.6666666666666666;0.08695652173913043;0.0;0.1;0.43478260869565216;0.0;0.08333333333333333;0.1;0.0;0.75;0.0;0.32
GO:0018108;0.17391304347826086;0.0;1.0;0.0;0.0;0.2;0.631578947368421;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21052631578947367;0.21052631578947367;0.0;0.13333333333333333;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.21052631578947367;0.5882352941176471;0.21052631578947367;0.0;0.0;0.0;0.0;0.21052631578947367;0.0;0.25;0.23529411764705882;0.21052631578947367;0.0;0.2;0.625;0.23529411764705882;0.0;0.3333333333333333;0.7619047619047619;0.23529411764705882;0.25;0.0;0.125;0.0
GO:0003091;0.19047619047619047;0.19047619047619047;0.0;1.0;0.19047619047619047;0.1111111111111111;0.0;0.2857142857142857;0.23529411764705882;0.26666666666666666;0.23529411764705882;0.4444444444444444;0.2222222222222222;0.26666666666666666;0.18181818181818182;0.18181818181818182;0.21052631578947367;0.0;0.0;0.2222222222222222;0.0;0.0;0.25;0.23529411764705882;0.23529411764705882;0.25;0.2222222222222222;0.0;0.26666666666666666;0.0;0.125;0.23529411764705882;0.0;0.23529411764705882;0.25;0.21052631578947367;0.11764705882352941;0.0;0.11764705882352941;0.19047619047619047;0.26666666666666666;0.25;0.21052631578947367;0.0;0.23529411764705882;0.0;0.13333333333333333;0.11764705882352941;0.21052631578947367;0.1111111111111111;0.0;0.13333333333333333;0.2222222222222222;0.0;0.10526315789473684;0.13333333333333333;0.0;0.21052631578947367;0.0;0.2
GO:0034199;0.9230769230769231;0.7692307692307693;0.0;0.19047619047619047;1.0;0.08695652173913043;0.0;0.42105263157894735;0.45454545454545453;0.0;0.36363636363636365;0.17391304347826086;0.17391304347826086;0.2;0.8888888888888888;0.8888888888888888;0.5;0.0;0.0;0.5217391304347826;0.0;0.0;0.47619047619047616;0.45454545454545453;0.36363636363636365;0.38095238095238093;0.34782608695652173;0.0;0.2;0.0;0.09523809523809523;0.45454545454545453;0.0;0.36363636363636365;0.47619047619047616;0.6666666666666666;0.09090909090909091;0.0;0.09090909090909091;0.8461538461538461;0.0;0.38095238095238093;0.8333333333333334;0.0;0.5454545454545454;0.0;0.1;0.09090909090909091;0.3333333333333333;0.08695652173913043;0.0;0.1;0.5217391304347826;0.0;0.08333333333333333;0.1;0.0;0.8333333333333334;0.0;0.32
GO:0007173;0.08695652173913043;0.08695652173913043;0.2;0.1111111111111111;0.08695652173913043;1.0;0.21052631578947367;0.125;0.10526315789473684;0.0;0.10526315789473684;0.1;0.1;0.11764705882352941;0.08333333333333333;0.08333333333333333;0.09523809523809523;0.10526315789473684;0.10526315789473684;0.1;0.13333333333333333;0.11764705882352941;0.1111111111111111;0.10526315789473684;0.10526315789473684;0.1111111111111111;0.1;0.0;0.11764705882352941;0.0;0.1111111111111111;0.10526315789473684;0.0;0.10526315789473684;0.1111111111111111;0.09523809523809523;0.10526315789473684;0.0;0.10526315789473684;0.08695652173913043;0.0;0.1111111111111111;0.09523809523809523;0.21052631578947367;0.10526315789473684;0.125;0.11764705882352941;0.10526315789473684;0.09523809523809523;0.1;0.25;0.11764705882352941;0.1;0.2222222222222222;0.09523809523809523;0.11764705882352941;0.125;0.09523809523809523;0.125;0.09090909090909091
GO:0046854;0.18181818181818182;0.0;0.631578947368421;0.0;0.0;0.21052631578947367;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.2222222222222222;0.0;0.14285714285714285;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.25;0.2222222222222222;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.26666666666666666;0.25;0.2222222222222222;0.0;0.21052631578947367;0.4;0.25;0.0;0.5882352941176471;0.2;0.25;0.26666666666666666;0.0;0.13333333333333333;0.0
GO:0043388;0.21052631578947367;0.3157894736842105;0.0;0.2857142857142857;0.42105263157894735;0.125;0.0;1.0;0.26666666666666666;0.0;0.26666666666666666;0.25;0.25;0.3076923076923077;0.4;0.4;0.23529411764705882;0.0;0.0;0.25;0.0;0.0;0.2857142857142857;0.26666666666666666;0.26666666666666666;0.2857142857142857;0.25;0.0;0.3076923076923077;0.0;0.14285714285714285;0.26666666666666666;0.0;0.26666666666666666;0.2857142857142857;0.23529411764705882;0.13333333333333333;0.0;0.13333333333333333;0.42105263157894735;0.0;0.2857142857142857;0.35294117647058826;0.0;0.26666666666666666;0.0;0.15384615384615385;0.13333333333333333;0.35294117647058826;0.125;0.0;0.15384615384615385;0.25;0.0;0.11764705882352941;0.15384615384615385;0.0;0.23529411764705882;0.0;0.2222222222222222
GO:0045840;0.36363636363636365;0.36363636363636365;0.0;0.23529411764705882;0.45454545454545453;0.10526315789473684;0.0;0.26666666666666666;1.0;0.0;0.4444444444444444;0.3157894736842105;0.3157894736842105;0.375;0.43478260869565216;0.43478260869565216;0.4;0.0;0.0;0.5263157894736842;0.0;0.0;0.5882352941176471;0.5555555555555556;0.4444444444444444;0.47058823529411764;0.42105263157894735;0.0;0.375;0.0;0.11764705882352941;0.5555555555555556;0.0;0.6666666666666666;0.5882352941176471;0.5;0.1111111111111111;0.0;0.1111111111111111;0.45454545454545453;0.0;0.47058823529411764;0.4;0.0;0.3333333333333333;0.0;0.5;0.1111111111111111;0.4;0.10526315789473684;0.0;0.5;0.5263157894736842;0.0;0.1;0.5;0.0;0.5;0.0;0.38095238095238093
GO:0048754;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
