;GO:0008380;GO:0038155;GO:0032570;GO:0006366;GO:0046777;GO:0006369;GO:0032091;GO:0007214;GO:0002322;GO:0045892;GO:0046784;GO:0016051;GO:0045893;GO:0072425;GO:0033135;GO:0035556;GO:0045739;GO:0016239;GO:0009440;GO:0007140;GO:0007265;GO:0043278;GO:0006406;GO:0030855;GO:0051412;GO:0032870;GO:0008285;GO:0043123;GO:0051591;GO:0045944;GO:0006303;GO:0009615;GO:0000122;GO:0030206;GO:0002337;GO:0071277;GO:0000082;GO:0050859;GO:0032228;GO:0070106;GO:0016236;GO:1900087;GO:0006351;GO:1900122;GO:0007169;GO:0038083;GO:0008334;GO:0007565;GO:0009267;GO:0006397;GO:0060337;GO:0000098;GO:0006306;GO:0010923;GO:0045087;GO:0043066;GO:0035928;GO:0031124;GO:0070537;GO:0035722
GO:0008380;1.0;0.025119729810165282;0.0;0.452989553612006;0.20042297385547475;0.32381821344580347;0.0;0.027585405409965333;0.023455611713107248;0.0;0.0;0.15437377481846407;0.0;0.025768293075866488;0.0;0.045933707546094694;0.0;0.0;0.193921449154204;0.02910174469747408;0.03538646424890539;0.0;0.0;0.03641685530720321;0.0;0.03679036097295617;0.0;0.0;0.0;0.0;0.3054403288192774;0.0;0.0;0.16057480169913235;0.022198607070496666;0.03092810163664087;0.03192868227525234;0.0;0.0;0.025568625288871025;0.14806921291168335;0.0;0.5541597302614385;0.0;0.038723308284483206;0.17131145302271525;0.31079154808108944;0.0;0.03316447947911923;0.8061529369705821;0.03042293031949699;0.13342579059446294;0.30102481338265524;0.0;0.0;0.0;0.0;0.655236268567429;0.13340012504619508;0.029302045043978594
GO:0038155;0.025119729810165282;1.0;0.0;0.02641198754607074;0.02379042339270108;0.020928011150375257;0.056265827365420885;0.17509174279568307;0.01797790430867298;0.09106828856370207;0.0;0.0;0.09296214423503367;0.1664505510581874;0.07502005025565787;0.24803130675818635;0.06951937510977287;0.07056300613018326;0.017230094564966998;0.021118291162118854;0.20901393435826135;0.0;0.0;0.024721923367265992;0.0;0.024893488377238083;0.0860532617763991;0.07655403744130919;0.0;0.09076190435077294;0.02144814723602409;0.0;0.08789310525120185;0.020308210222587764;0.017230094564966998;0.022063770115845354;0.0225683113016119;0.06004954854082531;0.06728590139753303;0.4424585652433386;0.022388583279732414;0.06681243422754862;0.03001116373548947;0.046963756519824214;0.36015675052051144;0.021290549717543024;0.020308210222587764;0.0;0.023178807812114018;0.02551174153446026;0.5026669036677747;0.019410420868698968;0.02122357021232091;0.07346854217462857;0.0;0.08856666863610387;0.0;0.022107332756147905;0.017659794945153594;0.4892528226912299
GO:0032570;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17155777137262462;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5129514889781843;0.0;0.0;0.7107870285843421;0.6482686118483872;0.0;0.0;0.5606542852506112;0.0;0.192841552983341;0.22327194383397003;0.0;0.0;0.0;0.3316490245904421;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21040666265959262;0.0;0.0;0.0;0.0;0.0;0.24078774908609943;0.0;0.0;0.0;0.0;0.0
GO:0006366;0.452989553612006;0.02641198754607074;0.0;1.0;0.2661119522725351;0.4064520656206139;0.0;0.02915171106104584;0.02457849642351956;0.0;0.0;0.33758824795496856;0.0;0.02712995012846432;0.0;0.05044707376082644;0.0;0.0;0.2026850066556907;0.03085043717677953;0.03800598767827344;0.0;0.0;0.039197144445261484;0.0;0.03963019776623096;0.0;0.0;0.0;0.0;0.3242157283336593;0.0;0.0;0.3450699511435997;0.0232017904231567;0.032910645270208795;0.0340459695880667;0.0;0.0;0.02690871356398683;0.15777064196765297;0.0;0.7529976038822191;0.0;0.04188220231503106;0.22510869011655976;0.3284383635196479;0.0;0.03545471573840212;0.4644116399983225;0.032339231799813295;0.140530053828385;0.3192451026874859;0.0;0.0;0.0;0.0;0.3718815222647289;0.17296445882871028;0.03107562554030067
GO:0046777;0.20042297385547475;0.02379042339270108;0.0;0.2661119522725351;1.0;0.1572517648773468;0.0;0.025990614037950673;0.022292520168939445;0.0;0.0;0.14390067397942294;0.0;0.024371366747052696;0.0;0.041675558168773;0.0;0.0;0.1782349388969763;0.027332429417384015;0.032804343827091735;0.0;0.0;0.033687970199389614;0.0;0.03400735066401202;0.0;0.0;0.0;0.0;0.20108382975431796;0.0;0.0;0.2189856324150171;0.021154061359467347;0.02893733753642992;0.029811433813277246;0.0;0.0;0.024192685514444076;0.13835350272536429;0.0;0.3196838477246783;0.0;0.03565238473626688;0.8636739055967211;0.15129151205713093;0.0;0.030886011250172426;0.20473504231345974;0.028494640986882005;0.20674724705549616;0.3246172165641588;0.0;0.0;0.0;0.0;0.1688808589287429;0.2677956644416596;0.027509040691448713
GO:0006369;0.32381821344580347;0.020928011150375257;0.0;0.4064520656206139;0.1572517648773468;1.0;0.0;0.022611871495328794;0.019760024566423645;0.0;0.0;0.2506758128167197;0.0;0.02137625180786892;0.0;0.03362021625188491;0.0;0.0;0.1647589953875807;0.023620724066073094;0.027599228577086923;0.0;0.0;0.028222027164150572;0.0;0.02844583100507814;0.0;0.0;0.0;0.0;0.24690684770758162;0.0;0.0;0.2676576128179604;0.018860318009640803;0.024809858232917762;0.02544962776411516;0.0;0.0;0.021238665959601426;0.11829216657939377;0.0;0.47165629400035686;0.0;0.029587774019372386;0.13875201634415685;0.25475712401548234;0.0;0.026228651009396312;0.3296133031245567;0.024483731597494816;0.11054787985356625;0.24401350596519286;0.0;0.0;0.0;0.0;0.2801415135638551;0.11279010483296463;0.023752509511706595
GO:0032091;0.0;0.056265827365420885;0.0;0.0;0.0;0.0;1.0;0.06116638632250846;0.0;0.09133489754993127;0.0;0.0;0.09383243580588932;0.0575644937945887;0.07138375340930678;0.09474953409777101;0.06500778205350909;0.06620050489824608;0.0;0.0;0.07604093368466576;0.0;0.0;0.0;0.0;0.0;0.08487253239990207;0.0732019771037675;0.0;0.09093383997127037;0.0;0.0;0.0872182853921153;0.0;0.0;0.0;0.0;0.0545318870697717;0.06248130592363274;0.05716542334377345;0.0;0.061950237577210576;0.0;0.6899294132917291;0.08212653818042955;0.0;0.0;0.0;0.0;0.0;0.06668523188490283;0.0;0.0;0.5361434612822744;0.0;0.08808426582328115;0.0;0.0;0.0;0.06452034591663076
GO:0007214;0.027585405409965333;0.17509174279568307;0.0;0.02915171106104584;0.025990614037950673;0.022611871495328794;0.06116638632250846;1.0;0.01920656017453798;0.10113552201216056;0.0;0.0;0.10347661963819996;0.17872852465913472;0.08172123373892683;0.2763166275522559;0.0752364431324365;0.0764602933258429;0.018355462662427813;0.02283416567653558;0.22874618819132933;0.0;0.0;0.02710641583581767;0.0;0.02731281084813907;0.09498785219929595;0.08354483893648937;0.0;0.10075779505127076;0.023220291407465087;0.0;0.09723456455375672;0.02189004024151091;0.018355462662427813;0.023943563482884265;0.024538898862808956;0.06426790352577431;0.0726274092519681;0.1776127181499353;0.024326561744240027;0.07207609363608103;0.03359916810831194;0.05032943784539326;0.24454579711831215;0.02303568721655709;0.02189004024151091;0.0;0.025262371681231913;0.02805887668653896;0.20381470342275274;0.020850523764655553;0.022957297597359663;0.0798835633702226;0.0;0.09805958378536898;0.0;0.023994873880471394;0.018843922736484796;0.1979314376867156
GO:0002322;0.023455611713107248;0.01797790430867298;0.0;0.02457849642351956;0.022292520168939445;0.019760024566423645;0.0;0.01920656017453798;1.0;0.0;0.0;0.0;0.0;0.018307684229438067;0.0;0.026606362210237943;0.0;0.0;0.016430515760039975;0.019929572263880577;0.022689173704861985;0.0;0.0;0.02310840246881013;0.0;0.023258235439370098;0.0;0.0;0.0;0.0;0.020223081134937714;0.0;0.0;0.01920656017453798;0.5550674239654059;0.020769490860343066;0.021215975677512273;0.0;0.0;0.018206670843572734;0.021057065768047428;0.0;0.027666107247553737;0.0;0.024016102090587844;0.02008291381602547;0.01920656017453798;0.0;0.021754626933136182;0.023797051319300426;0.02054044623664236;0.018401602429566784;0.020023306558781935;0.0;0.34278434048566037;0.0;0.0;0.02080808809144683;0.016820808509603918;0.020023306558781935
GO:0045892;0.0;0.09106828856370207;0.0;0.0;0.0;0.0;0.09133489754993127;0.10113552201216056;0.0;1.0;0.0;0.0;0.6001377790826293;0.27127407081256677;0.2818481306904964;0.1838390859175512;0.32976662536712087;0.24771171505444367;0.0;0.0;0.13453847621533813;0.0;0.0;0.0;0.0;0.0;0.4536411091024532;0.12780655108908698;0.0;0.5730594812118888;0.0;0.0;0.9353838375615017;0.0;0.0;0.0;0.0;0.2536498179181518;0.10391109779594299;0.09288434878531217;0.0;0.10278622003961259;0.0;0.06911348570419949;0.14959356579439628;0.0;0.0;0.0;0.0;0.0;0.11300581451551822;0.0;0.0;0.4970754042440469;0.0;0.4783581557709454;0.0;0.0;0.0;0.10827966429296977
