;GO:0008380;GO:0038155;GO:0032570;GO:0006366;GO:0046777;GO:0006369;GO:0032091;GO:0007214;GO:0002322;GO:0045892;GO:0046784;GO:0016051;GO:0045893;GO:0072425;GO:0033135;GO:0035556;GO:0045739;GO:0016239;GO:0009440;GO:0007140;GO:0007265;GO:0043278;GO:0006406;GO:0030855;GO:0051412;GO:0032870;GO:0008285;GO:0043123;GO:0051591;GO:0045944;GO:0006303;GO:0009615;GO:0000122;GO:0030206;GO:0002337;GO:0071277;GO:0000082;GO:0050859;GO:0032228;GO:0070106;GO:0016236;GO:1900087;GO:0006351;GO:1900122;GO:0007169;GO:0038083;GO:0008334;GO:0007565;GO:0009267;GO:0006397;GO:0060337;GO:0000098;GO:0006306;GO:0010923;GO:0045087;GO:0043066;GO:0035928;GO:0031124;GO:0070537;GO:0035722
GO:0008380;1.0;0.4543679656954753;0.0;0.7008602665798352;0.4612094780121676;0.6285317427340186;0.0;0.4543679656954753;0.4543679656954753;0.0;0.0;0.5814148571682141;0.0;0.47119763068039217;0.0;0.5758641533645117;0.0;0.0;0.4610698012211391;0.4810423535962684;0.5147016835661022;0.0;0.0;0.5671341214034209;0.0;0.451473353896832;0.0;0.0;0.0;0.0;0.48283387204605843;0.0;0.0;0.5298613016058997;0.4543679656954753;0.31017914879529324;0.4543679656954753;0.0;0.0;0.4543679656954753;0.44380510120359;0.0;0.7091471327284293;0.0;0.5595184925967758;0.38567248470571763;0.5604217158194668;0.0;0.44322133786791934;0.725015039334364;0.4543679656954753;0.47678223972779615;0.5696997835132463;0.0;0.0;0.0;0.0;0.6926011143589179;0.5298613016058997;0.4543679656954753
GO:0038155;0.4543679656954753;1.0;0.0;0.48458024718554527;0.297295455479691;0.4122517233397286;0.3298097051550775;0.5185369985399844;0.3855773354389354;0.3500545971891353;0.0;0.0;0.36023422299003627;0.5353666635249013;0.27098998840247623;0.6400331862090207;0.2974529595436521;0.2819642207503838;0.28367981189368235;0.4122517233397286;0.5788707164106113;0.0;0.0;0.4983434911468811;0.0;0.3826827236402922;0.3857008811498471;0.2659062722645507;0.0;0.33719977645849797;0.26806290643954656;0.0;0.32190873040274914;0.3855773354389354;0.3855773354389354;0.2610185749042658;0.3855773354389354;0.25654682119915273;0.2832212090999459;0.640490422771203;0.3687034416352375;0.24057281055540614;0.4928671133341394;0.2823757514567406;0.660449694459289;0.22407358170335817;0.257732911673192;0.0;0.40123326217304006;0.45706853237040207;0.640490422771203;0.35641641381953687;0.34775631971058624;0.3098955970007391;0.0;0.34821630853854857;0.0;0.4246546073949561;0.3855773354389354;0.640490422771203
GO:0032570;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42159690376460157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5660019358750012;0.0;0.0;0.7178288105231687;0.6749279435399774;0.0;0.0;0.563878980809648;0.0;0.3295441031352248;0.399749898679999;0.0;0.0;0.0;0.392541815325418;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4460543429463046;0.0;0.0;0.0;0.0;0.0;0.45798784792040365;0.0;0.0;0.0;0.0;0.0
GO:0006366;0.7008602665798352;0.48458024718554527;0.0;1.0;0.5070421402731105;0.728558236122989;0.0;0.48458024718554527;0.48458024718554527;0.0;0.0;0.6537603339187235;0.0;0.5014099121704623;0.0;0.6060764348545817;0.0;0.0;0.4912820827112091;0.5112546350863385;0.5449139650561723;0.0;0.0;0.597346402893491;0.0;0.48168563538690207;0.0;0.0;0.0;0.0;0.5130461535361285;0.0;0.0;0.6515343702851659;0.48458024718554527;0.34039143028536323;0.48458024718554527;0.0;0.0;0.48458024718554527;0.47401738269366006;0.0;0.8898156103061527;0.0;0.5897307740868458;0.4315051469666605;0.5638314427478762;0.0;0.47343361935798933;0.703560833254762;0.48458024718554527;0.5069945212178661;0.5999120650033164;0.0;0.0;0.0;0.0;0.6711469082793161;0.5756939638668426;0.48458024718554527
GO:0046777;0.4612094780121676;0.297295455479691;0.0;0.5070421402731105;1.0;0.4190932356564209;0.0;0.297295455479691;0.2799805186442958;0.0;0.0;0.46663364030735877;0.0;0.3141251204646079;0.0;0.41879164314872747;0.0;0.0;0.36449757618671863;0.3239698433804841;0.357629173350318;0.0;0.0;0.3927466743522415;0.0;0.34948342304877306;0.0;0.0;0.0;0.0;0.3977686232263862;0.0;0.0;0.3924188477556278;0.2799805186442958;0.2376892252893668;0.297295455479691;0.0;0.0;0.297295455479691;0.3713151776976636;0.0;0.5153290064217046;0.0;0.40244598238099144;0.8421955395138094;0.3736444457312857;0.0;0.35524267556872463;0.46391004468709446;0.297295455479691;0.41991924127717795;0.49615632102526025;0.0;0.0;0.0;0.0;0.4314961197116484;0.46191132831183135;0.297295455479691
GO:0006369;0.6285317427340186;0.4122517233397286;0.0;0.728558236122989;0.4190932356564209;1.0;0.0;0.4122517233397286;0.4122517233397286;0.0;0.0;0.6237231034278359;0.0;0.42908138832464554;0.0;0.5337479110087651;0.0;0.0;0.4517572344940559;0.4389261112405218;0.4725854412103556;0.0;0.0;0.5250178790476743;0.0;0.4093571115410854;0.0;0.0;0.0;0.0;0.4633788666797284;0.0;0.0;0.5792058464393492;0.4122517233397286;0.28769296280505896;0.4122517233397286;0.0;0.0;0.4122517233397286;0.428491413409504;0.0;0.7368451022715832;0.0;0.5174022502410291;0.34355624234997095;0.5511091490923836;0.0;0.42790765007383325;0.6312323094089454;0.4122517233397286;0.46146855193371006;0.5275835411574997;0.0;0.0;0.0;0.0;0.5988183844334994;0.487745059250153;0.4122517233397286
GO:0032091;0.0;0.3298097051550775;0.0;0.0;0.0;0.0;1.0;0.3298097051550775;0.0;0.37418741743741507;0.0;0.0;0.38436704323831605;0.369300607129411;0.2978202614312279;0.451305892824114;0.32158577979193187;0.3087944937791354;0.0;0.0;0.39014342302570454;0.0;0.0;0.0;0.0;0.0;0.4023887155393518;0.2900390925128305;0.0;0.36403004948724965;0.0;0.0;0.34873900343150077;0.0;0.0;0.0;0.0;0.2773759731609016;0.30405036106169475;0.3298097051550775;0.0;0.2674030835841578;0.0;0.715793670487861;0.43496023205637796;0.0;0.0;0.0;0.0;0.0;0.3298097051550775;0.0;0.0;0.5808144176421329;0.0;0.3723491287868284;0.0;0.0;0.0;0.3298097051550775
GO:0007214;0.4543679656954753;0.5185369985399844;0.0;0.48458024718554527;0.297295455479691;0.4122517233397286;0.3298097051550775;1.0;0.3855773354389354;0.3500545971891353;0.0;0.0;0.36023422299003627;0.5353666635249013;0.2864787271957445;0.6400331862090207;0.3147678963790473;0.2974529595436521;0.28367981189368235;0.4122517233397286;0.5788707164106113;0.0;0.0;0.4983434911468811;0.0;0.3826827236402922;0.40836211813926365;0.2659062722645507;0.0;0.33719977645849797;0.26806290643954656;0.0;0.32190873040274914;0.3855773354389354;0.3855773354389354;0.2610185749042658;0.3855773354389354;0.25654682119915273;0.2832212090999459;0.5185369985399844;0.3687034416352375;0.2560615493486744;0.4928671133341394;0.2823757514567406;0.6236875254412848;0.22407358170335817;0.257732911673192;0.0;0.40123326217304006;0.45706853237040207;0.5185369985399844;0.35641641381953687;0.34775631971058624;0.3098955970007391;0.0;0.36553124537394377;0.0;0.4246546073949561;0.3855773354389354;0.5185369985399844
GO:0002322;0.4543679656954753;0.3855773354389354;0.0;0.48458024718554527;0.2799805186442958;0.4122517233397286;0.0;0.3855773354389354;1.0;0.0;0.0;0.0;0.0;0.4024070004238523;0.0;0.5070735231079719;0.0;0.0;0.2610185749042658;0.4122517233397286;0.44591105330956243;0.0;0.0;0.4983434911468811;0.0;0.3826827236402922;0.0;0.0;0.0;0.0;0.25074796960415136;0.0;0.0;0.3855773354389354;0.6766839006607811;0.24138851853875337;0.3855773354389354;0.0;0.0;0.3855773354389354;0.3419008870735769;0.0;0.4928671133341394;0.0;0.4907278623402359;0.20858484291008988;0.257732911673192;0.0;0.3744307076113795;0.45706853237040207;0.3855773354389354;0.3337551768301203;0.34775631971058624;0.0;0.5678281635645004;0.0;0.0;0.4246546073949561;0.3855773354389354;0.3855773354389354
GO:0045892;0.0;0.3500545971891353;0.0;0.0;0.0;0.0;0.37418741743741507;0.3500545971891353;0.0;1.0;0.0;0.0;0.7724825783855269;0.48615515943687587;0.46349943141535616;0.48886572169356696;0.5473457989440269;0.4580785031048871;0.0;0.0;0.4103883150597623;0.0;0.0;0.0;0.0;0.0;0.5788494980371408;0.34722897774779593;0.0;0.7226455772923279;0.0;0.0;0.885445348461629;0.0;0.0;0.0;0.0;0.42703420109702994;0.3612402462966602;0.3500545971891353;0.0;0.3373842548319197;0.0;0.33359223409179417;0.4552051240904358;0.0;0.0;0.0;0.0;0.0;0.3500545971891353;0.0;0.0;0.5290246760320676;0.0;0.536018625271821;0.0;0.0;0.0;0.3500545971891353
