;GO:0016525;GO:0014068;GO:0035684;GO:0036499;GO:0034351;GO:0060129;GO:0042531;GO:0008343;GO:0021954;GO:0022009;GO:0045766;GO:0060128;GO:0007259;GO:0001300;GO:0001542;GO:0031638;GO:0000187;GO:0001666;GO:0032967;GO:0048247;GO:0060804;GO:0001701;GO:0071773;GO:0048246;GO:0048245;GO:0001947;GO:0010536;GO:2000353;GO:0032720;GO:0071657;GO:0050729;GO:0007268;GO:0009725;GO:0003222;GO:0045019;GO:0010828;GO:2000404;GO:0051770;GO:2001214;GO:0070278;GO:0071407;GO:0051897;GO:0043406;GO:1905563;GO:0008285;GO:0043123;GO:0006024;GO:0002062;GO:0045786;GO:0045666;GO:1900035;GO:0003273;GO:1900038;GO:1901522;GO:0045669;GO:0060389;GO:0045944;GO:0006029;GO:0040018;GO:0006027;GO:0043524;GO:0002576;GO:0000165;GO:0043491;GO:0001523;GO:0001766;GO:0003308;GO:0006816;GO:0001649;GO:2000134;GO:0071559;GO:1900041;GO:0006032;GO:0022617;GO:0044344;GO:1900168;GO:0097084;GO:0090280;GO:0001541;GO:0030513;GO:2000427;GO:0071260;GO:0010922;GO:0001658;GO:0030593;GO:0031960;GO:0050900;GO:0001938;GO:0010760;GO:0032092;GO:1905065;GO:0030195;GO:0003130;GO:0045600;GO:0048711;GO:0043547;GO:0030502;GO:0050870;GO:0071971;GO:0051042;GO:0030509;GO:0060290;GO:0055007;GO:0031953;GO:0030501;GO:0060396;GO:0033690;GO:0060397;GO:2001264;GO:0007186;GO:0007187;GO:0060395;GO:0060317;GO:0006898;GO:1900745;GO:0072011;GO:0010629;GO:0007218;GO:0007219;GO:0010628;GO:2000726;GO:0072254;GO:0032355;GO:0031663;GO:0010469;GO:0017015;GO:0010466;GO:0010862;GO:0030336;GO:0030335;GO:0008360;GO:0061036;GO:2000065;GO:0051591;GO:1902895;GO:0003198;GO:1905007;GO:0043569;GO:0043568;GO:0001960;GO:0000122;GO:0010718;GO:0001569;GO:0042482;GO:0071356;GO:0032100;GO:0032348;GO:0050776;GO:0071636;GO:0043615;GO:0044267;GO:1901215;GO:0042487;GO:0048468;GO:0006357;GO:0006874;GO:0090090;GO:0009617;GO:0071222;GO:0002548;GO:0070098;GO:0070374;GO:0043065;GO:0006508;GO:0071347;GO:0002828;GO:0071346;GO:2000502;GO:0032733
GO:0016525;1.0;0.23483791567653758;0.0;0.2626261219463741;0.330845731051814;0.0;0.12970362542917285;0.0;0.0;0.0;0.6510361501759024;0.0;0.31369523055522053;0.0;0.0;0.0;0.11204941537824419;0.0;0.28252342035257066;0.0;0.14720460909183627;0.0;0.0;0.0;0.0;0.0;0.11201534950224341;0.24908158647542375;0.491534827154328;0.35320266240957104;0.27328096953391895;0.0;0.0;0.0;0.24486504960793795;0.29235747649448357;0.27311609050040675;0.2647992299675521;0.5216951117836873;0.0;0.0;0.23483791567653758;0.115077950500897;0.3309426908350797;0.4084572407980951;0.2348379550374329;0.0;0.0;0.40845185833204384;0.3770089560266691;0.3527414069373616;0.0;0.3527416324249464;0.15357001846378981;0.37259306537007203;0.0;0.1563905932116605;0.0;0.3962869514415969;0.0;0.31119614242736265;0.0;0.19025175112096293;0.3259255468779214;0.0;0.0;0.5071113981710527;0.0;0.0;0.2783609802652972;0.0;0.2871201654130253;0.0;0.0;0.0;0.21481642198200365;0.0;0.2646023265624589;0.0;0.15875683132256108;0.23499233683918205;0.0;0.20019205420565167;0.0;0.0;0.0;0.0;0.28269842358724084;0.21500333658743462;0.24116856134832756;0.42871875227682793;0.35650482681411966;0.18299804684227686;0.3531388185294159;0.34203188695520537;0.2236013109322753;0.6331470519363429;0.21080450651400617;0.0;0.3526039704291229;0.1913020669649756;0.0;0.0;0.21550195458629223;0.4460932926033354;0.302392274990272;0.30315244618822557;0.3023495988033419;0.2235853638014851;0.33914822171593495;0.3259303431023839;0.33914822171593495;0.0;0.0;0.1257871410841091;0.0;0.3786339633918242;0.3259303431023839;0.3259262064063246;0.303019725937688;0.4435965495597168;0.0;0.0;0.3259262064063246;0.30180803103438064;0.28242015843473084;0.22320025815909497;0.14281882232797574;0.32039119721316844;0.2564081709629909;0.4513415296832928;0.5083976024331248;0.17836648074048103;0.0;0.15084513891778556;0.0;0.44118340620426405;0.31068278582787234;0.2486381282708308;0.2931277967957008;0.1918886498623317;0.4456905748336044;0.0;0.5419927122741076;0.0;0.2409953796812173;0.1845677276585848;0.3548262751898087;0.37879504232344563;0.0;0.0;0.37873192771378383;0.6018210987405639;0.0;0.2224417619753266;0.16865440246646596;0.29343645970707755;0.0;0.0;0.0;0.3137230773598352;0.1381769840965455;0.28261495578221574;0.0;0.0;0.34037080903692185;0.0;0.20663767435437283;0.3787944041209357
GO:0014068;0.23483791567653758;1.0;0.0;0.29975642895946786;0.3019969833844072;0.0;0.5137538359129283;0.0;0.0;0.0;0.30179250923426726;0.0;0.35211951194130775;0.0;0.0;0.0;0.44654284344950657;0.0;0.32036609533038374;0.0;0.5134584814287865;0.0;0.0;0.0;0.0;0.0;0.44641235643734783;0.39738694926253465;0.25652205798044403;0.32051586817916955;0.4325502123219157;0.0;0.0;0.0;0.22869601038366624;0.330453395876731;0.31065553168871196;0.3020204775455249;0.37617028186180246;0.0;0.0;0.8976622216028247;0.4581311335637362;0.30207776911877604;0.3653673707648728;0.8976623603071304;0.0;0.0;0.36536306402913316;0.34962618375492766;0.38406634810089774;0.0;0.3840665709190042;0.2530063990081551;0.3966115051430289;0.0;0.2574051044658294;0.0;0.3015608732177718;0.0;0.2855395323630825;0.0;0.22245558866785833;0.3644034644741684;0.0;0.0;0.4267721341086066;0.0;0.0;0.25765279506859345;0.0;0.1947266123474703;0.0;0.0;0.0;0.2814694497706106;0.0;0.30181546761278594;0.0;0.5515704030350004;0.3766656117215239;0.0;0.3246421977235906;0.0;0.0;0.0;0.0;0.44605570083683177;0.2428623395011671;0.21576518720395688;0.3495310041153839;0.23854262330447507;0.21449934297366963;0.44594036995854935;0.319338809883975;0.20159517385404696;0.23480148828223693;0.34063555516051097;0.0;0.3200227821406295;0.22360440190564923;0.0;0.0;0.20287828541817787;0.29338932946360635;0.34068008114160275;0.4751472789174133;0.3406367302626716;0.2015822111031428;0.37757546703976974;0.36440826270554233;0.37757546703976974;0.0;0.0;0.4989141585924015;0.0;0.273158704813565;0.36440826270554233;0.3644041242794228;0.3413173129056451;0.21090479148726948;0.0;0.0;0.3644041242794228;0.6072311377745927;0.5718302344167042;0.2096868552991087;0.4989102151719376;0.2932621000810392;0.40808609610981667;0.34023859820165664;0.33045624939180834;0.1696304169214471;0.0;0.24874886777116115;0.0;0.3579149789930699;0.5090646559026579;0.8381394439552666;0.4825447335905746;0.1818151984417477;0.4079282509957138;0.0;0.31070471857621956;0.0;0.38553616985646105;0.17522955400438175;0.3930490732339631;0.3414502114268868;0.0;0.0;0.3413989272683527;0.27339865907163;0.0;0.257298169959585;0.15582451618728094;0.48301316420609763;0.0;0.0;0.0;0.35214759148002966;0.5457229482429704;0.44593618706642907;0.0;0.0;0.37878771611446155;0.0;0.23394475265902875;0.3414496928600024
GO:0035684;0.0;0.0;1.0;0.2064362082744376;0.0;0.23202165222068633;0.0;0.0;0.2610389606610934;0.272903123204158;0.0;0.28556797671820305;0.2496683183645368;0.27243157187467243;0.0;0.0;0.0;0.0;0.0;0.6967007608439015;0.11256158710153275;0.0;0.20727958224156426;0.6095672326565981;0.5728122794401925;0.0;0.0;0.0;0.0;0.0;0.0;0.25029620858358925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2601186423038232;0.24023532911066928;0.0;0.0;0.0;0.0;0.0;0.0;0.28556797671820305;0.0;0.0;0.0;0.6154724276863728;0.0;0.0;0.0;0.17264963289321472;0.0;0.20717098404127612;0.0;0.0;0.0;0.23089527976615093;0.14696929612632112;0.2601830575030387;0.22297443120983007;0.22134540948750164;0.0;0.0;0.28556797671820305;0.0;0.0;0.0;0.15142489297788617;0.261120573486215;0.20727958224156426;0.0;0.26103228924423816;0.0;0.0;0.0;0.0;0.23058666789812723;0.0;0.0;0.5728122794401925;0.0;0.7910648752490155;0.0;0.0;0.0;0.0;0.0;0.1411220561096507;0.0;0.0;0.0;0.0;0.0;0.2407719111010054;0.0;0.14781763454746338;0.28556797671820305;0.25078208733668833;0.0;0.0;0.2400068065497038;0.0;0.23997042916365843;0.0;0.27162238860883253;0.26018719336385443;0.27162238860883253;0.2613590104417946;0.0;0.0;0.0;0.0;0.26018719336385443;0.26018362622431607;0.0;0.0;0.20879293355657438;0.0;0.26018362622431607;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2507488732042049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2229128260571738;0.0;0.0;0.0;0.0;0.6154576670440273;0.22218451279931192;0.0;0.0;0.28503562201710775;0.0;0.17790334838571584;0.0;0.0;0.17238474658890782;0.6095702044239297;0.24969218735539075;0.0;0.0;0.0;0.2229128260571738;0.0;0.2229128260571738;0.0;0.0
GO:0036499;0.2626261219463741;0.29975642895946786;0.2064362082744376;1.0;0.33890198832636764;0.22238469271073924;0.16397773718396058;0.0;0.24890385443193921;0.25966783821671413;0.271018043468375;0.27110828850183616;0.5680336004089582;0.2592408806821089;0.0;0.0;0.14143160234878754;0.34842463349744873;0.28987611260079704;0.19901068715827824;0.2625177143710028;0.0;0.33804705782506217;0.19281723089406083;0.1815852694971233;0.0;0.1413881667189733;0.3183534928365488;0.29004520499897934;0.29002934027165883;0.2801546076584388;0.23911797638729335;0.27108424537655557;0.0;0.24925031818926496;0.30023808011060316;0.3498443839164346;0.27124778519071874;0.29952072791212014;0.24806697701049682;0.3894857684262914;0.29975642895946786;0.14529420309551597;0.3390037283650647;0.42080713886148174;0.2997564802833759;0.0;0.27110828850183616;0.42080142599432424;0.2762797707980844;0.3619140731192026;0.24874588391497496;0.3619143104863981;0.19457263907844596;0.3176611140227548;0.16725632952111066;0.1981971881019252;0.19945347469105287;0.2707846489159049;0.0;0.31831356960728585;0.2213497356077701;0.3406199939910885;0.5908476081970744;0.21405992951907998;0.21255812165912932;0.26156155224703;0.0;0.27110828850183616;0.284041977255051;0.2595123952490039;0.20943201519316654;0.1472601412509728;0.24897805456436406;0.33804705782506217;0.21818405030152113;0.24889778886814767;0.2710411785254701;0.0;0.20123933319873635;0.2999577864161783;0.3744885841838517;0.25472369325937244;0.0;0.1815852694971233;0.23047510546729938;0.2475736014437166;0.36243838878478424;0.21837687390927746;0.24844769773482273;0.2761970678386989;0.20887243274247835;0.3274162877752883;0.3623324342335774;0.2501871038222293;0.22984488659520824;0.2625805644821707;0.2684874346184693;0.23041059566364092;0.3617693973602755;0.3425333035368996;0.27110828850183616;0.2395613870885062;0.21889128064306515;0.2625789682607644;0.5469952492768257;0.3893955137938116;0.5469158986559542;0.2298280364870404;0.6155708612082182;0.5908565650317248;0.6155708612082182;0.24919482252111236;0.0;0.15896976817211128;0.0;0.3114960429103071;0.5908565650317248;0.5908488398501466;0.3114939515852566;0.22826410798840868;0.2009563953202697;0.2301029153750994;0.5908488398501466;0.3876205339762771;0.36207235306442764;0.22683810472127594;0.1807739836820035;0.32794054377258547;0.327938314289666;0.38781813878627175;0.3002410234315354;0.18068207242654197;0.2221499191157479;0.19107282940412423;0.23953107847290828;0.2834992707604235;0.31777648258280206;0.31777376364380183;0.29943435347281583;0.19457128562791773;0.32779647697458925;0.0;0.2800312561413284;0.3625238695627996;0.24632500553889272;0.18704824969029843;0.36650166054369876;0.31163226755076684;0.24874019548035795;0.21333180714218353;0.3893264029561003;0.3118081164779331;0.27062843499661643;0.2836110503578447;0.23495231849258816;0.29975644813585195;0.2482159113190068;0.2829130567146324;0.19281813706553877;0.5680854863158478;0.17482473899610743;0.3623285915424842;0.0;0.3625238695627996;0.35109988955503507;0.3625238695627996;0.20975189277069128;0.3116317278157633
GO:0034351;0.330845731051814;0.3019969833844072;0.0;0.33890198832636764;1.0;0.0;0.16464595853861544;0.0;0.0;0.0;0.2733088165113613;0.0;0.4073969261502504;0.0;0.0;0.0;0.14192842367252706;0.0;0.2924983138015587;0.0;0.18726361381593468;0.0;0.0;0.0;0.0;0.0;0.14188468239231505;0.5083139092021202;0.3656998229116726;0.2926543269327579;0.2826031350202355;0.0;0.0;0.0;0.3489936459595299;0.30305200926189757;0.35290008633359526;0.27354246009353905;0.3017577470403878;0.0;0.0;0.3019969833844072;0.14581858240308457;0.4757273379601901;0.591731087679175;0.3019970354784324;0.0;0.0;0.5917229698046638;0.2781819984757618;0.5081682464042591;0.0;0.508168582707074;0.19551419136444254;0.3201784462396151;0.0;0.19917423414718438;0.0;0.27307146148899586;0.0;0.8163378699657379;0.0;0.24331237536123357;0.4239309441991024;0.0;0.0;0.3663438288034719;0.0;0.0;0.3980528945224121;0.0;0.29295061844169235;0.0;0.0;0.0;0.21936867833267357;0.0;0.27333234433525133;0.0;0.2022466791739727;0.3022013632432218;0.0;0.2563397989852667;0.0;0.0;0.0;0.0;0.3657190864071641;0.3055305574600977;0.2510579583376942;0.2780981529240572;0.2626887420385457;0.23382609251328934;0.36561120531430924;0.25174598083154043;0.23207713281340783;0.33078786973345364;0.2702835239134434;0.0;0.5079632699382101;0.24468737161862567;0.0;0.0;0.30625418304770563;0.26472873449703344;0.3921616459214267;0.3931849289957745;0.39210420435090976;0.23205995383270217;0.4418637839175145;0.42393743812550766;0.4418637839175145;0.0;0.0;0.15959771895671485;0.0;0.3930089215720015;0.42393743812550766;0.4239318371778859;0.3145238876879503;0.31944235970653106;0.0;0.0;0.4239318371778859;0.3913753148073353;0.36534639758355464;0.31743548363962315;0.18158644697035137;0.46007521629326364;0.33062185448077247;0.39157676744836006;0.30305500801317453;0.25255494598764666;0.0;0.19198073558483697;0.0;0.2855025724550534;0.4457027835339045;0.32029288865935324;0.41978463648196374;0.2720630454510423;0.33047768685052437;0.0;0.28247761840032687;0.0;0.2482159045006646;0.2614948899189462;0.3707034353620529;0.31466490817893283;0.0;0.0;0.6987220121440276;0.3148441972815524;0.0;0.2856159376946863;0.17343191491409124;0.42023956435134024;0.0;0.0;0.0;0.40743451428016697;0.17558449376527202;0.5791641681197082;0.0;0.0;0.35495407920627986;0.0;0.293400393786421;0.3146643578879929
GO:0060129;0.0;0.0;0.23202165222068633;0.22238469271073924;0.0;1.0;0.0;0.0;0.4862259801656351;0.6092978744596358;0.0;0.6406882034654653;0.2733797892623582;0.5096648134643619;0.0;0.0;0.0;0.0;0.0;0.22268308170379622;0.11714229491835194;0.27415542502033047;0.22336372117724076;0.21495716566385187;0.20109048260962567;0.2632915125378265;0.0;0.0;0.0;0.0;0.0;0.2741327865221147;0.0;0.2628055533335054;0.0;0.0;0.0;0.0;0.0;0.28595935204674955;0.2621104172778242;0.0;0.0;0.0;0.0;0.0;0.0;0.6406882034654653;0.0;0.0;0.0;0.28686188385867406;0.0;0.0;0.0;0.18366558666129623;0.0;0.22323762056488192;0.0;0.0;0.0;0.2510311964535545;0.15487684264846407;0.28603720313539793;0.24169651142782458;0.23978361622167782;0.0;0.0;0.6406882034654653;0.0;0.0;0.0;0.15983288046396996;0.28717070236667436;0.22336372117724076;0.0;0.4862123143581656;0.0;0.3010618611651111;0.0;0.0;0.2506664531837175;0.0;0.2514715158979228;0.20109048260962567;0.0;0.28530393698324424;0.0;0.0;0.0;0.0;0.0;0.14839733510364497;0.0;0.0;0.0;0.0;0.0;0.2627492972025927;0.0;0.1558192177003088;0.6406882034654653;0.5551958369066473;0.0;0.0;0.2618384063952243;0.0;0.26179511066361294;0.0;0.29992358806022557;0.2860422017956634;0.29992358806022557;0.580950011709768;0.0;0.0;0.2635157270564457;0.0;0.2860422017956634;0.2860378904990944;0.0;0.0;0.5281914082698651;0.0;0.2860378904990944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.555115289026196;0.0;0.0;0.0;0.0;0.0;0.0;0.2514715158979228;0.0;0.24162412825804575;0.0;0.0;0.0;0.0;0.28685431857643384;0.24076864875205878;0.0;0.0;0.5358359583920701;0.0;0.18962268615813488;0.0;0.0;0.18336584904157158;0.21495829188270651;0.27340840756933626;0.0;0.0;0.0;0.24162412825804575;0.0;0.24162412825804575;0.0;0.0
GO:0042531;0.12970362542917285;0.5137538359129283;0.0;0.16397773718396058;0.16464595853861544;0.0;1.0;0.0;0.0;0.0;0.1645851633642119;0.0;0.17849837768628932;0.0;0.0;0.0;0.7565181721481955;0.0;0.2365448444966231;0.0;0.46201514192270043;0.0;0.0;0.0;0.0;0.0;0.867510020319655;0.22214685103158566;0.1360557396583224;0.1700010305903608;0.23272780774501137;0.0;0.0;0.0;0.22262121542639554;0.17275655773404416;0.16718643692853138;0.2928778545878229;0.21535672727554298;0.0;0.0;0.5137538359129282;0.7707304857839334;0.16466996779904441;0.18184072257713974;0.5137538813462167;0.0;0.0;0.18183965580031364;0.2063861867758613;0.2038215313866302;0.0;0.20382159414013262;0.37943426346001596;0.22190431430835492;0.0;0.3838001614163075;0.0;0.16451624703830606;0.0;0.15962993983436796;0.0;0.1377860980525785;0.1816016479478328;0.0;0.0;0.25705264628380986;0.0;0.0;0.15052218231654743;0.0;0.12661831097810816;0.0;0.0;0.0;0.18057480061457146;0.0;0.16459199131913615;0.0;0.4846021489457656;0.21551898225150823;0.0;0.4148717569307565;0.0;0.0;0.0;0.0;0.23657662417499414;0.15576093112446973;0.10746649698046085;0.20635301674689863;0.14379241238279708;0.2669200777351479;0.23654417797738228;0.19544388518349068;0.1038314440363969;0.1296925125635272;0.20321995209255006;0.0;0.16986221424415482;0.27392409676651025;0.0;0.0;0.43069084902468097;0.16205387864761778;0.17551089135181588;0.24451680668956047;0.1754993849546518;0.10382800522589511;0.1848147306945428;0.18160283960929133;0.1848147306945428;0.0;0.0;0.8192076015832331;0.0;0.21022953150267057;0.18160283960929133;0.1816018118142473;0.3124920904115234;0.13326540504267773;0.0;0.0;0.1816018118142473;0.3130966207861076;0.30341153082592975;0.31350935367792787;0.8472841936424903;0.16201505449674442;0.22545112707860523;0.1753936444089641;0.1727573376126872;0.18346997773584417;0.0;0.37515987670569;0.0;0.20924671917751092;0.2847810265744689;0.4688736799209077;0.2762866279201335;0.23984597683961872;0.2254029425567274;0.0;0.16720068189686565;0.0;0.21839854158164076;0.18755068424457905;0.18844605152501256;0.17571506662610062;0.0;0.0;0.17570148417570902;0.14066100297513476;0.0;0.29805167493437157;0.09018732132551172;0.27644012837832355;0.0;0.0;0.0;0.17850559310033032;0.8720575991764201;0.23654300105038875;0.0;0.0;0.18510469612672892;0.0;0.15204385653506;0.17571492929518023
GO:0008343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35137780125528767;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3149638891089567;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3149638891089567;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0021954;0.0;0.0;0.2610389606610934;0.24890385443193921;0.0;0.4862259801656351;0.0;0.0;1.0;0.5968487759611191;0.0;0.6331043189226387;0.31458233121525386;0.5955177861061896;0.0;0.0;0.0;0.0;0.0;0.2492777116386759;0.12410751914174328;0.4236338574436265;0.2501309456274172;0.23963616632529441;0.22252936405160403;0.30129786515204526;0.0;0.0;0.0;0.0;0.0;0.3155798235480437;0.0;0.30066165219596774;0.0;0.0;0.0;0.0;0.0;0.3313558348544884;0.2997521759102962;0.0;0.0;0.0;0.0;0.0;0.0;0.6331043189226387;0.0;0.0;0.0;0.33256827640214204;0.0;0.0;0.0;0.20138629071187478;0.0;0.24997282177298932;0.0;0.0;0.0;0.2853497048031017;0.1672899223970167;0.331460370425696;0.27334927120093305;0.2709050733948883;0.0;0.0;0.6331043189226387;0.0;0.0;0.0;0.17308709826487884;0.33298341562438255;0.2501309456274172;0.0;0.785277477159982;0.0;0.4722182620649635;0.0;0.0;0.28487850999997416;0.0;0.2859187823905616;0.22252936405160403;0.0;0.3304761257982599;0.0;0.0;0.0;0.0;0.0;0.15975541640336294;0.0;0.0;0.0;0.0;0.0;0.3005880241165809;0.0;0.16838994652954306;0.6331043189226387;0.5358197882514338;0.0;0.0;0.29939648097243554;0.0;0.2993398751027927;0.0;0.3502521758480448;0.33146708275111236;0.3502521758480448;0.5646449828756954;0.0;0.0;0.40481749359423147;0.0;0.33146708275111236;0.33146129343256614;0.0;0.0;0.42739558041703896;0.0;0.33146129343256614;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5357302713553215;0.0;0.0;0.0;0.0;0.0;0.0;0.2859187823905616;0.0;0.27325669152811805;0.0;0.0;0.0;0.0;0.33255810831505805;0.27216306416993247;0.0;0.0;0.8797420250867513;0.0;0.20857085256863084;0.0;0.0;0.20102598006031575;0.23963756598972902;0.31462022662734135;0.0;0.0;0.0;0.27325669152811805;0.0;0.27325669152811805;0.0;0.0
GO:0022009;0.0;0.0;0.272903123204158;0.25966783821671413;0.0;0.6092978744596358;0.0;0.0;0.5968487759611191;1.0;0.0;0.8055719622742732;0.3319748617997723;0.6325577756378437;0.0;0.0;0.0;0.0;0.0;0.2600747563544924;0.12672684769282047;0.33311931909755416;0.26100364154778904;0.249597460744975;0.23109380216170858;0.31721531351371257;0.0;0.0;0.0;0.0;0.0;0.3330858960649693;0.0;0.3165101818047115;0.0;0.0;0.0;0.0;0.0;0.35070960284683855;0.3155024582077214;0.0;0.0;0.0;0.0;0.0;0.0;0.8055719622742732;0.0;0.0;0.0;0.35206810304452835;0.0;0.0;0.0;0.20837502981782302;0.0;0.260831476993796;0.0;0.0;0.0;0.29958686757127945;0.17208432321002037;0.3508267085832121;0.286386764989882;0.28370499689268697;0.0;0.0;0.8055719622742732;0.0;0.0;0.0;0.17822464403115254;0.35253338614266466;0.26100364154778904;0.0;0.5968281846113855;0.0;0.3737007525978945;0.0;0.0;0.2990675232331965;0.0;0.30021421104853424;0.23109380216170858;0.0;0.3497242817217732;0.0;0.0;0.0;0.0;0.0;0.16412203990963972;0.0;0.0;0.0;0.0;0.0;0.3164285880051552;0.0;0.1732485219379898;0.8055719622742732;0.674901066757505;0.0;0.0;0.3151084262805218;0.0;0.31504572393188646;0.0;0.3719485394310794;0.3508342281979808;0.3719485394310794;0.7133426231189355;0.0;0.0;0.3175408307977766;0.0;0.3508342281979808;0.35082774259878474;0.0;0.0;0.5323424835578376;0.0;0.35082774259878474;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6747820444517504;0.0;0.0;0.0;0.0;0.0;0.0;0.30021421104853424;0.0;0.2862851451109957;0.0;0.0;0.0;0.0;0.35205670762811675;0.28508497579733205;0.0;0.0;0.6733769945356525;0.0;0.21607643273989827;0.0;0.0;0.20798930135976842;0.24959897919195448;0.3320170636285573;0.0;0.0;0.0;0.2862851451109957;0.0;0.2862851451109957;0.0;0.0
