;GO:0016525;GO:0014068;GO:0035684;GO:0036499;GO:0034351;GO:0060129;GO:0042531;GO:0008343;GO:0021954;GO:0022009;GO:0045766;GO:0060128;GO:0007259;GO:0001300;GO:0001542;GO:0031638;GO:0000187;GO:0001666;GO:0032967;GO:0048247;GO:0060804;GO:0001701;GO:0071773;GO:0048246;GO:0048245;GO:0001947;GO:0010536;GO:2000353;GO:0032720;GO:0071657;GO:0050729;GO:0007268;GO:0009725;GO:0003222;GO:0045019;GO:0010828;GO:2000404;GO:0051770;GO:2001214;GO:0070278;GO:0071407;GO:0051897;GO:0043406;GO:1905563;GO:0008285;GO:0043123;GO:0006024;GO:0002062;GO:0045786;GO:0045666;GO:1900035;GO:0003273;GO:1900038;GO:1901522;GO:0045669;GO:0060389;GO:0045944;GO:0006029;GO:0040018;GO:0006027;GO:0043524;GO:0002576;GO:0000165;GO:0043491;GO:0001523;GO:0001766;GO:0003308;GO:0006816;GO:0001649;GO:2000134;GO:0071559;GO:1900041;GO:0006032;GO:0022617;GO:0044344;GO:1900168;GO:0097084;GO:0090280;GO:0001541;GO:0030513;GO:2000427;GO:0071260;GO:0010922;GO:0001658;GO:0030593;GO:0031960;GO:0050900;GO:0001938;GO:0010760;GO:0032092;GO:1905065;GO:0030195;GO:0003130;GO:0045600;GO:0048711;GO:0043547;GO:0030502;GO:0050870;GO:0071971;GO:0051042;GO:0030509;GO:0060290;GO:0055007;GO:0031953;GO:0030501;GO:0060396;GO:0033690;GO:0060397;GO:2001264;GO:0007186;GO:0007187;GO:0060395;GO:0060317;GO:0006898;GO:1900745;GO:0072011;GO:0010629;GO:0007218;GO:0007219;GO:0010628;GO:2000726;GO:0072254;GO:0032355;GO:0031663;GO:0010469;GO:0017015;GO:0010466;GO:0010862;GO:0030336;GO:0030335;GO:0008360;GO:0061036;GO:2000065;GO:0051591;GO:1902895;GO:0003198;GO:1905007;GO:0043569;GO:0043568;GO:0001960;GO:0000122;GO:0010718;GO:0001569;GO:0042482;GO:0071356;GO:0032100;GO:0032348;GO:0050776;GO:0071636;GO:0043615;GO:0044267;GO:1901215;GO:0042487;GO:0048468;GO:0006357;GO:0006874;GO:0090090;GO:0009617;GO:0071222;GO:0002548;GO:0070098;GO:0070374;GO:0043065;GO:0006508;GO:0071347;GO:0002828;GO:0071346;GO:2000502;GO:0032733
GO:0016525;1.0;0.07619769492027631;0.0;0.06588595890199977;0.1942494477063416;0.0;0.07608841177022332;0.0;0.0;0.0;0.8411777005541089;0.0;0.07206504587455694;0.0;0.0;0.0;0.08265138427132582;0.0;0.07000144928445662;0.0;0.05494878934123469;0.0;0.0;0.0;0.0;0.0;0.06315912437342337;0.06777691012300328;0.5044445114007744;0.2667677561736575;0.08091740895049115;0.0;0.0;0.0;0.20055829504679912;0.07452314163626789;0.07188248700260913;0.06708503495453623;0.642629446124175;0.0;0.0;0.08259623759256089;0.08756713581804196;0.18433671908620383;0.29547437795606;0.08374716568965385;0.0;0.0;0.2871620367824688;0.4940625438501622;0.16726531250088952;0.0;0.19225775130364012;0.06950821043342972;0.36504537965563694;0.0;0.10398160113830308;0.0;0.34765507589320715;0.0;0.24897512414872663;0.0;0.088807183437777;0.07188248700260913;0.0;0.0;0.4398147081094423;0.0;0.0;0.23990852033972251;0.0;0.41294132882308926;0.0;0.0;0.0;0.25919107011831444;0.0;0.06809763884653094;0.0;0.07150365709414588;0.06315912437342337;0.0;0.07150365709414588;0.0;0.0;0.0;0.0;0.07856616948337138;0.1900087023719055;0.06831089661235003;0.6177177729736362;0.505401467342055;0.05761672934141255;0.3656273696199407;0.36830597965560363;0.08016099272801454;0.49225192056142364;0.0849205389408654;0.0;0.16726531250088952;0.0791323079736309;0.0;0.0;0.19917014307129402;0.3956469179414203;0.06588595890199977;0.06542993326622881;0.06631111148059168;0.047931009916840114;0.10548712854339526;0.0862214471889578;0.07528177116841962;0.0;0.0;0.06897794064677816;0.0;0.33200877052892;0.07974026263025424;0.08071970195944266;0.11056757189315938;0.4785182704357738;0.0;0.0;0.07130685517486617;0.0949494834133734;0.0796663559822535;0.2659054782320028;0.0741160461305348;0.26352941856034096;0.09286125644665703;0.5847781792981603;0.3903746725930489;0.18433671908620383;0.0;0.0697590976386423;0.0;0.4312028368997393;0.1900087023719055;0.06631111148059168;0.22764342762520984;0.3036208522043045;0.4037417362356367;0.0;0.4582474122140835;0.0;0.060556964223340115;0.18433671908620383;0.10232249491821296;0.30489703363754583;0.0;0.0;0.2571170914787538;0.46721016898595796;0.0;0.11612074264718093;0.07998533452741058;0.2472914904566508;0.0;0.0;0.0;0.07722137780290092;0.08637892162271908;0.0957658428855089;0.0;0.0;0.07110473357168552;0.0;0.17538658001584995;0.31986737524992215
GO:0014068;0.07619769492027631;1.0;0.0;0.07248481229844167;0.07027508608932823;0.0;0.5091227982183414;0.0;0.0;0.0;0.21831832535066725;0.0;0.0790467238169611;0.0;0.0;0.0;0.5512970027361273;0.0;0.18510568292591809;0.0;0.3185086232260519;0.0;0.0;0.0;0.0;0.0;0.42525443684654435;0.19880556769944632;0.07134136680252605;0.15762379994397405;0.38951838108677217;0.0;0.0;0.0;0.07248481229844167;0.19663361949584715;0.07885341473048998;0.17764364918679748;0.1907386991626867;0.0;0.0;0.5509437312118295;0.5827126120074921;0.06679410581653009;0.1052036253797425;0.5583127453087622;0.0;0.0;0.10237711511742623;0.2611634182848311;0.18973811704636373;0.0;0.21722192341008226;0.20371358925569996;0.22002182377975052;0.0;0.2997623817166765;0.0;0.18943035855942947;0.0;0.08929699422590882;0.0;0.09663133170744805;0.07885341473048998;0.0;0.0;0.24968647228797228;0.0;0.0;0.0861682671990482;0.0;0.06679410581653009;0.0;0.0;0.0;0.16983652805770205;0.0;0.18023691204996978;0.0;0.4111613460346217;0.18567449823300156;0.0;0.20936027243238953;0.0;0.0;0.0;0.0;0.2292587057353631;0.21475762359444453;0.06574103378710923;0.18356809191553047;0.2535614325580167;0.0636417011920079;0.22035987977364596;0.19684189191192755;0.07664513643198713;0.06555894061284512;0.24704693999510502;0.0;0.06077344669460559;0.08650409850527;0.0;0.0;0.07199898045005027;0.19037299968939214;0.07248481229844167;0.19213906344895912;0.07293756035769872;0.04665143701862533;0.11387296250129153;0.09393387955154983;0.08244729991156038;0.0;0.0;0.4631288392098596;0.0;0.10343764071661321;0.08714324856262176;0.08817216063645689;0.2867645039334959;0.07248481229844167;0.0;0.0;0.07824366332671973;0.3850757655872578;0.32546427036932396;0.09511549899810633;0.42564722389199594;0.09430077971814016;0.26912436011604257;0.09108383565660903;0.1879231124789219;0.06679410581653009;0.0;0.20442414331267955;0.0;0.1811376171511615;0.2571371014190509;0.3822597399771921;0.30623505362418973;0.10796661284663663;0.21511001633310178;0.0;0.17339949362851295;0.0;0.2943834516464166;0.06679410581653009;0.3453704700294825;0.17941580515078642;0.0;0.0;0.0920990375670433;0.06455988561845538;0.0;0.12472300700519555;0.0764845335991186;0.33163636190635865;0.0;0.0;0.0;0.08449268237786656;0.5751325119231404;0.27715820131293045;0.0;0.0;0.2436124263641368;0.0;0.1986929688302627;0.1879231124789219
GO:0035684;0.0;0.0;1.0;0.016820808509603918;0.0;0.01555730723324292;0.0;0.0;0.01781114000881766;0.01580365215978331;0.0;0.015222863394942618;0.017946248599749984;0.015222863394942618;0.0;0.0;0.0;0.0;0.0;0.7216250494745617;0.01468324974140624;0.0;0.01788048761237731;0.4587080172586076;0.4720326093803207;0.0;0.0;0.0;0.0;0.0;0.0;0.020958964064948966;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01555730723324292;0.020980750278630406;0.0;0.0;0.0;0.0;0.0;0.0;0.018153120702274723;0.0;0.0;0.0;0.3270998605680433;0.0;0.0;0.0;0.016900057869488838;0.0;0.018401602429566784;0.0;0.0;0.0;0.01948697196488797;0.02073500835054871;0.017913791370828665;0.01900000024168065;0.016430515760039975;0.0;0.0;0.01920656017453798;0.0;0.0;0.0;0.016305915572199955;0.018551764961999846;0.017699386080986357;0.0;0.016430515760039975;0.0;0.0;0.0;0.0;0.01889255409576281;0.0;0.0;0.5140657307816443;0.0;0.569935726521861;0.0;0.0;0.0;0.0;0.0;0.015222863394942618;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.019167505527179347;0.016164404869870686;0.017737756410157193;0.0;0.0;0.016820808509603918;0.0;0.016900057869488838;0.0;0.023187454025804268;0.020327253806802243;0.018510518396739405;0.017659794945153594;0.0;0.0;0.0;0.0;0.019269451414091393;0.019432688045097665;0.0;0.0;0.01468324974140624;0.0;0.01781114000881766;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016735498401546103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019465489551121602;0.0;0.0;0.0;0.0;0.33456662584331387;0.025107328728566216;0.0;0.0;0.02197112985757659;0.0;0.021181406480844545;0.0;0.0;0.019714642463442972;0.49271914147880247;0.018843922736484796;0.0;0.0;0.0;0.018860318009640803;0.0;0.019086148747820098;0.0;0.0
GO:0036499;0.06588595890199977;0.07248481229844167;0.016820808509603918;1.0;0.06235447317662384;0.01797790430867298;0.0723977645115027;0.0;0.021057065768047428;0.018307684229438067;0.06854293734054198;0.017532779044369076;0.1831785516401763;0.017532779044369076;0.0;0.0;0.07755427034540745;0.30645384683341786;0.059387483231223386;0.021719979392443665;0.1450243347344923;0.0;0.27552151982625495;0.01979541245547476;0.020472313539169208;0.0;0.0618039145768774;0.06565602934599338;0.062223505494671046;0.05150319009614524;0.06706266464129389;0.02560318430526784;0.21838612974556723;0.0;0.06408801570823591;0.0626103619213055;0.06901641438639028;0.057275078387956486;0.06329673112888025;0.01797790430867298;0.3338927533209611;0.07751153632691903;0.0813240509435579;0.05959856069666081;0.088394479773686;0.0784013527513156;0.0;0.02153672870995017;0.08639043338578885;0.08315449235571279;0.054758207775648764;0.018307684229438067;0.0618039145768774;0.06708038150796272;0.07175398724971883;0.01979541245547476;0.09337022746264595;0.021887368178553204;0.06060226068600027;0.0;0.07688680400840746;0.02344023085503357;0.21786893733756094;0.1827864714483473;0.02273919105887121;0.019154254597201287;0.05959856069666081;0.0;0.02303568721655709;0.0745559368949744;0.17840062569957038;0.05959856069666081;0.01898513217417398;0.022100137607658533;0.27222611999695484;0.05707594597774237;0.019154254597201287;0.05801156037177137;0.0;0.06870883967584908;0.0618039145768774;0.29416485256855135;0.06870883967584908;0.0;0.02265271414862603;0.19270141856305043;0.025661447005614003;0.07436144312880606;0.06118030945748723;0.05692842786368018;0.06118030945748723;0.06232276394237509;0.15116274675528932;0.0718499167063563;0.06508381250634568;0.06492722814618747;0.05777864084202347;0.07930409801190993;0.016820808509603918;0.054758207775648764;0.19812312565037202;0.018793571078130664;0.02095457486752342;0.06370792878581515;0.06086612746677066;0.16973385762771137;0.06370792878581515;0.17067054300695497;0.042033967468315836;0.2501070278937099;0.21266989678332485;0.19003679426603415;0.020845858660619693;0.0;0.06664526249056335;0.0;0.08531226008202812;0.19938778765517032;0.20141836246102496;0.08622630010363651;0.06408801570823591;0.016820808509603918;0.18874255235347598;0.1815481671245443;0.0868423335003293;0.07522674686106487;0.08116170680243102;0.07081968628358437;0.08056775140406354;0.08529844530974716;0.07820782549547413;0.06017966820016245;0.05959856069666081;0.18494307390929024;0.06728590139753303;0.01957001359577429;0.06045879382841808;0.06118030945748723;0.06444168885358036;0.07135542291434897;0.0903369268209372;0.07035584776052142;0.0;0.05606427273734381;0.3048930366031075;0.052447945261009606;0.05959856069666081;0.08112821044847811;0.05777864084202347;0.018793571078130664;0.03207763500688877;0.07895511086911747;0.05700123764407563;0.02712995012846432;0.1017779103404574;0.06481194206554818;0.07645619073905022;0.20541096564503486;0.3095984331143924;0.02153672870995017;0.1941266712000645;0.0804199409405828;0.08744229576729938;0.0;0.29356501186751144;0.06017966820016245;0.2977756453647769;0.05707594597774237;0.06017966820016245
GO:0034351;0.1942494477063416;0.07027508608932823;0.0;0.06235447317662384;1.0;0.0;0.07019326177596745;0.0;0.0;0.0;0.06630271372635961;0.0;0.06714972393178878;0.0;0.0;0.0;0.07503002890735516;0.0;0.05769838112377498;0.0;0.05348765461158716;0.0;0.0;0.0;0.0;0.0;0.060190181509098085;0.332166793640299;0.18377289836872995;0.05022799301474899;0.06491664244286902;0.0;0.0;0.0;0.18053515090081396;0.06073584800599659;0.06701017296196998;0.05570241043814931;0.06160516693876491;0.0;0.0;0.07499003071932547;0.07855283154753886;0.16820713845944812;0.24647756143231725;0.07582258514862657;0.0;0.0;0.24109136899659392;0.08025934039014344;0.15486301631129182;0.0;0.17426886874198053;0.0651835718999639;0.0695879295749403;0.0;0.08973557308771546;0.0;0.058844373015996446;0.0;0.4734208467708547;0.0;0.07942837835552166;0.06701017296196998;0.0;0.0;0.16820713845944812;0.0;0.0;0.20909932200065412;0.0;0.16820713845944812;0.0;0.0;0.0;0.05569691407432494;0.0;0.056398756957575444;0.0;0.06672018258805128;0.060190181509098085;0.0;0.06672018258805128;0.0;0.0;0.0;0.0;0.07203765028479697;0.17255594668189214;0.05515405240818077;0.0595985606966608;0.18405731375383583;0.05569691407432494;0.06967815110957121;0.06329673112888025;0.0626292648902112;0.17100883366401384;0.07666660144146832;0.0;0.15486301631129182;0.07245592287752407;0.0;0.0;0.17949324537732775;0.05909312244957768;0.06235447317662384;0.06199461267470701;0.06268922183041602;0.04105865449635474;0.09071887686342082;0.0775967689697932;0.0695879295749403;0.0;0.0;0.06477263703294663;0.0;0.24921198256579288;0.07290379748994728;0.07362254108662455;0.08271070517163517;0.18053515090081396;0.0;0.0;0.0665693157398131;0.08368955958352242;0.07284942241583135;0.22699574431001682;0.06870883967584908;0.22539064883873164;0.08225481089760929;0.07564156477232964;0.058445860602438025;0.16820713845944812;0.0;0.06537761647131815;0.0;0.05891366192879757;0.17255594668189214;0.06268922183041602;0.20039267724060517;0.25168959523756707;0.06827215411069404;0.0;0.05455651972183785;0.0;0.05112613595807175;0.16820713845944812;0.07800852147571552;0.05617858380794982;0.0;0.0;0.4696881804072382;0.05544336754731076;0.0;0.0974742926502325;0.06252198827257423;0.21425768140194887;0.0;0.0;0.0;0.07103941365552983;0.07770896938492741;0.4383596478599869;0.0;0.0;0.058445860602438025;0.0;0.16125949390408048;0.058445860602438025
GO:0060129;0.0;0.0;0.01555730723324292;0.01797790430867298;0.0;1.0;0.0;0.0;0.24608746519501568;0.2612385631423544;0.0;0.25104416947885033;0.019269451414091393;0.20811473415716664;0.0;0.0;0.0;0.0;0.0;0.01965839182869469;0.01555730723324292;0.1913153168088234;0.01919365610162498;0.018068461080748513;0.01863073091991696;0.17694555439813564;0.0;0.0;0.0;0.0;0.0;0.02278633940807767;0.0;0.1624151155713728;0.0;0.0;0.0;0.0;0.0;0.016542012253947143;0.022812092573563595;0.0;0.0;0.0;0.0;0.0;0.0;0.30297490730970017;0.0;0.0;0.0;0.016820808509603918;0.0;0.0;0.0;0.018068461080748513;0.0;0.01979541245547476;0.0;0.0;0.0;0.021057065768047428;0.02252187500365567;0.01923203648967206;0.020489603251445852;0.017532779044369076;0.0;0.0;0.32195136809271196;0.0;0.0;0.0;0.017390972284480048;0.01996929177207435;0.01898513217417398;0.0;0.2257323841632038;0.0;0.17158728430099718;0.0;0.0;0.02036470446401519;0.0;0.17334214529752967;0.020419363871974187;0.0;0.02283247573882513;0.0;0.0;0.0;0.0;0.0;0.016164404869870686;0.0;0.0;0.0;0.0;0.0;0.01555730723324292;0.0;0.020684537738897477;0.267595053138433;0.2955377263926638;0.0;0.0;0.01797790430867298;0.0;0.018068461080748513;0.0;0.025445013138970653;0.02204162861343359;0.019921509271399407;0.2941446366618927;0.0;0.0;0.14675110179625134;0.0;0.020803309448960187;0.020993696203519773;0.0;0.0;0.4371664595094507;0.0;0.01911377124220526;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27769609822709435;0.0;0.0;0.0;0.0;0.0;0.0;0.16919691832374165;0.0;0.021031984384445788;0.0;0.0;0.0;0.0;0.017230094564966995;0.027775718018919236;0.0;0.0;0.3088394227811521;0.0;0.023049505033517152;0.0;0.0;0.021323152214497296;0.019508156980232633;0.020308210222587764;0.0;0.0;0.0;0.020327253806802243;0.0;0.020589825016054882;0.0;0.0
GO:0042531;0.07608841177022332;0.5091227982183414;0.0;0.0723977645115027;0.07019326177596745;0.0;1.0;0.0;0.0;0.0;0.21799053820685652;0.0;0.07894321335796155;0.0;0.0;0.0;0.5596288642722855;0.0;0.27478994983447447;0.0;0.3181878611363184;0.0;0.0;0.0;0.0;0.0;0.8118732698729701;0.19856020023133006;0.07124556093933682;0.15745286280311185;0.3889481774225763;0.0;0.0;0.0;0.16510697100622546;0.19636767448245;0.07875040959309056;0.27472803648435407;0.19051282878477546;0.0;0.0;0.5501211756366655;0.5914689106328027;0.06672018258805129;0.10502035606673348;0.5574680556634887;0.0;0.0;0.10220355319915454;0.2607401492571026;0.18954703652141766;0.0;0.21697151367185208;0.28979154576809935;0.21972133087791176;0.0;0.42617106951383715;0.0;0.18918352910398203;0.0;0.08916492050096388;0.0;0.09647669025497384;0.07875040959309056;0.0;0.0;0.24941013607666482;0.0;0.0;0.08604527998296149;0.0;0.06672018258805129;0.0;0.0;0.0;0.1696574261492381;0.0;0.1800134453768829;0.0;0.41062698104872725;0.1854604558298746;0.0;0.46339767602995785;0.0;0.0;0.0;0.0;0.22893247154860483;0.21451286003321682;0.06564777474733346;0.1833588756877058;0.25322029734435536;0.14498524439310015;0.22005846340082555;0.19660134474236812;0.07651840483420562;0.06547802722869445;0.2466681584537649;0.0;0.060712243272341475;0.19699455166312127;0.0;0.0;0.3895278467076796;0.19012370919856042;0.0723977645115027;0.19190986630116244;0.07284942241583135;0.04660445552005365;0.11365827476426238;0.09378774466349879;0.08233469822517496;0.0;0.0;0.4702405500729621;0.0;0.25935858944041995;0.08701746446755527;0.08804339090109484;0.44315209394405025;0.0723977645115027;0.0;0.0;0.07814224402552226;0.3844188953263686;0.3249949076831004;0.3950835079231166;0.5039732519467439;0.09415350190711794;0.26867491530850385;0.09094642749967422;0.18768019278860976;0.14862852260593928;0.0;0.29080105744096196;0.0;0.1809339012945916;0.2568440371188706;0.3817978162910266;0.3058194792763632;0.24578345314743696;0.21482278143438124;0.0;0.17319265037313505;0.0;0.2940576478215071;0.14862852260593928;0.3447378847888823;0.17919436868721392;0.0;0.0;0.091958551655501;0.06448141805190236;0.0;0.28385023505799656;0.07635833211644912;0.331149041799092;0.0;0.0;0.0;0.08437442847007887;0.5837868966428637;0.27668154629994685;0.0;0.0;0.24329751962175722;0.0;0.19848343622662998;0.18768019278860976
GO:0008343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26524407689049717;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2381017548555758;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2319129443742015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0021954;0.0;0.0;0.01781114000881766;0.021057065768047428;0.0;0.24608746519501568;0.0;0.0;1.0;0.25089237881934234;0.0;0.23961959733763194;0.022850992746507454;0.23961959733763194;0.0;0.0;0.0;0.0;0.0;0.023400011110031094;0.01781114000881766;0.3025289584484378;0.022744481272086482;0.021181406480844545;0.02195827355615107;0.21121121816328303;0.0;0.0;0.0;0.0;0.0;0.02797038116299197;0.0;0.19083228432185215;0.0;0.0;0.0;0.0;0.0;0.01911377124220526;0.028009195301181466;0.0;0.0;0.0;0.0;0.0;0.0;0.29853563241022574;0.0;0.0;0.0;0.01948697196488797;0.0;0.0;0.0;0.021181406480844545;0.0;0.023594412171996895;0.0;0.0;0.0;0.02540898364570496;0.02757294294445992;0.022798395911577007;0.024587301340226263;0.02044898396350942;0.0;0.0;0.3210263018449995;0.0;0.0;0.0;0.020256340167518972;0.02384185214477439;0.022452254132169763;0.0;0.468767013109906;0.0;0.2655087393041753;0.0;0.0;0.024407669327549827;0.0;0.206097239585793;0.024486227758153543;0.0;0.028039930148121697;0.0;0.0;0.0;0.0;0.0;0.018611407797757263;0.0;0.0;0.0;0.0;0.0;0.01781114000881766;0.0;0.02486853701669827;0.2579921318533129;0.28986544105538714;0.0;0.0;0.021057065768047428;0.0;0.021181406480844545;0.0;0.03208563715201645;0.026856553326935134;0.023773771751884165;0.28825026933728193;0.0;0.0;0.22110325529360791;0.0;0.025040417498808455;0.025316771193558314;0.0;0.0;0.22931624750876559;0.0;0.02263239127412538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26938808366482114;0.0;0.0;0.0;0.0;0.0;0.0;0.20026377881883894;0.0;0.025372472667121417;0.0;0.0;0.0;0.0;0.020038414336241286;0.035882380361355166;0.0;0.0;0.6831872723387614;0.0;0.028367956497033837;0.0;0.0;0.025797435611689675;0.023187454025804268;0.024326561744240027;0.0;0.0;0.0;0.024353892235727072;0.0;0.024731759379785487;0.0;0.0
GO:0022009;0.0;0.0;0.01580365215978331;0.018307684229438067;0.0;0.2612385631423544;0.0;0.0;0.25089237881934234;1.0;0.0;0.25517705206559793;0.019648816607209404;0.21154087929580614;0.0;0.0;0.0;0.0;0.0;0.020053382980335332;0.01580365215978331;0.19554049620736635;0.01957001359577429;0.018401602429566784;0.01898513217417398;0.1805538754308448;0.0;0.0;0.0;0.0;0.0;0.023318731022887673;0.0;0.1654500694716796;0.0;0.0;0.0;0.0;0.0;0.016820808509603918;0.02334570237934941;0.0;0.0;0.0;0.0;0.0;0.0;0.3090150557658158;0.0;0.0;0.0;0.017109163434613224;0.0;0.0;0.0;0.018401602429566784;0.0;0.020195985138444682;0.0;0.0;0.0;0.021510911652872108;0.02304183917185996;0.01960991546369627;0.020919068091574542;0.017846288321375487;0.0;0.0;0.328780373739599;0.0;0.0;0.0;0.017699386080986357;0.020377004946604303;0.0193532780096808;0.0;0.22976877773075224;0.0;0.17497828560838016;0.0;0.0;0.020788895273728073;0.0;0.1768035619339247;0.020845858660619696;0.0;0.023367050730688;0.0;0.0;0.0;0.0;0.0;0.016430515760039975;0.0;0.0;0.0;0.0;0.0;0.01580365215978331;0.0;0.021122300451986185;0.2722959483682517;0.3012821659598519;0.0;0.0;0.018307684229438067;0.0;0.018401602429566784;0.0;0.026110704625899706;0.022539409182826105;0.020327253806802243;0.2998345268902791;0.0;0.0;0.1492244198585408;0.0;0.021246167726588917;0.021444785313718844;0.0;0.0;0.24544143524766707;0.0;0.01948697196488797;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28276194500788204;0.0;0.0;0.0;0.0;0.0;0.0;0.17249319079887085;0.0;0.02148473812481208;0.0;0.0;0.0;0.0;0.017532779044369076;0.028570851818778917;0.0;0.0;0.31644513301556304;0.0;0.023594412171996895;0.0;0.0;0.021788667351538008;0.01989707421866705;0.02073002640556365;0.0;0.0;0.0;0.020749869690085763;0.0;0.021023545921079446;0.0;0.0
