;GO:0045409;GO:0014068;GO:1905664;GO:0046854;GO:0042531;GO:1902951;GO:1902715;GO:0045648;GO:0002244;GO:0046856;GO:0071375;GO:2000353;GO:0019886;GO:0035556;GO:0050798;GO:1905430;GO:2000010;GO:0036120;GO:0051260;GO:0043113;GO:0042267;GO:0045779;GO:0045659;GO:0045656;GO:1990771;GO:2000406;GO:0048010;GO:0001798;GO:0048013;GO:0002924;GO:0050966;GO:2000484;GO:2001056;GO:0031623;GO:0010543;GO:0071404;GO:0051897;GO:0043647;GO:0090314;GO:0043407;GO:0008285;GO:1905564;GO:0008284;GO:0038095;GO:0043123;GO:0038094;GO:0006661;GO:0038096;GO:0002223;GO:0043524;GO:0048813;GO:0030887;GO:0000165;GO:0007229;GO:0030889;GO:0001766;GO:0019221;GO:0045671;GO:0006816;GO:0034446;GO:0050859;GO:0001805;GO:0033630;GO:0050852;GO:0050853;GO:0050732;GO:2001240;GO:0031295;GO:0050904;GO:0038083;GO:1904645;GO:1900449;GO:0051279;GO:0050862;GO:0050860;GO:0001812;GO:0016064;GO:0030593;GO:0050900;GO:0043306;GO:0018108;GO:0006882;GO:0042177;GO:0002554;GO:0050870;GO:0030220;GO:0032760;GO:0010976;GO:0006919;GO:0051209;GO:0031397;GO:2001244;GO:0032765;GO:1900182;GO:1905232;GO:0030183;GO:0007186;GO:0002291;GO:0002292;GO:0045577;GO:0043312;GO:0042742;GO:0097062;GO:0045579;GO:0045580;GO:0030217;GO:0010629;GO:0071560;GO:0042590;GO:0035987;GO:2000045;GO:0032755;GO:0050766;GO:0072659;GO:0046718;GO:0008360;GO:0090074;GO:0045471;GO:0009968;GO:0071354;GO:0035855;GO:0050777;GO:0002819;GO:0035335;GO:0050776;GO:0006470;GO:1903238;GO:1903997;GO:0060338;GO:0007169;GO:0007166;GO:1901216;GO:0002431;GO:0030316;GO:0070372;GO:0045087;GO:0042130;GO:0043065;GO:0006909;GO:0033026;GO:0071345;GO:0032733
GO:0045409;1.0;0.047799631016701725;0.047799631016701725;0.0;0.1890450431733396;0.13839445927415203;0.3422028587648819;0.18922943134840794;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.2868411840981557;0.2868411840981557;0.2868411840981557;0.0;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.12804570306913615;0.0;0.3422028587648819;0.1890450431733396;0.0;0.18922943134840794;0.0;0.047799631016701725;0.0;0.042064647228987374;0.2861723721390697;0.13839445927415203;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.0;0.047799631016701725;0.2868411840981557;0.0;0.0;0.13839445927415203;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.2861723721390697;0.13839445927415203;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.042064647228987374;0.0;0.0;0.0;0.047799631016701725;0.0;0.036692364793703955;0.2861723721390697;0.0;0.047799631016701725;0.0;0.3422028587648819;0.18922943134840794;0.1890450431733396;0.13839445927415203;0.2861723721390697;0.047799631016701725;0.3422028587648819;0.042064647228987374;0.0;0.0;0.047799631016701725;0.0;0.0;0.18922943134840794;0.0;0.0;0.0;0.18922943134840794;0.18922943134840794;0.0;0.19681204097214483;0.0;0.0;0.0;0.047799631016701725;0.5138023531245397;0.047799631016701725;0.0;0.0;0.047799631016701725;0.036692364793703955;0.0;0.13839445927415203;0.0;0.0;0.12804570306913615;0.042064647228987374;0.0;0.042064647228987374;0.0;0.047799631016701725;0.1890450431733396;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.1890450431733396;0.0;0.13839445927415203;0.047799631016701725;0.0;0.13839445927415203;0.0;0.3422028587648819
GO:0014068;0.047799631016701725;1.0;0.047799631016701725;0.0;0.29215307485716907;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.0;0.0;0.0;0.12755981097713553;0.0;0.047799631016701725;0.0;0.0;0.11511873865597294;0.0;0.0;0.0;0.0;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.0;0.12755981097713553;0.047799631016701725;0.21066859409381297;0.047799631016701725;0.1492331351584338;0.0;0.12755981097713553;0.12755981097713553;0.0;0.1492331351584338;0.0;0.29215307485716907;0.0;0.11511873865597294;0.2326756683755529;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.1492331351584338;0.29215307485716907;0.1492331351584338;0.0;0.21066859409381297;0.21066859409381297;0.047799631016701725;0.0;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.1786822519641151;0.21066859409381297;0.11511873865597294;0.21066859409381297;0.21066859409381297;0.047799631016701725;0.1786822519641151;0.12755981097713553;0.0;0.0;0.0;0.1786822519641151;0.047799631016701725;0.25051392497694763;0.1786822519641151;0.21066859409381297;0.0;0.0;0.0;0.21066859409381297;0.0;0.036692364793703955;0.042064647228987374;0.0;0.12755981097713553;0.0;0.11511873865597294;0.12755981097713553;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.29215307485716907;0.21066859409381297;0.11511873865597294;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.12755981097713553;0.047799631016701725;0.0;0.042064647228987374;0.0;0.0;0.0;0.047799631016701725;0.11511873865597294;0.12755981097713553;0.0;0.0;0.047799631016701725;0.036692364793703955;0.0;0.1786822519641151;0.0;0.0;0.1492331351584338;0.1492331351584338;0.0;0.1492331351584338;0.0;0.12755981097713553;0.12755981097713553;0.1786822519641151;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.21066859409381297;0.0;0.2326756683755529;0.0;0.047799631016701725;0.12755981097713553;0.0;0.047799631016701725;0.0;0.11511873865597294
GO:1905664;0.047799631016701725;0.047799631016701725;1.0;0.0;0.047799631016701725;0.047799631016701725;0.23542160760630382;0.16702085169111647;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.3178431150425771;0.0;0.0;0.0;0.0;0.16702085169111647;0.047799631016701725;0.047799631016701725;0.0;0.19673256925640645;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.0;0.23542160760630382;0.047799631016701725;0.0;0.16702085169111647;0.0;0.047799631016701725;0.0;0.3178431150425771;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.5364053022654205;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.0;0.0;0.0;0.3178431150425771;0.0;0.16702085169111647;0.042064647228987374;0.0;0.047799631016701725;0.0;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.19673256925640645;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.3178431150425771;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.042064647228987374;0.0;0.0;0.0;0.047799631016701725;0.042064647228987374;0.23542160760630382;0.0;0.0;0.16702085169111647;0.036692364793703955;0.0;0.047799631016701725;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.0;0.19673256925640645;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0;0.16702085169111647;0.0;0.042064647228987374
GO:0046854;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.4483392729004174;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.06886689890529227;0.0;0.01468324974140624;0.0;0.30368378075566843;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.4483392729004174;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.2794464493768247;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.2794464493768247;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.2794464493768247;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.22480199536001946;0.0;0.22480199536001946;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0
GO:0042531;0.1890450431733396;0.29215307485716907;0.047799631016701725;0.0;1.0;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.0;0.0;0.0;0.12755981097713553;0.0;0.047799631016701725;0.0;0.0;0.11511873865597294;0.0;0.0;0.0;0.0;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.0;0.12755981097713553;0.047799631016701725;0.21066859409381297;0.047799631016701725;0.1492331351584338;0.0;0.12755981097713553;0.25118815347651524;0.0;0.1492331351584338;0.0;0.29215307485716907;0.0;0.11511873865597294;0.2589137257715929;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.1492331351584338;0.29215307485716907;0.1492331351584338;0.0;0.21066859409381297;0.21066859409381297;0.047799631016701725;0.0;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.1786822519641151;0.21066859409381297;0.11511873865597294;0.21066859409381297;0.21066859409381297;0.441593085819954;0.1786822519641151;0.12755981097713553;0.0;0.0;0.0;0.1786822519641151;0.047799631016701725;0.25051392497694763;0.1786822519641151;0.21066859409381297;0.0;0.0;0.0;0.21066859409381297;0.0;0.036692364793703955;0.1890450431733396;0.0;0.12755981097713553;0.0;0.11511873865597294;0.12755981097713553;0.25118815347651524;0.047799631016701725;0.23426849400579874;0.29215307485716907;0.21066859409381297;0.11511873865597294;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.12755981097713553;0.047799631016701725;0.0;0.10567815125427765;0.0;0.0;0.0;0.047799631016701725;0.11511873865597294;0.12755981097713553;0.0;0.0;0.047799631016701725;0.036692364793703955;0.0;0.1786822519641151;0.0;0.0;0.1492331351584338;0.1492331351584338;0.0;0.1492331351584338;0.0;0.12755981097713553;0.4705829239211909;0.1786822519641151;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.21066859409381297;0.0;0.2589137257715929;0.0;0.047799631016701725;0.12755981097713553;0.0;0.047799631016701725;0.0;0.11511873865597294
GO:1902951;0.13839445927415203;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;1.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.12804570306913615;0.13839445927415203;0.13839445927415203;0.0;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.12804570306913615;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.042064647228987374;0.13839445927415203;0.13839445927415203;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.0;0.047799631016701725;0.13839445927415203;0.0;0.0;0.13839445927415203;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.13839445927415203;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.042064647228987374;0.0;0.0;0.0;0.047799631016701725;0.0;0.036692364793703955;0.12804570306913615;0.0;0.047799631016701725;0.0;0.042064647228987374;0.3441986312185471;0.047799631016701725;0.13839445927415203;0.13839445927415203;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.12804570306913615;0.0;0.0;0.0;0.047799631016701725;0.042064647228987374;0.20397374928165476;0.0;0.0;0.20397374928165476;0.036692364793703955;0.0;0.13839445927415203;0.0;0.0;0.12804570306913615;0.042064647228987374;0.0;0.042064647228987374;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.13839445927415203;0.047799631016701725;0.0;0.13839445927415203;0.0;0.042064647228987374
GO:1902715;0.3422028587648819;0.12755981097713553;0.23542160760630382;0.0;0.12755981097713553;0.047799631016701725;1.0;0.24944431948534626;0.0;0.0;0.0;0.12755981097713553;0.0;0.047799631016701725;0.0;0.0;0.3028957078958517;0.0;0.0;0.0;0.0;0.18922943134840794;0.18922943134840794;0.18922943134840794;0.0;0.19673256925640645;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.042064647228987374;0.0;0.5146879005871877;0.12755981097713553;0.0;0.18922943134840794;0.0;0.12755981097713553;0.0;0.3903078194331372;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.047799631016701725;0.12755981097713553;0.047799631016701725;0.0;0.11511873865597294;0.11511873865597294;0.047799631016701725;0.0;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.18922943134840794;0.0;0.0;0.047799631016701725;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.0;0.0;0.0;0.047799631016701725;0.23542160760630382;0.12755981097713553;0.047799631016701725;0.11511873865597294;0.0;0.0;0.0;0.39740208203551036;0.0;0.036692364793703955;0.042064647228987374;0.0;0.12755981097713553;0.0;0.3897819566140353;0.24944431948534626;0.12755981097713553;0.19673256925640645;0.047799631016701725;0.12755981097713553;0.3897819566140353;0.3028957078958517;0.0;0.0;0.047799631016701725;0.0;0.0;0.18922943134840794;0.0;0.0;0.0;0.24944431948534626;0.18922943134840794;0.0;0.042064647228987374;0.0;0.0;0.0;0.047799631016701725;0.3897819566140353;0.3033452914461477;0.0;0.0;0.047799631016701725;0.036692364793703955;0.0;0.047799631016701725;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.0;0.19673256925640645;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.11511873865597294;0.0;0.047799631016701725;0.0;0.047799631016701725;0.12755981097713553;0.0;0.047799631016701725;0.0;0.3897819566140353
GO:0045648;0.18922943134840794;0.12755981097713553;0.16702085169111647;0.0;0.12755981097713553;0.047799631016701725;0.24944431948534626;1.0;0.0;0.0;0.0;0.12755981097713553;0.0;0.047799631016701725;0.0;0.0;0.11511873865597294;0.0;0.0;0.0;0.0;0.18922943134840794;0.44927334416867676;0.44927334416867676;0.0;0.28985679281760435;0.047799631016701725;0.28985679281760435;0.047799631016701725;0.2515269417723919;0.0;0.24944431948534626;0.12755981097713553;0.0;0.18922943134840794;0.0;0.12755981097713553;0.0;0.11511873865597294;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.2515269417723919;0.12755981097713553;0.2515269417723919;0.0;0.28985679281760435;0.28985679281760435;0.047799631016701725;0.0;0.28985679281760435;0.047799631016701725;0.047799631016701725;0.2515269417723919;0.0;0.047799631016701725;0.44927334416867676;0.0;0.0;0.2515269417723919;0.28985679281760435;0.11511873865597294;0.28985679281760435;0.28985679281760435;0.047799631016701725;0.047799631016701725;0.28985679281760435;0.0;0.0;0.0;0.047799631016701725;0.16702085169111647;0.28985679281760435;0.2515269417723919;0.28985679281760435;0.0;0.0;0.0;0.28985679281760435;0.0;0.16702085169111647;0.042064647228987374;0.0;0.28985679281760435;0.0;0.24944431948534626;0.30379685991921485;0.12755981097713553;0.16702085169111647;0.047799631016701725;0.12755981097713553;0.28985679281760435;0.11511873865597294;0.0;0.0;0.047799631016701725;0.0;0.0;0.39270824469682775;0.0;0.0;0.0;0.4705829239211909;0.39270824469682775;0.0;0.042064647228987374;0.0;0.0;0.0;0.047799631016701725;0.24944431948534626;0.12755981097713553;0.0;0.0;0.20397374928165476;0.036692364793703955;0.0;0.047799631016701725;0.0;0.0;0.2515269417723919;0.2515269417723919;0.0;0.2515269417723919;0.0;0.28985679281760435;0.12755981097713553;0.2515269417723919;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.28985679281760435;0.0;0.047799631016701725;0.0;0.2515269417723919;0.12755981097713553;0.0;0.2515269417723919;0.0;0.24944431948534626
GO:0002244;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;1.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.1890450431733396;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.1890450431733396;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.22804082589224092;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.22804082589224092;0.01468324974140624;0.01468324974140624;0.22804082589224092;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.22804082589224092;0.0;0.01468324974140624;0.0;0.22804082589224092;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.1890450431733396;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.22804082589224092;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0
GO:0046856;0.0;0.0;0.0;0.4483392729004174;0.0;0.0;0.0;0.0;0.01468324974140624;1.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.06886689890529227;0.0;0.01468324974140624;0.0;0.30368378075566843;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.4483392729004174;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.22480199536001946;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.22480199536001946;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.22480199536001946;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.41695810111812875;0.0;0.41695810111812875;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0
