;GO:0045409;GO:0014068;GO:1905664;GO:0046854;GO:0042531;GO:1902951;GO:1902715;GO:0045648;GO:0002244;GO:0046856;GO:0071375;GO:2000353;GO:0019886;GO:0035556;GO:0050798;GO:1905430;GO:2000010;GO:0036120;GO:0051260;GO:0043113;GO:0042267;GO:0045779;GO:0045659;GO:0045656;GO:1990771;GO:2000406;GO:0048010;GO:0001798;GO:0048013;GO:0002924;GO:0050966;GO:2000484;GO:2001056;GO:0031623;GO:0010543;GO:0071404;GO:0051897;GO:0043647;GO:0090314;GO:0043407;GO:0008285;GO:1905564;GO:0008284;GO:0038095;GO:0043123;GO:0038094;GO:0006661;GO:0038096;GO:0002223;GO:0043524;GO:0048813;GO:0030887;GO:0000165;GO:0007229;GO:0030889;GO:0001766;GO:0019221;GO:0045671;GO:0006816;GO:0034446;GO:0050859;GO:0001805;GO:0033630;GO:0050852;GO:0050853;GO:0050732;GO:2001240;GO:0031295;GO:0050904;GO:0038083;GO:1904645;GO:1900449;GO:0051279;GO:0050862;GO:0050860;GO:0001812;GO:0016064;GO:0030593;GO:0050900;GO:0043306;GO:0018108;GO:0006882;GO:0042177;GO:0002554;GO:0050870;GO:0030220;GO:0032760;GO:0010976;GO:0006919;GO:0051209;GO:0031397;GO:2001244;GO:0032765;GO:1900182;GO:1905232;GO:0030183;GO:0007186;GO:0002291;GO:0002292;GO:0045577;GO:0043312;GO:0042742;GO:0097062;GO:0045579;GO:0045580;GO:0030217;GO:0010629;GO:0071560;GO:0042590;GO:0035987;GO:2000045;GO:0032755;GO:0050766;GO:0072659;GO:0046718;GO:0008360;GO:0090074;GO:0045471;GO:0009968;GO:0071354;GO:0035855;GO:0050777;GO:0002819;GO:0035335;GO:0050776;GO:0006470;GO:1903238;GO:1903997;GO:0060338;GO:0007169;GO:0007166;GO:1901216;GO:0002431;GO:0030316;GO:0070372;GO:0045087;GO:0042130;GO:0043065;GO:0006909;GO:0033026;GO:0071345;GO:0032733
GO:0045409;1.0;0.1947385502153571;0.1943016620804837;0.0;0.2750147886229909;0.2816225275292408;0.2122901505431004;0.21702410059572394;0.0;0.0;0.0;0.2024205224155472;0.0;0.24468186201184405;0.0;0.0;0.17925593711114862;0.0;0.0;0.0;0.0;0.2984545154761117;0.29775446204161565;0.3074204595662634;0.0;0.17821541599398874;0.2286358313838006;0.1039207953751826;0.2286358313838006;0.16438454661795507;0.0;0.2122901505431004;0.3298245100633852;0.0;0.23700443195472692;0.0;0.1947385502153571;0.0;0.1379451177746195;0.40474484352143153;0.3332673028919804;0.21057592442743586;0.23949546069043204;0.2100270098655288;0.19473857187675822;0.2100270098655288;0.0;0.1688451652012392;0.1611557534533315;0.28165289122072845;0.0;0.21045249586921008;0.1685277249528685;0.23908181943764314;0.23605845651254934;0.0;0.23908181943764314;0.30742046098915415;0.0;0.0;0.25645202040983134;0.10652437800578048;0.19161534988722054;0.18058103069029027;0.18058103069029027;0.5518339790621681;0.23216742991370656;0.17182677653927989;0.0;0.0;0.0;0.23393919229935925;0.19433255347902442;0.18113860333114598;0.25645202040983134;0.10931129166440054;0.0;0.0;0.0;0.12954426215291284;0.0;0.10905107309398039;0.5439014497622465;0.0;0.18104078262842477;0.0;0.2623519522739392;0.1970502108971198;0.2917652373986219;0.17276446159663472;0.6060030457487882;0.1695021981598815;0.21296606195716924;0.17925625132115183;0.0;0.0;0.24468186201184405;0.0;0.0;0.23794874683595604;0.0;0.0;0.0;0.18819595918053444;0.2379488490569445;0.0;0.40719343524262297;0.0;0.0;0.0;0.22410606571580477;0.31823258642064334;0.2022746583662752;0.0;0.0;0.2284369041870442;0.13526495516822434;0.0;0.29254663665696357;0.0;0.0;0.22888253884113358;0.19622646412581127;0.0;0.20094601863147737;0.0;0.15661915009995858;0.28139871525497256;0.201899218474781;0.23373792047665543;0.24468186201184405;0.22895867674598608;0.18370501187424887;0.0;0.3865002133849643;0.0;0.21489397321741244;0.21934760175440854;0.0;0.2562832645706018;0.0;0.27383447725448196
GO:0014068;0.1947385502153571;1.0;0.26967451637759726;0.0;0.5137538359129283;0.2854961079752043;0.2709699081289183;0.3402749953149123;0.0;0.0;0.0;0.39738694926253465;0.0;0.37757546703976974;0.0;0.0;0.3304564189541606;0.0;0.0;0.0;0.0;0.2482214841422266;0.21977682878956953;0.22926435016221575;0.0;0.33348691555425763;0.34068008114160275;0.22220962846711548;0.34068008114160275;0.21529292817534007;0.0;0.2709699081289183;0.2703826728810655;0.0;0.3310919070774943;0.0;0.8976622216028247;0.0;0.2291928300806414;0.2727668857484475;0.3653673707648728;0.420354401275706;0.5084246005883869;0.36104692221569434;0.8976623603071304;0.36104692221569434;0.0;0.3548768725191501;0.33383825431011316;0.2855395323630825;0.0;0.4200010388847188;0.22245558866785833;0.3644041242794228;0.2243956466735136;0.0;0.3644041242794228;0.22926435157331565;0.0;0.0;0.4477632498527538;0.22909510328781343;0.36521048227439873;0.38819887379516105;0.38819887379516105;0.2028782876173191;0.3919730767924064;0.317607193428799;0.0;0.0;0.0;0.6295569902704878;0.26973402654085593;0.7201451258618985;0.4477632498527538;0.23655428921943547;0.0;0.0;0.0;0.2839021871623014;0.0;0.14841479936188073;0.22222286817179487;0.0;0.34063555516051097;0.0;0.3205303856042026;0.29926937804137654;0.23170945215872973;0.15114731899577097;0.2293637552333561;0.7438241341591838;0.33317100210822104;0.3304572735402631;0.0;0.0;0.37757546703976974;0.0;0.0;0.2775180591224208;0.0;0.0;0.0;0.28190335211171974;0.27751822593452546;0.0;0.273158704813565;0.0;0.0;0.0;0.33071950671937267;0.34144932100553843;0.3969830813513017;0.0;0.0;0.34023859820165664;0.2015822111031428;0.0;0.5381044567875755;0.0;0.0;0.3412281269824542;0.37878771611446155;0.0;0.3930490732339631;0.0;0.2813226056617164;0.22159093470285463;0.5080431980925799;0.3521333231134511;0.37757546703976974;0.4750711767698974;0.3973265855139145;0.0;0.4725404489662688;0.0;0.19853129594340457;0.44593618706642907;0.0;0.25055025220509025;0.0;0.3414496928600024
GO:1905664;0.1943016620804837;0.26967451637759726;1.0;0.0;0.1545470643433369;0.28455808618849476;0.27134281021298234;0.2947708743966976;0.0;0.0;0.0;0.2846331398126629;0.0;0.3759365381593302;0.0;0.0;0.3940197212688989;0.0;0.0;0.0;0.0;0.3118857751199353;0.2192205340718686;0.2286590556502703;0.0;0.28671603874921747;0.33934523778926556;0.12755521761409658;0.33934523778926556;0.17187222198350846;0.0;0.27134281021298234;0.19386844155320723;0.0;0.3325619884697039;0.0;0.26967451637759726;0.0;0.3186055993760336;0.13784271220747274;0.36383249564086917;0.30102667279165835;0.363831075722182;0.29990617431066874;0.2696745579172169;0.29990617431066874;0.0;0.22243626886511236;0.2092811610942078;0.28460122567453155;0.0;0.3007744996373459;0.22188566804254814;0.36287731459950057;0.22381575498548184;0.0;0.36287731459950057;0.22865905705392903;0.0;0.0;0.2500507212871373;0.13150019503113894;0.2910515476995093;0.24326378228089118;0.24326378228089118;0.20240415830762662;0.21897380317081394;0.227640133516259;0.0;0.0;0.0;0.35116072403566795;0.8977399905168059;0.24427670853472339;0.2500507212871373;0.13577336796545644;0.0;0.0;0.0;0.2532393110228402;0.0;0.20024670719580184;0.2215126774940448;0.0;0.24409884327693399;0.0;0.2555753998733286;0.21452933903515517;0.16619237064172204;0.21252941202813908;0.22875793641057882;0.2235779841870402;0.1910748976114294;0.394020736361528;0.0;0.0;0.3759365381593302;0.0;0.0;0.2766316485720818;0.0;0.0;0.0;0.20210966495762409;0.27663181432027084;0.0;0.27208642150491336;0.0;0.0;0.0;0.32946143269274825;0.2721896443369607;0.39711511359022006;0.0;0.0;0.4096927659532375;0.20079202211602473;0.0;0.30032628582262694;0.0;0.0;0.27201400935848785;0.3018246973823621;0.0;0.31313705858387314;0.0;0.2419721132408438;0.15894823719075754;0.28360346798703767;0.35070740736326317;0.3759365381593302;0.34005692068615745;0.24896719578471643;0.0;0.2385202242988474;0.0;0.19807724418204906;0.31927891657016366;0.0;0.3020075299675147;0.0;0.27218993960029303
GO:0046854;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.22444131878890353;0.8533534726017471;0.14143466211897557;0.0;0.0;0.21573595145001387;0.17769447362423887;0.11246885463161631;0.0;0.17306678484978355;0.2023711854393742;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19530247205438975;0.0;0.19530247205438975;0.0;0.0;0.0;0.0;0.33216082190782;0.0;0.1833252525732878;0.0;0.5367705460115909;0.0;0.0;0.0;0.0;0.0;0.17314556876076845;0.0;0.17314556876076845;0.7158759876067149;0.12921575359117163;0.12170191173535952;0.0;0.1731725402009284;0.0;0.43246936233067657;0.2084569401211171;0.0;0.1827638958679875;0.2084569401211171;0.0;0.0;0.17184898910695212;0.0;0.0;0.0;0.1410795715973141;0.1410795715973141;0.0;0.0;0.0;0.20129901022436175;0.45444785994155884;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15938796970923869;0.2080668575999978;0.0;0.474924885673452;0.14502966256265265;0.0;0.14791416000982716;0.0;0.2088618393256623;0.0;0.0;0.0;0.08815495821142243;0.0;0.0;0.0;0.0;0.11246885463161631;0.1779970998274721;0.21573595145001387;0.1785917538225617;0.1516786695208944;0.0;0.13767288396006178;0.0;0.18971421364957428;0.0;0.0;0.17799751649582177;0.0;0.17306678484978355;0.0;0.22444131878890353;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1838312007283318;0.20223397023008852;0.0;0.0;0.44928792182377636;0.0;0.4601546198570549;0.0;0.0;0.0;0.20166006510012066;0.21573595145001387;0.0;0.14432148118766344;0.20245752001373649;0.0;0.0;0.0;0.0;0.0;0.0;0.19545264414997326;0.0
GO:0042531;0.2750147886229909;0.5137538359129283;0.1545470643433369;0.0;1.0;0.15961636735963528;0.17619485833844364;0.20309156670991932;0.0;0.0;0.0;0.22214685103158566;0.0;0.1848147306945428;0.0;0.0;0.1727573839546466;0.0;0.0;0.0;0.0;0.1336846796733772;0.1367536861444736;0.14036813349048483;0.0;0.20065388186679056;0.17551089135181588;0.15419606421917662;0.17551089135181588;0.13500411996699402;0.0;0.17619485833844364;0.49202036445489394;0.0;0.18786943547524618;0.0;0.5137538359129282;0.0;0.1403413205447702;0.4285963620608919;0.18184072257713974;0.22914584745083635;0.2530397789936551;0.19715080392621065;0.5137538813462167;0.19715080392621065;0.0;0.21959817940564275;0.21135591474184226;0.15962993983436796;0.0;0.22904080152636994;0.1377860980525785;0.1816018118142473;0.1385279200064098;0.0;0.1816018118142473;0.1403681340194435;0.0;0.0;0.26452185617022866;0.157480457624599;0.18180185320328576;0.23191673931648588;0.23191673931648588;0.45523148739013475;0.24400489114396187;0.19479389454834575;0.0;0.0;0.0;0.31892825594391044;0.154566607374843;0.4295051648051692;0.26452185617022866;0.16096957241336218;0.0;0.0;0.0;0.1971815929765657;0.0;0.08765447865763447;0.27973935835183517;0.0;0.20321995209255006;0.0;0.17000511457774595;0.18773846298496455;0.44381753503762894;0.10662789704328386;0.3580833897993077;0.4593780019876587;0.20054321181338905;0.17275761751554836;0.0;0.0;0.1848147306945428;0.0;0.0;0.1570915183611156;0.0;0.0;0.0;0.18075328648255096;0.15709157181144975;0.0;0.21022953150267057;0.0;0.0;0.0;0.17282925939790014;0.17571483081766087;0.22202058481910503;0.0;0.0;0.1753936444089641;0.10382800522589511;0.0;0.29364624841875536;0.0;0.0;0.17565623396391689;0.18510469612672892;0.0;0.18844605152501256;0.0;0.18051435156006773;0.6814270919760075;0.2844610775804161;0.17850192672309625;0.1848147306945428;0.24449665128060613;0.23514393949789952;0.0;0.6176151289429351;0.0;0.12821604004202483;0.23654300105038875;0.0;0.14807000562483907;0.0;0.17571492929518023
GO:1902951;0.2816225275292408;0.2854961079752043;0.28455808618849476;0.0;0.15961636735963528;1.0;0.20236833937918378;0.2567044386465889;0.0;0.0;0.0;0.3023161795741332;0.0;0.4074109249636572;0.0;0.0;0.2825762498694542;0.0;0.0;0.0;0.0;0.3300118888191006;0.319444002145779;0.3338757747895052;0.0;0.25133386123711526;0.3647834732065965;0.1318745344970111;0.3647834732065965;0.2246745948978924;0.0;0.20236833937918378;0.20191259986872692;0.0;0.2915872900508861;0.0;0.2854961079752043;0.0;0.19195656430101266;0.19740483426736757;0.5471983827655728;0.3208763162748825;0.3932318337824071;0.31960348728153753;0.2854961545320004;0.31960348728153753;0.0;0.23309096608713528;0.21868622233590204;0.4206336114339228;0.0;0.3205898059802088;0.23248642608100892;0.3921179358889497;0.3264628975959657;0.0;0.3921179358889497;0.33387577694010806;0.0;0.0;0.36680270293592615;0.13609562837702485;0.3145603083379175;0.2560645799492352;0.2560645799492352;0.293876027055303;0.3190675296999946;0.2388117115134984;0.0;0.0;0.0;0.3784725266125325;0.28462434726336167;0.25718715944134846;0.36680270293592615;0.14067788585930252;0.0;0.0;0.0;0.16428578438504582;0.0;0.15600774242193222;0.2934790835102778;0.0;0.2569900039590095;0.0;0.2735257606901303;0.35523631083948864;0.17206893676513055;0.2166789090651882;0.33402727727543974;0.23434498561248873;0.20093341722932803;0.28257703067818846;0.0;0.0;0.4074109249636572;0.0;0.0;0.2933053458664561;0.0;0.0;0.0;0.21086771123296089;0.2933055321974219;0.0;0.3655164653151384;0.0;0.0;0.0;0.3533871759006293;0.2926430540395113;0.3610942584520951;0.0;0.0;0.4355708921769238;0.21585120891780685;0.0;0.4454035872501634;0.0;0.0;0.36541188328640606;0.32718181153464304;0.0;0.34051677040047973;0.0;0.21041557619839935;0.16431539085052158;0.301154856405477;0.37794600653344673;0.4074109249636572;0.3656059839924673;0.2623918314393146;0.0;0.2508140526123862;0.0;0.2873270918631264;0.34169827037637907;0.0;0.36645756820918984;0.0;0.2926433953446264
GO:1902715;0.2122901505431004;0.2709699081289183;0.27134281021298234;0.0;0.17619485833844364;0.20236833937918378;1.0;0.3225479202121231;0.0;0.0;0.0;0.28165827464470167;0.0;0.24466107467984716;0.0;0.0;0.31279276963997654;0.0;0.0;0.0;0.0;0.21445621565784637;0.20032084831728497;0.20682347097310816;0.0;0.283567106838091;0.2286176809836222;0.1298460402685531;0.2286176809836222;0.13154985352550352;0.0;0.8844130802277311;0.21130817692997086;0.0;0.23698817483950346;0.0;0.2709699081289183;0.0;0.4734690810225438;0.11518204302851445;0.23947616037728936;0.29300528868990516;0.3332419513867696;0.21001169367630382;0.2709699382677428;0.21001169367630382;0.0;0.2025512480765439;0.19332733697553156;0.2023901565897666;0.0;0.2928335569131224;0.1685178633071035;0.23906197269914023;0.16962883396190764;0.0;0.23906197269914023;0.20682347193033;0.0;0.0;0.18428247166818051;0.13309899141606488;0.23940875098723696;0.21662902845555926;0.21662902845555926;0.15703829779414274;0.16683294993319692;0.23909111065279276;0.0;0.0;0.0;0.23392019014722218;0.27138594722585424;0.25204738572796215;0.18428247166818051;0.13658099067154444;0.0;0.0;0.0;0.35547718817929913;0.0;0.10904409149835179;0.15878512162192696;0.0;0.2519112805462315;0.0;0.38991971665629893;0.29286380154703234;0.1869259368347144;0.14894061400907874;0.17245255090041142;0.23585672933546226;0.31652464000985736;0.31279331787829534;0.0;0.0;0.24466107467984716;0.0;0.0;0.23793235991819073;0.0;0.0;0.0;0.2797049799271647;0.23793246212510025;0.0;0.1831935382316929;0.0;0.0;0.0;0.2240886273604152;0.4069839271778078;0.40041229423115243;0.0;0.0;0.22841878535579718;0.1352542138222248;0.0;0.21021761361930946;0.0;0.0;0.18316070937576823;0.19620975875545155;0.0;0.2009285000525353;0.0;0.24920611976820292;0.1802846909307607;0.20188506474415838;0.23371895100649379;0.24466107467984716;0.31858188520996655;0.2203763868538778;0.0;0.17794290728987552;0.0;0.15442110038188026;0.3052096853215249;0.0;0.18416121407623628;0.0;0.40698422438853454
GO:0045648;0.21702410059572394;0.3402749953149123;0.2947708743966976;0.0;0.20309156670991932;0.2567044386465889;0.3225479202121231;1.0;0.0;0.0;0.0;0.35730179364522263;0.0;0.32880318665462693;0.0;0.0;0.2924854457696019;0.0;0.0;0.0;0.0;0.3342170993343474;0.47799617270624056;0.49692578644882024;0.0;0.39059978314368604;0.30046622840493836;0.20911591472959298;0.30046622840493836;0.19850366738752198;0.0;0.3225479202121231;0.25120721499644894;0.0;0.35071007846156366;0.0;0.3402749953149123;0.0;0.21026098277702168;0.1309593881883157;0.31950645965033153;0.37576178194943044;0.4446073651968907;0.32287377729068045;0.3402750428423353;0.32287377729068045;0.0;0.32632149433231916;0.3084487683780173;0.2567395456220356;0.0;0.48118888391285297;0.20457699358560408;0.31876960650984093;0.24739753065201017;0.0;0.31876960650984093;0.49692578925463665;0.0;0.0;0.27387238589540874;0.21520204757757055;0.31938647815818066;0.35428252535376803;0.35428252535376803;0.1879021252986071;0.20209916580697018;0.3735309859381932;0.0;0.0;0.0;0.309692588089154;0.294829690167127;0.39850359559131876;0.27387238589540874;0.2217702606561044;0.0;0.0;0.0;0.2672127765768402;0.0;0.1828054378065147;0.2003658207757492;0.0;0.39823814086627646;0.0;0.39616149267773054;0.5449066329691566;0.2174827775432829;0.1724751511985118;0.21040482770372024;0.2866795833734415;0.3902539460785463;0.29248611524686635;0.0;0.0;0.32880318665462693;0.0;0.0;0.54386024722761;0.0;0.0;0.0;0.6602619280602855;0.5438605419970258;0.0;0.2408617229838224;0.0;0.0;0.0;0.2926915282441831;0.41895839399034723;0.3569752606549462;0.0;0.0;0.42274141720105546;0.17777798956961052;0.0;0.26946758476061566;0.0;0.0;0.30089244688255246;0.3297221036552381;0.0;0.3404756653550217;0.0;0.333997297444579;0.20854467917418792;0.307035346380353;0.3093399593915006;0.32880318665462693;0.4188897011028427;0.3618686392383628;0.0;0.2186353286976093;0.0;0.2209450689775957;0.3960727248764563;0.0;0.32129077723388444;0.0;0.4189587962910333
GO:0002244;0.0;0.0;0.0;0.22444131878890353;0.0;0.0;0.0;0.0;1.0;0.22444077620791955;0.20156658620032375;0.0;0.0;0.3958776174692267;0.28422218537913435;0.1474472256856635;0.0;0.27256472056252434;0.3530883812720785;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3321155713152854;0.0;0.3321155713152854;0.0;0.0;0.0;0.0;0.24869510880451254;0.0;0.2989069237869576;0.0;0.2856679827857975;0.0;0.0;0.0;0.0;0.0;0.272760182880355;0.0;0.272760182880355;0.18986339673313032;0.177628361372366;0.16373217808459048;0.0;0.46209883441842164;0.0;0.177035211448602;0.37203890385366706;0.0;0.29741746442912115;0.37203890385366706;0.0;0.0;0.45655897014953895;0.0;0.0;0.0;0.20084614071849163;0.20084614071849163;0.0;0.0;0.0;0.34983732105273535;0.1896309788153494;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24011123551111754;0.3707982140476796;0.0;0.201812822621988;0.20894806098148863;0.0;0.21498833745418794;0.0;0.7544947945860996;0.0;0.0;0.0;0.1082907554869873;0.0;0.0;0.0;0.0;0.1474472256856635;0.5759745574081534;0.3958776174692267;0.2865247556089758;0.450747880532402;0.0;0.1940115752924505;0.0;0.3162731891557057;0.0;0.0;0.5759767161921346;0.0;0.27256472056252434;0.0;0.8613692629559758;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3002543026038131;0.5973335918147479;0.0;0.0;0.21567835402247396;0.0;0.22335239727331807;0.0;0.0;0.0;0.3509292575641479;0.3958776174692267;0.0;0.20748125088821504;0.7141169729036233;0.0;0.0;0.0;0.0;0.0;0.0;0.3325500677622358;0.0
GO:0046856;0.0;0.0;0.0;0.8533534726017471;0.0;0.0;0.0;0.0;0.22444077620791955;1.0;0.14143444665679641;0.0;0.0;0.21573545014270723;0.17769413352394578;0.11246871838553703;0.0;0.173066462233238;0.20237074431972882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19530206121264757;0.0;0.19530206121264757;0.0;0.0;0.0;0.0;0.3321602382888415;0.0;0.1833248905773297;0.0;0.5367695153926353;0.0;0.0;0.0;0.0;0.0;0.17314524585043164;0.0;0.17314524585043164;0.7158749422511599;0.12921557374950443;0.1217017522010025;0.0;0.17317221718998227;0.0;0.39067501844591795;0.20845647207166954;0.0;0.18276353608555468;0.20845647207166954;0.0;0.0;0.17184867101465343;0.0;0.0;0.0;0.14107935721566892;0.14107935721566892;0.0;0.0;0.0;0.20129857376648835;0.41052945943082103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15938769607507014;0.2080663913006179;0.0;0.42902753198900745;0.14502943600799792;0.0;0.14791392435366202;0.0;0.20886136945620637;0.0;0.0;0.0;0.08815487450610061;0.0;0.0;0.0;0.0;0.11246871838553703;0.17799675856776417;0.21573545014270723;0.17859141027888137;0.1516784217168978;0.0;0.13767267980687145;0.0;0.18971382598256167;0.0;0.0;0.17799717523451614;0.0;0.173066462233238;0.0;0.22444077620791955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18383083673151748;0.2022335297084308;0.0;0.0;0.49735117901539205;0.0;0.5093803388883663;0.0;0.0;0.0;0.2016596270751616;0.21573545014270723;0.0;0.1443212568401426;0.20245707851763475;0.0;0.0;0.0;0.0;0.0;0.0;0.19545223267617948;0.0
