;GO:0045429;GO:1904211;GO:0048515;GO:0007179;GO:0046854;GO:0046458;GO:0097190;GO:0043687;GO:0000122;GO:0000188;GO:0032308;GO:0050850;GO:0002710;GO:0010614;GO:0034644;GO:0070588;GO:2001028;GO:0010954;GO:0034620;GO:0018279;GO:0019722;GO:0071318;GO:0035335;GO:0036503;GO:0030148;GO:0035590;GO:0031293;GO:0051260;GO:0042147;GO:0001561;GO:0043536;GO:0050860;GO:0043066;GO:0046330;GO:0050868;GO:0010524;GO:0033306;GO:0055117
GO:0045429;1.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.5333333333333333;0.0;0.5714285714285714;0.43478260869565216;0.4;0.5555555555555556;0.3333333333333333;0.3333333333333333;0.0;0.0;0.4;0.631578947368421;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.4;0.4444444444444444;0.47058823529411764;0.5454545454545454;0.4444444444444444;0.45454545454545453;0.0;0.3333333333333333
GO:1904211;0.0;1.0;0.0;0.0;0.23529411764705882;0.46153846153846156;0.0;0.625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.5882352941176471;0.47058823529411764;0.5;0.0;0.875;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705882;0.0
GO:0048515;0.0;0.0;1.0;0.14285714285714285;0.14285714285714285;0.2;0.18181818181818182;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.16666666666666666;0.13333333333333333;0.15384615384615385;0.15384615384615385;0.14285714285714285;0.14285714285714285;0.15384615384615385;0.15384615384615385;0.0;0.16666666666666666;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.14285714285714285;0.0
GO:0007179;0.1111111111111111;0.0;0.14285714285714285;1.0;0.2222222222222222;0.2857142857142857;0.13333333333333333;0.23529411764705882;0.09523809523809523;0.08695652173913043;0.1;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.11764705882352941;0.0;0.1;0.10526315789473684;0.25;0.10526315789473684;0.11764705882352941;0.23529411764705882;0.2222222222222222;0.1111111111111111;0.23529411764705882;0.11764705882352941;0.0;0.125;0.0;0.21052631578947367;0.1;0.1111111111111111;0.11764705882352941;0.09090909090909091;0.1111111111111111;0.09090909090909091;0.2222222222222222;0.1111111111111111
GO:0046854;0.0;0.23529411764705882;0.14285714285714285;0.2222222222222222;1.0;0.42857142857142855;0.26666666666666666;0.35294117647058826;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.0;0.25;0.3157894736842105;0.23529411764705882;0.23529411764705882;0.5555555555555556;0.2222222222222222;0.5882352941176471;0.23529411764705882;0.35294117647058826;0.125;0.0;0.631578947368421;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.3333333333333333;0.0
GO:0046458;0.0;0.46153846153846156;0.2;0.2857142857142857;0.42857142857142855;1.0;0.36363636363636365;0.46153846153846156;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.3333333333333333;0.4;0.3076923076923077;0.3076923076923077;0.42857142857142855;0.42857142857142855;0.46153846153846156;0.3076923076923077;0.46153846153846156;0.16666666666666666;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.42857142857142855;0.0
GO:0097190;0.5333333333333333;0.0;0.18181818181818182;0.13333333333333333;0.26666666666666666;0.36363636363636365;1.0;0.2857142857142857;0.4444444444444444;0.4;0.11764705882352941;0.5333333333333333;0.13333333333333333;0.13333333333333333;0.14285714285714285;0.0;0.11764705882352941;0.5;0.3076923076923077;0.125;0.14285714285714285;0.2857142857142857;0.26666666666666666;0.13333333333333333;0.2857142857142857;0.14285714285714285;0.0;0.15384615384615385;0.0;0.25;0.11764705882352941;0.13333333333333333;0.5714285714285714;0.42105263157894735;0.5333333333333333;0.42105263157894735;0.26666666666666666;0.13333333333333333
GO:0043687;0.0;0.625;0.15384615384615385;0.23529411764705882;0.35294117647058826;0.46153846153846156;0.2857142857142857;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.26666666666666666;0.5555555555555556;0.25;0.25;0.8235294117647058;0.5882352941176471;0.5;0.25;0.625;0.13333333333333333;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.09523809523809523;0.35294117647058826;0.0
GO:0000122;0.5714285714285714;0.0;0.0;0.09523809523809523;0.0;0.0;0.4444444444444444;0.0;1.0;0.46153846153846156;0.2608695652173913;0.38095238095238093;0.38095238095238093;0.38095238095238093;0.0;0.0;0.2608695652173913;0.5454545454545454;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.2608695652173913;0.38095238095238093;0.5;0.32;0.38095238095238093;0.32;0.0;0.2857142857142857
GO:0000188;0.43478260869565216;0.0;0.0;0.08695652173913043;0.0;0.0;0.4;0.0;0.46153846153846156;1.0;0.24;0.6086956521739131;0.43478260869565216;0.34782608695652173;0.0;0.0;0.32;0.5833333333333334;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.24;0.6086956521739131;0.45454545454545453;0.7407407407407407;0.34782608695652173;0.2962962962962963;0.0;0.2608695652173913
GO:0032308;0.4;0.0;0.0;0.1;0.0;0.0;0.11764705882352941;0.0;0.2608695652173913;0.24;1.0;0.4;0.3;0.3;0.0;0.0;0.36363636363636365;0.38095238095238093;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.36363636363636365;0.3;0.3157894736842105;0.3333333333333333;0.3;0.5;0.0;0.3
GO:0050850;0.5555555555555556;0.0;0.0;0.1111111111111111;0.0;0.0;0.5333333333333333;0.0;0.38095238095238093;0.6086956521739131;0.4;1.0;0.4444444444444444;0.4444444444444444;0.0;0.0;0.5;0.5263157894736842;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.4;0.6666666666666666;0.47058823529411764;0.7272727272727273;0.4444444444444444;0.45454545454545453;0.0;0.3333333333333333
