;GO:0045429;GO:1904211;GO:0048515;GO:0007179;GO:0046854;GO:0046458;GO:0097190;GO:0043687;GO:0000122;GO:0000188;GO:0032308;GO:0050850;GO:0002710;GO:0010614;GO:0034644;GO:0070588;GO:2001028;GO:0010954;GO:0034620;GO:0018279;GO:0019722;GO:0071318;GO:0035335;GO:0036503;GO:0030148;GO:0035590;GO:0031293;GO:0051260;GO:0042147;GO:0001561;GO:0043536;GO:0050860;GO:0043066;GO:0046330;GO:0050868;GO:0010524;GO:0033306;GO:0055117
GO:0045429;1.0;0.0;0.0;0.13793103448275867;0.0;0.0;0.15384615384615385;0.0;0.17647058823529416;0.09722222222222221;0.09090909090909094;0.17142857142857137;0.0714285714285714;0.08823529411764708;0.0;0.0;0.13043478260869568;0.3157894736842105;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.15000000000000002;0.09999999999999998;0.12903225806451613;0.19999999999999996;0.09756097560975607;0.13461538461538458;0.0;0.09677419354838712
GO:1904211;0.0;1.0;0.0;0.0;0.16000000000000003;0.2142857142857143;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33333333333333337;0.0;0.0;0.36363636363636365;0.37037037037037035;0.26086956521739135;0.0;0.9090909090909091;0.0;0.0;0.11428571428571432;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0
GO:0048515;0.0;0.0;1.0;0.1333333333333333;0.08333333333333337;0.16666666666666663;0.16666666666666663;0.09523809523809523;0.0;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.10526315789473684;0.07407407407407407;0.1428571428571429;0.052631578947368474;0.07999999999999996;0.0625;0.08333333333333337;0.1428571428571429;0.0;0.1428571428571429;0.0;0.05882352941176472;0.0;0.0;0.0;0.0;0.0;0.04878048780487809;0.08695652173913049;0.0
GO:0007179;0.13793103448275867;0.0;0.1333333333333333;1.0;0.07999999999999996;0.15384615384615385;0.6666666666666667;0.09090909090909094;0.09756097560975607;0.06666666666666665;0.09999999999999998;0.18181818181818177;0.11111111111111116;0.1578947368421053;0.10526315789473684;0.0;0.12121212121212122;0.12903225806451613;0.09999999999999998;0.0714285714285714;0.5454545454545454;0.05128205128205132;0.07692307692307687;0.06060606060606055;0.07999999999999996;0.7;0.0;0.1333333333333333;0.0;0.05714285714285716;0.14814814814814814;0.16000000000000003;0.25;0.07547169811320753;0.15384615384615385;0.1282051282051282;0.08333333333333337;0.1875
GO:0046854;0.0;0.16000000000000003;0.08333333333333337;0.07999999999999996;1.0;0.26315789473684215;0.09090909090909094;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0714285714285714;0.0;0.0;0.0;0.06896551724137934;0.18181818181818177;0.08333333333333337;0.04166666666666663;0.27586206896551724;0.1282051282051282;0.2857142857142857;0.08333333333333337;0.16666666666666663;0.08333333333333337;0.0;0.2432432432432432;0.0;0.0;0.0;0.0;0.0;0.039215686274509776;0.2962962962962963;0.0
GO:0046458;0.0;0.2142857142857143;0.16666666666666663;0.15384615384615385;0.26315789473684215;1.0;0.19999999999999996;0.3125;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.11764705882352944;0.2272727272727273;0.16666666666666663;0.05555555555555558;0.25;0.1428571428571429;0.26315789473684215;0.16666666666666663;0.23076923076923073;0.16666666666666663;0.0;0.1724137931034483;0.0;0.0;0.0;0.0;0.0;0.05128205128205132;0.2777777777777778;0.0
GO:0097190;0.15384615384615385;0.0;0.16666666666666663;0.6666666666666667;0.09090909090909094;0.19999999999999996;1.0;0.10526315789473684;0.10526315789473684;0.07017543859649122;0.11111111111111116;0.21052631578947367;0.125;0.1875;0.125;0.0;0.1333333333333333;0.1428571428571429;0.11764705882352944;0.07999999999999996;0.75;0.05555555555555558;0.08695652173913049;0.06666666666666665;0.09090909090909094;0.75;0.0;0.16666666666666663;0.0;0.0625;0.16666666666666663;0.18181818181818177;0.3076923076923077;0.07999999999999996;0.17391304347826086;0.13888888888888884;0.09523809523809523;0.23076923076923073
GO:0043687;0.0;0.4444444444444444;0.09523809523809523;0.09090909090909094;0.2222222222222222;0.3125;0.10526315789473684;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07999999999999996;0.0;0.0;0.0;0.07692307692307687;0.7142857142857143;0.09523809523809523;0.0444444444444444;0.7894736842105263;0.28125;0.31999999999999995;0.09523809523809523;0.47058823529411764;0.09523809523809523;0.0;0.16216216216216217;0.0;0.0;0.0;0.0;0.0;0.04166666666666663;0.23076923076923073;0.0
GO:0000122;0.17647058823529416;0.0;0.0;0.09756097560975607;0.0;0.0;0.10526315789473684;0.0;1.0;0.19736842105263153;0.052631578947368474;0.08163265306122447;0.07547169811320753;0.0888888888888889;0.0;0.0;0.06666666666666665;0.1923076923076923;0.0;0.0;0.09999999999999998;0.0;0.0;0.0;0.0;0.09999999999999998;0.0;0.0;0.0;0.0;0.07407407407407407;0.12;0.14634146341463417;0.12;0.11764705882352944;0.05970149253731338;0.0;0.06976744186046513
GO:0000188;0.09722222222222221;0.0;0.0;0.06666666666666665;0.0;0.0;0.07017543859649122;0.0;0.19736842105263153;1.0;0.03947368421052633;0.1428571428571429;0.08571428571428574;0.07936507936507942;0.0;0.0;0.0641025641025641;0.15714285714285714;0.0;0.0;0.06779661016949157;0.0;0.0;0.0;0.0;0.06779661016949157;0.0;0.0;0.0;0.0;0.0547945205479452;0.2295081967213115;0.09999999999999998;0.2716049382716049;0.08571428571428574;0.046511627906976716;0.0;0.048387096774193505
GO:0032308;0.09090909090909094;0.0;0.0;0.09999999999999998;0.0;0.0;0.11111111111111116;0.0;0.052631578947368474;0.03947368421052633;1.0;0.10810810810810811;0.0714285714285714;0.08823529411764708;0.0;0.0;0.1063829787234043;0.08695652173913049;0.0;0.0;0.10344827586206895;0.0;0.0;0.0;0.0;0.10344827586206895;0.0;0.0;0.0;0.0;0.12195121951219512;0.07317073170731703;0.09375;0.05882352941176472;0.0714285714285714;0.18000000000000005;0.0;0.09677419354838712
GO:0050850;0.17142857142857137;0.0;0.0;0.18181818181818177;0.0;0.0;0.21052631578947367;0.0;0.08163265306122447;0.1428571428571429;0.10810810810810811;1.0;0.11764705882352944;0.15384615384615385;0.0;0.0;0.21621621621621623;0.16216216216216217;0.0;0.0;0.19047619047619047;0.0;0.0;0.0;0.0;0.19047619047619047;0.0;0.0;0.0;0.0;0.18181818181818177;0.27586206896551724;0.16666666666666663;0.326530612244898;0.11764705882352944;0.13043478260869568;0.0;0.125
GO:0002710;0.0714285714285714;0.0;0.0;0.11111111111111116;0.0;0.0;0.125;0.0;0.07547169811320753;0.08571428571428574;0.0714285714285714;0.11764705882352944;1.0;0.1724137931034483;0.0;0.0;0.0888888888888889;0.06818181818181823;0.0;0.0;0.11538461538461542;0.0;0.0;0.0;0.0;0.11538461538461542;0.0;0.0;0.0;0.0;0.07499999999999996;0.28125;0.1428571428571429;0.06153846153846154;0.16666666666666663;0.05660377358490565;0.0;0.1071428571428571
GO:0010614;0.08823529411764708;0.0;0.0;0.1578947368421053;0.0;0.0;0.1875;0.0;0.0888888888888889;0.07936507936507942;0.08823529411764708;0.15384615384615385;0.1724137931034483;1.0;0.0;0.0;0.13888888888888884;0.08333333333333337;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.12903225806451613;0.1785714285714286;0.19999999999999996;0.07017543859649122;0.1333333333333333;0.06666666666666665;0.0;0.3529411764705882
GO:0034644;0.0;0.0;0.11111111111111116;0.10526315789473684;0.0714285714285714;0.125;0.125;0.07999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.19047619047619047;0.06451612903225812;0.11111111111111116;0.09999999999999998;0.06896551724137934;0.11764705882352944;0.0714285714285714;0.11111111111111116;0.0;0.11111111111111116;0.0;0.052631578947368474;0.0;0.0;0.0;0.0;0.0;0.0444444444444444;0.07407407407407407;0.0
GO:0070588;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19047619047619047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:2001028;0.13043478260869568;0.0;0.0;0.12121212121212122;0.0;0.0;0.1333333333333333;0.0;0.06666666666666665;0.0641025641025641;0.1063829787234043;0.21621621621621623;0.0888888888888889;0.13888888888888884;0.0;0.0;1.0;0.125;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.7241379310344828;0.11627906976744184;0.11428571428571432;0.11764705882352944;0.0888888888888889;0.125;0.0;0.11764705882352944
GO:0010954;0.3157894736842105;0.0;0.0;0.12903225806451613;0.0;0.0;0.1428571428571429;0.0;0.1923076923076923;0.15714285714285714;0.08695652173913049;0.16216216216216217;0.06818181818181823;0.08333333333333337;0.0;0.0;0.125;1.0;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.1428571428571429;0.09523809523809523;0.12121212121212122;0.34545454545454546;0.09302325581395354;0.10909090909090913;0.0;0.09090909090909094
GO:0034620;0.0;0.0;0.10526315789473684;0.09999999999999998;0.06896551724137934;0.11764705882352944;0.11764705882352944;0.07692307692307687;0.0;0.0;0.0;0.0;0.0;0.0;0.19047619047619047;0.0;0.0;0.0;1.0;0.0625;0.10526315789473684;0.21621621621621623;0.06666666666666665;0.25806451612903225;0.06896551724137934;0.10526315789473684;0.0;0.10526315789473684;0.0;0.05128205128205132;0.0;0.0;0.0;0.0;0.0;0.04347826086956519;0.0714285714285714;0.0
GO:0018279;0.0;0.33333333333333337;0.07407407407407407;0.0714285714285714;0.18181818181818177;0.2272727272727273;0.07999999999999996;0.7142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.06451612903225812;0.0;0.0;0.0;0.0625;1.0;0.07407407407407407;0.039215686274509776;0.6;0.23684210526315785;0.25806451612903225;0.07407407407407407;0.34782608695652173;0.07407407407407407;0.0;0.13953488372093026;0.0;0.0;0.0;0.0;0.0;0.03703703703703709;0.1875;0.0
GO:0019722;0.1428571428571429;0.0;0.1428571428571429;0.5454545454545454;0.08333333333333337;0.16666666666666663;0.75;0.09523809523809523;0.09999999999999998;0.06779661016949157;0.10344827586206895;0.19047619047619047;0.11538461538461542;0.16666666666666663;0.11111111111111116;0.0;0.125;0.1333333333333333;0.10526315789473684;0.07407407407407407;1.0;0.052631578947368474;0.07999999999999996;0.0625;0.08333333333333337;0.6;0.0;0.1428571428571429;0.0;0.05882352941176472;0.15384615384615385;0.16666666666666663;0.2666666666666667;0.07692307692307687;0.16000000000000003;0.13157894736842102;0.08695652173913049;0.19999999999999996
GO:0071318;0.0;0.0;0.052631578947368474;0.05128205128205132;0.04166666666666663;0.05555555555555558;0.05555555555555558;0.0444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.09999999999999998;0.0;0.0;0.0;0.21621621621621623;0.039215686274509776;0.052631578947368474;1.0;0.04081632653061229;0.16000000000000003;0.04166666666666663;0.052631578947368474;0.0;0.052631578947368474;0.0;0.03448275862068961;0.0;0.0;0.0;0.0;0.0;0.03076923076923077;0.04255319148936165;0.0
GO:0035335;0.0;0.36363636363636365;0.07999999999999996;0.07692307692307687;0.27586206896551724;0.25;0.08695652173913049;0.7894736842105263;0.0;0.0;0.0;0.0;0.0;0.0;0.06896551724137934;0.0;0.0;0.0;0.06666666666666665;0.6;0.07999999999999996;0.04081632653061229;1.0;0.25;0.27586206896551724;0.07999999999999996;0.38095238095238093;0.07999999999999996;0.0;0.14634146341463417;0.0;0.0;0.0;0.0;0.0;0.038461538461538436;0.19999999999999996;0.0
GO:0036503;0.0;0.37037037037037035;0.0625;0.06060606060606055;0.1282051282051282;0.1428571428571429;0.06666666666666665;0.28125;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.0;0.25806451612903225;0.23684210526315785;0.0625;0.16000000000000003;0.25;1.0;0.18918918918918914;0.0625;0.33333333333333337;0.0625;0.0;0.14893617021276595;0.0;0.0;0.0;0.0;0.0;0.03389830508474578;0.13157894736842102;0.0
GO:0030148;0.0;0.26086956521739135;0.08333333333333337;0.07999999999999996;0.2857142857142857;0.26315789473684215;0.09090909090909094;0.31999999999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0714285714285714;0.0;0.0;0.0;0.06896551724137934;0.25806451612903225;0.08333333333333337;0.04166666666666663;0.27586206896551724;0.18918918918918914;1.0;0.08333333333333337;0.2727272727272727;0.08333333333333337;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.0;0.039215686274509776;0.2962962962962963;0.0
GO:0035590;0.1428571428571429;0.0;0.1428571428571429;0.7;0.08333333333333337;0.16666666666666663;0.75;0.09523809523809523;0.09999999999999998;0.06779661016949157;0.10344827586206895;0.19047619047619047;0.11538461538461542;0.16666666666666663;0.11111111111111116;0.0;0.125;0.1333333333333333;0.10526315789473684;0.07407407407407407;0.6;0.052631578947368474;0.07999999999999996;0.0625;0.08333333333333337;1.0;0.0;0.1428571428571429;0.0;0.05882352941176472;0.15384615384615385;0.16666666666666663;0.2666666666666667;0.07692307692307687;0.16000000000000003;0.13157894736842102;0.08695652173913049;0.19999999999999996
GO:0031293;0.0;0.9090909090909091;0.0;0.0;0.16666666666666663;0.23076923076923073;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34782608695652173;0.0;0.0;0.38095238095238093;0.33333333333333337;0.2727272727272727;0.0;1.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.0;0.0;0.0;0.0;0.17391304347826086;0.0
GO:0051260;0.0;0.0;0.1428571428571429;0.1333333333333333;0.08333333333333337;0.16666666666666663;0.16666666666666663;0.09523809523809523;0.0;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.10526315789473684;0.07407407407407407;0.1428571428571429;0.052631578947368474;0.07999999999999996;0.0625;0.08333333333333337;0.1428571428571429;0.0;1.0;0.0;0.05882352941176472;0.0;0.0;0.0;0.0;0.0;0.04878048780487809;0.08695652173913049;0.0
GO:0042147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19047619047619047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0001561;0.0;0.11428571428571432;0.05882352941176472;0.05714285714285716;0.2432432432432432;0.1724137931034483;0.0625;0.16216216216216217;0.0;0.0;0.0;0.0;0.0;0.0;0.052631578947368474;0.0;0.0;0.0;0.05128205128205132;0.13953488372093026;0.05882352941176472;0.03448275862068961;0.14634146341463417;0.14893617021276595;0.21052631578947367;0.05882352941176472;0.11764705882352944;0.05882352941176472;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.032786885245901676;0.25;0.0
GO:0043536;0.15000000000000002;0.0;0.0;0.14814814814814814;0.0;0.0;0.16666666666666663;0.0;0.07407407407407407;0.0547945205479452;0.12195121951219512;0.18181818181818177;0.07499999999999996;0.12903225806451613;0.0;0.0;0.7241379310344828;0.1428571428571429;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;1.0;0.10526315789473684;0.13793103448275867;0.09375;0.10256410256410253;0.14;0.0;0.1428571428571429
GO:0050860;0.09999999999999998;0.0;0.0;0.16000000000000003;0.0;0.0;0.18181818181818177;0.0;0.12;0.2295081967213115;0.07317073170731703;0.27586206896551724;0.28125;0.1785714285714286;0.0;0.0;0.11627906976744184;0.09523809523809523;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.10526315789473684;1.0;0.24;0.1333333333333333;0.24242424242424243;0.07843137254901966;0.0;0.11111111111111116
