;GO:0045429;GO:1904211;GO:0048515;GO:0007179;GO:0046854;GO:0046458;GO:0097190;GO:0043687;GO:0000122;GO:0000188;GO:0032308;GO:0050850;GO:0002710;GO:0010614;GO:0034644;GO:0070588;GO:2001028;GO:0010954;GO:0034620;GO:0018279;GO:0019722;GO:0071318;GO:0035335;GO:0036503;GO:0030148;GO:0035590;GO:0031293;GO:0051260;GO:0042147;GO:0001561;GO:0043536;GO:0050860;GO:0043066;GO:0046330;GO:0050868;GO:0010524;GO:0033306;GO:0055117
GO:0045429;1.0;0.0;0.0;0.012089187756001556;0.0;0.0;0.012089187756001556;0.0;0.02196605681357721;0.008723123630041733;0.012089187756001556;0.036214832391062296;0.00678050530346356;0.00678050530346356;0.0;0.0;0.036214832391062296;0.11331765905587608;0.0;0.0;0.012089187756001556;0.0;0.0;0.0;0.0;0.012089187756001556;0.0;0.0;0.0;0.0;0.036214832391062296;0.012089187756001556;0.012089187756001556;0.04539332755822966;0.012089187756001556;0.036214832391062296;0.0;0.00678050530346356
GO:1904211;0.0;1.0;0.0;0.0;0.029312266494784082;0.06249600718746747;0.0;0.296167352601857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13369992348207124;0.0;0.0;0.24974782203737123;0.19718011491978574;0.08124193972494517;0.0;0.4839377352985883;0.0;0.0;0.011056178604982215;0.0;0.0;0.0;0.0;0.0;0.0;0.04384180307981398;0.0
GO:0048515;0.0;0.0;1.0;0.055568490161437195;0.015393928619663268;0.055568490161437195;0.055568490161437195;0.022277141600228655;0.0;0.0;0.0;0.0;0.0;0.0;0.05087039718458007;0.0;0.0;0.0;0.02733660213232617;0.010056652433780651;0.055568490161437195;0.006435380297076281;0.018785553326515915;0.013372911397563855;0.014099223188677887;0.055568490161437195;0.0;0.055568490161437195;0.0;0.005806375439498342;0.0;0.0;0.0;0.0;0.0;0.007535492134138868;0.023024408136030117;0.0
GO:0007179;0.012089187756001556;0.0;0.055568490161437195;1.0;0.015393928619663268;0.1101513037392554;0.6498399442085283;0.022277141600228655;0.004334589126298501;0.003049715297646511;0.009214394385522403;0.03318754980184156;0.016740566615001447;0.04667488726141993;0.05087039718458007;0.0;0.016484110920071342;0.01128067643637834;0.02733660213232617;0.010056652433780651;0.6498399442085283;0.006435380297076281;0.018785553326515915;0.013372911397563855;0.014099223188677887;0.7748302664313851;0.0;0.08011236636927821;0.0;0.005806375439498342;0.022402203208377235;0.02571710013782595;0.0982116173552396;0.0045188670929252805;0.03414401813428536;0.017818666299517564;0.023024408136030117;0.12081371733516813
GO:0046854;0.0;0.029312266494784082;0.015393928619663268;0.015393928619663268;1.0;0.06310849171233121;0.015393928619663268;0.06310849171233121;0.0;0.0;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.015393928619663268;0.04122795307497824;0.015393928619663268;0.006435380297076281;0.09531896182567198;0.02546395740693656;0.15919181958568468;0.015393928619663268;0.029312266494784082;0.015393928619663268;0.0;0.07010939359484916;0.0;0.0;0.0;0.0;0.0;0.007535492134138868;0.17381010816994802;0.0
GO:0046458;0.0;0.06249600718746747;0.055568490161437195;0.1101513037392554;0.06310849171233121;1.0;0.1101513037392554;0.09132670683276246;0.0;0.0;0.0;0.0;0.0;0.0;0.05087039718458007;0.0;0.0;0.0;0.02733660213232617;0.04122795307497824;0.1101513037392554;0.006435380297076281;0.07701269544043905;0.02546395740693656;0.057800755852306256;0.1101513037392554;0.12634493826971485;0.08011236636927821;0.0;0.023803643979107916;0.0;0.0;0.0;0.0;0.0;0.007535492134138868;0.09439017848750893;0.0
GO:0097190;0.012089187756001556;0.0;0.055568490161437195;0.6498399442085283;0.015393928619663268;0.1101513037392554;1.0;0.022277141600228655;0.004334589126298501;0.003049715297646511;0.009214394385522403;0.03318754980184156;0.016740566615001447;0.04667488726141993;0.05087039718458007;0.0;0.016484110920071342;0.01128067643637834;0.02733660213232617;0.010056652433780651;0.6986459598212339;0.006435380297076281;0.018785553326515915;0.013372911397563855;0.014099223188677887;0.7145488592901613;0.0;0.08011236636927821;0.0;0.005806375439498342;0.022402203208377235;0.02571710013782595;0.0982116173552396;0.0045188670929252805;0.03414401813428536;0.017818666299517564;0.023024408136030117;0.12081371733516813
GO:0043687;0.0;0.296167352601857;0.022277141600228655;0.022277141600228655;0.06310849171233121;0.09132670683276246;0.022277141600228655;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022277141600228655;0.0;0.0;0.0;0.022277141600228655;0.4391077382144449;0.022277141600228655;0.006435380297076281;0.8202413165443561;0.17778850789165132;0.08124193972494517;0.022277141600228655;0.296167352601857;0.022277141600228655;0.0;0.023803643979107916;0.0;0.0;0.0;0.0;0.0;0.007535492134138868;0.09132670683276246;0.0
GO:0000122;0.02196605681357721;0.0;0.0;0.004334589126298501;0.0;0.0;0.004334589126298501;0.0;1.0;0.030776436959461775;0.0024311562656152597;0.004334589126298501;0.004334589126298501;0.004334589126298501;0.0;0.0;0.004334589126298501;0.01239825791716216;0.0;0.0;0.004334589126298501;0.0;0.0;0.0;0.0;0.004334589126298501;0.0;0.0;0.0;0.0;0.004334589126298501;0.013029324657314607;0.013029324657314607;0.01239825791716216;0.013029324657314607;0.004334589126298501;0.0;0.0024311562656152597
GO:0000188;0.008723123630041733;0.0;0.0;0.003049715297646511;0.0;0.0;0.003049715297646511;0.0;0.030776436959461775;1.0;0.001710504557221425;0.016029602813427198;0.009018266011059307;0.003049715297646511;0.0;0.0;0.003049715297646511;0.027101871443747132;0.0;0.0;0.003049715297646511;0.0;0.0;0.0;0.0;0.003049715297646511;0.0;0.0;0.0;0.0;0.003049715297646511;0.05387107823386531;0.009167127394920439;0.06014882893622128;0.009167127394920439;0.003049715297646511;0.0;0.001710504557221425
