;GO:0007051;GO:0090316;GO:0007098;GO:0043928;GO:0006661;GO:0007019;GO:0050771;GO:0000086;GO:0033674;GO:0050658;GO:0006351;GO:0006355;GO:0046785;GO:0045773;GO:0006414;GO:0048208;GO:0006357;GO:0006412;GO:0006888;GO:0097711;GO:0072332;GO:0010389;GO:0030951;GO:0030335
GO:0007051;1.0;0.0;0.7094264760900624;0.11437973839794528;0.16861820552120302;0.6494068542741228;0.0;0.40271094713887007;0.0;0.0;0.14805618727210934;0.0;0.6494667578503045;0.0;0.24042957569819076;0.529368227527652;0.0;0.16372477223796184;0.0;0.2979779086622905;0.2608192290443967;0.0;0.785792195022396;0.0
GO:0090316;0.0;1.0;0.0;0.1306328448644125;0.0;0.0;0.14782035821674633;0.0;0.2232179594313966;0.0;0.0;0.2007825720727867;0.0;0.15936960745745524;0.0;0.0;0.19614960924794064;0.0;0.0;0.0;0.24829931615756015;0.2487553982061395;0.0;0.3329293352766626
GO:0007098;0.7094264760900624;0.0;1.0;0.11881562793331796;0.17843913586166366;0.47187943570806673;0.0;0.44654126973398606;0.0;0.0;0.1555745481113486;0.0;0.4719262578576636;0.0;0.2609047666004236;0.48489753315187817;0.0;0.1729683273910637;0.0;0.3300822934532784;0.2850897602463125;0.0;0.5802025074309419;0.0
GO:0043928;0.11437973839794528;0.1306328448644125;0.11881562793331796;1.0;0.21624547461898194;0.10299765778528332;0.13410753547159107;0.11912214531346714;0.15331290774966988;0.0;0.47747880683044736;0.23080188843693197;0.10300219774808675;0.09622022779835945;0.2917492260573783;0.1124394379655767;0.22725299608397076;0.3311213178926113;0.0;0.11869027964684793;0.19292632080906563;0.15215141325847542;0.11231302751690013;0.14174325504450175
GO:0006661;0.16861820552120302;0.0;0.17843913586166366;0.21624547461898194;1.0;0.14499668986232267;0.0;0.17913136644254143;0.0;0.0;0.3740416698571158;0.0;0.14500568735659136;0.0;0.4719451371243136;0.16443508698810183;0.0;0.40294501817124323;0.0;0.1781565687373191;0.16417234273106632;0.0;0.16416487233374735;0.0
GO:0007019;0.6494068542741228;0.0;0.47187943570806673;0.10299765778528332;0.14499668986232267;1.0;0.0;0.23301550737273563;0.0;0.0;0.12952790673311282;0.0;0.7122126917393173;0.0;0.19510773104135806;0.491145559909388;0.0;0.14136348289764336;0.0;0.23136874650580946;0.2083235860908833;0.0;0.6276432546897491;0.0
GO:0050771;0.0;0.14782035821674633;0.0;0.13410753547159107;0.0;0.0;1.0;0.0;0.17210877249232837;0.0;0.0;0.1881018455790707;0.0;0.5367383540960055;0.0;0.0;0.18482872467076236;0.0;0.0;0.0;0.21961182210908722;0.21989720276471078;0.0;0.20268300813342707
GO:0000086;0.40271094713887007;0.0;0.44654126973398606;0.11912214531346714;0.17913136644254143;0.23301550737273563;0.0;1.0;0.0;0.0;0.15610048281150793;0.0;0.23303874498023996;0.0;0.2623873321648231;0.28766400352978383;0.0;0.173618684780234;0.0;0.33245885554176463;0.2868608555820272;0.0;0.2868380484056982;0.0
GO:0033674;0.0;0.2232179594313966;0.0;0.15331290774966988;0.0;0.0;0.17210877249232837;0.0;1.0;0.0;0.0;0.31759011279273486;0.0;0.2085973725866828;0.0;0.0;0.3109105908359003;0.0;0.0;0.0;0.27628931528665035;0.276741157658366;0.0;0.3479117583744001
GO:0050658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45964470431036614;0.2987715557673116;0.0;0.0;0.0;0.0
GO:0006351;0.14805618727210934;0.0;0.1555745481113486;0.47747880683044736;0.3740416698571158;0.12952790673311282;0.0;0.15610048281150793;0.0;0.0;1.0;0.0;0.12953508681210404;0.0;0.5974826204561545;0.14482129222459295;0.0;0.6154038600698258;0.0;0.15535971231928206;0.14461745107253415;0.0;0.14461165428385142;0.0
GO:0006355;0.0;0.2007825720727867;0.0;0.23080188843693197;0.0;0.0;0.1881018455790707;0.0;0.31759011279273486;0.0;0.0;1.0;0.0;0.16189166497450455;0.0;0.0;0.9763590739133027;0.0;0.0;0.0;0.3199606562024255;0.32056678401212424;0.0;0.2852490819561534
GO:0046785;0.6494667578503045;0.0;0.4719262578576636;0.10300219774808675;0.14500568735659136;0.7122126917393173;0.0;0.23303874498023996;0.0;0.0;0.12953508681210404;0.0;1.0;0.0;0.19512402263892764;0.626975106264436;0.0;0.14137203512427898;0.0;0.23139165680939025;0.2083421596040964;0.0;0.6276992102698943;0.0
GO:0045773;0.0;0.15936960745745524;0.0;0.09622022779835945;0.0;0.0;0.5367383540960055;0.0;0.2085973725866828;0.0;0.0;0.16189166497450455;0.0;1.0;0.0;0.0;0.15946125691129476;0.0;0.0;0.0;0.18469982679002286;0.18490164315051058;0.0;0.24014938586659754
GO:0006414;0.24042957569819076;0.0;0.2609047666004236;0.2917492260573783;0.4719451371243136;0.19510773104135806;0.0;0.2623873321648231;0.0;0.0;0.5974826204561545;0.0;0.19512402263892764;0.0;1.0;0.23201363598884037;0.0;0.6560551496457327;0.0;0.2603011131052205;0.2314908954644271;0.0;0.2314760428319037;0.0
GO:0048208;0.529368227527652;0.0;0.48489753315187817;0.1124394379655767;0.16443508698810183;0.491145559909388;0.0;0.28766400352978383;0.0;0.0;0.14482129222459295;0.0;0.626975106264436;0.0;0.23201363598884037;1.0;0.0;0.15977808401818788;0.0;0.28515839795743125;0.25094464621837775;0.0;0.5079981502908414;0.0
GO:0006357;0.0;0.19614960924794064;0.0;0.22725299608397076;0.0;0.0;0.18482872467076236;0.0;0.3109105908359003;0.0;0.0;0.9763590739133027;0.0;0.15946125691129476;0.0;0.0;1.0;0.0;0.0;0.0;0.3106043665043263;0.31117553219107585;0.0;0.27778907986220974
GO:0006412;0.16372477223796184;0.0;0.1729683273910637;0.3311213178926113;0.40294501817124323;0.14136348289764336;0.0;0.173618684780234;0.0;0.0;0.6154038600698258;0.0;0.14137203512427898;0.0;0.6560551496457327;0.15977808401818788;0.0;1.0;0.0;0.1727028083527843;0.1595300002675695;0.0;0.15952294637241576;0.0
GO:0006888;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45964470431036614;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.40091313950521074;0.0;0.0;0.0;0.0
GO:0097711;0.2979779086622905;0.0;0.3300822934532784;0.11869027964684793;0.1781565687373191;0.23136874650580946;0.0;0.33245885554176463;0.0;0.2987715557673116;0.15535971231928206;0.0;0.23139165680939025;0.0;0.2603011131052205;0.28515839795743125;0.0;0.1727028083527843;0.40091313950521074;1.0;0.2843691610121481;0.0;0.2843467483092227;0.0
GO:0072332;0.2608192290443967;0.24829931615756015;0.2850897602463125;0.19292632080906563;0.16417234273106632;0.2083235860908833;0.21961182210908722;0.2868608555820272;0.27628931528665035;0.0;0.14461745107253415;0.3199606562024255;0.2083421596040964;0.18469982679002286;0.2314908954644271;0.25094464621837775;0.3106043665043263;0.1595300002675695;0.0;0.2843691610121481;1.0;0.424323087398408;0.25031586366813585;0.3645739122802404
GO:0010389;0.0;0.2487553982061395;0.0;0.15215141325847542;0.0;0.0;0.21989720276471078;0.0;0.276741157658366;0.0;0.0;0.32056678401212424;0.0;0.18490164315051058;0.0;0.0;0.31117553219107585;0.0;0.0;0.0;0.424323087398408;1.0;0.0;0.36536106130200385
GO:0030951;0.785792195022396;0.0;0.5802025074309419;0.11231302751690013;0.16416487233374735;0.6276432546897491;0.0;0.2868380484056982;0.0;0.0;0.14461165428385142;0.0;0.6276992102698943;0.0;0.2314760428319037;0.5079981502908414;0.0;0.15952294637241576;0.0;0.2843467483092227;0.25031586366813585;0.0;1.0;0.0
GO:0030335;0.0;0.3329293352766626;0.0;0.14174325504450175;0.0;0.0;0.20268300813342707;0.0;0.3479117583744001;0.0;0.0;0.2852490819561534;0.0;0.24014938586659754;0.0;0.0;0.27778907986220974;0.0;0.0;0.0;0.3645739122802404;0.36536106130200385;0.0;1.0
