;GO:0007051;GO:0090316;GO:0007098;GO:0043928;GO:0006661;GO:0007019;GO:0050771;GO:0000086;GO:0033674;GO:0050658;GO:0006351;GO:0006355;GO:0046785;GO:0045773;GO:0006414;GO:0048208;GO:0006357;GO:0006412;GO:0006888;GO:0097711;GO:0072332;GO:0010389;GO:0030951;GO:0030335
GO:0007051;1.0;0.0;0.16666666666666666;0.10526315789473684;0.25;0.8;0.0;0.15384615384615385;0.0;0.0;0.11764705882352941;0.0;0.13333333333333333;0.0;0.14285714285714285;0.14285714285714285;0.0;0.13333333333333333;0.0;0.15384615384615385;0.13333333333333333;0.0;0.8571428571428571;0.0
GO:0090316;0.0;1.0;0.0;0.2857142857142857;0.0;0.0;0.1;0.0;0.42105263157894735;0.0;0.0;0.3157894736842105;0.0;0.19047619047619047;0.0;0.0;0.3;0.0;0.0;0.0;0.11764705882352941;0.3333333333333333;0.0;0.47058823529411764
GO:0007098;0.16666666666666666;0.0;1.0;0.11764705882352941;0.2857142857142857;0.46153846153846156;0.0;0.18181818181818182;0.0;0.0;0.13333333333333333;0.0;0.15384615384615385;0.0;0.16666666666666666;0.16666666666666666;0.0;0.15384615384615385;0.0;0.18181818181818182;0.15384615384615385;0.0;0.5;0.0
GO:0043928;0.10526315789473684;0.2857142857142857;0.11764705882352941;1.0;0.2857142857142857;0.2;0.08695652173913043;0.1111111111111111;0.18181818181818182;0.0;0.36363636363636365;0.5454545454545454;0.1;0.16666666666666666;0.3157894736842105;0.10526315789473684;0.5217391304347826;0.4;0.0;0.1111111111111111;0.1;0.2857142857142857;0.21052631578947367;0.3
GO:0006661;0.25;0.0;0.2857142857142857;0.2857142857142857;1.0;0.23529411764705882;0.0;0.26666666666666666;0.0;0.0;0.42105263157894735;0.0;0.11764705882352941;0.0;0.5;0.25;0.0;0.47058823529411764;0.0;0.26666666666666666;0.23529411764705882;0.0;0.25;0.0
GO:0007019;0.8;0.0;0.46153846153846156;0.2;0.23529411764705882;1.0;0.0;0.2857142857142857;0.0;0.0;0.1111111111111111;0.0;0.875;0.0;0.26666666666666666;0.4;0.0;0.125;0.0;0.2857142857142857;0.25;0.0;0.8;0.0
GO:0050771;0.0;0.1;0.0;0.08695652173913043;0.0;0.0;1.0;0.0;0.09523809523809523;0.0;0.0;0.09523809523809523;0.0;0.08695652173913043;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.10526315789473684;0.4;0.0;0.10526315789473684
GO:0000086;0.15384615384615385;0.0;0.18181818181818182;0.1111111111111111;0.26666666666666666;0.2857142857142857;0.0;1.0;0.0;0.0;0.125;0.0;0.14285714285714285;0.0;0.15384615384615385;0.15384615384615385;0.0;0.14285714285714285;0.0;0.16666666666666666;0.14285714285714285;0.0;0.3076923076923077;0.0
GO:0033674;0.0;0.42105263157894735;0.0;0.18181818181818182;0.0;0.0;0.09523809523809523;0.0;1.0;0.0;0.0;0.5;0.0;0.18181818181818182;0.0;0.0;0.47619047619047616;0.0;0.0;0.0;0.1111111111111111;0.42105263157894735;0.0;0.5555555555555556
GO:0050658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.14285714285714285;0.0;0.0;0.0;0.0
GO:0006351;0.11764705882352941;0.0;0.13333333333333333;0.36363636363636365;0.42105263157894735;0.1111111111111111;0.0;0.125;0.0;0.0;1.0;0.0;0.1111111111111111;0.0;0.47058823529411764;0.11764705882352941;0.0;0.4444444444444444;0.0;0.125;0.1111111111111111;0.0;0.11764705882352941;0.0
GO:0006355;0.0;0.3157894736842105;0.0;0.5454545454545454;0.0;0.0;0.09523809523809523;0.0;0.5;0.0;0.0;1.0;0.0;0.18181818181818182;0.0;0.0;0.9523809523809523;0.0;0.0;0.0;0.1111111111111111;0.42105263157894735;0.0;0.4444444444444444
GO:0046785;0.13333333333333333;0.0;0.15384615384615385;0.1;0.11764705882352941;0.875;0.0;0.14285714285714285;0.0;0.0;0.1111111111111111;0.0;1.0;0.0;0.13333333333333333;0.13333333333333333;0.0;0.125;0.0;0.14285714285714285;0.125;0.0;0.8;0.0
GO:0045773;0.0;0.19047619047619047;0.0;0.16666666666666666;0.0;0.0;0.08695652173913043;0.0;0.18181818181818182;0.0;0.0;0.18181818181818182;0.0;1.0;0.0;0.0;0.17391304347826086;0.0;0.0;0.0;0.1;0.38095238095238093;0.0;0.5
GO:0006414;0.14285714285714285;0.0;0.16666666666666666;0.3157894736842105;0.5;0.26666666666666666;0.0;0.15384615384615385;0.0;0.0;0.47058823529411764;0.0;0.13333333333333333;0.0;1.0;0.14285714285714285;0.0;0.13333333333333333;0.0;0.15384615384615385;0.13333333333333333;0.0;0.2857142857142857;0.0
GO:0048208;0.14285714285714285;0.0;0.16666666666666666;0.10526315789473684;0.25;0.4;0.0;0.15384615384615385;0.0;0.0;0.11764705882352941;0.0;0.13333333333333333;0.0;0.14285714285714285;1.0;0.0;0.13333333333333333;0.0;0.15384615384615385;0.13333333333333333;0.0;0.5714285714285714;0.0
