;GO:0007051;GO:0090316;GO:0007098;GO:0043928;GO:0006661;GO:0007019;GO:0050771;GO:0000086;GO:0033674;GO:0050658;GO:0006351;GO:0006355;GO:0046785;GO:0045773;GO:0006414;GO:0048208;GO:0006357;GO:0006412;GO:0006888;GO:0097711;GO:0072332;GO:0010389;GO:0030951;GO:0030335
GO:0007051;1.0;0.0;0.25724196801994875;0.004684188089477488;0.0050880215655096876;0.3261399009498337;0.0;0.16604244870997384;0.0;0.0;0.005791764842280598;0.0;0.311584165080833;0.0;0.03202117654678632;0.23943461475687364;0.0;0.008364735909909878;0.0;0.07563109746198304;0.04206366953982356;0.0;0.46414781644739084;0.0
GO:0090316;0.0;1.0;0.0;0.006212449001896433;0.0;0.0;0.005045671664357307;0.0;0.027476873320346033;0.0;0.0;0.015411050686900978;0.0;0.0063298825873684406;0.0;0.0;0.015411050686900978;0.0;0.0;0.0;0.015411050686900978;0.015411050686900978;0.0;0.027476873320346033
GO:0007098;0.25724196801994875;0.0;1.0;0.004684188089477488;0.0050880215655096876;0.12324586072409453;0.0;0.17015666355542192;0.0;0.0;0.005791764842280598;0.0;0.11774535560214225;0.0;0.03202117654678632;0.18343411656414024;0.0;0.008364735909909878;0.0;0.08933698226451502;0.04206366953982356;0.0;0.1753980330976638;0.0
GO:0043928;0.004684188089477488;0.006212449001896433;0.004684188089477488;1.0;0.01920315811041203;0.004684188089477488;0.008996095331478294;0.004684188089477488;0.011076381338444899;0.0;0.15614687154196774;0.019100594793099508;0.004684188089477488;0.0035502635346734727;0.04235092306310801;0.004684188089477488;0.019100594793099508;0.04235092306310801;0.0;0.004684188089477488;0.006212449001896433;0.006212449001896433;0.004684188089477488;0.006212449001896433
GO:0006661;0.0050880215655096876;0.0;0.0050880215655096876;0.01920315811041203;1.0;0.0050880215655096876;0.0;0.0050880215655096876;0.0;0.0;0.04060735971553552;0.0;0.0050880215655096876;0.0;0.04060735971553552;0.0050880215655096876;0.0;0.04060735971553552;0.0;0.0050880215655096876;0.0050880215655096876;0.0;0.0050880215655096876;0.0
GO:0007019;0.3261399009498337;0.0;0.12324586072409453;0.004684188089477488;0.0050880215655096876;1.0;0.0;0.03623522155407836;0.0;0.0;0.005791764842280598;0.0;0.3412991009339083;0.0;0.03202117654678632;0.1608715201707559;0.0;0.008364735909909878;0.0;0.03623522155407836;0.03623522155407836;0.0;0.3261399009498337;0.0
GO:0050771;0.0;0.005045671664357307;0.0;0.008996095331478294;0.0;0.0;1.0;0.0;0.008996095331478294;0.0;0.0;0.008996095331478294;0.0;0.12093726822972409;0.0;0.0;0.008996095331478294;0.0;0.0;0.0;0.008996095331478294;0.008996095331478294;0.0;0.008996095331478294
GO:0000086;0.16604244870997384;0.0;0.17015666355542192;0.004684188089477488;0.0050880215655096876;0.03623522155407836;0.0;1.0;0.0;0.0;0.005791764842280598;0.0;0.03461803116259353;0.0;0.03202117654678632;0.05393102709678925;0.0;0.008364735909909878;0.0;0.07750509165065662;0.04206366953982356;0.0;0.051568357363915115;0.0
GO:0033674;0.0;0.027476873320346033;0.0;0.011076381338444899;0.0;0.0;0.008996095331478294;0.0;1.0;0.0;0.0;0.08565303569513795;0.0;0.018962037945258158;0.0;0.0;0.08565303569513795;0.0;0.0;0.0;0.02994539391253304;0.02994539391253304;0.0;0.0897055652798798
GO:0050658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15186325336566142;0.08399124156801457;0.0;0.0;0.0;0.0
