;GO:0007051;GO:0090316;GO:0007098;GO:0043928;GO:0006661;GO:0007019;GO:0050771;GO:0000086;GO:0033674;GO:0050658;GO:0006351;GO:0006355;GO:0046785;GO:0045773;GO:0006414;GO:0048208;GO:0006357;GO:0006412;GO:0006888;GO:0097711;GO:0072332;GO:0010389;GO:0030951;GO:0030335
GO:0007051;1.0;0.0;0.0;0.0;0.14285714285714285;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0
GO:0090316;0.0;1.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.2222222222222222;0.0;0.16666666666666666;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.375
GO:0007098;0.0;0.0;1.0;0.0;0.14285714285714285;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
GO:0043928;0.0;0.3333333333333333;0.0;1.0;0.2857142857142857;0.2;0.0;0.0;0.14285714285714285;0.0;0.6;0.7142857142857143;0.0;0.3333333333333333;0.5;0.0;0.625;0.6;0.0;0.0;0.0;0.25;0.2;0.2857142857142857
GO:0006661;0.14285714285714285;0.0;0.14285714285714285;0.2857142857142857;1.0;0.1111111111111111;0.0;0.14285714285714285;0.0;0.0;0.375;0.0;0.0;0.0;0.42857142857142855;0.14285714285714285;0.0;0.375;0.0;0.14285714285714285;0.14285714285714285;0.0;0.1111111111111111;0.0
GO:0007019;0.5;0.0;0.4;0.2;0.1111111111111111;1.0;0.0;0.2;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.2;0.4;0.0;0.0;0.0;0.2;0.2;0.0;0.5;0.0
GO:0050771;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0
GO:0000086;0.0;0.0;0.0;0.0;0.14285714285714285;0.2;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
GO:0033674;0.0;0.2727272727272727;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.3333333333333333;0.0;0.14285714285714285;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.3333333333333333
GO:0050658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006351;0.0;0.0;0.0;0.6;0.375;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.6;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006355;0.0;0.2222222222222222;0.0;0.7142857142857143;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;1.0;0.0;0.14285714285714285;0.0;0.0;0.8571428571428571;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.2727272727272727
GO:0046785;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0
GO:0045773;0.0;0.16666666666666666;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;1.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.3;0.0;0.4444444444444444
GO:0006414;0.0;0.0;0.0;0.5;0.42857142857142855;0.2;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
GO:0048208;0.0;0.0;0.0;0.0;0.14285714285714285;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0
GO:0006357;0.0;0.2;0.0;0.625;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.8571428571428571;0.0;0.125;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.25;0.0;0.25
GO:0006412;0.0;0.0;0.0;0.6;0.375;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006888;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
GO:0097711;0.0;0.0;0.0;0.0;0.14285714285714285;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2;0.0
GO:0072332;0.0;0.0;0.0;0.0;0.14285714285714285;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.2;0.0
GO:0010389;0.0;0.2;0.0;0.25;0.0;0.0;0.2727272727272727;0.0;0.23076923076923078;0.0;0.0;0.2727272727272727;0.0;0.3;0.0;0.0;0.25;0.0;0.0;0.0;0.0;1.0;0.0;0.2727272727272727
GO:0030951;0.6;0.0;0.4;0.2;0.1111111111111111;0.5;0.0;0.2;0.0;0.0;0.0;0.0;0.5;0.0;0.2;0.42857142857142855;0.0;0.0;0.0;0.2;0.2;0.0;1.0;0.0
GO:0030335;0.0;0.375;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.2727272727272727;0.0;0.4444444444444444;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;1.0
