;GO:0007051;GO:0090316;GO:0007098;GO:0043928;GO:0006661;GO:0007019;GO:0050771;GO:0000086;GO:0033674;GO:0050658;GO:0006351;GO:0006355;GO:0046785;GO:0045773;GO:0006414;GO:0048208;GO:0006357;GO:0006412;GO:0006888;GO:0097711;GO:0072332;GO:0010389;GO:0030951;GO:0030335
GO:0007051;1.0;0.0;0.6636773693654348;0.48056154433589365;0.4014502795695021;0.7113052858509211;0.0;0.6165482641929938;0.0;0.0;0.5710216572461808;0.0;0.7063497363738631;0.0;0.5219529545308713;0.6100639599474664;0.0;0.4973912093208106;0.0;0.46373187935097676;0.49040626725176995;0.0;0.72317940135878;0.0
GO:0090316;0.0;1.0;0.0;0.39873974717795774;0.0;0.0;0.39652279845886756;0.0;0.4505755382377991;0.0;0.0;0.4617355939417274;0.0;0.4386905714966566;0.0;0.0;0.43637716219108447;0.0;0.0;0.0;0.35912067854275687;0.36125295729786994;0.0;0.5495676325632162
GO:0007098;0.6636773693654348;0.0;1.0;0.4024070004238523;0.3232957356574607;0.5904783749304514;0.0;0.5383937202809524;0.0;0.0;0.4928671133341394;0.0;0.5855228254533935;0.0;0.44379841061882996;0.4772016191318648;0.0;0.41923666540876925;0.0;0.3855773354389354;0.4122517233397286;0.0;0.5600611970833813;0.0
GO:0043928;0.48056154433589365;0.39873974717795774;0.4024070004238523;1.0;0.41112248383318334;0.3745588742722468;0.5233489399321257;0.4024070004238523;0.4343940085447628;0.0;0.6571861674568065;0.6770395856524368;0.4024070004238523;0.42777250213648893;0.5517417922850442;0.4024070004238523;0.6267047973822601;0.5271800470749834;0.0;0.4024070004238523;0.42908138832464554;0.3422910135578399;0.3441416964251768;0.4030383614467798
GO:0006661;0.4014502795695021;0.0;0.3232957356574607;0.41112248383318334;1.0;0.3335975852885401;0.0;0.3232957356574607;0.0;0.0;0.549379697360913;0.0;0.3036656792919483;0.0;0.5271135492072642;0.3232957356574607;0.0;0.47574924943554286;0.0;0.3232957356574607;0.3499701235582539;0.0;0.30318040744147007;0.0
GO:0007019;0.7113052858509211;0.0;0.5904783749304514;0.3745588742722468;0.3335975852885401;1.0;0.0;0.35772920928732993;0.0;0.0;0.43821643262087334;0.0;0.779045537493237;0.0;0.4159502844672245;0.5560294316535817;0.0;0.3645859846955032;0.0;0.35772920928732993;0.3844035971881231;0.0;0.6499804069237967;0.0
GO:0050771;0.0;0.39652279845886756;0.0;0.5233489399321257;0.0;0.0;1.0;0.0;0.4187889138483165;0.0;0.0;0.4695426886813328;0.0;0.7454863316826631;0.0;0.0;0.44418425693068986;0.0;0.0;0.0;0.4914865338170319;0.3690600520374753;0.0;0.42446109977239377
GO:0000086;0.6165482641929938;0.0;0.5383937202809524;0.4024070004238523;0.3232957356574607;0.35772920928732993;0.0;1.0;0.0;0.0;0.4928671133341394;0.0;0.3855773354389354;0.0;0.44379841061882996;0.3855773354389354;0.0;0.41923666540876925;0.0;0.3855773354389354;0.4122517233397286;0.0;0.32731203144025983;0.0
GO:0033674;0.0;0.4505755382377991;0.0;0.4343940085447628;0.0;0.0;0.4187889138483165;0.0;1.0;0.0;0.0;0.5361196595971509;0.0;0.4610257016433993;0.0;0.0;0.5125874258886347;0.0;0.0;0.0;0.38138679393220576;0.37364912171069875;0.0;0.5012440912980356
GO:0050658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5708543828126624;0.556846217120823;0.0;0.0;0.0;0.0
GO:0006351;0.5710216572461808;0.0;0.4928671133341394;0.6571861674568065;0.549379697360913;0.43821643262087334;0.0;0.4928671133341394;0.0;0.0;1.0;0.0;0.4928671133341394;0.0;0.7401447523351949;0.4928671133341394;0.0;0.7155830071251342;0.0;0.4928671133341394;0.5195415012349325;0.0;0.40779925477380324;0.0
GO:0006355;0.0;0.4617355939417274;0.0;0.6770395856524368;0.0;0.0;0.4695426886813328;0.0;0.5361196595971509;0.0;0.0;1.0;0.0;0.4517706251307345;0.0;0.0;0.8900589815394991;0.0;0.0;0.0;0.4321405687652221;0.45390290388584753;0.0;0.4919890147853708
GO:0046785;0.7063497363738631;0.0;0.5855228254533935;0.4024070004238523;0.3036656792919483;0.779045537493237;0.0;0.3855773354389354;0.0;0.0;0.4928671133341394;0.0;1.0;0.0;0.44379841061882996;0.5659219122777537;0.0;0.41923666540876925;0.0;0.3855773354389354;0.4122517233397286;0.0;0.6027335640918097;0.0
GO:0045773;0.0;0.4386905714966566;0.0;0.42777250213648893;0.0;0.0;0.7454863316826631;0.0;0.4610257016433993;0.0;0.0;0.4517706251307345;0.0;1.0;0.0;0.0;0.4240970738499743;0.0;0.0;0.0;0.45408441390092114;0.3489728689567598;0.0;0.4893591245568931
GO:0006414;0.5219529545308713;0.0;0.44379841061882996;0.5517417922850442;0.5271135492072642;0.4159502844672245;0.0;0.44379841061882996;0.0;0.0;0.7401447523351949;0.0;0.44379841061882996;0.0;1.0;0.44379841061882996;0.0;0.6665143044098248;0.0;0.44379841061882996;0.47047279851962315;0.0;0.38553310662015444;0.0
GO:0048208;0.6100639599474664;0.0;0.4772016191318648;0.4024070004238523;0.3232957356574607;0.5560294316535817;0.0;0.3855773354389354;0.0;0.0;0.4928671133341394;0.0;0.5659219122777537;0.0;0.44379841061882996;1.0;0.0;0.41923666540876925;0.0;0.3855773354389354;0.4122517233397286;0.0;0.47364411203674944;0.0
GO:0006357;0.0;0.43637716219108447;0.0;0.6267047973822601;0.0;0.0;0.44418425693068986;0.0;0.5125874258886347;0.0;0.0;0.8900589815394991;0.0;0.4240970738499743;0.0;0.0;1.0;0.0;0.0;0.0;0.4067821370145791;0.4303706701773315;0.0;0.46845678107685473
GO:0006412;0.4973912093208106;0.0;0.41923666540876925;0.5271800470749834;0.47574924943554286;0.3645859846955032;0.0;0.41923666540876925;0.0;0.0;0.7155830071251342;0.0;0.41923666540876925;0.0;0.6665143044098248;0.41923666540876925;0.0;1.0;0.0;0.41923666540876925;0.44591105330956243;0.0;0.33416880684843314;0.0
GO:0006888;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5708543828126624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.523379491625237;0.0;0.0;0.0;0.0
GO:0097711;0.46373187935097676;0.0;0.3855773354389354;0.4024070004238523;0.3232957356574607;0.35772920928732993;0.0;0.3855773354389354;0.0;0.556846217120823;0.4928671133341394;0.0;0.3855773354389354;0.0;0.44379841061882996;0.3855773354389354;0.0;0.41923666540876925;0.523379491625237;1.0;0.4122517233397286;0.0;0.32731203144025983;0.0
