;GO:0034394;GO:0007179;GO:0008543;GO:0045762;GO:0043388;GO:0032091;GO:0043547;GO:0002752;GO:0006957;GO:0032526;GO:0046580;GO:0051045;GO:0001867;GO:0032487;GO:2001243;GO:0051965;GO:0030225;GO:0014037;GO:0007186;GO:0045930;GO:0043312;GO:0009725;GO:0042742;GO:0046426;GO:0045217;GO:0006605;GO:0046597;GO:0001558;GO:0048013;GO:0035987;GO:2001258;GO:0032870;GO:2000484;GO:0030334;GO:0034614;GO:0050765;GO:0051414;GO:1905049;GO:0008285;GO:0008284;GO:0045742;GO:0045666;GO:0006469;GO:0043687;GO:0030449;GO:1904707;GO:0019221;GO:0097029;GO:0071276;GO:0032224;GO:0010951;GO:0051549;GO:0050810;GO:0045071;GO:2001222;GO:2001268;GO:0022617;GO:1900122;GO:0090200;GO:0045995;GO:0043410;GO:0009306;GO:0007517;GO:0006509;GO:0045087;GO:0006508;GO:0001934;GO:0072672;GO:0006909;GO:0050900;GO:0019731;GO:0032496;GO:0019730
GO:0034394;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13331334997803274;0.0;0.0;0.0;0.0;0.2288532216884073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2288532216884073;0.0;0.0;0.0;0.0;0.0;0.0;0.13331334997803274;0.0;0.0;0.0;0.0
GO:0007179;0.0;1.0;0.33276944057368485;0.047799631016701725;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.2052608479739753;0.042064647228987374;0.0;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.12659489728285286;0.047799631016701725;0.01468324974140624;0.0;0.0;0.047799631016701725;0.01468324974140624;0.0;0.042064647228987374;0.047799631016701725;0.33276944057368485;0.01468324974140624;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.042064647228987374;0.047799631016701725;0.2052608479739753;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.036692364793703955;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.0;0.0;0.0;0.0;0.047799631016701725;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0
GO:0008543;0.0;0.33276944057368485;1.0;0.047799631016701725;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.2052608479739753;0.042064647228987374;0.0;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.12659489728285286;0.047799631016701725;0.01468324974140624;0.0;0.0;0.047799631016701725;0.01468324974140624;0.0;0.042064647228987374;0.047799631016701725;0.36457407069507686;0.01468324974140624;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.042064647228987374;0.047799631016701725;0.2052608479739753;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.036692364793703955;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.0;0.0;0.0;0.0;0.047799631016701725;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0
GO:0045762;0.0;0.047799631016701725;0.047799631016701725;1.0;0.23753055021918945;0.17530917548795347;0.25833176065663566;0.11511873865597294;0.11511873865597294;0.0;0.047799631016701725;0.10900961301269105;0.11511873865597294;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.0;0.17530917548795347;0.0;0.12755981097713553;0.047799631016701725;0.0;0.047799631016701725;0.0;0.20819522445199756;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.12755981097713553;0.23617816366413516;0.0;0.10900961301269105;0.12755981097713553;0.047799631016701725;0.0;0.0;0.12755981097713553;0.20819522445199756;0.12755981097713553;0.14052726254022924;0.042064647228987374;0.047799631016701725;0.20819522445199756;0.0;0.23753055021918945;0.12755981097713553;0.042064647228987374;0.28270809275848624;0.0;0.0;0.0;0.0;0.0;0.28270809275848624;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043388;0.0;0.036692364793703955;0.036692364793703955;0.23753055021918945;1.0;0.39997710149953447;0.23753055021918945;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.17530917548795347;0.0;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.0;0.17530917548795347;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.17530917548795347;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.036692364793703955;0.17530917548795347;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.17530917548795347;0.0;0.4765311168439102;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032091;0.0;0.036692364793703955;0.036692364793703955;0.17530917548795347;0.39997710149953447;1.0;0.17530917548795347;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.2828001955049257;0.0;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.0;0.2828001955049257;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.2828001955049257;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.036692364793703955;0.2828001955049257;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.2828001955049257;0.0;0.45407610876634;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043547;0.0;0.036692364793703955;0.036692364793703955;0.25833176065663566;0.23753055021918945;0.17530917548795347;1.0;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.17530917548795347;0.0;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.0;0.26943094905830245;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.20819522445199756;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.036692364793703955;0.26943094905830245;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.26943094905830245;0.0;0.23753055021918945;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.0
GO:0002752;0.0;0.2052608479739753;0.2052608479739753;0.11511873865597294;0.036692364793703955;0.036692364793703955;0.036692364793703955;1.0;0.35499357710737345;0.0;0.1492331351584338;0.047799631016701725;0.35499357710737345;0.1492331351584338;0.1492331351584338;0.11511873865597294;0.01468324974140624;0.01468324974140624;0.12659489728285286;0.047799631016701725;0.20709043845653538;0.0;0.0;0.1492331351584338;0.01468324974140624;0.0;0.042064647228987374;0.047799631016701725;0.2052608479739753;0.01468324974140624;0.042064647228987374;0.01468324974140624;0.11511873865597294;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.21066859409381297;0.11511873865597294;0.047799631016701725;0.01468324974140624;0.32510388282920627;0.11511873865597294;0.2052608479739753;0.01468324974140624;0.01468324974140624;0.11511873865597294;0.047799631016701725;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.1492331351584338;0.01468324974140624;0.036692364793703955;0.21066859409381297;0.042064647228987374;0.21066859409381297;0.01468324974140624;0.0;0.0;0.20709043845653538;0.0;0.11511873865597294;0.20709043845653538;0.0;0.20709043845653538;0.20709043845653538;0.0;0.20709043845653538
GO:0006957;0.0;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.35499357710737345;1.0;0.11807622278079505;0.1492331351584338;0.042064647228987374;0.4711624160833075;0.1492331351584338;0.1492331351584338;0.11511873865597294;0.0;0.0;0.042064647228987374;0.042064647228987374;0.29045087053624835;0.11807622278079505;0.27499689082764317;0.1492331351584338;0.0;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.11807622278079505;0.11511873865597294;0.042064647228987374;0.17988792517482602;0.042064647228987374;0.11807622278079505;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.21066859409381297;0.11511873865597294;0.042064647228987374;0.1468397877411918;0.29114835073653533;0.11511873865597294;0.042064647228987374;0.0;0.11807622278079505;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.1492331351584338;0.0;0.036692364793703955;0.21066859409381297;0.042064647228987374;0.21066859409381297;0.0;0.0;0.1468397877411918;0.3500744412103939;0.1468397877411918;0.11511873865597294;0.20709043845653538;0.0;0.20709043845653538;0.40563595874695835;0.11807622278079505;0.40563595874695835
GO:0032526;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;1.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21955571243929653;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21955571243929653;0.0;0.0;0.26593385309172635;0.0;0.3235824470365034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19673256925640645;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.3235824470365034;0.11807622278079505
