;GO:0034394;GO:0007179;GO:0008543;GO:0045762;GO:0043388;GO:0032091;GO:0043547;GO:0002752;GO:0006957;GO:0032526;GO:0046580;GO:0051045;GO:0001867;GO:0032487;GO:2001243;GO:0051965;GO:0030225;GO:0014037;GO:0007186;GO:0045930;GO:0043312;GO:0009725;GO:0042742;GO:0046426;GO:0045217;GO:0006605;GO:0046597;GO:0001558;GO:0048013;GO:0035987;GO:2001258;GO:0032870;GO:2000484;GO:0030334;GO:0034614;GO:0050765;GO:0051414;GO:1905049;GO:0008285;GO:0008284;GO:0045742;GO:0045666;GO:0006469;GO:0043687;GO:0030449;GO:1904707;GO:0019221;GO:0097029;GO:0071276;GO:0032224;GO:0010951;GO:0051549;GO:0050810;GO:0045071;GO:2001222;GO:2001268;GO:0022617;GO:1900122;GO:0090200;GO:0045995;GO:0043410;GO:0009306;GO:0007517;GO:0006509;GO:0045087;GO:0006508;GO:0001934;GO:0072672;GO:0006909;GO:0050900;GO:0019731;GO:0032496;GO:0019730
GO:0034394;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17091875453929115;0.0;0.0;0.0;0.0;0.43878772286949264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35501619000895296;0.0;0.0;0.0;0.0;0.0;0.0;0.3193016420646618;0.0;0.0;0.0;0.0
GO:0007179;0.0;1.0;0.8570325267933607;0.1900398057864062;0.2954619149416233;0.29558108869471106;0.26857667599914586;0.44596322208221445;0.20841789076491232;0.0;0.3537765825065464;0.27776358537208473;0.20842076536649118;0.4592365394391276;0.3027557389276621;0.355653517245936;0.2882617863731194;0.31354845081384897;0.7900858939274401;0.495446020374529;0.18002379842279634;0.0;0.0;0.35401852873321904;0.28858322927189717;0.0;0.3522690926476905;0.5662666729425755;0.8570325267933607;0.3273675776912721;0.2526009248532543;0.2527529734513367;0.2651585102586671;0.5196695114919246;0.23595736409435472;0.4034653790353041;0.0;0.2647916246502468;0.5347876850614681;0.533279005812746;0.37367709859574116;0.34565904587732665;0.22644550524946702;0.20159857106736617;0.2439868756937081;0.4619037552715823;0.8434780836114182;0.2775969604238452;0.25569856841446453;0.41395718413021904;0.2642500678219177;0.3488313378719931;0.3825901498237556;0.35196088356572836;0.3911352379812203;0.18158719111381325;0.2990369731764814;0.2730318582448158;0.27677285122185674;0.43947717578871204;0.21531499003827329;0.2118557662887381;0.0;0.0;0.0;0.0;0.27300701962041773;0.24993216202334212;0.0;0.30091265510098614;0.0;0.0;0.0
GO:0008543;0.0;0.8570325267933607;1.0;0.1899686694236496;0.29512960351222817;0.2952485092883204;0.26830206160325537;0.44572081422463994;0.20830559379685484;0.0;0.3535301371606327;0.277611643286541;0.20830846530153738;0.45882135109568956;0.3025752332537187;0.35540445088964134;0.2879544845117457;0.31318490449542385;0.7892385995739524;0.49496281249005647;0.17990389688249064;0.0;0.0;0.3537717463038639;0.28827524204526694;0.0;0.35194840248291176;0.5656355371847487;0.929619946113017;0.3269713000496419;0.2524359877712485;0.25251668601776034;0.26502004226925796;0.519137923587523;0.23575142342010305;0.40314487572818003;0.0;0.26465353947743014;0.5342247342020562;0.5327192250704172;0.3734021582952267;0.3454237765819256;0.22634451050661641;0.2014482204708367;0.24383299255483418;0.4614837323548758;0.8426113495966214;0.2773119651974801;0.25545674411413843;0.4136198021805856;0.26411254675363144;0.3485917318811014;0.3822119075206369;0.351640754060251;0.39083401756943703;0.18152224096474656;0.2987062813094472;0.2727480624245804;0.27662199081063493;0.4389781633814848;0.21522367771110326;0.2116897333114778;0.0;0.0;0.0;0.0;0.2728602354710587;0.2497011168493069;0.0;0.30057780407748935;0.0;0.0;0.0
GO:0045762;0.0;0.1900398057864062;0.1899686694236496;1.0;0.17158589622812553;0.13900754794579703;0.229004476496208;0.17421809856419243;0.13865380894569967;0.0;0.1659381647268995;0.26085070781328634;0.13865482865329085;0.18596950917912736;0.15378248301706887;0.2283093213741632;0.0;0.0;0.19860445082865258;0.19164130224612616;0.0;0.0;0.0;0.16599137501166633;0.0;0.0;0.14206567724487987;0.20138346780856411;0.1899686694236496;0.0;0.15005765696837578;0.0;0.19688117390090784;0.19516009167708057;0.0;0.17611134493838934;0.0;0.30242998215619055;0.1972542429903427;0.27044216223665146;0.23357887360202453;0.22526285056219092;0.31945591423977127;0.0;0.21237797630855276;0.25583470788399265;0.19549172111524463;0.0;0.0;0.24441042782986394;0.3020948271184006;0.22623978924763213;0.25637806412271447;0.14201552371813833;0.17372092450640433;0.24232250038755634;0.0;0.16674283451353755;0.20145464564206103;0.1544237001354505;0.4200524287002808;0.0;0.0;0.0;0.0;0.0;0.4801258058424413;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043388;0.0;0.2954619149416233;0.29512960351222817;0.17158589622812553;1.0;0.583200360444682;0.5266040766327145;0.15617460669105435;0.15468042247011138;0.0;0.20564742080861498;0.15726354180448157;0.1546827552717942;0.27721758498114596;0.17289155299972067;0.20687483122621828;0.0;0.0;0.3394830592865849;0.30307768207193725;0.0;0.0;0.0;0.20580554926261113;0.0;0.0;0.2794674467299369;0.3557108550382126;0.29512960351222817;0.0;0.2544746896257864;0.0;0.14948231073481108;0.3207675001951305;0.0;0.23869640945063303;0.0;0.19858818063311032;0.33197082340992495;0.3308471135362037;0.2187441994169072;0.20035758488158126;0.16764023394888697;0.0;0.1840132033939444;0.27909913338137066;0.3225066163079271;0.0;0.0;0.24582538337417334;0.19814548119841213;0.2024212418424477;0.3079982778828138;0.279181691920919;0.23038636430654222;0.1324340685167385;0.0;0.7251357899691767;0.1566495234330706;0.3638615647972206;0.11935694841644473;0.0;0.0;0.0;0.0;0.0;0.1543193991037055;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032091;0.0;0.29558108869471106;0.2952485092883204;0.13900754794579703;0.583200360444682;1.0;0.42674568496586585;0.1562078968501009;0.1547130786095439;0.0;0.20570514673203003;0.15729729786668475;0.15471541239634057;0.2773224929153659;0.17293235227871093;0.2069332483803608;0.0;0.0;0.33964039956499154;0.3032030799043775;0.0;0.0;0.0;0.2058633640070145;0.0;0.0;0.27957406473983126;0.35588360086268883;0.2952485092883204;0.0;0.31260862201380807;0.0;0.14951280868611588;0.3209079668766948;0.0;0.238774183680472;0.0;0.2439410321928653;0.3321212757951005;0.33099654886366553;0.2188095132556087;0.2004123788550443;0.20591876788629;0.0;0.18405942121872942;0.27920547049679123;0.32264861060167477;0.0;0.0;0.24590787343488085;0.24339712012586245;0.20247717052793987;0.3081277814135799;0.2792880919674471;0.23045881667095652;0.16266784382995228;0.0;0.623823055740266;0.15668301638805407;0.36404231988072344;0.11937639165560338;0.0;0.0;0.0;0.0;0.0;0.1543519029664705;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043547;0.0;0.26857667599914586;0.26830206160325537;0.229004476496208;0.5266040766327145;0.42674568496586585;1.0;0.14832635635812547;0.14697792508625163;0.0;0.19225252276566648;0.14930825276447005;0.14698003134158918;0.2534163493467737;0.16332468665016614;0.19332482833535208;0.0;0.0;0.3044644571590723;0.27485479884127;0.0;0.0;0.0;0.19239071569878552;0.0;0.0;0.2552951514000261;0.3174529972708837;0.26830206160325537;0.0;0.23898843515542686;0.0;0.1422767491554644;0.2893247814351299;0.0;0.22083720055104658;0.0;0.27785661952924545;0.2984082787373764;0.297499988279325;0.2036514568506333;0.18762159488534905;0.19938099901727463;0.0;0.1732143662228522;0.25498776146235047;0.29073890832194554;0.0;0.0;0.22692570087356312;0.2772669636523699;0.18943004830521518;0.2788955334766411;0.25505666993125503;0.21370557057755057;0.188316005658166;0.0;0.48350422946951915;0.14875467495649533;0.32392876212420907;0.11471796069895128;0.0;0.0;0.0;0.0;0.0;0.14665192379898165;0.0;0.0;0.0;0.0;0.0;0.0
GO:0002752;0.0;0.44596322208221445;0.44572081422463994;0.17421809856419243;0.15617460669105435;0.1562078968501009;0.14832635635812547;1.0;0.4287571283303091;0.0;0.26827717565112946;0.19376332862314424;0.42876127238906364;0.31486089420828284;0.242002390064518;0.2718496910208108;0.15621419889619936;0.1633533807624089;0.42699407468867684;0.27939714053329423;0.1544272329206566;0.0;0.0;0.26839535242407336;0.15630855041920663;0.0;0.2046017208522538;0.300597850524189;0.44572081422463994;0.16702666224569246;0.16645529201812798;0.14516253055784095;0.22292545054771348;0.2869398249640124;0.13946122948595885;0.24756895017311387;0.0;0.1873604455877034;0.29148975603168603;0.3459477215713484;0.361237844933999;0.2668873648528417;0.1673129165340001;0.12669854505252734;0.33475962541810567;0.3190420564514605;0.4647888981467596;0.15302821187993398;0.14612933894357732;0.298923262505323;0.1870891447188709;0.26847328927871733;0.2144740600694715;0.20449771106087472;0.24287101850422083;0.16653646063695704;0.15932532902171428;0.14967516997958485;0.29581874537086356;0.23125469761643103;0.24665376086332413;0.13067470681756022;0.0;0.0;0.13402060169496782;0.0;0.22755237575604356;0.18903307885198933;0.0;0.20951679691787645;0.10842458734742454;0.0;0.12263577376144834
GO:0006957;0.0;0.20841789076491232;0.20830559379685484;0.13865380894569967;0.15468042247011138;0.1547130786095439;0.14697792508625163;0.4287571283303091;1.0;0.1366439881278848;0.21243358655807407;0.14669714809398574;0.9728860589883349;0.2490077175006135;0.19176397443394072;0.21579102582608511;0.0;0.0;0.22221374962323248;0.21095585724069804;0.12923375909667298;0.14308441039884107;0.2151533397081592;0.2125264866143937;0.0;0.0;0.20285925772986557;0.2268108087316705;0.20830559379685484;0.0;0.1653001633272448;0.12266388241143804;0.1771870909467617;0.2165990954615001;0.16205556597234347;0.1871130939196027;0.11794932517015726;0.1418784342789118;0.22000192994677523;0.27406673608606175;0.3027285624176262;0.21188007400304562;0.1267782696207299;0.40364560286105094;0.26615552424288447;0.25293293773683334;0.21713574239607583;0.0;0.12347373487465227;0.2371102406444376;0.14167421398909105;0.21313009933866187;0.2125601736942503;0.20275701152304246;0.18358975474159225;0.13223374249803474;0.0;0.14830221664014642;0.24824211787537567;0.2290311593074762;0.20719590571682414;0.0;0.0;0.4616739553374124;0.3864430342043692;0.48028519547660137;0.18084231591584876;0.11594842961655699;0.0;0.12839312379324577;0.3125745056890596;0.12755314766215903;0.2609319948151168
GO:0032526;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1366439881278848;1.0;0.0;0.0;0.13664606293465129;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6309250305746452;0.2663260308730465;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44286100790366517;0.0;0.0;0.4056087527861131;0.0;0.5715620528162366;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3553521243426099;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34249114148631316;0.0;0.0;0.0;0.0;0.0;0.21760372705571118;0.6731706680011638;0.27942665007037526
