;GO:0034394;GO:0007179;GO:0008543;GO:0045762;GO:0043388;GO:0032091;GO:0043547;GO:0002752;GO:0006957;GO:0032526;GO:0046580;GO:0051045;GO:0001867;GO:0032487;GO:2001243;GO:0051965;GO:0030225;GO:0014037;GO:0007186;GO:0045930;GO:0043312;GO:0009725;GO:0042742;GO:0046426;GO:0045217;GO:0006605;GO:0046597;GO:0001558;GO:0048013;GO:0035987;GO:2001258;GO:0032870;GO:2000484;GO:0030334;GO:0034614;GO:0050765;GO:0051414;GO:1905049;GO:0008285;GO:0008284;GO:0045742;GO:0045666;GO:0006469;GO:0043687;GO:0030449;GO:1904707;GO:0019221;GO:0097029;GO:0071276;GO:0032224;GO:0010951;GO:0051549;GO:0050810;GO:0045071;GO:2001222;GO:2001268;GO:0022617;GO:1900122;GO:0090200;GO:0045995;GO:0043410;GO:0009306;GO:0007517;GO:0006509;GO:0045087;GO:0006508;GO:0001934;GO:0072672;GO:0006909;GO:0050900;GO:0019731;GO:0032496;GO:0019730
GO:0034394;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07407407407407407;0.0;0.0;0.0;0.0;0.2777777777777778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0
GO:0007179;0.0;1.0;0.8;0.07272727272727275;0.1428571428571429;0.1428571428571429;0.125;0.22580645161290325;0.08823529411764708;0.0;0.16666666666666663;0.12121212121212122;0.08823529411764708;0.25;0.1333333333333333;0.16666666666666663;0.1333333333333333;0.15384615384615385;0.6666666666666667;0.2857142857142857;0.06896551724137934;0.0;0.0;0.16666666666666663;0.1333333333333333;0.0;0.16666666666666663;0.36363636363636365;0.8;0.16666666666666663;0.10344827586206895;0.11111111111111116;0.10810810810810811;0.3076923076923077;0.09999999999999998;0.19999999999999996;0.0;0.11428571428571432;0.33333333333333337;0.33333333333333337;0.18181818181818177;0.16000000000000003;0.09302325581395354;0.09090909090909094;0.10344827586206895;0.25;0.7777777777777778;0.125;0.11111111111111116;0.21052631578947367;0.11428571428571432;0.16000000000000003;0.19999999999999996;0.16666666666666663;0.19047619047619047;0.07017543859649122;0.1428571428571429;0.125;0.11764705882352944;0.25;0.0888888888888889;0.08695652173913049;0.0;0.0;0.0;0.0;0.12121212121212122;0.10526315789473684;0.0;0.1428571428571429;0.0;0.0;0.0
GO:0008543;0.0;0.8;1.0;0.07272727272727275;0.1428571428571429;0.1428571428571429;0.125;0.22580645161290325;0.08823529411764708;0.0;0.16666666666666663;0.12121212121212122;0.08823529411764708;0.25;0.1333333333333333;0.16666666666666663;0.1333333333333333;0.15384615384615385;0.6666666666666667;0.2857142857142857;0.06896551724137934;0.0;0.0;0.16666666666666663;0.1333333333333333;0.0;0.16666666666666663;0.36363636363636365;1.0;0.16666666666666663;0.10344827586206895;0.11111111111111116;0.10810810810810811;0.3076923076923077;0.09999999999999998;0.19999999999999996;0.0;0.11428571428571432;0.33333333333333337;0.33333333333333337;0.18181818181818177;0.16000000000000003;0.09302325581395354;0.09090909090909094;0.10344827586206895;0.25;0.7777777777777778;0.125;0.11111111111111116;0.21052631578947367;0.11428571428571432;0.16000000000000003;0.19999999999999996;0.16666666666666663;0.19047619047619047;0.07017543859649122;0.1428571428571429;0.125;0.11764705882352944;0.25;0.0888888888888889;0.08695652173913049;0.0;0.0;0.0;0.0;0.12121212121212122;0.10526315789473684;0.0;0.1428571428571429;0.0;0.0;0.0
GO:0045762;0.0;0.07272727272727275;0.07272727272727275;1.0;0.07547169811320753;0.05555555555555558;0.1132075471698113;0.06756756756756754;0.05405405405405406;0.0;0.06153846153846154;0.11428571428571432;0.05405405405405406;0.07017543859649122;0.05633802816901412;0.09523809523809523;0.0;0.0;0.07692307692307687;0.07272727272727275;0.0;0.0;0.0;0.06153846153846154;0.0;0.0;0.05084745762711862;0.07692307692307687;0.07272727272727275;0.0;0.05797101449275366;0.0;0.07894736842105265;0.07407407407407407;0.0;0.06557377049180324;0.0;0.1428571428571429;0.07547169811320753;0.11764705882352944;0.09836065573770492;0.09375;0.1578947368421053;0.0;0.08955223880597019;0.10909090909090913;0.07547169811320753;0.0;0.0;0.10344827586206895;0.1428571428571429;0.09375;0.1132075471698113;0.05084745762711862;0.06451612903225812;0.10869565217391308;0.0;0.07272727272727275;0.0821917808219178;0.05660377358490565;0.23287671232876717;0.0;0.0;0.0;0.0;0.0;0.2786885245901639;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043388;0.0;0.1428571428571429;0.1428571428571429;0.07547169811320753;1.0;0.4;0.33333333333333337;0.05882352941176472;0.06060606060606055;0.0;0.08333333333333337;0.06060606060606055;0.06060606060606055;0.125;0.06666666666666665;0.08333333333333337;0.0;0.0;0.18181818181818177;0.1428571428571429;0.0;0.0;0.0;0.08333333333333337;0.0;0.0;0.11764705882352944;0.18181818181818177;0.1428571428571429;0.0;0.11111111111111116;0.0;0.05405405405405406;0.15384615384615385;0.0;0.09999999999999998;0.0;0.08823529411764708;0.16666666666666663;0.16666666666666663;0.09090909090909094;0.07999999999999996;0.0714285714285714;0.0;0.0714285714285714;0.125;0.16666666666666663;0.0;0.0;0.10526315789473684;0.08823529411764708;0.07999999999999996;0.1428571428571429;0.11764705882352944;0.09523809523809523;0.0535714285714286;0.0;0.6;0.05882352941176472;0.18181818181818177;0.0444444444444444;0.0;0.0;0.0;0.0;0.0;0.06060606060606055;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032091;0.0;0.1428571428571429;0.1428571428571429;0.05555555555555558;0.4;1.0;0.23076923076923073;0.05882352941176472;0.06060606060606055;0.0;0.08333333333333337;0.06060606060606055;0.06060606060606055;0.125;0.06666666666666665;0.08333333333333337;0.0;0.0;0.18181818181818177;0.1428571428571429;0.0;0.0;0.0;0.08333333333333337;0.0;0.0;0.11764705882352944;0.18181818181818177;0.1428571428571429;0.0;0.15384615384615385;0.0;0.05405405405405406;0.15384615384615385;0.0;0.09999999999999998;0.0;0.12121212121212122;0.16666666666666663;0.16666666666666663;0.09090909090909094;0.07999999999999996;0.09756097560975607;0.0;0.0714285714285714;0.125;0.16666666666666663;0.0;0.0;0.10526315789473684;0.12121212121212122;0.07999999999999996;0.1428571428571429;0.11764705882352944;0.09523809523809523;0.07272727272727275;0.0;0.4545454545454546;0.05882352941176472;0.18181818181818177;0.0444444444444444;0.0;0.0;0.0;0.0;0.0;0.06060606060606055;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043547;0.0;0.125;0.125;0.1132075471698113;0.33333333333333337;0.23076923076923073;1.0;0.05555555555555558;0.05714285714285716;0.0;0.07692307692307687;0.05714285714285716;0.05714285714285716;0.11111111111111116;0.0625;0.07692307692307687;0.0;0.0;0.15384615384615385;0.125;0.0;0.0;0.0;0.07692307692307687;0.0;0.0;0.10526315789473684;0.15384615384615385;0.125;0.0;0.10344827586206895;0.0;0.05128205128205132;0.1333333333333333;0.0;0.09090909090909094;0.0;0.1470588235294118;0.1428571428571429;0.1428571428571429;0.08333333333333337;0.07407407407407407;0.09302325581395354;0.0;0.06666666666666665;0.11111111111111116;0.1428571428571429;0.0;0.0;0.09523809523809523;0.1470588235294118;0.07407407407407407;0.125;0.10526315789473684;0.08695652173913049;0.0892857142857143;0.0;0.2857142857142857;0.05555555555555558;0.15384615384615385;0.04255319148936165;0.0;0.0;0.0;0.0;0.0;0.05714285714285716;0.0;0.0;0.0;0.0;0.0;0.0
GO:0002752;0.0;0.22580645161290325;0.22580645161290325;0.06756756756756754;0.05882352941176472;0.05882352941176472;0.05555555555555558;1.0;0.2666666666666667;0.0;0.11627906976744184;0.07547169811320753;0.2666666666666667;0.1428571428571429;0.10204081632653061;0.11627906976744184;0.05714285714285716;0.06060606060606055;0.2068965517241379;0.11764705882352944;0.0625;0.0;0.0;0.11627906976744184;0.05714285714285716;0.0;0.07894736842105265;0.12903225806451613;0.22580645161290325;0.0625;0.061224489795918324;0.052631578947368474;0.0892857142857143;0.12121212121212122;0.050000000000000044;0.09999999999999998;0.0;0.07272727272727275;0.125;0.16129032258064513;0.17948717948717952;0.11363636363636365;0.06349206349206349;0.04761904761904767;0.18181818181818177;0.1428571428571429;0.24137931034482762;0.05555555555555558;0.052631578947368474;0.13157894736842102;0.07272727272727275;0.11363636363636365;0.08571428571428574;0.07894736842105265;0.09756097560975607;0.06578947368421051;0.05882352941176472;0.05555555555555558;0.13725490196078427;0.09375;0.11290322580645162;0.046511627906976716;0.0;0.0;0.06060606060606055;0.0;0.09615384615384615;0.07894736842105265;0.0;0.09090909090909094;0.046511627906976716;0.0;0.05405405405405406
GO:0006957;0.0;0.08823529411764708;0.08823529411764708;0.05405405405405406;0.06060606060606055;0.06060606060606055;0.05714285714285716;0.2666666666666667;1.0;0.06060606060606055;0.09302325581395354;0.05660377358490565;1.0;0.11428571428571432;0.08163265306122447;0.09302325581395354;0.0;0.0;0.09677419354838712;0.08823529411764708;0.06382978723404253;0.06451612903225812;0.11428571428571432;0.09302325581395354;0.0;0.0;0.08108108108108103;0.09677419354838712;0.08823529411764708;0.0;0.0625;0.05405405405405406;0.0714285714285714;0.09090909090909094;0.07894736842105265;0.07499999999999996;0.050000000000000044;0.054545454545454564;0.09375;0.12903225806451613;0.15384615384615385;0.09090909090909094;0.04761904761904767;0.22857142857142854;0.1333333333333333;0.11428571428571432;0.09375;0.0;0.05405405405405406;0.10526315789473684;0.054545454545454564;0.09090909090909094;0.08823529411764708;0.08108108108108103;0.07317073170731703;0.052631578947368474;0.0;0.05714285714285716;0.11764705882352944;0.09677419354838712;0.09677419354838712;0.0;0.0;0.2666666666666667;0.2142857142857143;0.2857142857142857;0.07692307692307687;0.052631578947368474;0.0;0.06060606060606055;0.18918918918918914;0.05555555555555558;0.1515151515151515
GO:0032526;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06060606060606055;1.0;0.0;0.0;0.06060606060606055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.25;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.09523809523809523;0.5454545454545454;0.1333333333333333
