;GO:0090336;GO:0008584;GO:0060065;GO:0045665;GO:0006366;GO:0006641;GO:0022008;GO:0043367;GO:0045944;GO:0002244;GO:0045668;GO:0000122;GO:0050872;GO:0050873;GO:0034968;GO:0071277;GO:0045893;GO:0002317;GO:0048541;GO:0035115;GO:0030225;GO:0045638;GO:0006351;GO:0060272;GO:0002076;GO:0043457;GO:0048704;GO:0006357;GO:0090190;GO:0071300;GO:0001658;GO:0030099;GO:0001759;GO:0010720;GO:0050900;GO:0032332;GO:0050767;GO:0030512
GO:0090336;1.0;0.0;0.0;0.3933508071347022;0.0;0.0;0.0;0.0;0.2422104756177745;0.0;0.34665236973850366;0.08789310525120185;0.0;0.0;0.0;0.0;0.24808211474491726;0.0;0.0;0.0;0.0;0.3610695523116849;0.0;0.0;0.0;0.06551863670048165;0.0;0.09868647243020927;0.3647848543951718;0.0;0.0;0.0;0.3554262608256674;0.5327626725047008;0.0;0.4121766004180929;0.43895459809248677;0.07122564328418697
GO:0008584;0.0;1.0;0.6755402018219864;0.0;0.0;0.0;0.23524437426603767;0.2141024246217492;0.0;0.23916132533295142;0.0;0.0;0.2030011767330996;0.21770204821139671;0.0;0.0;0.0;0.18280421184396092;0.3960758504029737;0.2196125147862734;0.20978012441354665;0.0;0.0;0.2030011767330996;0.2747630024384862;0.0;0.24026198790247555;0.0;0.0;0.0;0.225988083890531;0.2553246499140493;0.2043044758731589;0.0;0.0;0.0;0.0;0.0
GO:0060065;0.0;0.6755402018219864;1.0;0.0;0.0;0.0;0.20039873383965678;0.18484922057458414;0.0;0.2032342347307051;0.0;0.0;0.176515258197469;0.1875262471015618;0.0;0.0;0.0;0.16104391794677164;0.34735500014066306;0.18894207539680413;0.18161844653902492;0.0;0.0;0.176515258197469;0.23773502913160707;0.0;0.20402850057033914;0.0;0.0;0.0;0.19364215175696206;0.21478885302247466;0.17749983107636091;0.0;0.0;0.0;0.0;0.0
GO:0045665;0.3933508071347022;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.13127338375344572;0.0;0.6283143644404948;0.3629424454878284;0.0;0.0;0.0;0.0;0.1359264690779603;0.0;0.0;0.0;0.0;0.6628557965339772;0.0;0.0;0.0;0.0842979489768568;0.0;0.14852323956355235;0.40196497667220615;0.0;0.0;0.0;0.388830604846702;0.7567857745590385;0.0;0.4195130059736865;0.8353183684355572;0.27212170010840286
GO:0006366;0.0;0.0;0.0;0.0;1.0;0.1540905461934554;0.03239410004747184;0.02890698732904625;0.0;0.03305546343668543;0.0;0.0;0.02712995012846432;0.029491049503899924;0.23473874790562246;0.032910645270208795;0.0;0.023987756031928202;0.0;0.0;0.02821077785449304;0.0;0.7529976038822191;0.0;0.028361444245932052;0.0;0.0;0.0;0.0;0.03250196163765369;0.0;0.03583720938770433;0.0;0.0;0.03994717022224858;0.0;0.0;0.0
GO:0006641;0.0;0.0;0.0;0.0;0.1540905461934554;1.0;0.025930092242896302;0.023646741634018108;0.0;0.026352129467078548;0.0;0.0;0.022444147417896007;0.024036147225061304;0.12282719073865997;0.026260009454108738;0.0;0.020249741408514595;0.0;0.0;0.02317880781211402;0.0;0.18092006498857716;0.0;0.023280422135229694;0.0;0.0;0.0;0.0;0.02599915670752367;0.0;0.0280903842180399;0.0;0.0;0.03055443352982675;0.0;0.0;0.0
GO:0022008;0.0;0.23524437426603767;0.20039873383965678;0.0;0.03239410004747184;0.025930092242896302;1.0;0.3650858309983045;0.0;0.4065806394356123;0.0;0.0;0.3466226636583459;0.3710619187462486;0.025864289512484567;0.02608827721516222;0.0;0.3129038818238883;0.18538169043341476;0.213768158189247;0.3579030602307378;0.0;0.03798070750295079;0.19799743679516787;0.29799354667320715;0.0;0.23328436795764024;0.0;0.0;0.025830808377500607;0.21980424423157324;0.4332122240117508;0.19923708202259383;0.0;0.030322188550768986;0.0;0.0;0.0
GO:0043367;0.0;0.2141024246217492;0.18484922057458414;0.0;0.02890698732904625;0.023646741634018108;0.3650858309983045;1.0;0.0;0.37046459196975395;0.0;0.0;0.32002476326433277;0.34074515173172953;0.023592005330650003;0.023778223686460598;0.0;0.5873298957413917;0.17199746947756434;0.19616581274946115;0.6172188055402201;0.0;0.03327449286555257;0.18280421184396095;0.2743473270926164;0.0;0.21247767117207728;0.0;0.0;0.023564145519068113;0.20123697414789196;0.39244711071039956;0.18386040190158143;0.0;0.38426938660578275;0.0;0.0;0.0
GO:0045944;0.2422104756177745;0.0;0.0;0.13127338375344572;0.0;0.0;0.0;0.0;1.0;0.0;0.10701405992333943;0.6552735478926591;0.0;0.0;0.0;0.0;0.9530631025384096;0.0;0.0;0.0;0.0;0.1141062205026606;0.0;0.0;0.0;0.21993663030808858;0.0;0.8206065121900826;0.23568846432881954;0.0;0.0;0.0;0.22668168029290026;0.39662862576128965;0.0;0.2611597061458567;0.1590860883308804;0.11313994074613334
GO:0002244;0.0;0.23916132533295142;0.2032342347307051;0.0;0.03305546343668543;0.026352129467078548;0.4065806394356123;0.37046459196975395;0.0;1.0;0.0;0.0;0.35146754046704354;0.3766195510263822;0.02628417010639969;0.02651552179249748;0.0;0.3168466443854592;0.18780558253733368;0.21699766363847015;0.3630707596733673;0.0;0.038893067485860244;0.20076492227804446;0.302315248342354;0.0;0.23713578621736178;0.0;0.0;0.026249593809569812;0.22322016227155558;0.4408065512010472;0.2020395752235372;0.0;0.030900900785912917;0.0;0.0;0.0
GO:0045668;0.34665236973850366;0.0;0.0;0.6283143644404948;0.0;0.0;0.0;0.0;0.10701405992333943;0.0;1.0;0.29835622427485564;0.0;0.0;0.0;0.0;0.11008614912488977;0.0;0.0;0.0;0.0;0.5697308825885864;0.0;0.0;0.0;0.07358589492959773;0.0;0.11820569718116354;0.31042769167109635;0.0;0.0;0.0;0.3015220289080242;0.49163435671846134;0.0;0.36681219217559247;0.5137963825615934;0.23412258386555782
GO:0000122;0.08789310525120185;0.0;0.0;0.3629424454878284;0.0;0.0;0.0;0.0;0.6552735478926591;0.0;0.29835622427485564;1.0;0.0;0.0;0.0;0.0;0.5598926828632573;0.0;0.0;0.0;0.0;0.31734983901519537;0.0;0.0;0.0;0.21234696570947348;0.0;0.7648362735786254;0.08319326155981212;0.0;0.0;0.0;0.08011813664554113;0.14108517318780353;0.0;0.0945356128624475;0.1504772457797293;0.31476750964348194
GO:0050872;0.0;0.2030011767330996;0.176515258197469;0.0;0.02712995012846432;0.022444147417896007;0.3466226636583459;0.32002476326433277;0.0;0.35146754046704354;0.0;0.0;1.0;0.7529868023605326;0.022394831149800485;0.02256256257530849;0.0;0.27920904558344917;0.16475938130328854;0.18680602786518533;0.3144922163844996;0.0;0.030941579472333947;0.1746495612699634;0.26171090468248986;0.0;0.20153996777954072;0.0;0.0;0.022369725580730186;0.19139914164895633;0.37119335884900434;0.1756133742228964;0.0;0.025661447005614003;0.0;0.0;0.0
