;GO:0036255;GO:1903442;GO:0032570;GO:0045907;GO:0097190;GO:0022900;GO:0030307;GO:0032526;GO:0001666;GO:0045892;GO:0010977;GO:0045893;GO:0019464;GO:0032024;GO:0060292;GO:0035556;GO:0050853;GO:0033194;GO:0043277;GO:0007565;GO:0043312;GO:0045454;GO:0045779;GO:0007204;GO:0033209;GO:1990830;GO:0043066;GO:0019674;GO:0032355;GO:0030890;GO:0014824;GO:0018105;GO:0018107;GO:0034976
GO:0036255;1.0;0.4888713320956178;0.42666920315262374;0.0;0.0;0.0;0.0;0.5380348432765487;0.3299241761245408;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4489746834112636;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4293482378353953;0.0;0.0;0.4857281808673577;0.0;0.0;0.0;0.0;0.3140916907726788
GO:1903442;0.4888713320956178;1.0;0.6514827209585635;0.0;0.0;0.0;0.0;0.8098402387718052;0.31147944836264935;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5322202665456173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.411024717533275;0.0;0.0;0.7373304286715149;0.0;0.0;0.0;0.0;0.2973297783836225
GO:0032570;0.42666920315262374;0.6514827209585635;1.0;0.0;0.0;0.0;0.0;0.6185626081550083;0.2683864436538602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4589033108114077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3661458916017364;0.0;0.0;0.808256603164019;0.0;0.0;0.0;0.0;0.2578146968496771
GO:0045907;0.0;0.0;0.0;1.0;0.2957315109150789;0.0;0.3340484562295274;0.0;0.0;0.15364344398499064;0.22353163173486582;0.1940374709478043;0.1445632337714899;0.23880762018416188;0.2881526870659418;0.2950810893154753;0.2520214519108503;0.0;0.0;0.18513786900721216;0.0;0.3428975686396235;0.37657463331154356;0.1941641342776718;0.2786899329958755;0.0;0.25979287164712583;0.0;0.0;0.23964128735101978;0.6080342439783294;0.0;0.0;0.0
GO:0097190;0.0;0.0;0.0;0.2957315109150789;1.0;0.3515599134621595;0.5351776653440661;0.0;0.0;0.2511643290733517;0.31407418698292283;0.2550007657031722;0.20637495064839745;0.26836546398644573;0.4412692788057563;0.9035601415415181;0.5189137110650663;0.0;0.0;0.0;0.19532117406912586;0.7240667384325744;0.3903523525903775;0.3040361862313646;0.825465290742102;0.285413974962644;0.5113527237589992;0.16512947106532874;0.0;0.3345130694707988;0.21495998332642985;0.1849273866871494;0.18506382911594285;0.3589783919988566
GO:0022900;0.0;0.0;0.0;0.0;0.3515599134621595;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26297536511136316;0.0;0.0;0.350246349845584;0.19645164812685184;0.0;0.0;0.0;0.20163315636343135;0.32002175735620614;0.0;0.2137348433239892;0.31842957750837986;0.2990956683884494;0.0;0.3108378264952469;0.0;0.0;0.0;0.3492434809875669;0.34950903491725804;0.38089257648661917
GO:0030307;0.0;0.0;0.0;0.3340484562295274;0.5351776653440661;0.0;1.0;0.0;0.0;0.23525302021077343;0.33760063149785235;0.3274912351075229;0.12724032246808756;0.3434984015071081;0.3944033694773355;0.5335563509272815;0.38795834820511993;0.0;0.0;0.0;0.0;0.4956044407540006;0.3430202014964544;0.1817535895526308;0.4935702381965079;0.0;0.4494619084793308;0.0;0.0;0.4211685367354539;0.1933174849523636;0.0;0.0;0.0
GO:0032526;0.5380348432765487;0.8098402387718052;0.6185626081550083;0.0;0.0;0.0;0.0;1.0;0.34633403279686936;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5914469732557035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4452297524159782;0.0;0.0;0.7077836797454469;0.0;0.0;0.0;0.0;0.32892896211534006
GO:0001666;0.3299241761245408;0.31147944836264935;0.2683864436538602;0.0;0.0;0.0;0.0;0.34633403279686936;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5051007847373299;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2702198239486594;0.0;0.0;0.3092752564709322;0.0;0.0;0.0;0.0;0.48093472063699166
GO:0045892;0.0;0.0;0.0;0.15364344398499064;0.2511643290733517;0.0;0.23525302021077343;0.0;0.0;1.0;0.2450210082646844;0.5933934536000489;0.08371270947488556;0.1637072228032166;0.29339754837228554;0.2508066562126518;0.19316970700894476;0.0;0.0;0.0;0.0;0.24209224416405972;0.21815354723714508;0.10429238074371702;0.2416058388125962;0.0;0.31440522353639216;0.0;0.0;0.18616344281038924;0.10799939207788642;0.0;0.0;0.0
