;GO:0036255;GO:1903442;GO:0032570;GO:0045907;GO:0097190;GO:0022900;GO:0030307;GO:0032526;GO:0001666;GO:0045892;GO:0010977;GO:0045893;GO:0019464;GO:0032024;GO:0060292;GO:0035556;GO:0050853;GO:0033194;GO:0043277;GO:0007565;GO:0043312;GO:0045454;GO:0045779;GO:0007204;GO:0033209;GO:1990830;GO:0043066;GO:0019674;GO:0032355;GO:0030890;GO:0014824;GO:0018105;GO:0018107;GO:0034976
GO:0036255;1.0;0.21955571243929653;0.26928200300618166;0.0;0.0;0.0;0.0;0.2881322737162722;0.16535510601931122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23232523362845844;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28539138541198034;0.0;0.0;0.2917015905610013;0.0;0.0;0.0;0.0;0.16400992494596323
GO:1903442;0.21955571243929653;1.0;0.3994208481975555;0.0;0.0;0.0;0.0;0.535587408627783;0.16535510601931122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.314046346178339;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28539138541198034;0.0;0.0;0.43267539390583243;0.0;0.0;0.0;0.0;0.16400992494596323
GO:0032570;0.26928200300618166;0.3994208481975555;1.0;0.0;0.0;0.0;0.0;0.5604772835842803;0.22303185791338967;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4016305001471157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3755323518488236;0.0;0.0;0.5906750988902297;0.0;0.0;0.0;0.0;0.22059152691131928
GO:0045907;0.0;0.0;0.0;1.0;0.07888975141793157;0.0;0.20437669447951706;0.0;0.0;0.09175777965643951;0.33413483069041644;0.2571115855066224;0.22893437188943333;0.27689372235226795;0.24583649213331632;0.09475012557502792;0.20046161062844844;0.0;0.0;0.27737434075747547;0.0;0.2755390965770172;0.2726215975522843;0.3123661047928436;0.07044926052177164;0.0;0.0888833322903975;0.0;0.0;0.1823587520350216;0.6970567731535815;0.0;0.0;0.0
GO:0097190;0.0;0.0;0.0;0.07888975141793157;1.0;0.03274003273004852;0.10526267621903615;0.0;0.0;0.13685874542484483;0.1045582995261476;0.14118112358107288;0.05914413442427243;0.09675530986895584;0.0838252876345346;0.3781383542429346;0.27218891945585966;0.0;0.0;0.0;0.037051605787297416;0.09617798584375765;0.07191259253101306;0.08622806321470296;0.25945696631773935;0.030505324079053393;0.131285930938821;0.02963396593655027;0.0;0.09155135206831072;0.06058076345135124;0.03276156473155004;0.03009340435798915;0.03399270491815423
GO:0022900;0.0;0.0;0.0;0.0;0.03274003273004852;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1067985731687493;0.0;0.0;0.04087474690268517;0.029993958754467774;0.0;0.0;0.0;0.034899234246507205;0.02815945826512027;0.0;0.032631778044089996;0.028657882760567;0.029031197095513474;0.0;0.1324546776472981;0.0;0.0;0.0;0.1457111633575599;0.13441026677808673;0.03217232323794313
GO:0030307;0.0;0.0;0.0;0.20437669447951706;0.10526267621903615;0.0;1.0;0.0;0.0;0.1260133494444787;0.41865061074111254;0.34603846028588947;0.05641088215945427;0.2433951055322902;0.07962773896933067;0.13101387511857768;0.2324885167274509;0.0;0.0;0.0;0.0;0.09069263986918948;0.0683977154760516;0.08053876446705036;0.09228049390020739;0.0;0.12127348147901604;0.0;0.0;0.23101682491586872;0.057716330891155514;0.0;0.0;0.0
GO:0032526;0.2881322737162722;0.535587408627783;0.5604772835842803;0.0;0.0;0.0;0.0;1.0;0.2480212978870708;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4368204915255859;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4132341360554719;0.0;0.0;0.6287200465128459;0.0;0.0;0.0;0.0;0.24500717615090323
GO:0001666;0.16535510601931122;0.16535510601931122;0.22303185791338967;0.0;0.0;0.0;0.0;0.2480212978870708;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3207274283372734;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24426643884921637;0.0;0.0;0.2529758537961181;0.0;0.0;0.0;0.0;0.41447869449966773
GO:0045892;0.0;0.0;0.0;0.09175777965643951;0.13685874542484483;0.0;0.1260133494444787;0.0;0.0;1.0;0.36192810096748707;0.6001377790826293;0.06724988628679648;0.11401242609091711;0.2793293399217177;0.1838390859175512;0.12246180565258145;0.0;0.0;0.0;0.0;0.11321164752017362;0.25098894351552475;0.10461105964472768;0.11569673005611417;0.0;0.4783581557709454;0.0;0.0;0.10685524158278281;0.06911348570419949;0.0;0.0;0.0
