;GO:0036255;GO:1903442;GO:0032570;GO:0045907;GO:0097190;GO:0022900;GO:0030307;GO:0032526;GO:0001666;GO:0045892;GO:0010977;GO:0045893;GO:0019464;GO:0032024;GO:0060292;GO:0035556;GO:0050853;GO:0033194;GO:0043277;GO:0007565;GO:0043312;GO:0045454;GO:0045779;GO:0007204;GO:0033209;GO:1990830;GO:0043066;GO:0019674;GO:0032355;GO:0030890;GO:0014824;GO:0018105;GO:0018107;GO:0034976
GO:0036255;1.0;0.14415719011785935;0.0875109532420909;0.0;0.0;0.0;0.0;0.20109409810745693;0.07300438450198901;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13311526972386437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11359915888918225;0.0;0.0;0.12491291438516514;0.0;0.0;0.0;0.0;0.07300438450198901
GO:1903442;0.14415719011785935;1.0;0.12565616318970013;0.0;0.0;0.0;0.0;0.20699396744436097;0.052334240711862455;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14415719011785935;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11359915888918225;0.0;0.0;0.17936129104960855;0.0;0.0;0.0;0.0;0.052334240711862455
GO:0032570;0.0875109532420909;0.12565616318970013;1.0;0.0;0.0;0.0;0.0;0.12565616318970013;0.03176962098214996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0875109532420909;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0875109532420909;0.0;0.0;0.20620804896542613;0.0;0.0;0.0;0.0;0.03176962098214996
GO:0045907;0.0;0.0;0.0;1.0;0.04313915302698829;0.0;0.07691422648275893;0.0;0.0;0.002824277217674385;0.01611412658657372;0.006590760104905454;0.006075853653211396;0.007675532273684802;0.030628707978480746;0.04313915302698829;0.03628655925051139;0.0;0.0;0.0325269320903045;0.0;0.04313915302698829;0.07691422648275893;0.015383697371533339;0.04313915302698829;0.0;0.04313915302698829;0.0;0.0;0.015731131713214507;0.3699009848992418;0.0;0.0;0.0
GO:0097190;0.0;0.0;0.0;0.04313915302698829;1.0;0.11315293738488874;0.09873193228442995;0.0;0.0;0.00503549750813152;0.01611412658657372;0.006590760104905454;0.004581195162663416;0.007675532273684802;0.054608939142995035;0.8386868355071861;0.08855882975913576;0.0;0.0;0.0;0.02535564089323761;0.24926094073348162;0.05380215583375337;0.011599311636661369;0.6436478635053585;0.04124057718599388;0.0982116173552396;0.011458938440783521;0.0;0.015731131713214507;0.04733785106075398;0.009940745085628543;0.00996256615924983;0.11612217906750716
GO:0022900;0.0;0.0;0.0;0.0;0.11315293738488874;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018780931372269813;0.0;0.0;0.11315293738488874;0.015345541423299216;0.0;0.0;0.0;0.02535564089323761;0.10541214626686508;0.0;0.011599311636661369;0.11153179167231024;0.04124057718599388;0.0;0.046976723063311104;0.0;0.0;0.0;0.04075278275939601;0.04084223978351292;0.11315293738488874
GO:0030307;0.0;0.0;0.0;0.07691422648275893;0.09873193228442995;0.0;1.0;0.0;0.0;0.00503549750813152;0.024366139188309176;0.01974353259675029;0.004581195162663416;0.02299311752071101;0.054608939142995035;0.09873193228442995;0.03628655925051139;0.0;0.0;0.0;0.0;0.09873193228442995;0.05380215583375337;0.011599311636661369;0.09873193228442995;0.0;0.0982116173552396;0.0;0.0;0.04712477875388824;0.04175361312747613;0.0;0.0;0.0
GO:0032526;0.20109409810745693;0.20699396744436097;0.12565616318970013;0.0;0.0;0.0;0.0;1.0;0.07689731764078657;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21181737019418753;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11359915888918225;0.0;0.0;0.17936129104960855;0.0;0.0;0.0;0.0;0.07689731764078657
GO:0001666;0.07300438450198901;0.052334240711862455;0.03176962098214996;0.0;0.0;0.0;0.0;0.07689731764078657;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24234210422951138;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04124057718599388;0.0;0.0;0.04534787702305259;0.0;0.0;0.0;0.0;0.21173571002537453
GO:0045892;0.0;0.0;0.0;0.002824277217674385;0.00503549750813152;0.0;0.00503549750813152;0.0;0.0;1.0;0.015136182446102072;0.155161534124081;0.002129505723165616;0.00503549750813152;0.015136182446102072;0.00503549750813152;0.00503549750813152;0.0;0.0;0.0;0.0;0.00503549750813152;0.00503549750813152;0.002129505723165616;0.00503549750813152;0.0;0.015136182446102072;0.0;0.0;0.00503549750813152;0.002129505723165616;0.0;0.0;0.0
GO:0010977;0.0;0.0;0.0;0.01611412658657372;0.01611412658657372;0.0;0.024366139188309176;0.0;0.0;0.015136182446102072;1.0;0.006590760104905454;0.004581195162663416;0.007675532273684802;0.04843739066102092;0.01611412658657372;0.01611412658657372;0.0;0.0;0.0;0.0;0.01611412658657372;0.04793368141296015;0.0068146443791324545;0.01611412658657372;0.0;0.04843739066102092;0.0;0.0;0.015731131713214507;0.0068146443791324545;0.0;0.0;0.0
GO:0045893;0.0;0.0;0.0;0.006590760104905454;0.006590760104905454;0.0;0.01974353259675029;0.0;0.0;0.155161534124081;0.006590760104905454;1.0;0.002787224368742792;0.01974353259675029;0.006590760104905454;0.006590760104905454;0.006590760104905454;0.0;0.0;0.0;0.0;0.006590760104905454;0.0036965828264998394;0.002787224368742792;0.006590760104905454;0.0;0.006590760104905454;0.0;0.0;0.01974353259675029;0.002787224368742792;0.0;0.0;0.0
