;GO:0009298;GO:0008285;GO:1901386;GO:0045786;GO:0006886;GO:0006468;GO:0097494;GO:0051586;GO:0071376;GO:0010578;GO:2000852;GO:0035556;GO:0032482;GO:0007565;GO:0048843;GO:0007166;GO:0007189;GO:0009306;GO:0007567;GO:0001755;GO:0006904;GO:0043065;GO:0018125;GO:0017157;GO:0072659;GO:0030335;GO:0071526;GO:0051458
GO:0009298;1.0;0.0;0.0;0.0;0.0;0.3683353430315507;0.15472213513067973;0.0;0.11746897738671286;0.0;0.0;0.15832369905904134;0.14852704985173223;0.0;0.0;0.15820218613116402;0.13706789245052867;0.13182327644732036;0.0;0.16216437908736164;0.15490625387099463;0.0;0.35266717905206096;0.0;0.0;0.0;0.1548898084287194;0.12200219541772918
GO:0008285;0.0;1.0;0.27178237044584747;0.8141543086709494;0.0;0.0;0.3002135264122894;0.2574797651963221;0.0;0.30575404416475904;0.366512712483726;0.60826256104844;0.535973687670427;0.0;0.24896288845973427;0.6073087211013561;0.46181916520041477;0.0;0.0;0.0;0.0;0.5013030969062477;0.0;0.5536546004043834;0.0;0.4502670719204808;0.5818837144193051;0.19549319239613303
GO:1901386;0.0;0.27178237044584747;1.0;0.2719620961541372;0.0;0.0;0.14674677871328667;0.21868178480040446;0.0;0.18389672730269607;0.24071869201150206;0.2211167491565006;0.2077459283960975;0.0;0.15281801003451834;0.22095114935434362;0.19205504260800582;0.0;0.0;0.0;0.0;0.2006839002646915;0.0;0.3022600570478796;0.0;0.2309159064225726;0.21643461472111675;0.1162957735653786
GO:0045786;0.0;0.8141543086709494;0.2719620961541372;1.0;0.0;0.0;0.300614773588443;0.25763225782754695;0.0;0.3059691020129873;0.36682177737088995;0.6091142781748865;0.536634880113363;0.0;0.2490674080297609;0.608157767237053;0.4623099721770746;0.0;0.0;0.0;0.0;0.5018814686426348;0.0;0.5543601644503281;0.0;0.4507336191927128;0.5826631123365896;0.19566325637231183
GO:0006886;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7342660199403847;0.0;0.0;0.27281968962494585;0.0;0.0;0.0;0.4235828669756923;0.0;0.0;0.456346005522233
GO:0006468;0.3683353430315507;0.0;0.0;0.0;0.0;1.0;0.194470229529564;0.0;0.13904605334010542;0.0;0.0;0.2001941997706858;0.18478289753014143;0.0;0.0;0.19999995672953802;0.16737436693423308;0.15961973155243311;0.0;0.20637456875927374;0.19476118875840828;0.0;0.7860674173322624;0.0;0.0;0.0;0.19473519311171397;0.1454429157948146
GO:0097494;0.15472213513067973;0.3002135264122894;0.14674677871328667;0.300614773588443;0.0;0.194470229529564;1.0;0.17555940160496863;0.18622634271813937;0.15595279933655795;0.2487002658697604;0.4636543681092134;0.40984451732643473;0.0;0.09362013189181538;0.46294656652904664;0.3542908549676517;0.22508138582025186;0.0;0.3307418542171813;0.3018921710006168;0.2535019516266213;0.18147933466778302;0.2793341323701646;0.0;0.22820445271404388;0.44405806995145203;0.35532125832716654
GO:0051586;0.0;0.2574797651963221;0.21868178480040446;0.25763225782754695;0.0;0.0;0.17555940160496863;1.0;0.0;0.1825831015824542;0.37410572442240797;0.2597144702471534;0.2455724119314378;0.0;0.17490100932838812;0.2595404194356398;0.22874369775833114;0.0;0.0;0.0;0.0;0.3266872023015104;0.0;0.33110370462052685;0.0;0.34771714253984254;0.2547827917827374;0.14217244135703486
GO:0071376;0.11746897738671286;0.0;0.0;0.0;0.0;0.13904605334010542;0.18622634271813937;0.0;1.0;0.0;0.0;0.19146876251022654;0.17732412475422218;0.0;0.0;0.19129107507649373;0.1612314248802902;0.1540233051865246;0.0;0.19711453422960099;0.18649313948841084;0.0;0.13227590520524943;0.0;0.0;0.0;0.18646930400449696;0.14078193532767996
GO:0010578;0.0;0.30575404416475904;0.18389672730269607;0.3059691020129873;0.0;0.0;0.15595279933655795;0.1825831015824542;0.0;1.0;0.23139705925206652;0.30891039809580706;0.2891074985783582;0.0;0.14141885749139613;0.3086641949009585;0.26606305869548175;0.0;0.0;0.0;0.0;0.2787099902505671;0.0;0.29417492326868766;0.0;0.2621876689226545;0.3019584232780297;0.12200326925658839
