;GO:0009298;GO:0008285;GO:1901386;GO:0045786;GO:0006886;GO:0006468;GO:0097494;GO:0051586;GO:0071376;GO:0010578;GO:2000852;GO:0035556;GO:0032482;GO:0007565;GO:0048843;GO:0007166;GO:0007189;GO:0009306;GO:0007567;GO:0001755;GO:0006904;GO:0043065;GO:0018125;GO:0017157;GO:0072659;GO:0030335;GO:0071526;GO:0051458
GO:0009298;1.0;0.0;0.0;0.0;0.0;0.4;0.3660149997115376;0.0;0.2830074998557688;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.43852901558847923;0.43852901558847923;0.4;0.0;0.43852901558847923;0.43852901558847923;0.0;0.3660149997115376;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923
GO:0008285;0.0;1.0;0.43852901558847923;0.8;0.0;0.0;0.4;0.43852901558847923;0.0;0.6830074998557688;0.4;0.6000000000000001;0.48300749985576874;0.0;0.6000000000000001;0.6000000000000001;0.48300749985576874;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.6000000000000001;0.0;0.48300749985576874;0.5356143810225276;0.48300749985576874
GO:1901386;0.0;0.43852901558847923;1.0;0.43852901558847923;0.0;0.0;0.3356143810225276;0.43852901558847923;0.0;0.43852901558847923;0.3356143810225276;0.4;0.4;0.0;0.43852901558847923;0.4;0.4;0.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.43852901558847923;0.0;0.3356143810225276;0.4;0.4
GO:0045786;0.0;0.8;0.43852901558847923;1.0;0.0;0.0;0.4;0.43852901558847923;0.0;0.6830074998557688;0.4;0.6000000000000001;0.48300749985576874;0.0;0.6000000000000001;0.6000000000000001;0.48300749985576874;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.6000000000000001;0.0;0.48300749985576874;0.5356143810225276;0.48300749985576874
GO:0006886;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.8
GO:0006468;0.4;0.0;0.0;0.0;0.0;1.0;0.4;0.0;0.3081136762725405;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.0;0.6000000000000001;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874
GO:0097494;0.3660149997115376;0.4;0.3356143810225276;0.4;0.0;0.4;1.0;0.4;0.3660149997115376;0.5356143810225276;0.3660149997115376;0.6000000000000001;0.6000000000000001;0.0;0.5356143810225276;0.6000000000000001;0.6000000000000001;0.5356143810225276;0.0;0.6000000000000001;0.6000000000000001;0.3356143810225276;0.4;0.4;0.0;0.3660149997115376;0.6000000000000001;0.6000000000000001
GO:0051586;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.4;1.0;0.0;0.5356143810225276;0.4;0.43852901558847923;0.43852901558847923;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.5356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923
GO:0071376;0.2830074998557688;0.0;0.0;0.0;0.0;0.3081136762725405;0.3660149997115376;0.0;1.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.43852901558847923;0.43852901558847923;0.4;0.0;0.43852901558847923;0.43852901558847923;0.0;0.3081136762725405;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923
GO:0010578;0.0;0.6830074998557688;0.43852901558847923;0.6830074998557688;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;1.0;0.43852901558847923;0.8;0.8;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.6830074998557688;0.0;0.5356143810225276;0.8;0.8
GO:2000852;0.0;0.4;0.3356143810225276;0.4;0.0;0.0;0.3660149997115376;0.4;0.0;0.43852901558847923;1.0;0.4;0.3356143810225276;0.0;0.3660149997115376;0.4;0.3356143810225276;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.48300749985576874;0.0;0.3356143810225276;0.3660149997115376;0.3660149997115376
GO:0035556;0.43852901558847923;0.6000000000000001;0.4;0.6000000000000001;0.0;0.48300749985576874;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.8;0.4;1.0;0.8;0.0;0.8;0.8;0.8;0.6830074998557688;0.0;0.8;0.8;0.48300749985576874;0.48300749985576874;0.6000000000000001;0.0;0.48300749985576874;0.8;0.8
GO:0032482;0.43852901558847923;0.48300749985576874;0.4;0.48300749985576874;0.0;0.48300749985576874;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.8;0.3356143810225276;0.8;1.0;0.0;0.8;0.8;0.8;0.6830074998557688;0.0;0.8;0.8;0.4;0.48300749985576874;0.48300749985576874;0.0;0.43852901558847923;0.8;0.8
GO:0007565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0048843;0.0;0.6000000000000001;0.43852901558847923;0.6000000000000001;0.0;0.0;0.5356143810225276;0.48300749985576874;0.0;0.8;0.3660149997115376;0.8;0.8;0.0;1.0;0.8;0.8;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.5356143810225276;0.0;0.48300749985576874;0.8;0.8
GO:0007166;0.43852901558847923;0.6000000000000001;0.4;0.6000000000000001;0.0;0.48300749985576874;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.8;0.4;0.8;0.8;0.0;0.8;1.0;0.8;0.6830074998557688;0.0;0.8;0.8;0.48300749985576874;0.48300749985576874;0.6000000000000001;0.0;0.48300749985576874;1.0;0.8
GO:0007189;0.43852901558847923;0.48300749985576874;0.4;0.48300749985576874;0.0;0.48300749985576874;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.8;0.3356143810225276;0.8;0.8;0.0;0.8;0.8;1.0;0.6830074998557688;0.0;0.8;0.8;0.4;0.48300749985576874;0.48300749985576874;0.0;0.43852901558847923;0.8;0.8
GO:0009306;0.4;0.0;0.0;0.0;0.8;0.43852901558847923;0.5356143810225276;0.0;0.4;0.0;0.0;0.6830074998557688;0.6830074998557688;0.0;0.0;0.6830074998557688;0.6830074998557688;1.0;0.0;0.6830074998557688;0.6830074998557688;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.6830074998557688;0.6830074998557688
GO:0007567;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0001755;0.43852901558847923;0.0;0.0;0.0;0.0;0.48300749985576874;0.6000000000000001;0.0;0.43852901558847923;0.0;0.0;0.8;0.8;0.0;0.0;0.8;0.8;0.6830074998557688;0.0;1.0;0.8;0.0;0.48300749985576874;0.0;0.0;0.0;0.8;0.8
GO:0006904;0.43852901558847923;0.0;0.0;0.0;0.8;0.48300749985576874;0.6000000000000001;0.0;0.43852901558847923;0.0;0.0;0.8;0.8;0.0;0.0;0.8;0.8;0.6830074998557688;0.0;0.8;1.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.8;0.8
GO:0043065;0.0;0.48300749985576874;0.3081136762725405;0.48300749985576874;0.0;0.0;0.3356143810225276;0.43852901558847923;0.0;0.5356143810225276;0.3356143810225276;0.48300749985576874;0.4;0.0;0.43852901558847923;0.48300749985576874;0.4;0.0;0.0;0.0;0.0;1.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.43852901558847923;0.4
GO:0018125;0.3660149997115376;0.0;0.0;0.0;0.0;0.6000000000000001;0.4;0.0;0.3081136762725405;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.0;1.0;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874
GO:0017157;0.0;0.6000000000000001;0.43852901558847923;0.6000000000000001;0.0;0.0;0.4;0.5356143810225276;0.0;0.6830074998557688;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.0;0.5356143810225276;0.6000000000000001;0.48300749985576874;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;1.0;0.0;0.48300749985576874;0.5356143810225276;0.48300749985576874
GO:0072659;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;1.0;0.0;0.0;0.43852901558847923
GO:0030335;0.0;0.48300749985576874;0.3356143810225276;0.48300749985576874;0.0;0.0;0.3660149997115376;0.48300749985576874;0.0;0.5356143810225276;0.3356143810225276;0.48300749985576874;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;1.0;0.43852901558847923;0.43852901558847923
GO:0071526;0.43852901558847923;0.5356143810225276;0.4;0.5356143810225276;0.0;0.48300749985576874;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.8;0.3660149997115376;0.8;0.8;0.0;0.8;1.0;0.8;0.6830074998557688;0.0;0.8;0.8;0.43852901558847923;0.48300749985576874;0.5356143810225276;0.0;0.43852901558847923;1.0;0.8
GO:0051458;0.43852901558847923;0.48300749985576874;0.4;0.48300749985576874;0.8;0.48300749985576874;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.8;0.3660149997115376;0.8;0.8;0.0;0.8;0.8;0.8;0.6830074998557688;0.0;0.8;0.8;0.4;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.8;1.0
