;GO:0008584;GO:0032693;GO:0051491;GO:0046854;GO:0008625;GO:0032848;GO:0030307;GO:0030308;GO:0006958;GO:0007409;GO:2000510;GO:0035556;GO:0051402;GO:0033138;GO:0007260;GO:0000902;GO:0008631;GO:0008630;GO:0042542;GO:0042149;GO:0002885;GO:2000525;GO:0001954;GO:0002922;GO:2000526;GO:0001836;GO:0002408;GO:0030890;GO:0031069;GO:2000522;GO:0072610;GO:0051897;GO:0031103;GO:0035265;GO:0034695;GO:0033089;GO:0014042;GO:0008284;GO:0038095;GO:0043123;GO:0097192;GO:0040018;GO:0043524;GO:0048538;GO:0000165;GO:0002731;GO:2000811;GO:0019221;GO:0051384;GO:2000134;GO:0050852;GO:0050853;GO:2000378;GO:0035771;GO:2001240;GO:0031295;GO:0033077;GO:0000209;GO:0038083;GO:0043375;GO:0035094;GO:0001782;GO:0001541;GO:0001662;GO:0050862;GO:2000547;GO:2000669;GO:0001658;GO:0010523;GO:0050900;GO:0032496;GO:0070059;GO:0038114;GO:0038113;GO:0038116;GO:0038115;GO:0038110;GO:1904894;GO:0038111;GO:0006882;GO:0000018;GO:0002320;GO:0043029;GO:0050871;GO:0001865;GO:0070244;GO:0051607;GO:0006919;GO:0051209;GO:0071456;GO:0071731;GO:0048041;GO:2001243;GO:0019722;GO:2001244;GO:0060397;GO:0007186;GO:0030183;GO:0031274;GO:0014031;GO:0090023;GO:1900740;GO:0043552;GO:0042100;GO:0046425;GO:0042102;GO:0042742;GO:0030217;GO:0033209;GO:0030218;GO:0045221;GO:0045860;GO:0070233;GO:0010507;GO:0046671;GO:0010628;GO:0002606;GO:0001915;GO:0010469;GO:0018105;GO:0018107;GO:0030336;GO:0033689;GO:0090630;GO:0006582;GO:0008361;GO:0045626;GO:0097022;GO:0010559;GO:0097029;GO:0014911;GO:0051902;GO:0032469;GO:0033033;GO:0050706;GO:0006470;GO:0007169;GO:0007202;GO:0007565;GO:0022898;GO:0048743;GO:0007167;GO:0045636;GO:0007569;GO:0030318;GO:0032735;GO:0045084;GO:0048599;GO:0048753;GO:0048873;GO:0045087;GO:0046330;GO:0030838;GO:0070374;GO:0035723;GO:0071345;GO:0032695;GO:0030279
GO:0008584;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5245295165946513;0.0;0.0;0.0;0.0;0.0;0.539856842185299;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.0;0.0;0.5404144628206355;0.4623047545075756;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5876934727763661;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48003430265244385;0.0;0.0;0.44637497268261;0.0;0.0;0.6438995519925923;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48003430265244385;0.0;0.0;0.44637497268261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5136936326222776;0.0;0.5349965208344487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5319952679240667;0.0;0.4854522446386307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5114057690003564;0.0;0.0;0.0;0.0;0.45457267428243175;0.4730493605834032;0.0;0.0;0.5522631697432582;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032693;0.0;1.0;0.24943908341599474;0.0;0.2835836852363069;0.38404929647076197;0.3428840525103449;0.44438301434138894;0.26675402025138994;0.0;0.2507800096076434;0.3882502079204264;0.0;0.2239774550459827;0.0;0.0;0.3004133502212238;0.2835836852363069;0.0;0.0;0.27042807102861294;0.2507800096076434;0.2830984133858286;0.3244898235808062;0.26675402025138994;0.0;0.0;0.2199390760738622;0.0;0.23395034462272646;0.0;0.23395034462272646;0.0;0.0;0.0;0.3319580441501743;0.3549169968629616;0.37706555473899583;0.2835836852363069;0.26062473252351964;0.26675402025138994;0.3803786252329736;0.3782771139325024;0.0;0.3308305280682939;0.6062365351155773;0.30761340129552084;0.3657569319979998;0.0;0.35810239625027157;0.26675402025138994;0.2835836852363069;0.400465331437366;0.26675402025138994;0.32492833813091604;0.2507800096076434;0.0;0.0;0.0;0.0;0.0;0.231818017332936;0.0;0.0;0.23395034462272646;0.27611347131678793;0.29212466250225255;0.0;0.4107236843715551;0.0;0.0;0.2835836852363069;0.26675402025138994;0.26675402025138994;0.2835836852363069;0.2835836852363069;0.26675402025138994;0.2676096745925603;0.26675402025138994;0.17953582934580614;0.348026941052002;0.0;0.21498835234801905;0.2980268524396304;0.0;0.26532210794059186;0.0;0.2239774550459827;0.3950473894511792;0.0;0.0;0.0;0.38900484594782;0.33693246103789326;0.292171419802621;0.3090453136063189;0.3790487033936399;0.0;0.2662687484009117;0.0;0.23395034462272646;0.26675402025138994;0.2507800096076434;0.0;0.2942840624933535;0.2758460130147998;0.0;0.0;0.29342840815218313;0.0;0.30761340129552084;0.30010748730493764;0.3216174468390984;0.38900484594782;0.5145000287069832;0.3817907016095516;0.27611347131678793;0.37123278239722163;0.36884426909542006;0.0;0.0;0.44839616525276554;0.34455839449642844;0.2021970663352226;0.0;0.2849065578378209;0.36296916454814976;0.0;0.3335874083405793;0.0;0.26062473252351964;0.367219631485845;0.2128974435922692;0.3466906732515415;0.4916892504604833;0.0;0.37190454715269045;0.17953582934580614;0.0;0.3670563053795893;0.30528365624938114;0.38339600774102833;0.27611347131678793;0.0;0.0;0.5184918050221439;0.4650148625596901;0.0;0.0;0.3081077407918524;0.0;0.2590163480298829;0.2872991204243128;0.23676874105877915;0.26675402025138994;0.0;0.6485278284705063;0.5367476356780869
GO:0051491;0.0;0.24943908341599474;1.0;0.0;0.2733764861840696;0.2733764861840696;0.46217742809413304;0.4405495417013054;0.2969882883150799;0.0;0.33338533752975075;0.3780430088681892;0.0;0.30058166190108726;0.0;0.0;0.29020615116898657;0.2733764861840696;0.0;0.0;0.3301623464344354;0.31607040069435555;0.35027767465042614;0.3916690848454038;0.31655567254483385;0.0;0.0;0.29924073570943865;0.0;0.31655567254483385;0.0;0.31655567254483385;0.0;0.0;0.0;0.31042638481696355;0.33338533752975075;0.4691585003873687;0.2733764861840696;0.34323006044562704;0.25654682119915273;0.3392795816700089;0.2770919213720756;0.0;0.3206233290160566;0.23395034462272646;0.209731877021625;0.3555497329457626;0.0;0.2602208719763757;0.2969882883150799;0.3138179532999968;0.29513882130469515;0.25654682119915273;0.22374314557048924;0.31607040069435555;0.0;0.0;0.0;0.0;0.0;0.20514362943214276;0.0;0.0;0.31655567254483385;0.6402349049280897;0.19694059100882855;0.0;0.30005087408486286;0.0;0.0;0.2733764861840696;0.25654682119915273;0.25654682119915273;0.2733764861840696;0.2733764861840696;0.25654682119915273;0.3502150025146677;0.25654682119915273;0.15286144144501296;0.3378197419997647;0.0;0.18831396444722587;0.38063218036173774;0.0;0.17427935401941208;0.0;0.30058166190108726;0.30703581615390346;0.0;0.0;0.0;0.2878196533873931;0.326725261985656;0.3747767477247284;0.2988381145540817;0.36884150434140267;0.0;0.7271728956155319;0.0;0.31655567254483385;0.4217920010938932;0.33338533752975075;0.0;0.28407686344111627;0.3551476726503763;0.0;0.0;0.2832212090999459;0.0;0.209731877021625;0.362700425611178;0.22867780141355054;0.2878196533873931;0.2733764861840696;0.4489699628741492;0.3432927325813855;0.24943908341599474;0.3586370700431829;0.0;0.0;0.34306965512009463;0.23923188436375753;0.17552267843442942;0.0;0.25823216993702774;0.19694059100882855;0.0;0.3233802092883421;0.0;0.34323006044562704;0.25654682119915273;0.18622305569147607;0.24880914897764567;0.2504175334712824;0.0;0.36169734810045323;0.15286144144501296;0.0;0.3403819174787961;0.31655567254483385;0.3731888086887911;0.36286011681113944;0.0;0.0;0.3432927325813855;0.31655567254483385;0.0;0.0;0.2814333528910592;0.0;0.32282926887219104;0.5532071928945881;0.31607040069435555;0.25654682119915273;0.0;0.24943908341599474;0.27915690430661744
GO:0046854;0.0;0.0;0.0;1.0;0.27784823988918267;0.19861195333334608;0.0;0.0;0.28972436474014246;0.33917311881630713;0.0;0.38251476257330225;0.2675776345890683;0.0;0.5021350909830457;0.33487038804144237;0.2946779048740996;0.27784823988918267;0.0;0.23525923081088307;0.0;0.0;0.0;0.0;0.0;0.2610185749042658;0.27784823988918267;0.0;0.0;0.0;0.24138851853875337;0.0;0.30009584686028645;0.0;0.0;0.0;0.0;0.0;0.27784823988918267;0.0;0.2610185749042658;0.0;0.0;0.0;0.5662115987999495;0.0;0.0;0.36002148665087563;0.0;0.0;0.2610185749042658;0.27784823988918267;0.0;0.2610185749042658;0.0;0.0;0.2750478485085872;0.28833920972971283;0.5021350909830457;0.2610185749042658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34079950836540107;0.0;0.27784823988918267;0.2610185749042658;0.2610185749042658;0.27784823988918267;0.27784823988918267;0.2610185749042658;0.0;0.2610185749042658;0.1817822883484292;0.0;0.2750478485085872;0.0;0.0;0.24138851853875337;0.0;0.0;0.0;0.2918775134935041;0.22407358170335817;0.0;0.24138851853875337;0.0;0.33119701569076904;0.0;0.2610185749042658;0.3733132580465157;0.30870717847842105;0.0;0.2946779048740996;0.0;0.24138851853875337;0.0;0.22823290433105947;0.0;0.0;0.0;0.32700881378021013;0.28769296280505896;0.28046579049477405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5946893054015201;0.5871587207246007;0.0;0.0;0.0;0.32174894524421366;0.2799805186442958;0.0;0.24138851853875337;0.0;0.24138851853875337;0.0;0.0;0.21351949875315118;0.0;0.0;0.4745626034043426;0.3661691018055663;0.0;0.0;0.0;0.0;0.37766056239390416;0.0;0.2918775134935041;0.26806290643954656;0.0;0.0;0.2610185749042658;0.30009584686028645;0.0;0.0;0.0;0.23513106415001556;0.0;0.2610185749042658;0.2903430355611802;0.0;0.0
GO:0008625;0.0;0.2835836852363069;0.2733764861840696;0.27784823988918267;1.0;0.309836207534499;0.369136574808537;0.37016992540512594;0.4010981142356957;0.48056154433589365;0.27289121433359137;0.6568628511939376;0.37081608432596996;0.24339120699145883;0.4024070004238523;0.4958888699265413;0.7367251767012636;0.7198955117163466;0.0;0.3271838647793925;0.27459461666160095;0.27289121433359137;0.29056862730534755;0.33196003750032516;0.41756530308425166;0.4024070004238523;0.41923666540876925;0.24057281055540614;0.0;0.2560615493486744;0.4024070004238523;0.2560615493486744;0.44148427237987303;0.0;0.0;0.2532359299073351;0.4343949680691686;0.4033180770371879;0.5889584975278224;0.28273593724946766;0.7683178054779194;0.27653935370102606;0.3094103251502608;0.0;0.5994431713418051;0.2662687484009117;0.24057281055540614;0.6711317442895153;0.0;0.2910618055101569;0.5721288325429055;0.5889584975278224;0.32928342312500725;0.5721288325429055;0.2560615493486744;0.35929999908557614;0.4360663303936862;0.2836355830749014;0.24090324668827506;0.4024070004238523;0.0;0.31107953194951643;0.0;0.0;0.2560615493486744;0.30005087408486286;0.22656154200654188;0.0;0.33651059543529216;0.5018179902505;0.0;0.7198955117163466;0.5721288325429055;0.5721288325429055;0.5889584975278224;0.5889584975278224;0.5721288325429055;0.2897208793185083;0.5721288325429055;0.25821818352367026;0.37196434382007687;0.4360663303936862;0.2942498669645995;0.32013805716557836;0.4024070004238523;0.2020034135127573;0.0;0.24339120699145883;0.46805429803900245;0.32731203144025983;0.0;0.4024070004238523;0.32013805716557836;0.6055451043114045;0.31428262452856903;0.5353666635249013;0.6476613466671512;0.46972566036352;0.29020615116898657;0.4360663303936862;0.2560615493486744;0.41756530308425166;0.27289121433359137;0.31150756985901656;0.31639526721930145;0.29647974749634376;0.0;0.48802729566530906;0.5988032204436986;0.44148427237987303;0.24057281055540614;0.3490212465925463;0.25727430887945557;0.32013805716557836;0.309836207534499;0.38926091552907055;0.2835836852363069;0.2835836852363069;0.44456058294468936;0.3239698433804841;0.3164392587035649;0.3772142569404068;0.2733764861840696;0.2346436367742753;0.3745588742722468;0.38321896838119746;0.22656154200654188;0.4024070004238523;0.3575248111086542;0.4024070004238523;0.28273593724946766;0.293006542549582;0.2844072995739852;0.27965008251142687;0.28273593724946766;0.3381819577598097;0.6772793594442059;0.20514362943214276;0.0;0.4168178126540372;0.2560615493486744;0.6887708200325438;0.30005087408486286;0.4106047020236741;0.42908138832464554;0.2835836852363069;0.2560615493486744;0.4024070004238523;0.44148427237987303;0.4228217784106458;0.0;0.27965008251142687;0.326725261985656;0.2574024755403231;0.5721288325429055;0.38226766952968955;0.2835836852363069;0.3156166256570468
GO:0032848;0.0;0.38404929647076197;0.2733764861840696;0.19861195333334608;0.309836207534499;1.0;0.4186003663596142;0.5543933530122951;0.27653935370102606;0.356002783801224;0.27289121433359137;0.46396652176969566;0.2689185607807169;0.27289121433359137;0.27784823988918267;0.37133010939187167;0.3266658725194159;0.309836207534499;0.0;0.23807762724693576;0.27459461666160095;0.27289121433359137;0.29056862730534755;0.33196003750032516;0.293006542549582;0.27784823988918267;0.2946779048740996;0.2560615493486744;0.0;0.2733764861840696;0.27784823988918267;0.2733764861840696;0.3169255118452034;0.0;0.0;0.28273593724946766;0.309836207534499;0.4527818685882651;0.309836207534499;0.30005087408486286;0.3156677795389986;0.27653935370102606;0.455483776974745;0.0;0.37974428735590254;0.3613880594813454;0.37533244661149806;0.4146706912856085;0.0;0.42582144156624885;0.293006542549582;0.309836207534499;0.49084561374275976;0.293006542549582;0.37533244661149806;0.27289121433359137;0.31150756985901656;0.2240293528845772;0.17595071634392961;0.27784823988918267;0.0;0.4198328245213553;0.0;0.0;0.2733764861840696;0.30005087408486286;0.3526712096220815;0.0;0.5372226864447369;0.3772592297158304;0.0;0.309836207534499;0.293006542549582;0.293006542549582;0.309836207534499;0.309836207534499;0.293006542549582;0.3070358161539035;0.293006542549582;0.49371695407986704;0.3915944001855893;0.31150756985901656;0.40300315953643834;0.33745299400097356;0.27784823988918267;0.3157262164211739;0.0;0.27289121433359137;0.6461034725798709;0.22541450789500678;0.0;0.27784823988918267;0.439408954428402;0.36318498333608534;0.33159756136396423;0.3752740097293227;0.4547650172429092;0.34516689982885035;0.29020615116898657;0.31150756985901656;0.2560615493486744;0.3691598730243571;0.27289121433359137;0.24506256931597642;0.33371020405469665;0.31196848628961205;0.0;0.3634685351306394;0.31968093045037527;0.3169255118452034;0.37533244661149806;0.333532507799278;0.3765452061422792;0.4662115089900626;0.4189646661580756;0.38926091552907055;0.2835836852363069;0.38404929647076197;0.4177580283830288;0.2525967707091718;0.24506618603225255;0.5059727719294957;0.43493867680182213;0.20514362943214276;0.28815008952026205;0.3881218167643871;0.3157262164211739;0.27784823988918267;0.3998161044635832;0.27784823988918267;0.30005087408486286;0.5325806715720948;0.519906070130182;0.4144097185675188;0.30005087408486286;0.2589456712039731;0.3981570694508826;0.18058550093835818;0.0;0.37452651929910824;0.293006542549582;0.432309767028637;0.31968093045037527;0.29139224164302585;0.3045226277899759;0.2835836852363069;0.2733764861840696;0.27784823988918267;0.3169255118452034;0.5047725164208241;0.0;0.31245375814009035;0.42250864882594347;0.27289121433359137;0.293006542549582;0.2931614319972328;0.38404929647076197;0.42325473508765005
GO:0030307;0.0;0.3428840525103449;0.46217742809413304;0.0;0.369136574808537;0.4186003663596142;1.0;0.7834443140961981;0.3927483769395473;0.0;0.42914542615421813;0.5232668890437338;0.0;0.42914542615421813;0.0;0.0;0.38596623979345396;0.369136574808537;0.0;0.0;0.4236073155287856;0.42914542615421813;0.4490689438987977;0.49046035409377536;0.4349769981587178;0.0;0.0;0.41231576116930124;0.0;0.4349769981587178;0.0;0.4349769981587178;0.0;0.0;0.0;0.4389901490700944;0.4518066631436347;0.6471860561915768;0.369136574808537;0.461651386059511;0.3749681468130367;0.6703790053494458;0.4056556856252065;0.0;0.4390446546299406;0.3255691156749497;0.3326768534581077;0.47397105855964655;0.0;0.38316584841285845;0.3927483769395473;0.4095780419244642;0.4308750837539743;0.3523069098236201;0.3326768534581077;0.42914542615421813;0.0;0.0;0.0;0.0;0.0;0.295284930239962;0.0;0.0;0.4349769981587178;0.46619057900550964;0.3153619166227125;0.0;0.4452747542604074;0.0;0.0;0.369136574808537;0.3523069098236201;0.3523069098236201;0.369136574808537;0.369136574808537;0.3523069098236201;0.46863632812855166;0.3523069098236201;0.23988586821239627;0.4508947674596273;0.0;0.2784552652550451;0.4990535059756217;0.0;0.28586190928058;0.0;0.42914542615421813;0.42545714176778743;0.0;0.0;0.0;0.3967533612750116;0.4224853506101234;0.4931980733386124;0.43457437700336077;0.5140653845169472;0.0;0.47900709307904993;0.0;0.41231576116930124;0.46217742809413304;0.42914542615421813;0.0;0.39301057132873474;0.46822269811023887;0.0;0.0;0.3789812977244133;0.0;0.3326768534581077;0.4856454020476607;0.34337723071515436;0.416383417640524;0.369136574808537;0.5477612321225207;0.44208400182975705;0.3428840525103449;0.47705839565706687;0.0;0.0;0.4561446805799572;0.3749681468130367;0.26444399670618085;0.0;0.349850940989251;0.28586190928058;0.0;0.45911647173762127;0.0;0.461651386059511;0.3749681468130367;0.27249552658967807;0.3717541254141284;0.3593512413589009;0.0;0.4574574367249206;0.23988586821239627;0.0;0.4338268865731463;0.4617795527203784;0.4916101343026751;0.4884539406211716;0.0;0.0;0.44208400182975705;0.4349769981587178;0.0;0.0;0.38022462213943076;0.0;0.4317629767598095;0.5423287584573799;0.42914542615421813;0.3523069098236201;0.0;0.3428840525103449;0.3749169929310848
GO:0030308;0.0;0.44438301434138894;0.4405495417013054;0.0;0.37016992540512594;0.5543933530122951;0.7834443140961981;1.0;0.3368730715716531;0.0;0.33322493220421834;0.5243002396403227;0.0;0.33322493220421834;0.0;0.0;0.3869995903900429;0.37016992540512594;0.0;0.0;0.3349283345322279;0.33322493220421834;0.3509023451759745;0.3922937553709522;0.35334026042020905;0.0;0.0;0.31639526721930145;0.0;0.33371020405469665;0.0;0.33371020405469665;0.0;0.0;0.0;0.34306965512009463;0.37016992540512594;0.5131155864588921;0.37016992540512594;0.36038459195548983;0.37600149740962563;0.5536454810139427;0.515817494845372;0.0;0.4400780052265295;0.42172177735197236;0.4356661644821251;0.4750044091562355;0.0;0.4861551594368758;0.35334026042020905;0.37016992540512594;0.5511793316133868;0.35334026042020905;0.4356661644821251;0.33322493220421834;0.0;0.0;0.0;0.0;0.0;0.29631828083655093;0.0;0.0;0.33371020405469665;0.4672239296020986;0.4130049274927085;0.0;0.5810677409130882;0.0;0.0;0.37016992540512594;0.35334026042020905;0.35334026042020905;0.37016992540512594;0.37016992540512594;0.35334026042020905;0.3673695340245305;0.35334026042020905;0.2409192188089852;0.45192811805621624;0.0;0.27948861585163404;0.39778671187160053;0.0;0.3760599342918009;0.0;0.33322493220421834;0.5457613896271999;0.0;0.0;0.0;0.49974267229902897;0.4235187012067123;0.3919312792345912;0.4356077275999497;0.5150987351135361;0.0;0.4573792066862223;0.0;0.31639526721930145;0.4405495417013054;0.33322493220421834;0.0;0.39404392192532367;0.37230220416023907;0.0;0.0;0.38001464832100224;0.0;0.4356661644821251;0.39386622566990503;0.43687892401290623;0.5265452268606896;0.47929838402870256;0.4495946333996976;0.34391740310693386;0.44438301434138894;0.4780917462536558;0.0;0.0;0.5663064898001228;0.49527239467244916;0.2654773473027698;0.0;0.35088429158583995;0.3760599342918009;0.0;0.4601498223342102;0.0;0.36038459195548983;0.44451118100225634;0.273528877186267;0.47474343643814576;0.36038459195548983;0.0;0.45849078732150955;0.2409192188089852;0.0;0.4348602371697352;0.35334026042020905;0.492643484899264;0.38001464832100224;0.0;0.0;0.34391740310693386;0.33371020405469665;0.0;0.0;0.3812579727360197;0.0;0.3727874760107173;0.5165595544923083;0.33322493220421834;0.35334026042020905;0.0;0.44438301434138894;0.483588452958277
GO:0006958;0.0;0.26675402025138994;0.2969882883150799;0.28972436474014246;0.4010981142356957;0.27653935370102606;0.3927483769395473;0.3368730715716531;1.0;0.0;0.4152324418647268;0.5057646369198152;0.0;0.26700300912246905;0.49568016639584844;0.0;0.41792777922061264;0.4798622077632771;0.4047672387796846;0.38780940713390033;0.49477393903088634;0.3979175050293316;0.33064761828491374;0.5687994757920243;0.44117710521526193;0.0;0.5469259582019668;0.3810878400444147;0.0;0.3984027768798099;0.0;0.367972541167917;0.5021098147343809;0.0;0.37796468421802404;0.3922734891519396;0.4580067702001788;0.4269298791681982;0.545014875971599;0.3946469290687102;0.3842684492507788;0.3166183446805923;0.27611347131678793;0.0;0.5597566742127523;0.4106707819872933;0.20727595672193327;0.48327136099738865;0.3966948574235851;0.257764951676684;0.6350459901332135;0.6518756551181304;0.2959865692915344;0.3842684492507788;0.2997718995493371;0.5171299654099799;0.5637556231868837;0.3769087490468975;0.3341764126602712;0.0;0.4047672387796846;0.4718309892183743;0.0;0.38793757379476773;0.4669461810655522;0.26675402025138994;0.19326468817306902;0.0;0.3032137416018193;0.6295072830436976;0.4897069306791534;0.4798622077632771;0.3842684492507788;0.3842684492507788;0.4010981142356957;0.4010981142356957;0.3842684492507788;0.40163187113775084;0.3842684492507788;0.2178139717893584;0.33866748998660395;0.0;0.4550013242334574;0.4624792846967138;0.5300962932170499;0.16870655967928444;0.6325367896316534;0.26700300912246905;0.43475744420552953;0.38793757379476773;0.4047672387796846;0.0;0.36384840736624097;0.45444689003728206;0.42619361634781155;0.3842684492507788;0.49656313239302874;0.5974149531567176;0.3138179532999968;0.0;0.3984027768798099;0.512161358068099;0.2965030164646016;0.46185809964163066;0.3601056174199641;0.43699477698535233;0.4144837950346935;0.6157165884585066;0.410942837151572;0.0;0.20727595672193327;0.37263304872355657;0.2239774550459827;0.28684120333210544;0.27653935370102606;0.4293399065086368;0.4447072211461155;0.4106707819872933;0.488270933145352;0.41724300935248027;0.40971242467556096;0.34391740310693386;0.24007963235059676;0.2178139717893584;0.38786769362091883;0.3333271389206202;0.3511927184578366;0.5300962932170499;0.32422795727518133;0.0;0.3063477393804779;0.25970968871610917;0.24582928588180025;0.24635322867795395;0.24943908341599474;0.43145512373180583;0.4894189761520793;0.18831396444722587;0.0;0.3999881476691203;0.2796733514796847;0.5009104367404171;0.3236626762158731;0.0;0.0;0.3236626762158731;0.2796733514796847;0.0;0.0;0.40599211342572883;0.6907068604824789;0.3742461374952742;0.33302212728127106;0.3674872693174387;0.3842684492507788;0.44289321188419745;0.26675402025138994;0.29878696067212984
GO:0007409;0.5245295165946513;0.0;0.0;0.33917311881630713;0.48056154433589365;0.356002783801224;0.0;0.0;0.0;1.0;0.0;0.5852280670200132;0.4321409632530944;0.0;0.46373187935097676;0.7900289555309217;0.4973912093208106;0.48056154433589365;0.0;0.3885087437065169;0.0;0.0;0.0;0.0;0.0;0.5553561630439061;0.48056154433589365;0.0;0.5983216865173646;0.0;0.46373187935097676;0.0;0.7216544738461721;0.5404592984196169;0.0;0.0;0.0;0.0;0.48056154433589365;0.0;0.46373187935097676;0.0;0.0;0.5245295165946513;0.5278083871678807;0.0;0.0;0.5627347910975866;0.0;0.0;0.46373187935097676;0.48056154433589365;0.0;0.46373187935097676;0.0;0.0;0.6119474150800717;0.3449604620020258;0.3022281256153995;0.5782880851102379;0.0;0.0;0.5245295165946513;0.0;0.0;0.0;0.0;0.5983216865173646;0.0;0.5631428691776245;0.0;0.48056154433589365;0.46373187935097676;0.46373187935097676;0.48056154433589365;0.48056154433589365;0.46373187935097676;0.0;0.46373187935097676;0.3195430624507947;0.0;0.6119474150800717;0.0;0.0;0.5782880851102379;0.0;0.0;0.0;0.5142208743057275;0.3886369103673843;0.0;0.5553561630439061;0.0;0.53391032013748;0.0;0.46373187935097676;0.5760265624932267;0.6456067450499056;0.0;0.6119474150800717;0.0;0.5553561630439061;0.0;0.37283244878614097;0.0;0.0;0.0;0.6639083803516946;0.49040626725176995;0.6173653570662585;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3852947223076086;0.3777641376306893;0.0;0.0;0.0;0.4358837531993713;0.5689718066299148;0.0;0.46373187935097676;0.0;0.5782880851102379;0.0;0.0;0.34573217850110965;0.0;0.0;0.39950683668693415;0.5688824062522773;0.0;0.0;0.0;0.0;0.5803738668406151;0.0;0.6287770800649886;0.604962473011031;0.0;0.0;0.5782880851102379;0.5944334349999268;0.0;0.0;0.0;0.4841461783108229;0.0;0.46373187935097676;0.443592548456814;0.0;0.0
