;GO:0046458;GO:0006364;GO:0001570;GO:0006369;GO:0045766;GO:0000398;GO:0000122;GO:0045892;GO:0000480;GO:0045893;GO:0006914;GO:0070267;GO:0030148;GO:2000773;GO:0006351;GO:0000209;GO:0000447;GO:0001561;GO:0006357;GO:0051013;GO:0098789;GO:0010507;GO:0031124;GO:0031122;GO:0001938;GO:0033306
GO:0030148;0.08938518530418457;0.15111734679973127;0.026287176292484338;0.24725373619003815;0.0;0.15566231820472515;0.0;0.0;0.11119632453409613;0.0;0.13903440166725184;0.01905799476767723;1.0;0.0;0.3883639352442423;0.2537877083235326;0.11469999461636603;0.4451758124173035;0.0;0.021884692483842023;0.11807408546865608;0.0;0.13799398579710023;0.02604848986402134;0.0;0.4022361310172691
GO:2000773;0.0;0.0;0.0;0.0;0.34053192530055276;0.0;0.26903318498301665;0.2793293399217177;0.0;0.09860480001773875;0.0;0.042754545288950875;0.0;1.0;0.0;0.0;0.0;0.0;0.10506929563083692;0.0;0.0;0.21641014943242007;0.0;0.0;0.07610325158856145;0.0
GO:0006351;0.11446800241454311;0.5002853583962213;0.037673927794059446;0.47165629400035686;0.0;0.5233683340418926;0.0;0.0;0.3243739829000009;0.0;0.2109262291701964;0.024405952548612088;0.3883639352442423;0.0;1.0;0.33226017317954326;0.33812140508539823;0.13987425213912996;0.0;0.029242987391330848;0.3516371315868592;0.0;0.43744418899442283;0.03718559390854899;0.0;0.1223596117674076
GO:0000209;0.09604569914322723;0.19161128338932393;0.029067562758870676;0.16096411218278084;0.0;0.19808773352542242;0.0;0.0;0.13666843012823487;0.0;0.15584483695323556;0.020478096291912416;0.2537877083235326;0.0;0.33226017317954326;1.0;0.14135520851416436;0.11344305171835381;0.0;0.023778223686460598;0.14589262840753678;0.0;0.1731700685410643;0.028775994529931483;0.0;0.10164307738013907
GO:0000447;0.07758480620064569;0.2682586997150879;0.021728699497952135;0.2357858761551405;0.0;0.2747565304935247;0.0;0.0;0.9171784712197756;0.0;0.11243471945085222;0.016542012253947143;0.11469999461636603;0.0;0.33812140508539823;0.14135520851416436;1.0;0.0886703339380936;0.0;0.01863073091991696;0.6444628083472961;0.0;0.2490727277383023;0.02156535982546319;0.0;0.08129366326969087
GO:0001561;0.07706186898242576;0.11125296889956549;0.02153672870995017;0.0979003866238518;0.0;0.11392107463303786;0.0;0.0;0.08637786121161771;0.0;0.3890774085172988;0.016430515760039975;0.4451758124173035;0.0;0.13987425213912996;0.11344305171835381;0.0886703339380936;1.0;0.0;0.018489420279622113;0.09085724285008412;0.0;0.10336762301349559;0.02137625180786892;0.0;0.34449029027250366
GO:0006357;0.0;0.0;0.0;0.0;0.1246357469719947;0.0;0.7648362735786254;0.6766411420672525;0.0;0.7090465201993377;0.0;0.06148960698256411;0.0;0.10506929563083692;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2798191373307364;0.0;0.0;0.1303848486552985;0.0
GO:0051013;0.016305915572199955;0.023324151066833197;0.021323152214497296;0.020551542567957427;0.0;0.023877307001064007;0.0;0.0;0.01815312070227472;0.0;0.023479755505302555;0.13779774783221188;0.021884692483842023;0.0;0.029242987391330848;0.023778223686460598;0.01863073091991696;0.018489420279622113;0.0;1.0;0.019086148747820095;0.0;0.02168766509727826;0.5633887074924626;0.0;0.01697409998357078
GO:0098789;0.07926410006564477;0.2766965048149602;0.02235069404512325;0.24227979697654306;0.0;0.5773320240442844;0.0;0.0;0.6272686487206811;0.0;0.11599609098486821;0.016900057869488838;0.11807408546865608;0.0;0.3516371315868592;0.14589262840753678;0.6444628083472961;0.09085724285008412;0.0;0.019086148747820095;1.0;0.0;0.5217913794159322;0.022177906355851287;0.0;0.08312807670948343
GO:0010507;0.0;0.0;0.0;0.0;0.08057325829723586;0.0;0.45472665030234355;0.4753277769789189;0.0;0.25935602222086085;0.0;0.04696375651982422;0.0;0.21641014943242007;0.0;0.0;0.0;0.0;0.2798191373307364;0.0;0.0;1.0;0.0;0.0;0.0867238370180281;0.0
GO:0031124;0.08868357854733015;0.6135741933133223;0.02600341854100772;0.2801415135638551;0.0;0.7654280400172427;0.0;0.0;0.24153216524945348;0.0;0.1373442804286843;0.018908403782822245;0.13799398579710023;0.0;0.43744418899442283;0.1731700685410643;0.2490727277383023;0.10336762301349559;0.0;0.02168766509727826;0.5217913794159322;0.0;1.0;0.02576983442218247;0.0;0.0934792445494461
GO:0031122;0.018510518396739405;0.028113644512074324;0.02525680911777097;0.02418142838930863;0.0;0.0289212334221562;0.0;0.0;0.020928011150375257;0.0;0.02834002549979979;0.15642836705386426;0.02604848986402134;0.0;0.03718559390854899;0.028775994529931483;0.02156535982546319;0.02137625180786892;0.0;0.5633887074924626;0.022177906355851287;0.0;0.02576983442218247;1.0;0.0;0.019376394895878807
GO:0001938;0.0;0.0;0.0;0.0;0.22543325674831546;0.0;0.11218360595347357;0.1174084781830524;0.0;0.32177172826558975;0.0;0.04765987877387211;0.0;0.07610325158856145;0.0;0.0;0.0;0.0;0.1303848486552985;0.0;0.0;0.0867238370180281;0.0;0.0;1.0;0.0
GO:0033306;0.0713977772585502;0.09988137179293517;0.019508156980232633;0.08898525400739507;0.0;0.10202665937550434;0.0;0.0;0.07936260232047722;0.0;0.09989045481349353;0.015222863394942618;0.4022361310172691;0.0;0.1223596117674076;0.10164307738013907;0.08129366326969087;0.34449029027250366;0.0;0.01697409998357078;0.08312807670948343;0.0;0.0934792445494461;0.019376394895878807;0.0;1.0
