;GO:0046458;GO:0006364;GO:0001570;GO:0006369;GO:0045766;GO:0000398;GO:0000122;GO:0045892;GO:0000480;GO:0045893;GO:0006914;GO:0070267;GO:0030148;GO:2000773;GO:0006351;GO:0000209;GO:0000447;GO:0001561;GO:0006357;GO:0051013;GO:0098789;GO:0010507;GO:0031124;GO:0031122;GO:0001938;GO:0033306
GO:0046458;1.0;0.4494743479850417;0.39845544939492716;0.36313403614790124;0.0;0.4252546238804563;0.0;0.0;0.42867485839308594;0.0;0.6341452431517968;0.3012150214428451;0.47491883473192015;0.0;0.3421021567232447;0.4635657422337093;0.42864074441586264;0.3739537995819433;0.0;0.3379909894958489;0.4392133576642059;0.0;0.44965483519420935;0.3222520806250074;0.0;0.5105028869741942
GO:0006364;0.4494743479850417;1.0;0.21157282725520757;0.6901779252127525;0.0;0.8121447006556092;0.0;0.0;0.7777206455460935;0.0;0.3588601896731201;0.18061294938176173;0.4392332990659362;0.0;0.6602917275240915;0.4864110637141982;0.7776771492489086;0.3226750963162848;0.0;0.19321906312582615;0.7910597465302135;0.0;0.8444236889282294;0.18797081728990728;0.0;0.40103312786739737
GO:0001570;0.39845544939492716;0.21157282725520757;1.0;0.16905975362880288;0.0;0.19955258756658675;0.0;0.0;0.2012455334660242;0.0;0.38205596353789323;0.32814021751982214;0.22428159845675072;0.0;0.15884451739961175;0.21860079878448552;0.20122864043524583;0.17433619718928672;0.0;0.3722663203786435;0.20647119870502;0.0;0.21166268325405765;0.3532631587312333;0.0;0.24219496438555368
GO:0006369;0.36313403614790124;0.6901779252127525;0.16905975362880288;1.0;0.0;0.6675634113866008;0.0;0.0;0.6708179878698077;0.0;0.29110574446733534;0.1486930243241623;0.49908460852801506;0.0;0.907361306763615;0.41635448505855593;0.6707856271800957;0.2819350569072515;0.0;0.1571329828888886;0.6807186906128446;0.0;0.6903427439222315;0.15364433078181897;0.0;0.33997611280102935
GO:0045766;0.0;0.0;0.0;0.0;1.0;0.0;0.16560772554231373;0.1716189733174015;0.0;0.21704944126284814;0.0;0.2264193067443754;0.0;0.34222070640781743;0.0;0.0;0.0;0.0;0.23723849709314618;0.0;0.0;0.27683505306388867;0.0;0.0;0.39673999012398986;0.0
GO:0000398;0.4252546238804563;0.8121447006556092;0.19955258756658675;0.6675634113866008;0.0;1.0;0.0;0.0;0.7491242592650592;0.0;0.33990954993829436;0.1717797752984171;0.4219432554144793;0.0;0.6395639148958215;0.46756581311015427;0.7490839027508566;0.31187983521843227;0.0;0.18314420304632695;0.7992770735587386;0.0;0.8886121129716561;0.1784223104566869;0.0;0.38449262642583093
GO:0000122;0.0;0.0;0.0;0.0;0.16560772554231373;0.0;1.0;0.9753063251973928;0.0;0.5786046209233788;0.0;0.11833031956173985;0.0;0.2843377942774885;0.0;0.0;0.0;0.0;0.7377982528375002;0.0;0.0;0.431753641495483;0.0;0.0;0.22313504601198178;0.0
GO:0045892;0.0;0.0;0.0;0.0;0.1716189733174015;0.0;0.9753063251973928;1.0;0.0;0.5933934536000489;0.0;0.12286061314364902;0.0;0.2942210645051299;0.0;0.0;0.0;0.0;0.7283268735815236;0.0;0.0;0.4466286340964223;0.0;0.0;0.2314562949777994;0.0
GO:0000480;0.42867485839308594;0.7777206455460935;0.2012455334660242;0.6708179878698077;0.0;0.7491242592650592;0.0;0.0;1.0;0.0;0.34258831564999465;0.17303280086985193;0.4244170133975542;0.0;0.6425505938288063;0.4702635736856692;0.9654373110379637;0.3134324914429442;0.0;0.1845691931771444;0.8392251164296999;0.0;0.7779299337694043;0.1797744973061958;0.0;0.3868551732362707
GO:0045893;0.0;0.0;0.0;0.0;0.21704944126284814;0.0;0.5786046209233788;0.5933934536000489;0.0;1.0;0.0;0.12463458089006237;0.0;0.21855615811465454;0.0;0.0;0.0;0.0;0.7369216332967928;0.0;0.0;0.30104351499620063;0.0;0.0;0.3221315786213892;0.0
