;GO:0046458;GO:0006364;GO:0001570;GO:0006369;GO:0045766;GO:0000398;GO:0000122;GO:0045892;GO:0000480;GO:0045893;GO:0006914;GO:0070267;GO:0030148;GO:2000773;GO:0006351;GO:0000209;GO:0000447;GO:0001561;GO:0006357;GO:0051013;GO:0098789;GO:0010507;GO:0031124;GO:0031122;GO:0001938;GO:0033306
GO:0046458;1.0;0.4845515088834953;0.3271838647793925;0.41990367884318985;0.0;0.43673334382810675;0.0;0.0;0.3932292909423966;0.0;0.4421838079648234;0.32731203144025983;0.41078644360761646;0.0;0.5005190688376007;0.3167491669483747;0.3932292909423966;0.31096182376265596;0.0;0.27784823988918267;0.3932292909423966;0.0;0.43230656289841735;0.32509508272116966;0.0;0.38710000321452637
GO:0006364;0.4845515088834953;1.0;0.5035739412808273;0.6510633304185774;0.0;0.7195594829731662;0.0;0.0;0.6243889425177842;0.0;0.5166763609210052;0.47689955338003404;0.530543162903705;0.0;0.7316787204129882;0.4491102107347758;0.6243889425177842;0.4006766390467535;0.0;0.375002029834781;0.6243889425177842;0.0;0.7151327020434768;0.42224887266676797;0.0;0.4768148184986239
GO:0001570;0.3271838647793925;0.5035739412808273;1.0;0.4389261112405218;0.0;0.45575577622543867;0.0;0.0;0.4122517233397286;0.0;0.4189149470072264;0.4122517233397286;0.3648563456606029;0.0;0.5195415012349325;0.27946903744191337;0.4122517233397286;0.26806290643954656;0.0;0.31035419979447554;0.4122517233397286;0.0;0.45132899529574927;0.35760104262646253;0.0;0.3370285876952687
GO:0006369;0.41990367884318985;0.6510633304185774;0.4389261112405218;1.0;0.0;0.6032451653631888;0.0;0.0;0.5597411124774787;0.0;0.4848322065093632;0.4122517233397286;0.5432567596591753;0.0;0.7368451022715832;0.3844623806944703;0.5597411124774787;0.3586900459958646;0.0;0.3371567543561361;0.5597411124774787;0.0;0.5988183844334994;0.3844035971881231;0.0;0.4449706640869819
GO:0045766;0.0;0.0;0.0;0.0;1.0;0.0;0.3386771158373159;0.365345512379298;0.0;0.4652374697733456;0.0;0.2823757514567406;0.0;0.3913843108629636;0.0;0.0;0.0;0.0;0.39539866430394865;0.0;0.0;0.31859930737082415;0.0;0.0;0.37090951904786007;0.0
GO:0000398;0.43673334382810675;0.7195594829731662;0.45575577622543867;0.6032451653631888;0.0;1.0;0.0;0.0;0.5765707774623957;0.0;0.46885819586561667;0.42908138832464554;0.4827249978483164;0.0;0.6838605553575996;0.4012920456793872;0.5765707774623957;0.352858473991365;0.0;0.3271838647793925;0.6778198014620727;0.0;0.7780951772432202;0.3744307076113795;0.0;0.4289966534432353
GO:0000122;0.0;0.0;0.0;0.0;0.3386771158373159;0.0;1.0;0.885445348461629;0.0;0.71753415703748;0.0;0.30049081782835;0.0;0.4143770731039121;0.0;0.0;0.0;0.0;0.8553921965369784;0.0;0.0;0.5467253364197797;0.0;0.0;0.334571849754678;0.0
GO:0045892;0.0;0.0;0.0;0.0;0.365345512379298;0.0;0.885445348461629;1.0;0.0;0.7724825783855269;0.0;0.32863668461473616;0.0;0.44666425746254235;0.0;0.0;0.0;0.0;0.7923561045092766;0.0;0.0;0.5820437014023142;0.0;0.0;0.3612402462966602;0.0
GO:0000480;0.3932292909423966;0.6243889425177842;0.4122517233397286;0.5597411124774787;0.0;0.5765707774623957;0.0;0.0;1.0;0.0;0.45815781860857;0.3855773354389354;0.4392209449626063;0.0;0.6403565024718896;0.3577879927936771;0.7375182563549213;0.33201565809507144;0.0;0.31048236645534294;0.6569944548290285;0.0;0.5721439965327062;0.35772920928732993;0.0;0.4182962761861887
GO:0045893;0.0;0.0;0.0;0.0;0.4652374697733456;0.0;0.71753415703748;0.7724825783855269;0.0;1.0;0.0;0.33881631041563715;0.0;0.36023422299003627;0.0;0.0;0.0;0.0;0.8025357303101776;0.0;0.0;0.49142849837819264;0.0;0.0;0.4469174622365105;0.0
GO:0006914;0.4421838079648234;0.5166763609210052;0.4189149470072264;0.4848322065093632;0.0;0.46885819586561667;0.0;0.0;0.45815781860857;0.0;1.0;0.4250442347350967;0.47571497127378987;0.0;0.5326439208751106;0.38167769461454804;0.45815781860857;0.502385126334439;0.0;0.36543800454477265;0.45815781860857;0.0;0.4644314149359272;0.41268484737675964;0.0;0.4520285308806997
GO:0070267;0.32731203144025983;0.47689955338003404;0.4122517233397286;0.4122517233397286;0.2823757514567406;0.42908138832464554;0.30049081782835;0.32863668461473616;0.3855773354389354;0.33881631041563715;0.4250442347350967;1.0;0.36084319474922627;0.254758964990266;0.4928671133341394;0.26680591808998444;0.3855773354389354;0.2610185749042658;0.3586898365393868;0.40210665014827235;0.3855773354389354;0.2818904796062623;0.4246546073949561;0.44935349298025934;0.2444883596901516;0.3371567543561361
GO:0030148;0.41078644360761646;0.530543162903705;0.3648563456606029;0.5432567596591753;0.0;0.4827249978483164;0.0;0.0;0.4392209449626063;0.0;0.47571497127378987;0.36084319474922627;1.0;0.0;0.5910684740249226;0.411171421652556;0.4392209449626063;0.48346969383866506;0.0;0.3185519013942973;0.4392209449626063;0.0;0.47829821691862695;0.3657987442262843;0.0;0.5328053187288748
GO:2000773;0.0;0.0;0.0;0.0;0.3913843108629636;0.0;0.4143770731039121;0.44666425746254235;0.0;0.36023422299003627;0.0;0.254758964990266;0.0;1.0;0.0;0.0;0.0;0.0;0.3801077491137859;0.0;0.0;0.42257928944348505;0.0;0.0;0.2832212090999459;0.0
GO:0006351;0.5005190688376007;0.7316787204129882;0.5195415012349325;0.7368451022715832;0.0;0.6838605553575996;0.0;0.0;0.6403565024718896;0.0;0.5326439208751106;0.4928671133341394;0.5910684740249226;0.0;1.0;0.4806981514597539;0.6403565024718896;0.41664419900085886;0.0;0.39096958978888635;0.6403565024718896;0.0;0.6794337744279102;0.43821643262087334;0.0;0.49278237845272915
